action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Object Transfer,11,,#C C closes the suitcase,"Closing an object, which involves a short burst of hand activity.",r001,Cleaning,,,713.5412652666668,0cf71e76-0ed9-4fb9-875f-be49528105b7
Essential Operation,11,,#C C loosens the second tripod,"Core manual task, likely involves manipulation and force.",r001,Cleaning,,,1180.3724219333333,0cf71e76-0ed9-4fb9-875f-be49528105b7
Locomotion,11,,#C C carries the suitcase from the ground,Body moving through space to carry an object.,r001,Cleaning,,,1480.0884919333332,0cf71e76-0ed9-4fb9-875f-be49528105b7
Object Transfer,11,,#C C places the suitcase on the ground,Logistics step involving the placement of an object.,r001,Cleaning,,,1481.7704219333334,0cf71e76-0ed9-4fb9-875f-be49528105b7
Stationary,11,,#C C joins two eye glasses together,"Low body/hand motion, fine manipulation.",r001,Cleaning,,,1534.1206519333334,0cf71e76-0ed9-4fb9-875f-be49528105b7
Locomotion,11,,# C C walks around the area,"Movement through space, indicative of walking.",r001,Cleaning,,,1835.4090886,0cf71e76-0ed9-4fb9-875f-be49528105b7
Locomotion,11,,# C C walks towards the door,Body moving through space (walking).,r001,Cleaning,,,1848.3264686,0cf71e76-0ed9-4fb9-875f-be49528105b7
Stationary,11,,#C C switches off the socket,"Low body/hand motion, likely involves pressing a button or flipping a switch.",r001,Cleaning,,,4.5215786,0dbabadf-c3d5-4e98-bb20-ce9d930c2474
Object Transfer,11,,#C C pulls brush out of the cord,Logistics action involving picking up or moving an object.,r001,Cleaning,,,108.4462586,0dbabadf-c3d5-4e98-bb20-ce9d930c2474
Object Transfer,11,,#C C puts pipe in a bag compartment,"Logistics step, placing an object into a bag.",r001,Cleaning,,,911.4225159242188,0dbabadf-c3d5-4e98-bb20-ce9d930c2474
Search,11,,#C C looks at wrist,"Head movement (looking), hands mostly still.",r001,Walking Outdoors,,,3.25427,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C puts pen down,The action involves a static gesture (putting pen down) with low body and hand motion.,r001,Walking Outdoors,,,78.96478,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C sanitizes hands,Core manual task involving hand activity.,r001,Walking Outdoors,,,129.31068,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C takes bottle from cabinet,Logistics action of picking up an object.,r001,Walking Outdoors,,,208.1547,0e417ecf-8900-484b-bfb3-ccafef9a185b
Search,11,,#C C looks at bottle from cabinet,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,,,220.32043,0e417ecf-8900-484b-bfb3-ccafef9a185b
Search,11,,#C C looks at tubes,"Head movement (looking), hands mostly still.",r001,Walking Outdoors,,,293.38904,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts tubes down,"Action involves placing objects, short bursts of hand acceleration.",r001,Walking Outdoors,,,295.38891,0e417ecf-8900-484b-bfb3-ccafef9a185b
Search,11,,#C C looks at glass,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,,,323.63478,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts glass down,Logistics step of placing an object.,r001,Walking Outdoors,,,368.04683,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C writes on the glove,Core manual task involving high hand activity.,r001,Walking Outdoors,,,498.224,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts plastic in bin,Logistics action of putting an item into a bin.,r001,Walking Outdoors,,,564.3646833333333,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C writes on the glass with a mark pen,Core manual task involving high hand activity.,r001,Walking Outdoors,,,656.6899433333333,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C puts calculator down,The action describes a static action (putting something down) rather than movement through space.,r001,Walking Outdoors,,,676.4629333333334,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C swings with chair,"[CtxFixed] The action of swinging with a chair does not involve movement from one location to another, nor does it involve transferring an object or searching for something. It is a stationary action where the person is engaged in a repetitive motion with the chair.",r001,Walking Outdoors,,,678.6663133333334,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C opens tube,Logistics step involving opening an object.,r001,Walking Outdoors,,,755.4278433333334,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C puts liquid in test tube,Core manual task involving precise hand movements.,r001,Walking Outdoors,,,788.0796433333334,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C closes bottle,Closing a bottle involves a specific manual task with high hand activity.,r001,Walking Outdoors,,,795.2402933333333,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C takes liquid from bottle using measuring tube,Core task involving manual manipulation with high hand activity.,r001,Walking Outdoors,,,831.3745533333333,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C sanitizes pack,"The action describes a static activity (sanitizing), not involving movement through space.",r001,Walking Outdoors,,,988.7324733333334,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C sanitizes bottle,Core manual task involving high hand activity.,r001,Walking Outdoors,,,1038.2711833333333,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C sanitizes measuring tube,Core task involving high hand activity.,r001,Walking Outdoors,,,1078.3534926666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C closes cabinet,The action of closing a cabinet is a discrete movement that does not involve continuous locomotion or high body acceleration.,r001,Walking Outdoors,,,1129.0622166666667,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts plastic box down,"The action involves placing an object (putting down a plastic box), which is a logistics step.",r001,Walking Outdoors,,,1139.7559766666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts water gun aside,"The action involves setting aside an object, which is a logistics step.",r001,Walking Outdoors,,,1180.9150066666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C puts water gun down,"Putting an object down indicates a pause in movement, low energy state.",r001,Walking Outdoors,,,1187.3902666666668,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C opens machine,"Action involves opening a machine, which is a logistics step.",r001,Walking Outdoors,,,1287.7900166666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C puts tube in drawer,Logistics step involving placing an object in a drawer.,r001,Walking Outdoors,,,1292.9428266666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C holds test tube,The action describes holding a test tube which involves minimal movement.,r001,Walking Outdoors,,,1328.619146666667,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C puts liquid in tube,Core manual task involving precise hand movements.,r001,Walking Outdoors,,,1385.2490466666668,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C takes liquid from bottle,Core manual task involving the hands with high activity.,r001,Walking Outdoors,,,1456.5240166666667,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C closes tube,Closing a tube is a brief action that does not involve significant movement.,r001,Walking Outdoors,,,1524.9868566666669,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C puts liquid in glass,"Core manual task involving pouring liquid, high hand activity.",r001,Walking Outdoors,,,1571.0786566666666,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C puts #unsure down,"The action indicates a pause or uncertainty, suggesting low body and hand motion.",r001,Walking Outdoors,,,1652.81564,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C opens #unsure,"The action is unclear, but it seems like a brief, stationary interaction.",r001,Walking Outdoors,,,1661.09651,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C picks tube from container,Logistics step of picking up an object.,r001,Walking Outdoors,,,1687.45432,0e417ecf-8900-484b-bfb3-ccafef9a185b
Object Transfer,11,,#C C picks tube,Logistics step involving picking up an object.,r001,Walking Outdoors,,,1720.15038,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C takes liquid from test tube,"Core task involving manipulation with hands, likely requiring fine motor skills.",r001,Walking Outdoors,,,1723.31006,0e417ecf-8900-484b-bfb3-ccafef9a185b
Stationary,11,,#C C closes fridge,"Action is performed while stationary, not involving locomotion.",r001,Walking Outdoors,,,1793.60987,0e417ecf-8900-484b-bfb3-ccafef9a185b
Essential Operation,11,,#C C cleans the camera with the cotton wool.,Core manual task involving high hand activity.,r001,Cleaning,,,52.7252906,111ee12a-6af2-4bfc-8586-e706568fd078
Object Transfer,11,,#C C moves the brush from his left to his right hand.,Logistics of moving an object between hands.,r001,Cleaning,,,129.18756059999998,111ee12a-6af2-4bfc-8586-e706568fd078
Stationary,11,,#C C holds the camera with his right hand.,Holding an object with minimal movement.,r001,Cleaning,,,146.41820059999998,111ee12a-6af2-4bfc-8586-e706568fd078
Object Transfer,11,,#C C drops the cotton wool on the table.,Refined via regex fallback,r001,Cleaning,,,172.73921059999998,111ee12a-6af2-4bfc-8586-e706568fd078
Essential Operation,11,,#C C sprays the camera in his left hand with the air blow gun in his right hand. #Unsure,Core cleaning task involving high hand activity with both hands.,r001,Cleaning,,,659.369181432255,111ee12a-6af2-4bfc-8586-e706568fd078
Stationary,11,,#C C holds the camera with both hands.,"Low body/hand motion, holding an object without movement.",r001,Cleaning,,,678.1100114322551,111ee12a-6af2-4bfc-8586-e706568fd078
Essential Operation,11,,#C C cleans the camera with the cleaning brush in his right hand.,Core task involving manual operation with the cleaning brush.,r001,Cleaning,,,875.7875954322551,111ee12a-6af2-4bfc-8586-e706568fd078
Object Transfer,11,,#C C grabs the camera carton with both hands.,Logistics step involving picking up an object.,r001,Cleaning,,,934.79437762133,111ee12a-6af2-4bfc-8586-e706568fd078
Object Transfer,11,,#C C picks a cleaning wipe from the table with his right hand,Logistics step involving picking up an object.,r001,Cleaning,,,939.89069762133,111ee12a-6af2-4bfc-8586-e706568fd078
Essential Operation,11,,#C C cuts a piece of the packing tape in his left hand with his right hand.,Core manual task involving precise hand movements.,r001,Cleaning,,,1032.25981762133,111ee12a-6af2-4bfc-8586-e706568fd078
Stationary,11,,#C C holds the piece of packing tape with both hands,"Low body/hand motion, holding an object without moving.",r001,Cleaning,,,1074.88565762133,111ee12a-6af2-4bfc-8586-e706568fd078
Object Transfer,11,,#C C places the cloth in his hands on the chair.,Logistics step involving placing an object (cloth) on a surface (chair).,r001,Cleaning,,,55.0690796,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C hangs the towel on the clothes hanger in the bathroom.,Logistics step involving picking up and placing the towel.,r001,Cleaning,,,156.83546959999998,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#C C folds the cloth with his hands.,Core manual task involving high hand activity.,r001,Cleaning,,,164.2619296,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C opens a wardrobe door with his left hand.,Logistics step involving opening a wardrobe door.,r001,Cleaning,,,233.9994796,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C passes the napkin in his left hand to his right hand.,"Transferring an object from one hand to the other, involves logistics.",r001,Cleaning,,,371.4080909546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Locomotion,11,,#C C cleans with the vacuum cleaner.,"Movement through space while performing a task, likely involves walking or moving the body.",r001,Cleaning,,,1094.3100509546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C moves the curtain with his hands.,Logistics action involving moving an object (curtain).,r001,Cleaning,,,1201.7616509546633,162c1bc4-89df-4475-a549-3faa7ef27c1e
Locomotion,11,,#C C moves the table with his hands.,"Body moving through space by pushing an object (table), indicating movement and likely high body acceleration.",r001,Cleaning,,,1240.2383609546632,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C hangs the painting on a curtain rod.,"The action involves moving and placing an object (hanging a painting), which is a logistics step.",r001,Cleaning,,,1458.9984609546632,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C passes the power adapter in his left hand to his right hand.,"Transferring the power adapter from one hand to another, short bursts of hand activity.",r001,Cleaning,,,1518.6530709546632,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C picks a can of electronic contact cleaner spray with his left hand.,Logistics action involving picking up an object.,r001,Cleaning,,,1549.2677309546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#C C cleans the game console with the napkin in his left hand.,"Core task involving manual cleaning activity, high hand activity.",r001,Cleaning,,,1602.7209109546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C passes the wire in his right hand to his left hand.,Transfer of an object from one hand to another.,r001,Cleaning,,,1668.648640954663,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#C C closes the tap with his left hand.,Closing the tap is a core manual task with focused hand activity.,r001,Cleaning,,,1832.629660954663,162c1bc4-89df-4475-a549-3faa7ef27c1e
Stationary,11,,#C C adjusts the watch on his left wrist with his right hand.,"Low body/hand motion, minor hand activity that doesn't involve significant movement.",r001,Cleaning,,,1910.536790954663,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C disposes the papers in his hands in a bin in the toilet.,Logistics step involving picking up and disposing of items.,r001,Cleaning,,,2167.1113509546635,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C picks a soap from a wash hand basin with his right hand.,Logistics action of picking up an object.,r001,Cleaning,,,2168.5366509546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Object Transfer,11,,#C C picks a can of gaming gear cleaner from the shelf with his left hand.,Logistics step involving picking up an object.,r001,Cleaning,,,2196.755350954664,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#C C inserts the USB cord into the game controller in his right hand.,Core manual task involving precise hand movement.,r001,Cleaning,,,2301.9812609546634,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#C C pulls a wire with both hands.,Core task involving high hand activity.,r001,Cleaning,,,2360.297650954664,162c1bc4-89df-4475-a549-3faa7ef27c1e
Stationary,11,,# C C holds the multi plug outlet on the cabinet with his left hand.,Holding an object with minimal movement.,r001,Cleaning,,,2368.047440954663,162c1bc4-89df-4475-a549-3faa7ef27c1e
Stationary,11,,#C C holds a footboard,"The action involves holding an object, which implies minimal movement.",r001,Cleaning,,,2589.086660954664,162c1bc4-89df-4475-a549-3faa7ef27c1e
Essential Operation,11,,#O The Man Z shuffles cards with both hands.,Core manual task involving high hand activity.,r001,Playing Instrument,,,7.5843396,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man Y places a card on the table with his right hand.,"Logistics step, placing an object on a surface.",r001,Playing Instrument,,,125.3741396,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man Y shuffles cards with both hands.,Core manual task involving high hand activity.,r001,Playing Instrument,,,140.3842096,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The Man Z scratches his head with his right hand.,"Low body/hand motion, likely in a stationary position.",r001,Playing Instrument,,,248.0954796,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The Man X adjusts his glasses with his left hand.,"Low body/hand motion, primarily hand movement which is not part of playing the instrument.",r001,Playing Instrument,,,281.1038196,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man Y adjusts cards on the table with his right hand.,Core manual task involving high hand activity.,r001,Playing Instrument,,,396.7712309546634,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man Y adjusts the card on the table with his left hand.,"The action involves moving an object (card), which is a logistics step.",r001,Playing Instrument,,,502.7068009546634,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man Y adjusts the card on the table with his right hand.,Core manual task involving precise hand movements.,r001,Playing Instrument,,,527.7814109546633,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man X collects a card from the Man W with his right hand.,"The action involves picking up an object (collecting a card), which is a logistics step.",r001,Playing Instrument,,,585.4983409546634,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man X shuffles cards with both hands.,Core task involving high hand activity.,r001,Playing Instrument,,,695.9239906213302,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man W taps on a card on the table with his right hand.,Core manual task involving repetitive hand movement.,r001,Playing Instrument,,,765.6844806213302,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man Z taps the table with the cards in his righthand.,Core manual task involving rhythmic hand movements.,r001,Playing Instrument,,,929.54127762133,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man Z places a card on the table with his right hand.,Logistics action of placing an object.,r001,Playing Instrument,,,1030.50676762133,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man X places a card on the table with his right hand.,"The action involves placing an object (card) on a surface, which is a logistics step.",r001,Playing Instrument,,,1033.91010762133,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man Y passes a card to the Man Z with his left hand.,"Passing an object, short bursts of hand activity.",r001,Playing Instrument,,,1157.895824287997,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The Man W raises the card in his right hand.,"The action describes a logistics step of picking up or raising an object, which corresponds to short bursts of hand acceleration.",r001,Playing Instrument,,,1207.2293142879969,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man Y shuffles the cards on the table with his hands.,Core manual task involving high hand activity.,r001,Playing Instrument,,,1313.6872442879967,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#O The Man X adjusts cards on the table with his right hand.,Core manual task involving high hand activity.,r001,Playing Instrument,,,1358.1057842879968,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The man D drops card on the table with his right hand.,Refined via regex fallback,r001,Playing Instrument,,,1375.1280342879968,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The man D passes a card to the man E.,"Passing an object, involves logistics and short bursts of hand acceleration.",r001,Playing Instrument,,,1526.6017042879969,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The man D adjusts his t-shirt.,"Low body/hand motion, adjusting clothing is a minor action.",r001,Playing Instrument,,,1551.3306642879966,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The man A picks a card from the table with his right hand.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,,,1619.3169442879966,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The man E drops a card on the table.,Refined via regex fallback,r001,Playing Instrument,,,1661.6550042879967,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The man D puts his right hand on the table.,"Low body/hand motion, indicating a static position.",r001,Playing Instrument,,,1708.9463042879966,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The man A puts his right hand on the table.,The action described is a static gesture with low energy and no significant movement.,r001,Playing Instrument,,,1746.8130242879963,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Object Transfer,11,,#O The man B drops another card on the table with his right hand.,Refined via regex fallback,r001,Playing Instrument,,,1749.603764287997,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The man B sits.,The action describes a sitting position with no movement.,r001,Playing Instrument,,,1769.2193542879968,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Stationary,11,,#O The man D points his right finger towards the man B.,The action described is a pointing gesture which involves minimal body movement.,r001,Playing Instrument,,,1773.215894287997,16ed2ae4-e1ed-4752-a8f6-a47f1544d84a
Essential Operation,11,,#C C wears a glove on his right hand with his left hand.,Core manual task involving high hand activity.,r001,Mechanical Repair,,,1.8770496,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Essential Operation,11,,#C C drains the paint on the paintbrush in his gloved right hand at the edge of the paint bucket on the floor.,Core task involving high hand activity.,r001,Mechanical Repair,,,24.9934396,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Essential Operation,11,,#C C paints the wooden top rail with the paint brush his gloved right hand.,Core task involving high hand activity.,r001,Mechanical Repair,,,325.2433309546634,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Essential Operation,11,,#C C dips the brush in his gloved right hand into the paint in a paint bucket on the floor.,Core manual task involving high hand activity.,r001,Mechanical Repair,,,355.1830709546634,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Locomotion,11,,#C C walks towards the wooden rail.,"Body moving through space, indicative of walking.",r001,Mechanical Repair,,,356.9789709546634,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Locomotion,11,,#C C walks towards the paint bucket on the floor.,Body moving through space (walking).,r001,Mechanical Repair,,,381.3454809546634,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Stationary,11,,#C C places his gloved left hand on the polythene sheet on the ground.,The action describes a static position with minimal motion.,r001,Mechanical Repair,,,733.4399852666667,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Object Transfer,11,,#C C dips the brush in his gloved right hand into the paint in the paint bucket on the floor.,"The action involves picking up and transferring paint to a brush, which is a logistics step.",r001,Mechanical Repair,,,1021.9817152666668,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Locomotion,11,,#C C walks to his right towards the wooden rail.,"Movement through space, high body acceleration.",r001,Mechanical Repair,,,1027.4785952666666,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Essential Operation,11,,#C C drains the paint on the brush in his gloved right hand at the edge of the paint bucket on the floor.,Core task involving high hand activity.,r001,Mechanical Repair,,,1103.7133099333332,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Stationary,11,,#C C wipes his right arm on his forehead. #Unsure,"[CtxFixed] The action of wiping his right arm on his forehead does not involve movement to a new location, nor does it involve the transfer or search for objects. It is a stationary action involving personal grooming or cleaning.",r001,Mechanical Repair,,,1271.1825242879966,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Stationary,11,,#C C places his gloved left hand on the wooden rail baluster.,"The action involves placing a hand on an object, which indicates a low-energy, stationary position.",r001,Mechanical Repair,,,1318.1536242879963,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Stationary,11,,#C C holds the railing with her left hand,Holding the railing does not involve significant movement or acceleration.,r001,Mechanical Repair,,,1410.5656942879966,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Stationary,11,,#C C removes her left hand from the railing,"The action describes a hand being removed from a railing, which is a low-energy movement.",r001,Mechanical Repair,,,1413.2021842879967,18be74c1-9b20-41ca-8a89-7d0a1832ff55
Essential Operation,11,,#C C paints the railing with the paintbrush,Core task involving high hand activity.,r001,Mechanical Repair,,,1432.5719842879969,18be74c1-9b20-41ca-8a89-7d0a1832ff55
