action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Stationary,7,,# C c scrolls phone,"Low body/hand motion, likely involves minor finger movements.",r001,Cooking,Gold,,1234.0059852666666,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Object Transfer,7,,# C c puts phone on couch,Logistics step of placing an object.,r001,Cooking,Gold,,1287.6258952666667,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,7,,#O A person T rubs his feet together,"Low body/hand motion, rubbing feet together while stationary.",r001,Cooking,Gold,,1629.354461979167,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,7,,# X x stretches,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,Gold,,2003.9232652666665,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,7,,# C c laughs,"Low body/hand motion, likely involves only head and vocal activity.",r001,Cooking,Gold,,2367.6271552666667,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Essential Operation,7,,#c c cuts fish,"Core task, high hand activity.",r001,Cooking,Gold,,3347.3494142879968,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Object Transfer,7,,#c c takes fish,Logistics/Setup step.,r001,Cooking,Gold,,3409.8941042879965,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Essential Operation,7,,#c c washes fish,"Core task, high hand activity.",r001,Cooking,Gold,,3413.175044287997,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,7,,#C C sets on a wash machine,Setting an object typically involves minimal movement after the object is placed.,r001,Cleaning,Gold,,118.1827686,0c892917-34b9-4344-a8cf-d04ff885dc86
Locomotion,7,,#C C takes a step,"Movement through space, indicative of walking or stepping.",r001,Gardening,Gold,,36.5160286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,7,,#C C tears the paper towel,"Core task involving manual dexterity, high hand activity.",r001,Gardening,Gold,,52.9780286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C folds the paper towel,The action of folding a paper towel is a fine motor task that does not involve significant movement of the body or hands.,r001,Gardening,Gold,,56.3140286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C holds the plant thermometer,"Low body/hand motion, holding an object without moving.",r001,Gardening,Gold,,60.8160286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,7,,#C C looks at the plant thermometer,"Head movement (visual inspection), hands mostly still.",r001,Gardening,Gold,,135.2583886,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,7,,#C C puts the plant thermometer in the soil,Logistics action of placing an object in a specific location.,r001,Gardening,Gold,,177.84002859999998,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C pulls the plant thermometer,"The action involves holding and possibly reading the thermometer, which implies minimal body movement.",r001,Gardening,Gold,,185.1322286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,7,,#C C wipes the plant thermometer with a paper towel,Core task involving manual activity with the hands.,r001,Gardening,Gold,,189.3280286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,7,,#C C shakes the potted plant,"[CtxFixed] Shaking the potted plant does not fit into the categories of Locomotion, Object Transfer, Search, or Stationary. It is an action that seems to serve a specific purpose, such as checking the plant's condition or removing excess water, which falls under Essential Operation.",r001,Gardening,Gold,,258.6900286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,7,,#C C picks the potted plant,Logistics/Setup step involving picking up an object.,r001,Gardening,Gold,,270.9780286,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C puts hands on lap,"Low body/hand motion, indicative of a resting or idle state.",r001,Gardening,Gold,,293.5280394185429,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,7,,#C C moves pebbles,"Logistics of moving pebbles, short bursts of hand activity.",r001,Gardening,Gold,,413.6370394185429,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,7,,#C C rotates the plant,"Head/Hand movement (rotation), likely for visual inspection.",r001,Gardening,Gold,,531.7723727518763,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,7,,#C C lifts plant leaves,"The action involves looking under plant leaves, which requires head and possibly hand movements to inspect but does not involve significant body movement.",r001,Gardening,Gold,,744.7293582712241,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C lifts right hand,The action describes a single hand movement which is likely isolated and does not involve continuous motion or high activity.,r001,Gardening,Gold,,831.300358271224,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,7,,#C C holds a cycling helmet,Holding an object without movement.,r001,Cooking,Gold,,0.3256452666666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C turns a cycling helmet,Turning an object typically involves low body and hand motion.,r001,Cooking,Gold,,1.1484852666666665,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C touches a bicycle,"Low body/hand motion, likely inspecting or touching the bicycle without moving it.",r001,Cooking,Gold,,9.376495266666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Locomotion,7,,#C C stops a bicycle,Stopping involves body movement through space.,r001,Cooking,Gold,,187.29794526666663,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C removes a food from a backpack,"Logistics step, moving an object from one place to another.",r001,Cooking,Gold,,233.22405526666665,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,7,,#C C reads the label,"Head movement (reading), passive hands.",r001,Cooking,Gold,,294.05069526666665,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C puts the electric jug down,Logistics step involving placing an object.,r001,Cooking,Gold,,326.9606952666667,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C picks up the cup,Logistics step involving picking up an object.,r001,Cooking,Gold,,409.5469852666667,0f39b336-3e41-4305-9325-bb9cd74b8146
Essential Operation,7,,#C C scoops some #unsure,"Core task involving hand movement, likely scooping or transferring ingredients.",r001,Cooking,Gold,,504.2146952666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C picks up the water,Logistics step involving picking up an object.,r001,Cooking,Gold,,547.6026952666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C adjusts legs.,"Low body/hand motion, possibly adjusting posture while stationary.",r001,Cooking,Gold,,565.5443952666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C operates a television with a remote control.,"Operating a remote control involves picking it up, pressing buttons, and potentially putting it down.",r001,Cooking,Gold,,580.7150952666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,7,,#C C adjusts phone.,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,676.1729252666667,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C lifts the hand up,"Low body/hand motion, likely a preparatory or idle action.",r001,Cooking,Gold,,851.6477852666666,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C picks the water bottle on the floor,Logistics step involving picking up an object.,r001,Cooking,Gold,,944.6370352666664,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C picks up the mug,Logistics action involving picking up an object.,r001,Cooking,Gold,,1336.3476619333333,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C adjusts a chair.,Adjusting a chair involves minimal movement and is likely done while standing still.,r001,Cooking,Gold,,2215.1409686,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,7,,#C C eats apple.,"Low body/hand motion, eating is a relatively stationary activity.",r001,Cooking,Gold,,2243.1309686000004,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,7,Stationary,#C C adjusts camera on the head.,"Head movement (adjusting), hands mostly still.",r001,Cooking,Bad,,2272.0402586,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,7,,#C C removes switch from the bag,Logistics step involving picking up or removing an object.,r001,Carpentry,Gold,,12.52408,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Object Transfer,7,,#C C picks the switch part,Logistics step of picking up an object.,r001,Carpentry,Gold,,15.07163,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Search,7,,#C C inspects a wire,"Head movement (inspection), hands mostly still.",r001,Carpentry,Gold,,174.16555,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,7,,#C C fixes wire on the switch,Core task involving manual operation with hands.,r001,Carpentry,Gold,,204.63287,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,7,,#O a man X sweeps the floor,"Body moving through space while performing a sweeping action, indicating movement and potentially high body acceleration.",r001,Carpentry,Gold,,394.59093,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,7,,#C C stares down,"Low body/hand motion, focused gaze.",r001,Carpentry,Gold,,450.93552,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,7,,#C C fixes the wire,Core manual task involving high hand activity.,r001,Carpentry,Gold,,514.4902999999999,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,7,,#C C fixes the switch,"[CtxFixed] The action of 'fixing the switch' is a deliberate attempt to correct or maintain functionality, which falls under the category of Essential Operation.",r001,Carpentry,Gold,,638.6281666666666,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,7,,#C C kneels down,"The action of kneeling down is a change in posture, but it does not involve significant body or hand motion.",r001,Carpentry,Gold,,682.2359366666667,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Search,7,,#C C inspects the switch,"Head movement (inspection), hands mostly still.",r001,Carpentry,Gold,,773.2882466666667,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,7,,#C C walks around the apartment,"Body moving through space, high body acceleration.",r001,Carpentry,Gold,,918.2049966666666,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,7,,#C C holds the spirit level,"Low body/hand motion, holding an object without movement.",r001,Carpentry,Gold,,978.7965066666668,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,7,,#C C holds spirit level on the wall,Low body/hand motion while holding the spirit level.,r001,Carpentry,Gold,,980.8430466666666,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Object Transfer,7,,#C C puts spirit level down,Logistics step involving placing an object down.,r001,Carpentry,Gold,,985.5620166666666,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,7,,#O a man Y rides a horse,"The action describes movement through space, which corresponds to locomotion.",r001,Playing Instrument,Gold,,18.54409,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,7,,#O a man X rides a horse,"The action involves movement through space, characteristic of locomotion.",r001,Playing Instrument,Gold,,27.84,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,7,,#O a man U follows W,"[CtxFixed] The current action describes a man following another person, which is a form of movement or travel. Therefore, it fits best under the 'Locomotion' category.",r001,Playing Instrument,Gold,,92.71731,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,7,,#O a man X sits on a horse,"The action describes sitting on a horse, which is a stationary activity with minimal movement.",r001,Playing Instrument,Gold,,263.05456,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,7,,#O a lady O stands besides C,"The action describes a person standing still, indicating low body motion.",r001,Playing Instrument,Gold,,409.13331,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,7,,#O a man L sits on the car,"The action describes a person sitting, which is a low-energy, stationary activity.",r001,Playing Instrument,Gold,,477.34719,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,7,,#O a man K walks around,The action describes movement through space.,r001,Playing Instrument,Gold,,502.86,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,7,,#o a man V walks around the parking,"The action describes movement through space, indicating walking.",r001,Playing Instrument,Gold,,617.1136133333333,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,7,,#O a man U stands by the door of a car,"The action describes a person standing still, indicating low body and hand motion.",r001,Playing Instrument,Gold,,670.5193833333333,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,7,,#O a man T walks around the parking,"The action describes movement through space, indicating walking.",r001,Playing Instrument,Gold,,701.3459133333333,181cfd16-4777-43a3-a0b2-136b4a1cc348
Essential Operation,7,,#C C cuts a piece of the tissue,Core task involving manual operation with hands.,r001,Cleaning,Gold,,40.2020286,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts the bottle down,"Logistics/Setup step, putting an object down.",r001,Cleaning,Gold,,109.9310286,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C Places the dead leaves on the table,Logistics step involving picking up and placing dead leaves.,r001,Cleaning,Gold,,293.03474684388704,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,7,,#C C Separates the branches of the house plant,"Core manual task, high hand activity.",r001,Cleaning,Gold,,374.9487768438871,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,7,,#C C Prunes the dead leaves of the house plant with a scissor,Core task involving manual dexterity with hands.,r001,Cleaning,Gold,,400.6858368438871,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,7,Stationary,#C C Touches the house plant leaves,"Implies visual or tactile inspection, likely with head and/or hand movement.",r001,Cleaning,Bad,,1133.1166971449218,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,7,,#C C Drains the water from the sick,"Core task involving manual operation, likely with high hand activity.",r001,Cleaning,Gold,,1195.456077144922,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,7,,#C C looks on the flower pot.,Visual inspection or search related to head movement.,r001,Cleaning,Gold,,1505.9962184684507,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,7,,#C C looks in the flower plant.,Visual search involving head movement.,r001,Cleaning,Gold,,1609.3521484684509,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts #unsure on a sink top,Logistics step involving picking up and placing an object.,r001,Cleaning,Gold,,1720.9119671449218,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts water in a bottle,Logistics action involving picking up and pouring water.,r001,Cleaning,Gold,,1724.337457144922,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,7,,#C C looks at flowers,"Head movement (visual search), hands mostly still.",r001,Cleaning,Gold,,1762.896357144922,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,7,,#C C pours water into a flower pot,Core manual task involving hand activity.,r001,Cleaning,Gold,,1806.4118971449216,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts a notebook on a table,Logistics step of moving an item from one place to another.,r001,Cleaning,Gold,,1820.0266171449216,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C moves a scissors on a table,Movement of an object from one place to another.,r001,Cleaning,Gold,,1820.923467144922,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C moves a notebook,Logistics of moving an object from one place to another.,r001,Cleaning,Gold,,1821.7943671449216,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts a bottle on a sink top,Logistics step involving picking up and placing the bottle.,r001,Cleaning,Gold,,1859.5218571449216,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Locomotion,7,,#C C throws dirt on a table,"The action involves movement through space to throw dirt, which implies significant body acceleration.",r001,Cleaning,Gold,,1908.5562272155312,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Locomotion,7,,#C C walks towards flowers,Body moving through space (walking).,r001,Cleaning,Gold,,2027.569527215532,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Stationary,7,,#C C shakes a water bottle,Shaking a water bottle is a relatively low-energy activity with minimal body movement.,r001,Cleaning,Gold,,2037.437677215531,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C puts towel on a board,Logistics step involving picking up and placing the towel.,r001,Cleaning,Gold,,2050.039137215532,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Stationary,7,,#C C touches a flower,"Low body/hand motion, likely involves gentle touch.",r001,Cleaning,Gold,,2088.500047215531,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Stationary,7,,#C C touches a leaf,"Low body/hand motion, likely involves light contact or inspection.",r001,Cleaning,Gold,,2110.495557215532,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C picks a bottle from a sink top,Logistics step involving picking up an object.,r001,Cleaning,Gold,,2132.0500205488647,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C picks dirt from a flower pot,Logistics step involving picking up an object.,r001,Cleaning,Gold,,2262.553367284896,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C picks a sprayer bottle,Logistics action involving picking up an object.,r001,Cleaning,Gold,,2319.523237284896,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,7,,#C C lowers a sprayer bottle,"The action involves the logistics of lowering an object, which corresponds to short bursts of hand acceleration.",r001,Cleaning,Gold,,2366.648687284896,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Stationary,7,,#C C touches leaves,"Low body/hand motion, likely involves gentle touch.",r001,Cleaning,Gold,,2439.180457284896,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Stationary,7,,#C C holds the jug with her hand,The action describes holding an object without any significant movement.,r001,Desk Work,Gold,,348.9970809546634,1da50887-dd33-4644-9377-1bf855b86ffd
Stationary,7,,#C C touches his face with his hand,"Low body/hand motion, likely idle or thinking.",r001,Desk Work,Gold,,505.04013095466337,1da50887-dd33-4644-9377-1bf855b86ffd
Locomotion,7,,#c c moves the bicycle in a corner,Body moving through space to place the bicycle in a corner.,r001,Desk Work,Gold,,16.8652786,1e5cd1c1-7023-4800-b743-16a9c2753ac2
Essential Operation,7,,#C C peels the brussels sprouts,Core task involving fine manual dexterity and repetitive motion.,r001,Cooking,Gold,,121.0949386,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Essential Operation,7,,#C C chops the brussels sprouts,Core task involving repetitive hand movements.,r001,Cooking,Gold,,175.85960859999997,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,,#C C puts the brussels sprouts in a storage container,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,222.3715186,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,,#C C picks a cooking oil from the cabinet,Logistics step involving picking up an object.,r001,Cooking,Gold,,266.9590086,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Stationary,7,Essential Operation,#C C sprinkles salt on the brussels sprouts,"Low body/hand motion, fine motor activity.",r001,Cooking,Bad,,306.20106860000004,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Stationary,7,,#C C holds the bottle of cooking oil,"Low body/hand motion, holding an object without active manipulation.",r001,Cooking,Gold,,335.79605860000004,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,Essential Operation,#C C opens the packet of walnut with a pair of scissors,Logistics step involving opening an item.,r001,Cooking,Bad,,377.11435860000006,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Locomotion,7,,#C C gets into the house,Body moving through space (entering the house).,r001,Cooking,Gold,,565.5357481394766,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,,#C C clears the food from the chopping board,Logistics step involving picking up and moving objects.,r001,Cooking,Gold,,658.0466681394765,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Essential Operation,7,,#C C chops the leaves with a knife,Core task involving repetitive hand movements.,r001,Cooking,Gold,,825.7685776136719,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,,#C C closes the margarine,"Closing an object, a logistics step involving short bursts of hand activity.",r001,Cooking,Gold,,1203.759637613672,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Stationary,7,,#C C rubs her hands,"Low body/hand motion, likely idle action.",r001,Cooking,Gold,,1420.1611956827053,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
Object Transfer,7,,#C C moves the cable tie from beneath the packet of cable tie.,Logistics/Setup step involving moving an object.,r001,Carpentry,Gold,,28.4942996,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Object Transfer,7,,#C C drops the cable tie on the table.,Refined via regex fallback,r001,Carpentry,Gold,,29.219199600000003,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Stationary,7,,#C C touches the cables.,"Low body/hand motion, likely involves fine motor skills or inspection.",r001,Carpentry,Gold,,76.8918396,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Object Transfer,7,,#C C drops the digital multimeter with the cable in the shelf.,Refined via regex fallback,r001,Carpentry,Gold,,80.2362696,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Object Transfer,7,,#C C picks up the cable.,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,Gold,,122.9691496,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Locomotion,7,,#C C moves towards the table.,Body moving through space to reach the table.,r001,Carpentry,Gold,,224.8996296,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Object Transfer,7,,#C C drops the cable ties on the table.,Refined via regex fallback,r001,Carpentry,Gold,,231.0077396,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Stationary,7,,#C C holds cable ties with his left hand.,"Low body/hand motion, holding an object without movement.",r001,Carpentry,Gold,,332.8650009546634,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Stationary,7,,#C C holds the cable tie with his left hand.,The action describes a holding position which involves minimal movement.,r001,Carpentry,Gold,,347.7291409546634,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Stationary,7,,#C C touches the top of the cable tie with his left hand.,"Low body/hand motion, likely inspection or preparation.",r001,Carpentry,Gold,,360.2539709546634,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Essential Operation,7,Stationary,#C C writes on the cable tie with the pen.,Core task involving fine motor skills and high hand activity.,r001,Carpentry,Gold,,367.1400109546634,1fb7b18b-03a7-4a3a-a795-a2da80be3c56
Stationary,7,,#C C shuffles the cards while talking,"Low body/hand motion, primarily involves hand shuffling and talking.",r001,Playing Instrument,Gold,,6.4709886,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#C C takes his cards and talks,"The action involves holding cards and talking, which are low-energy activities.",r001,Playing Instrument,Gold,,142.71816859999998,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#O O rolls the dices and talks,"Low body/hand motion, primarily verbal interaction.",r001,Playing Instrument,Gold,,255.0223086,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#O O writes something down while talking,"Low body/hand motion, indicating a stationary activity like writing and talking.",r001,Playing Instrument,Gold,,268.1100586,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#C C plays the game while talking,"Low body/hand motion, implies idle or talking activity.",r001,Playing Instrument,Gold,,302.18268868278113,2090d1c2-8308-4966-b903-e860b498f4e3
Object Transfer,7,,#x x puts pawn on board,Logistics step involving placing an object.,r001,Playing Instrument,Gold,,571.0140921677084,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#x x shuffles cards,Shuffling cards is typically done with one hand while the other hand and body remain relatively stationary.,r001,Playing Instrument,Gold,,634.4831921677084,2090d1c2-8308-4966-b903-e860b498f4e3
Stationary,7,,#x x writes,"Low body/hand motion, indicative of a writing activity.",r001,Playing Instrument,Gold,,749.7050221677084,2090d1c2-8308-4966-b903-e860b498f4e3
Object Transfer,7,,#O A lady D picks the dice.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,Gold,,804.6646731540364,2090d1c2-8308-4966-b903-e860b498f4e3
Search,7,,#O A lady D looks at the paper.,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,Gold,,807.7912231540365,2090d1c2-8308-4966-b903-e860b498f4e3
Search,7,,#O A lady D looks at the chart.,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,Gold,,812.7390831540365,2090d1c2-8308-4966-b903-e860b498f4e3
Essential Operation,7,,#O A lady D moves the hand.,Playing an instrument involves high hand activity.,r001,Playing Instrument,Gold,,819.5675331540365,2090d1c2-8308-4966-b903-e860b498f4e3
