action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Object Transfer,10,,#C C removes the tray from the top chamber of the steamer in her left hand with her right hand.,Logistics step involving picking up and moving an object.,r001,Cooking,Gold,,1985.935070954664,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C picks the brush from the counter top with her left hand.,"Logistics/Setup step, picking up an object.",r001,Cooking,Gold,,2043.861840954664,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C lifts the top chamber of the steamer with both hands.,Logistics action involving lifting an object.,r001,Cooking,Gold,,2064.9363909546632,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,Object Transfer,#C C drops the dough on the chopping board with both hands.,Core task involving high hand activity.,r001,Cooking,Bad,,2204.89264762133,002d2729-df71-438d-8396-5895b349e8fd
Stationary,10,,#C C touches her face with her left hand. #Unsure,"Low body/hand motion, brief touch action.",r001,Cooking,Gold,,2226.1182676213302,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C flattens out the dough in her left hand on the chopping board with the rolling pin in her right hand.,Core manual task involving high hand activity.,r001,Cooking,,,2312.5364476213304,002d2729-df71-438d-8396-5895b349e8fd
Stationary,10,,#C C holds the flattened dough with both hands.,"Low body/hand motion, holding position.",r001,Cooking,,,2326.9985176213304,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C lifts the pot on the dinning table with her right hand.,"The action involves picking up an object, which is a logistics step.",r001,Cooking,,,2424.7124676213302,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C flattens the dough in her left hand on the chopping board.,Core manual task involving high hand activity.,r001,Cooking,,,2430.10525762133,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C pours sauce on the dough with the spoon in her right hand,Core task involving high hand activity.,r001,Cooking,,,2455.68467762133,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C shapes the dough with her right hand,"Core task involving manual shaping, high hand activity.",r001,Cooking,,,2523.7156476213304,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C kneads the pieces of dough with her both hands,Core task involving high hand activity.,r001,Cooking,,,3014.1301142879965,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C closes the plate with the cover in her left hand,Logistics step involving picking up and placing an object.,r001,Cooking,,,3092.149794287997,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C scoops sauce from the plate with her right hand,Movement involved in picking up and transferring the sauce.,r001,Cooking,,,3122.6799242879965,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C kneads the dough with the roller pin in her right hand,Core manual task involving high hand activity.,r001,Cooking,,,3242.154118954664,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C puts the sauce on the dough with the spoon in her right hand,Core task involving high hand activity.,r001,Cooking,,,3262.318880954663,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C shapes the dough with right hand,Core task involving high hand activity.,r001,Cooking,,,3361.913650954663,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C puts the dough inside the plate with her right hand,Logistics step involving moving an object (dough) to a location (plate).,r001,Cooking,,,3391.6505509546632,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C scoops sauce from the plate with the spoon in her right hand,Logistics step involving picking up and moving an object.,r001,Cooking,,,3414.483980954663,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C scoops sauce from the plate with the spoon in her right hand,Core task involving high hand activity.,r001,Cooking,,,3420.423860954664,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C adjusts the pieces of dough in the plate with her right hand,Core task involving precise hand movements.,r001,Cooking,,,3468.598150954663,002d2729-df71-438d-8396-5895b349e8fd
Stationary,10,,#C C adjusts the pieces of dough in a plate with her left hand,Adjusting the pieces of dough involves fine motor skills with minimal body movement.,r001,Cooking,,,3483.826030954663,002d2729-df71-438d-8396-5895b349e8fd
Essential Operation,10,,#C C washes the plate with the sponge in her right hand,Core task involving high hand activity.,r001,Cooking,,,3542.138900954663,002d2729-df71-438d-8396-5895b349e8fd
Object Transfer,10,,#C C unloads a ladder from a car,"The action involves moving an object (unloading a ladder), which corresponds to logistics or setup.",r001,Carpentry,,,54.0611,03be7d83-7394-45b9-9f36-b55ad721aee1
Locomotion,10,,#C C carries a ladder in the house,"Body moving through space with an object (ladder), high body acceleration.",r001,Carpentry,,,67.18218,03be7d83-7394-45b9-9f36-b55ad721aee1
Essential Operation,10,,#C C removes a lighting cable cover with a pliers,Core manual task involving high hand activity.,r001,Carpentry,,,145.98129,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds a masking tape with both hands,"Low body/hand motion, holding an object without moving.",r001,Carpentry,,,200.57727,03be7d83-7394-45b9-9f36-b55ad721aee1
Essential Operation,10,,#C C cuts a masking tape with the right hand,"Core manual task, high hand activity.",r001,Carpentry,,,217.14996,03be7d83-7394-45b9-9f36-b55ad721aee1
Essential Operation,10,,#C C connects lighting cables with a pliers,Core manual task involving high hand activity.,r001,Carpentry,,,275.88124,03be7d83-7394-45b9-9f36-b55ad721aee1
Essential Operation,10,,#C C cuts a masking tape with both hands,Core manual task involving high hand activity.,r001,Carpentry,Gold,,304.62253,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds a masking tape on the right hand,Holding an item without significant movement.,r001,Carpentry,Gold,,307.84247,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds lighting wires with the left hand,"Low body/hand motion, holding position.",r001,Carpentry,Gold,,334.37734,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds lighting wires with both hands,"Low body/hand motion, holding position.",r001,Carpentry,Gold,,348.91769,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds a ladder with both hands in the room,"Low body/hand motion, holding position.",r001,Carpentry,Gold,,359.69448,03be7d83-7394-45b9-9f36-b55ad721aee1
Locomotion,10,,#C C climbs on the ladder,Body moving through space (climbing). High Body Accel.,r001,Carpentry,Gold,,371.38799,03be7d83-7394-45b9-9f36-b55ad721aee1
Locomotion,10,,#C C walks down the ladder,"Body moving through space, in this case, walking down a ladder.",r001,Carpentry,Gold,,399.44987,03be7d83-7394-45b9-9f36-b55ad721aee1
Stationary,10,,#C C holds a knife on a table with her right hand.,"Low body/hand motion, holding an object in place.",r001,Cleaning,Gold,,3.8175196,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,,#C C takes food on the plate with the fork.,Logistics step involving picking up and transferring food.,r001,Cleaning,Gold,,29.007569600000004,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,,#C C takes a table knife in a rack with her right hand.,"Logistics/Setup step, picking up an object.",r001,Cleaning,Gold,,182.8714896,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,Essential Operation,#C C turns on the tap.,Turning on the tap is a logistics step involving a specific action with the hand.,r001,Cleaning,Bad,,185.1942896,064e10ee-10ae-4dec-a836-2ca94b02551c
Essential Operation,10,,#C C moves the food on the plate with the table knife.,"Core task involving manipulation with hands, high hand activity.",r001,Cleaning,Gold,,310.4229509546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,,#C C moves the fork in her right hand to her left hand.,"The action involves moving an object from one hand to another, which is a logistics step.",r001,Cleaning,Gold,,344.7407409546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Stationary,10,Essential Operation,#C C drinks from the mug.,Drinking from a mug involves minimal body and hand movement.,r001,Cleaning,Bad,,527.3017909546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,,#C C takes a knife on the table with her right hand.,Logistics/Setup step involving picking up an object.,r001,Cleaning,Gold,,545.9886609546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Essential Operation,10,,#C C rinses the mug.,Core manual task involving hand activity.,r001,Cleaning,Gold,,609.1859409546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Object Transfer,10,,#C C grabs two forks in the sink.,Logistics action involving picking up objects.,r001,Cleaning,Gold,,639.8965709546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Essential Operation,10,,#C C washes the forks with the sponge,Core task involving high hand activity.,r001,Cleaning,Gold,,641.1976709546634,064e10ee-10ae-4dec-a836-2ca94b02551c
Locomotion,10,,#C C climbs the stool. #Unsure,Body moving through space (climbing). High body acceleration.,r001,Mechanical Repair,Gold,,14.16011,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Object Transfer,10,,#C C places the box of tools on the table.,Logistics step involving placing an object.,r001,Mechanical Repair,Gold,,37.45016,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Search,10,Stationary,#C C examines the chain ring with both hands.,"Visual inspection with both hands, indicating a focus on examining the object rather than manipulating it.",r001,Mechanical Repair,Bad,,55.48358,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Object Transfer,10,,#C C picks a chain breaker from the table.,"The action involves picking up an object, which is a logistics step.",r001,Mechanical Repair,Gold,,63.28571,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Object Transfer,10,,#C C takes the nut from the table.,Logistics step involving picking up an object.,r001,Mechanical Repair,Gold,,108.19003,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Object Transfer,10,,#C C places the pedal on the stool.,Logistics/Setup step involving placing an object.,r001,Mechanical Repair,Gold,,115.78893,0b8a87ed-07f2-4434-adde-a1c88f4bb30f
Stationary,10,,#C C touches the pen,"Low body/hand motion, likely a minor interaction.",r001,Cooking,Gold,,158.24502526666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C lifts up his hand,"Low body/hand motion, likely minimal movement.",r001,Cooking,Gold,,200.79053526666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C puts the polythene bag in the bag,Logistics/Setup step involving placing an object.,r001,Cooking,Gold,,270.66592526666665,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C holds the cream tube,"Low body/hand motion, holding an object without movement.",r001,Cooking,Gold,,327.0593952666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C enters in the lift,Body moving through space (entering a lift).,r001,Cooking,Gold,,511.60060526666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C holds the phone on the hand,"Low body/hand motion, holding an object without moving.",r001,Cooking,Gold,,685.4833352666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C scrolls the phone on the hand,"Low body motion, hands engaged in fine motor task.",r001,Cooking,Gold,,705.8016852666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C gets into a vehicle,Body movement associated with entering a vehicle.,r001,Cooking,Gold,,878.6136452666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,Essential Operation,#C C opens a bag,"Logistics step, involves opening an object.",r001,Cooking,Bad,,884.9802052666668,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C scrolls on the phone,"Low body/hand motion, primarily finger movements.",r001,Cooking,Gold,,900.4661352666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#O woman X walks around,Body moving through space (walking).,r001,Cooking,Gold,,997.3734952666669,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C enters the grocery shop,"Movement through space, indicative of walking or entering a new environment.",r001,Cooking,Gold,,1152.6912752666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Search,10,Stationary,#C C touches the sweet melons on the counter,"Implies visual inspection or tactile search, low hand activity.",r001,Cooking,Bad,,1165.0788252666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C walks in the grocery shop,Body moving through space (walking).,r001,Cooking,Gold,,1220.823045266667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C picks up the bag from the table,Logistics step involving picking up an object.,r001,Cooking,Gold,,1312.5169952666663,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C picks up the box from the table,Logistics step involving picking up an object.,r001,Cooking,Gold,,1312.8393552666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,Essential Operation,#C C presses the lift button,Pressing a button involves minimal body motion and is a brief action.,r001,Cooking,Bad,,1393.908325266667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C walks out of the lift,"Movement through space, involves walking.",r001,Cooking,Gold,,1416.0828252666663,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C enters in the kitchen,Body moving through space (entering the kitchen).,r001,Cooking,Gold,,1435.8761352666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,Essential Operation,#C C turns the bowl,"Minimal movement, likely involves a slight turn of the wrist or hand while holding the bowl in place.",r001,Cooking,Bad,,1480.7861052666665,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,Essential Operation,#C C operates the cooker,"Operating a cooker often involves minimal movement, primarily hand gestures or button presses.",r001,Cooking,Bad,,1497.1272852666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C touches the foil paper,"Low body/hand motion, likely a brief touch with minimal movement.",r001,Cooking,Gold,,1539.3513452666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,Essential Operation,#C C closes the oven,"Low body/hand motion, brief action.",r001,Cooking,Bad,,1544.2742852666663,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Search,10,,#C C looks in the paper bag,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,1564.9393152666669,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C takes a purse,Logistics/Setup step (taking an object).,r001,Cooking,Gold,,1579.3169452666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C picks a lid,"Logistics step, picking up an object.",r001,Cooking,Gold,,1617.157695266667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,Essential Operation,#C C switches on the machine,"Low body/hand motion, primarily an action involving a switch or button press.",r001,Cooking,Bad,,1672.4654352666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C picks up the box.,Logistics step involving picking up an object.,r001,Cooking,Gold,,1707.1414152666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C picks the paper from the sink.,Logistics step involving picking up an object.,r001,Cooking,Gold,,1723.7523852666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C pulls the shelf,Logistics action involving moving an object (shelf).,r001,Cooking,,,1849.8979552666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#C C puts the tap off,"Low body/hand motion, likely a brief action with minimal movement.",r001,Cooking,,,1870.1101552666669,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Search,10,,#C C Looks at the cooker,"Head movement (visual inspection), passive hands.",r001,Cooking,,,1948.1265852666663,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Locomotion,10,,#C C Walks toward the counter top,"Body moving through space, involves walking.",r001,Cooking,,,2023.7785452666667,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Object Transfer,10,,#C C Closes the utensils drawer,Logistics/Setup step involving closing a drawer.,r001,Cooking,,,2056.6620452666666,10a7fd5a-169d-4b0c-ba8b-825af7bd2117
Stationary,10,,#O man Y talks to C,"Low body/hand motion, likely involves speaking.",r001,Cleaning,,,73.0705596,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C speaks to person X,Low body/hand motion.,r001,Cleaning,,,312.38127095466336,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C looks at person Y,"Low body/hand motion, likely involves head rotation but does not involve active movement.",r001,Cleaning,,,337.2945809546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C speaks,Low body/hand motion.,r001,Cleaning,,,358.78563095466336,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O person Y speaks to C,"Low body/hand motion, likely involves speaking.",r001,Cleaning,,,368.0182109546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C looks at person X and Y,"Low body/hand motion, focused on conversation.",r001,Cleaning,,,373.4931909546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Search,10,,#O looks at person Y,"Head movement (visual search), hands mostly still.",r001,Cleaning,,,419.2505909546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O person X eats,The action of eating is typically associated with low body and hand motion.,r001,Cleaning,,,435.2094609546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Object Transfer,10,,#O person Y places cup on the table,"Logistics step, placing an object.",r001,Cleaning,,,481.9934009546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O man E talks to C,"Low body/hand motion, likely involves speaking.",r001,Cleaning,,,669.4132642879968,1246d6ec-5620-4f71-8b4b-d823775f58c2
Search,10,,#C C looks at man E,"Head movement (visual inspection), passive hands.",r001,Cleaning,,,744.5584242879968,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O child Y talks to C,"Low body/hand motion, primarily verbal interaction.",r001,Cleaning,Gold,,808.7439142879967,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,Essential Operation,#O person Y eats food,Eating is generally a low-energy activity with minimal body movement.,r001,Cleaning,Bad,,883.6735342879967,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O person Y speaks to person X,"Low body/hand motion, speaking involves minimal movement.",r001,Cleaning,Gold,,964.7192042879968,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O person X speaks to person Y,"Low body/hand motion, speaking indicates a stationary activity.",r001,Cleaning,Gold,,989.6088142879968,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C speaks to person Y,"Low body/hand motion, likely involves speaking with minimal movement.",r001,Cleaning,Gold,,1103.31898762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Locomotion,10,,#O person X walks,Body moving through space (walking).,r001,Cleaning,Gold,,1155.81236762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#O person Y speaks,"Low body/hand motion, speaking involves minimal physical activity.",r001,Cleaning,Gold,,1195.22898762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Locomotion,10,,#O person Y walks,"Movement through space, indicative of walking.",r001,Cleaning,Gold,,1205.01442762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Search,10,Stationary,#C C looks at the chair,"Head movement (visual inspection), hands mostly still.",r001,Cleaning,Bad,,1219.24302762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Object Transfer,10,,#C C puts the water bottle in a polythene bag,Logistics step involving picking up and placing an object.,r001,Cleaning,Gold,,1473.08597762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,,#C C turns on the laptop,Turning on a device is generally a quick action with minimal body movement.,r001,Cleaning,Gold,,1582.79984762133,1246d6ec-5620-4f71-8b4b-d823775f58c2
Search,10,Stationary,#C C looks at the clothes on the hanging line,"Head movement (visual search), hands mostly still.",r001,Cleaning,Bad,,1685.4328209546634,1246d6ec-5620-4f71-8b4b-d823775f58c2
Stationary,10,Essential Operation,#C C makes bed,"Making a bed involves fine motor skills and positioning, which typically does not involve significant body or hand acceleration.",r001,Cleaning,Bad,,1826.671840954664,1246d6ec-5620-4f71-8b4b-d823775f58c2
Object Transfer,10,,#C C handles a camera,Logistics/Setup step involving handling an object.,r001,Desk Work,Gold,,49.6010386,124d8745-52d7-464c-bb46-65b96bbdcffa
