action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Essential Operation,3,,#C C removes onion peels,Core task involving manual dexterity and hand activity.,r001,Cooking,Gold,,672.6089619333334,254e8485-eb84-461a-aed5-a71716588fad
Stationary,3,,#C C holds the knife,"Low body/hand motion, holding object without movement.",r001,Cooking,Gold,,852.5982419333334,254e8485-eb84-461a-aed5-a71716588fad
Stationary,3,,#C C moves hand up,"Low body/hand motion, likely indicating a minor movement or adjustment.",r001,Cooking,Gold,,866.7100219333335,254e8485-eb84-461a-aed5-a71716588fad
Locomotion,3,,#C C walks,"Body moving through space, indicative of walking.",r001,Cooking,Gold,,936.9456819333334,254e8485-eb84-461a-aed5-a71716588fad
Stationary,3,,#C C holds the door,"Low body/hand motion, holding position.",r001,Cooking,Gold,,944.0230719333334,254e8485-eb84-461a-aed5-a71716588fad
Locomotion,3,,#C C turns around,Turning involves body movement through space.,r001,Cooking,Gold,,963.9919319333334,254e8485-eb84-461a-aed5-a71716588fad
Essential Operation,3,,#C C stirs food,Core task involving high hand activity.,r001,Cooking,Gold,,998.9211319333334,254e8485-eb84-461a-aed5-a71716588fad
Locomotion,3,,#C C walks around the room,"Body moving through space, indicative of walking.",r001,Cleaning,Gold,,411.5343552666666,256701cd-3317-47ee-b6e3-439dc2ad2bd5
Locomotion,3,,#C C bends,"Body movement, changing posture (bending).",r001,Mechanical Repair,Gold,,437.2122509546634,2991b1be-bdae-4fa4-a529-ac46cefb4487
Essential Operation,3,,#C C paints the wood.,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,698.7470176213301,2991b1be-bdae-4fa4-a529-ac46cefb4487
Locomotion,3,,#C C walks in the kitchen,Body moving through space (walking).,r001,Cooking,Gold,,384.1247243701523,2ba0becb-58c2-43a1-97bb-7e153a34eb47
Search,3,Essential Operation,#C C reads the book,"Visual search or monitoring (reading), head movement involved, hands mostly still.",r001,Desk Work,Bad,,1625.1902626666665,325e1bf8-56d8-414b-9e78-07eebe04c13e
Stationary,3,Essential Operation,#c c reads the book in the mosque,"Reading involves minimal body movement, primarily focused on visual engagement.",r001,Desk Work,Bad,,3537.340422666666,325e1bf8-56d8-414b-9e78-07eebe04c13e
Object Transfer,3,,#O man D drops a card on the table.,"The action involves placing a card on the table, which is a logistics step.",r001,Playing Instrument,Gold,,988.78871762133,3cbd049a-0d7d-410b-b9b0-761efb801c8a
Object Transfer,3,,#O man B drops a card on the table.,Refined via regex fallback,r001,Playing Instrument,Gold,,1069.09878762133,3cbd049a-0d7d-410b-b9b0-761efb801c8a
Object Transfer,3,,#O man A drops cards on the table.,Refined via regex fallback,r001,Playing Instrument,Gold,,1584.6769209546633,3cbd049a-0d7d-410b-b9b0-761efb801c8a
Object Transfer,3,,#C C picks up a card.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,Gold,,1609.7190909546634,3cbd049a-0d7d-410b-b9b0-761efb801c8a
Object Transfer,3,,#O The man A picks a card on the table with his right hand.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,Gold,,1726.6074909546633,3cbd049a-0d7d-410b-b9b0-761efb801c8a
Essential Operation,3,,#C C adjusts the wheel,Core manual task involving fine hand movements and adjustments.,r001,Mechanical Repair,Gold,,281.97178,3fc288bb-1082-4ec5-96a7-75bb61144b11
Locomotion,3,,#C C walks on the road,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,91.4289986,3fc60e72-91ad-4320-bd07-1cf753f4a5f1
Locomotion,3,,#C C walks along the road,"Body moving through space, involves walking.",r001,Walking Outdoors,Gold,,645.1557915043963,3fc60e72-91ad-4320-bd07-1cf753f4a5f1
Stationary,3,Essential Operation,#C C captures photo with the phone,Capturing a photo is a brief action that does not involve significant body or hand motion.,r001,Walking Outdoors,Gold,,2142.3952350353065,3fc60e72-91ad-4320-bd07-1cf753f4a5f1
Locomotion,3,,#C C walks around,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,2289.8183095863283,3fc60e72-91ad-4320-bd07-1cf753f4a5f1
Search,3,,#C C looks at the wall,"Head movement (visual inspection), hands mostly still.",r001,Carpentry,Gold,,216.7895,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C moves the paint brush,Core task involving repetitive hand movement with a tool.,r001,Carpentry,Gold,,274.9293,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C paints the wood with a paint brush,Core task involving repetitive hand movements.,r001,Carpentry,Gold,,305.77673,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C paints the wall with a roller brush,"Core manual task, high hand activity.",r001,Carpentry,Gold,,536.9494146666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C moves the roller brush,"Core task involving manual application, high hand activity.",r001,Carpentry,Gold,,548.4577546666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C paints the wall,Core task involving manual activity with the hand.,r001,Carpentry,Gold,,634.9127366666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Object Transfer,3,,#C C takes the paint,"Logistics step, picking up an object.",r001,Carpentry,Gold,,751.3862366666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Locomotion,3,Essential Operation,#C C lifts the the roller brush,"Movement of the body to lift an object, involves high body acceleration.",r001,Carpentry,Bad,,831.3518766666666,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#O man Z paints the wall with a paint brush,Core task involving repetitive hand movements.,r001,Carpentry,Gold,,859.3234766666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Stationary,3,,#C C moves the left hand,"Low body/hand motion, only one hand mentioned.",r001,Carpentry,Gold,,936.9502166666666,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Stationary,3,Search,#C C looks around,"Low body/hand motion, visual observation.",r001,Carpentry,Bad,,960.8917566666668,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C lifts the paint brush,"Core task involving high hand activity, such as handling a tool.",r001,Carpentry,Gold,,1006.1522666666668,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C paints the wall with a paint brush,Core manual task involving repetitive hand movements.,r001,Carpentry,Gold,,1061.459566666667,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Object Transfer,3,Essential Operation,#C C lifts the paint brush,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,Gold,,1112.1691633333332,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C dips the paint brush on the bucket of paint,Core task involving high hand activity.,r001,Carpentry,Gold,,1152.8199933333333,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Locomotion,3,Object Transfer,#C C moves the roller brush,"Movement through space, likely involves body motion.",r001,Carpentry,Bad,,1255.2779333333333,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C dips the paint brush on the bucket with paint,Core task involving high hand activity.,r001,Carpentry,Gold,,1333.0845033333335,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Search,3,,#C C looks at the cupboard,"Head movement (visual inspection), hands mostly still.",r001,Carpentry,Gold,,1608.906528,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,,#C C scratches the wood with a scraper,Core manual task involving high hand activity.,r001,Carpentry,Gold,,1701.17834,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Essential Operation,3,Locomotion,#C C makes a step,Core manual task involving high hand activity.,r001,Carpentry,Gold,,1774.25124,40eeac41-9ec3-4960-b0b3-77074a6ad5b3
Locomotion,3,,#c c runs in the field,Body moving through space with high body acceleration.,r001,Mechanical Repair,Gold,,1235.9343766666666,4884c61e-a61b-4ba6-8071-4314c6c217b6
Locomotion,3,Essential Operation,#c c kicks the ball in the field,"Body moving through space (kick), high body acceleration.",r001,Mechanical Repair,Gold,,1290.7163666666663,4884c61e-a61b-4ba6-8071-4314c6c217b6
Search,3,,#c c looks around the field,"Visual search or monitoring, indicative of head movement.",r001,Mechanical Repair,Gold,,1530.8744866666666,4884c61e-a61b-4ba6-8071-4314c6c217b6
Locomotion,3,,#c c walks in the field,Body moving through space (walking).,r001,Mechanical Repair,Gold,,1696.51608,4884c61e-a61b-4ba6-8071-4314c6c217b6
Search,3,,#C C Looks at the door,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,275.18192,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks on the gravel,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,389.76592,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks to the tent,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,424.50915,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the table,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,437.3089,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the water bottle,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,452.21828,49fef38f-ae86-498e-b63e-a89d97e809b5
Object Transfer,3,,#C C Picks the wood,Logistics step involving picking up an object.,r001,Walking Outdoors,Gold,,477.49413,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,Essential Operation,#C C Fixes the wood on the #unsure,"The action implies movement through space, likely walking or adjusting while moving.",r001,Walking Outdoors,Bad,,490.91559,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the #unsure,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,508.70939,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks to X,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,533.7499293333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Stationary,3,Essential Operation,#O Man X tightens the #unsure,"The action described seems to be a stationary activity such as adjusting something, which involves low body and hand motion.",r001,Walking Outdoors,Gold,,605.5730133333334,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the tent,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,614.4052733333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,Object Transfer,#C C Moves the box,"Body moving through space, likely involves walking or moving in an outdoor setting.",r001,Walking Outdoors,Bad,,648.7306333333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Object Transfer,3,Stationary,#O Man Y holds the wood,"Holding an object, indicating a logistics action.",r001,Walking Outdoors,Bad,,661.4772633333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Essential Operation,3,Object Transfer,#C C Lifts the wire,Core manual task involving high hand activity.,r001,Walking Outdoors,Gold,,693.0382033333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Object Transfer,3,,#C C Puts the wire on the pole,"Logistics step involving placing the wire on the pole, short bursts of hand activity.",r001,Walking Outdoors,Gold,,720.6912133333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks to tv,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,745.5814733333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at X,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,765.2311833333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Essential Operation,3,,#C C Connect the socket on the extension,"[CtxFixed] The current action involves connecting a socket on an extension, which is a continuation of an essential operation from the previous time step.",r001,Walking Outdoors,Gold,,775.4936933333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Stationary,3,Essential Operation,#C C Fixes the charger on the extension,"The action involves fixing an object, which is a low-energy activity with minimal body movement.",r001,Walking Outdoors,Gold,,782.2418933333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the tv,"Head movement (visual focus), hands mostly still.",r001,Walking Outdoors,Gold,,790.8904733333334,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the laptop,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,863.8465633333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Stationary,3,Essential Operation,#O Man Y drinks the #unsure,Drinking is a low-energy action with minimal body movement.,r001,Walking Outdoors,Gold,,955.2834733333332,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the boxes,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1085.5085126666668,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks to the table,"Body moving through space, involves walking.",r001,Walking Outdoors,Gold,,1105.7564466666668,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks toward man X,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,1200.9104266666666,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks to the television,Body moving through space (walking).,r001,Walking Outdoors,Gold,,1289.0905166666666,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks under the tent,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,1311.8331766666668,49fef38f-ae86-498e-b63e-a89d97e809b5
Stationary,3,,#C C Lifts the hand,The action of lifting the hand while walking does not significantly alter the overall locomotion pattern and is a minor movement.,r001,Walking Outdoors,Gold,,1319.791966666667,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the man Y,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1546.1387066666666,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the speaker,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1615.908426,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the paper,"Head movement (looking), passive hands.",r001,Walking Outdoors,Gold,,1715.04344,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks around the tent,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1718.05725,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the ground,"Head movement (looking at the ground), hands mostly still.",r001,Walking Outdoors,Gold,,1908.45517,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C Looks at the seat,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1955.71927,49fef38f-ae86-498e-b63e-a89d97e809b5
Object Transfer,3,,#O Man X picks the spraying bottle,Logistics step involving picking up an object.,r001,Walking Outdoors,Gold,,2040.82195,49fef38f-ae86-498e-b63e-a89d97e809b5
Search,3,,#C C looks at the lighting system,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,2470.219493333333,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C Walks on the parking lot,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,3051.456536666667,49fef38f-ae86-498e-b63e-a89d97e809b5
Locomotion,3,,#C C walks to a table in a workspace area.,Movement through space to reach a destination.,r001,Carpentry,Gold,,7.2936996,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Essential Operation,3,,#C C takes the paint off the wood plank with the paint brush.,Core task involving manual activity with the brush.,r001,Carpentry,Gold,,25.232629600000003,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,Essential Operation,#C C dips the paint brush into the paint container.,Logistics step involving the transfer of the brush into the paint container.,r001,Carpentry,Bad,,88.5137096,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,,#C C picks a fifth piece of wood on the table with his left hand.,Logistics action of picking up an object.,r001,Carpentry,Gold,,154.2821296,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Essential Operation,3,,#C C paints the piece of wood.,Core task involving manual activity with the hands.,r001,Carpentry,Gold,,210.5170096,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,Essential Operation,#C C picks a ninth piece of wood on the table with his left hand.,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,Gold,,257.20268960000004,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,Essential Operation,#C C picks a tenth piece of wood on the table with his left hand.,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,Gold,,280.28382960000005,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,,#C C picks up a squared wood.,Logistics step involving picking up an object.,r001,Carpentry,Gold,,304.7719709546634,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Essential Operation,3,,#C C paints the squared wood white with the paint brush.,"Core task involving manual application of paint, high hand activity.",r001,Carpentry,Gold,,347.9932909546634,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Essential Operation,3,,#C C dips the paint brush into the white paint.,Core task involving manual activity with the hand.,r001,Carpentry,Gold,,407.93733095466337,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Object Transfer,3,,#C C removes the paint brush from the white paint.,Logistics step of removing an object from a location.,r001,Carpentry,Gold,,437.2176509546634,4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c
Stationary,3,Essential Operation,#O The man B eats a meal with chopsticks in his right hand.,"Eating a meal with chopsticks involves minimal movement, primarily confined to the hands and mouth.",r001,Cooking,Gold,,-3.999999999976245e-07,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Essential Operation,3,,#O The man A eats a meal with chopsticks in his right hand.,Core task involving high hand activity with chopsticks.,r001,Cooking,Gold,,10.350669599999998,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Essential Operation,3,,#O The man B serves his meal from the pot with chopsticks in his right hand.,Core task involving high hand activity (using chopsticks to serve meal).,r001,Cooking,Gold,,74.2049796,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,Essential Operation,#O The man B serves his meal from the pot with chopsticks in his right hand.,"Logistics step of serving the meal, involves picking up and putting down objects.",r001,Cooking,Gold,,115.1924196,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#C C receives the plate and chopsticks from the man F with both hands.,Logistics step involving receiving objects with both hands.,r001,Cooking,Gold,,122.1443196,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Essential Operation,3,Object Transfer,#C C serves her meal from pot with chopsticks in her right hand.,Core task involving high hand activity with chopsticks.,r001,Cooking,Gold,,128.7656196,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Essential Operation,3,,#O The man A adds meat to the food in the pot with chopsticks.,"Core task involving manipulation with chopsticks, high hand activity.",r001,Cooking,Gold,,181.4549996,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Essential Operation,3,,#C C eats her meal with chopsticks in her right hand.,Core task involving high hand activity with chopsticks.,r001,Cooking,Gold,,304.6637109546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O A woman G drops food from the pot into a bowl on the table.,"The action involves transferring food from the pot to the bowl, which is a logistics step.",r001,Cooking,Gold,,309.1616709546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man A turns the tissue paper on the table with his right hand.,"Movement involves picking up and placing down an object, indicating a logistical action.",r001,Cooking,,Skip,520.4032869546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man B moves the bottle in his right hand on the table.,Logistics step involving moving an object on a surface.,r001,Cooking,Gold,,568.3207209546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man A picks the chopping knife on the chopping board on the table with his right hand.,Logistics step involving picking up an object.,r001,Cooking,Gold,,578.9761609546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man A brings out cheese from the pack of cheese with both hands.,Logistics step involving picking up and handling an object.,r001,Cooking,Gold,,610.9969209546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Stationary,3,,#C C adjusts the right hand of man A.,"Low body/hand motion, likely involves minor hand adjustment.",r001,Cooking,Gold,,656.3508509546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man A drops the bowl on the table.,"The action involves moving and placing an object, which is a logistics step.",r001,Cooking,Gold,,753.8942009546635,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man B picks a green pack on the table with both hands.,"The action involves picking up an object, which is a logistics step.",r001,Cooking,Gold,,758.6662309546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The woman F opens the pack of hotdogs with both hands.,Logistics action involving opening an object.,r001,Cooking,Gold,,767.3082609546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#C C drops the pack of chips on the table. #Unsure,Refined via regex fallback,r001,Cooking,Gold,,769.7390309546635,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Locomotion,3,,#C The man A walks by C.,The action involves movement through space.,r001,Cooking,Gold,,787.5240109546635,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
Object Transfer,3,,#O The man H passes the bowl on the table to woman D.,"Logistics of passing an object, short bursts of hand acceleration.",r001,Cooking,Gold,,901.4309509546634,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17
