action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Essential Operation,9,,#C C rinses her hand,Core task involving high hand activity.,r001,Cooking,,,893.9190421677083,024713b7-b198-4502-a114-02ca0485353b
Essential Operation,9,,#C C washes the pan scouring pad,Core manual task involving high hand activity.,r001,Cooking,,,926.2526621677084,024713b7-b198-4502-a114-02ca0485353b
Essential Operation,9,,#C C rinses the left hand,Core manual task involving high hand activity.,r001,Cooking,,,931.1489321677084,024713b7-b198-4502-a114-02ca0485353b
Essential Operation,9,,#C C pours the water from the pan,Core task involving manual operation with high hand activity.,r001,Cooking,,,934.2290621677084,024713b7-b198-4502-a114-02ca0485353b
Essential Operation,9,,#C C washes the pan with the scouring pad,Core task involving high hand activity.,r001,Cooking,,,936.8397521677084,024713b7-b198-4502-a114-02ca0485353b
Object Transfer,9,,#C C puts the kitchen towel back,Logistics/Setup step.,r001,Cooking,,,971.8142621677084,024713b7-b198-4502-a114-02ca0485353b
Object Transfer,9,,#C C takes the pasta from the counter,Logistics/Setup step.,r001,Cooking,,,1058.0610021677085,024713b7-b198-4502-a114-02ca0485353b
Locomotion,9,,#C C walks towards a dining area,Body moving through space (walking).,r001,Playing Instrument,,,131.96292526666667,025c24db-1ab3-462e-888a-3598fd777ee2
Search,9,,#C C looks at photos hanged on a wall,"Head movement (visual inspection), hands mostly still.",r001,Playing Instrument,,,145.20967526666666,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C reads from a tablet,"Low body/hand motion, focused activity.",r001,Playing Instrument,,,254.50711526666663,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C rests left leg on the right one.,The action describes a resting position with no significant movement.,r001,Playing Instrument,,,547.7871052666668,025c24db-1ab3-462e-888a-3598fd777ee2
Locomotion,9,,#C C moves the left leg,"Body moving through space, likely involves some level of body acceleration.",r001,Playing Instrument,,,766.2358219333335,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C places the tiles on the table,"The action involves placing objects (tiles) on a surface, which is a logistics step.",r001,Playing Instrument,,,1131.6216619333336,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C picks a tile from the table,Logistics step involving picking up an object.,r001,Playing Instrument,,,1148.4619719333336,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a child X picks a tile from the table,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,,,1152.0518919333335,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a child X places the tile on rack,"Logistics step, placing an object.",r001,Playing Instrument,,,1159.923101933333,025c24db-1ab3-462e-888a-3598fd777ee2
Locomotion,9,,#O a woman Z walks to the table,"The action describes movement through space, indicating walking.",r001,Playing Instrument,,,1164.2321419333334,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a woman Z picks a bag of tiles from the table,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,,,1173.3760819333334,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a woman Z places the tiles on the table,"Placing objects (tiles) on a surface, involves short bursts of hand activity.",r001,Playing Instrument,,,1236.4326619333333,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C picks a tile from the rack,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,,,1257.2451819333332,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C pushes the tiles on the table,"The action involves moving objects (tiles), which is a logistics step.",r001,Playing Instrument,,,1264.0207319333335,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a child Y speaks,"Low body/hand motion, speaking involves minimal physical movement.",r001,Playing Instrument,,,1291.6039219333334,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a child Y places the tile on the rack,Logistics step involving placing an object.,r001,Playing Instrument,,,1309.7242619333333,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a child X places the tiles on the table,"The action involves placing objects, which is a logistics step.",r001,Playing Instrument,,,1328.3416519333337,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a woman Z picks a tile from the rack,Logistics step involving picking up an object.,r001,Playing Instrument,,,1360.8778419333337,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C moves dice on the table,Logistics step involving moving an object (dice).,r001,Playing Instrument,,,1398.1623319333337,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C removes dice from the purse,Logistics/Setup step involving picking up and transferring an object.,r001,Playing Instrument,,,1436.9430286,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C moves purse on the table,"Logistics step, moving an object.",r001,Playing Instrument,,,1440.7331486,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O person A talks to person B,Low body/hand motion.,r001,Playing Instrument,,,1672.3621386,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O person A hands over a bag of number tiles to person B,Logistics/Setup step involving transferring an object.,r001,Playing Instrument,,,1687.7846986,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O person B hands over a bag of number tiles to #C,Logistics/Setup step involving handing over an object.,r001,Playing Instrument,,,1697.3278086,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#C C picks a bag of number tiles from a table,Logistics/Setup step involving picking up an object.,r001,Playing Instrument,,,1698.3465686,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O person B touches his number tiles with his palms on a table,The action describes touching objects with hands while remaining in a stationary position.,r001,Playing Instrument,,,1705.4963386,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O person B touches his number tiles,The action 'touches his number tiles' suggests a stationary activity with minimal body movement.,r001,Playing Instrument,,,1729.3686286,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O person T hands over to person A a bag of number tiles,"Logistics/Transfer step, passing an object.",r001,Playing Instrument,,,1742.9941286,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O person B gestures to person #c with his hands,"Low body/hand motion, likely involves hand gestures without significant movement.",r001,Playing Instrument,,,1770.6851986,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O Person B picks a number tile from a table,"Logistics step, picking up an object.",r001,Playing Instrument,,,1839.3428286,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#o person B passes a number tile to person T,"Passing an object, involves short bursts of hand acceleration.",r001,Playing Instrument,,,1884.9141386,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a boy E places his scrabble tile on a scrabble racks,"The action involves placing an object (scrabble tile) onto a rack, which is a logistics step.",r001,Playing Instrument,,,1905.5518886,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a boy E leans on her hands,"Low body/hand motion, indicative of a resting or idle posture.",r001,Playing Instrument,,,1911.4141386,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a boy E organizes scrabble tiles,Logistics/Setup step (organizing scrabble tiles).,r001,Playing Instrument,,,1945.1495286,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a boy E picks a scrabble tile,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,,,1961.2988486,025c24db-1ab3-462e-888a-3598fd777ee2
Essential Operation,9,,#O a boy E scraps his face,[CtxFixed] The action of scraping his face is an essential operation that involves a personal care activity.,r001,Playing Instrument,,,1985.1854086,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a boy E drops the scrabble tiles on the table,Refined via regex fallback,r001,Playing Instrument,,,2025.6588286,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a boy E touches his face,"Low body/hand motion, touching face is a minor action.",r001,Playing Instrument,,,2035.6069986,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a boy Q holds his head,The action describes a static pose with no significant movement.,r001,Playing Instrument,,,2151.807645266667,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a boy Q converses with C,"Low body/hand motion, likely involves speaking.",r001,Playing Instrument,,,2158.776175266667,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#O a boy Q touches a scrabble tile rack,"The action described involves touching an object, which likely involves minimal movement and can be categorized as a stationary action.",r001,Playing Instrument,,,2173.362475266667,025c24db-1ab3-462e-888a-3598fd777ee2
Search,9,,#O man R looks at the chips,"Head movement (visual inspection), hands mostly still.",r001,Playing Instrument,,,2200.6197552666667,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C stares at the tablet phone,"Low body/hand motion, focused attention.",r001,Playing Instrument,,,2465.445465266667,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C scrolls tablet phone,"Low body/hand motion, indicative of a stationary activity.",r001,Playing Instrument,,,2678.779815266667,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O a boy K picks a table phone,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,,,2922.8719119333336,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C twists the left leg,"Low body/hand motion, likely maintaining a seated position while playing.",r001,Playing Instrument,,,3384.5684319333336,025c24db-1ab3-462e-888a-3598fd777ee2
Search,9,,#O Child X looks at C,"Head movement (visual attention), passive hands.",r001,Playing Instrument,,,3444.429341933333,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C scrolls the screen with finger,"Low body/hand motion, focused on screen interaction.",r001,Playing Instrument,,,3458.222711933334,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C scrolls the phone with finger,"Low body/hand motion, focused on a small device.",r001,Playing Instrument,,,3783.4214186,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C scratches himself on the coach,"Low body/hand motion, likely idle or seated activity.",r001,Playing Instrument,,,3802.4335786,025c24db-1ab3-462e-888a-3598fd777ee2
Stationary,9,,#C C swings the feet.,Swinging the feet while playing an instrument suggests a stationary position with minimal body movement.,r001,Playing Instrument,,,4180.2952586,025c24db-1ab3-462e-888a-3598fd777ee2
Object Transfer,9,,#O female X gives back the luggage to C,"The action involves giving back an object (luggage), which is a logistics step.",r001,Walking Outdoors,,,477.92945,03634630-7d25-4d31-aeda-b9747f09034d
Locomotion,9,,#C C carries the luggage.,"Body moving through space with an object (luggage), high body acceleration.",r001,Walking Outdoors,,,479.61994,03634630-7d25-4d31-aeda-b9747f09034d
Stationary,9,,#C C scrolls the computer desktop,"Low body/hand motion, mostly finger movement.",r001,Desk Work,,,213.47129526666663,073d8415-2689-451c-a43d-147335ef0003
Essential Operation,9,,#C C Presses button on the keyboard,Core task involving high hand activity.,r001,Desk Work,,,286.94935526666666,073d8415-2689-451c-a43d-147335ef0003
Stationary,9,,#c c scrolls down using keyboard,"Low body/hand motion, primarily finger movement.",r001,Desk Work,,,1098.3546952666666,073d8415-2689-451c-a43d-147335ef0003
Search,9,,#C C watches the computer screen,"Head movement (visual monitoring), hands mostly still.",r001,Desk Work,,,1736.7834519333333,073d8415-2689-451c-a43d-147335ef0003
Search,9,,#C C looks at a mat on the floor,"Head movement (visual search), passive hands.",r001,Desk Work,,,2354.9377219333333,073d8415-2689-451c-a43d-147335ef0003
Search,9,,#C C looks at a corridor,"Head movement (visual search), hands mostly still.",r001,Desk Work,,,2358.7321619333334,073d8415-2689-451c-a43d-147335ef0003
Locomotion,9,,#C C descends the stairs,"Body moving through space (descending stairs), high body acceleration.",r001,Desk Work,,,2456.172661933333,073d8415-2689-451c-a43d-147335ef0003
Essential Operation,9,,#C C washes the utensil,Core task involving manual activity with high hand acceleration.,r001,Desk Work,,,2492.476221933334,073d8415-2689-451c-a43d-147335ef0003
Locomotion,9,,#C C walks about the kitchen,"Body moving through space, indicative of walking.",r001,Desk Work,,,2537.6816519333333,073d8415-2689-451c-a43d-147335ef0003
Essential Operation,9,,#C C folds the nylon with her hands,Core manual task involving high hand activity.,r001,Cooking,,,35.414159600000005,0b90f635-f966-4b97-988d-6594183bc08d
Essential Operation,9,,#C C cuts the loaf of bread in half with her right hand,Core task involving high hand activity.,r001,Cooking,,,92.7359896,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C picks a cheese from the bowl with her left hand,Logistics step involving picking up an object.,r001,Cooking,,,130.4097696,0b90f635-f966-4b97-988d-6594183bc08d
Essential Operation,9,,#C C cuts the second piece of beef into pieces with her hands,Core task involving high hand activity.,r001,Cooking,,,155.4826596,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C closes the covering of the plate of ham with her hands #unsure,"Closing the covering involves a logistics step, likely with short bursts of hand acceleration.",r001,Cooking,,,183.4077396,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C puts the bottle of cream in the refrigerator door compartment with her right hand,Logistics step of placing the bottle in the refrigerator.,r001,Cooking,,,258.10474960000005,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C opens the packaged cheese with her hands,Logistics step involving opening a package.,r001,Cooking,,,305.4582909546634,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C closes an oven of the cooker with her left hand,"Closing an oven involves a specific interaction with an object, which is a logistics step.",r001,Cooking,,,325.8878509546634,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C grabs a rub on the stair with her left hand,"[CtxFixed] The action involves C grabbing a rub, which is a deliberate movement to take an object (the rub). This fits the definition of Object Transfer as it involves moving an object.",r001,Cooking,,,345.1516009546634,0b90f635-f966-4b97-988d-6594183bc08d
Stationary,9,,#C C adjusts the cloth with her leg,"Adjusting the cloth with her leg indicates minimal movement, likely while standing still.",r001,Cooking,,,369.24267095466337,0b90f635-f966-4b97-988d-6594183bc08d
Locomotion,9,,#C C walks toward a dinning table,Body moving through space (walking).,r001,Cooking,,,466.50974095466336,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C picks a picture frame on the dinning table with her hands,Logistics step involving picking up an object.,r001,Cooking,,,473.6597709546634,0b90f635-f966-4b97-988d-6594183bc08d
Essential Operation,9,,#C C reassembles the picture frame with her hands,Core manual task involving high hand activity.,r001,Cooking,,,499.4652809546634,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C opens the picture frame stand with her left hand,"Action involves manipulating an object, indicative of logistics/setup.",r001,Cooking,,,544.0429109546634,0b90f635-f966-4b97-988d-6594183bc08d
Locomotion,9,,#C C walks toward the oven,"Body moving through space, high body acceleration.",r001,Cooking,,,566.8514809546634,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C puts the remote on the table with his left hand,Logistics step involving picking up and placing an object.,r001,Cooking,,,684.9004409546634,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C lifts the sandwich towards his mouth with his hands #unsure,"The action involves picking up the sandwich, which is a logistics step.",r001,Cooking,,,785.9284669546635,0b90f635-f966-4b97-988d-6594183bc08d
Search,9,,#C C visually inspects the sandwich in his right hand,Visual inspection involves head movement and focused observation.,r001,Cooking,,,822.7415369546635,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C puts the can drink on the table with her right hand,Logistics step of placing an object down.,r001,Cooking,,,923.8948009546634,0b90f635-f966-4b97-988d-6594183bc08d
Stationary,9,,#C C holds the yellow nylon with her left hand,"Low body/hand motion, holding an object without movement.",r001,Cooking,,,946.0257209546636,0b90f635-f966-4b97-988d-6594183bc08d
Object Transfer,9,,#C C takes the biscuit toward her mouth with her right hand #unsure,"The action involves picking up the biscuit, which is a logistics step.",r001,Cooking,,,959.4506709546636,0b90f635-f966-4b97-988d-6594183bc08d
Stationary,9,,#C C scratches his right hand with his left hand. #Unsure,"Low body/hand motion, primarily a small, localized action.",r001,Desk Work,,,497.2554,0be670d2-3216-4261-ab73-f9941b69e04c
Stationary,9,,#C C touches his tummy with his right hand.,"Low body/hand motion, likely idle or talking.",r001,Desk Work,,,737.56075,0be670d2-3216-4261-ab73-f9941b69e04c
Stationary,9,,#C C touches his tummy with both hands.,"Low body/hand motion, indicative of a pause or idle moment.",r001,Desk Work,,,745.6359,0be670d2-3216-4261-ab73-f9941b69e04c
Stationary,9,,#C C holds his waist with his right hand.,"Low body/hand motion, indicative of a paused or idle action.",r001,Desk Work,,,920.24163,0be670d2-3216-4261-ab73-f9941b69e04c
Stationary,9,,#C C sits on a yoga mat.,Sitting on a yoga mat indicates a stationary position with minimal movement.,r001,Desk Work,,,1166.84867,0be670d2-3216-4261-ab73-f9941b69e04c
Stationary,9,,#C C looks back,"Looking back indicates a pause, with minimal body movement.",r001,Mechanical Repair,,,861.7092533333333,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Locomotion,9,,#O Man Y cycles a bicycle around,Body moving through space in a cyclical motion.,r001,Mechanical Repair,,,869.8763533333333,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Stationary,9,,#C C looks at child X,"Low body/hand motion, visual observation only.",r001,Mechanical Repair,,,895.4225933333333,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Stationary,9,,#C C looks at the grass,Looking at something does not involve much body or hand movement.,r001,Mechanical Repair,,,952.4168533333334,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Stationary,9,,#C C looks at man Y,Looking at someone involves minimal body movement.,r001,Mechanical Repair,,,1295.7402266666668,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Locomotion,9,,#O child X pushes the bicycle,The action involves moving the bicycle through space.,r001,Mechanical Repair,,,1314.8781566666669,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Stationary,9,,#C C removes the helmet,The action of removing a helmet is a quick motion that does not involve significant body or hand acceleration.,r001,Mechanical Repair,,,1321.7697966666667,0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b
Object Transfer,9,,#C C puts the carrot peels in the dustbin,Logistics step involving picking up and disposing of an object.,r001,Cooking,,,157.19935859999998,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C removes the pieces of carrots on the knife,"Core task, high hand activity.",r001,Cooking,,,432.8710392852933,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C picks a bottle of cooking oil,Logistics step involving picking up an object.,r001,Cooking,,,628.3898876136719,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C moves the other pieces on the chopping board,Core task involving high hand activity.,r001,Cooking,,,682.749977613672,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C put the onions on the table,Logistics step involving picking up and placing the onions.,r001,Cooking,,,784.9241576136719,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the garlic peel in the dustbin,Logistics step involving picking up and disposing of an item.,r001,Cooking,,,1028.0847982616542,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the onion peels in the dustbin,Logistics step involving picking up and disposing of an item.,r001,Cooking,,,1120.350807144922,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C pushes the dustbin,Logistics action involving moving an object (dustbin).,r001,Cooking,,,1127.2721471449215,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the knife on the sink,Logistics step involving placing an object.,r001,Cooking,,,1146.062897144922,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Stationary,9,,#O a man X converses with C,"Low body/hand motion, likely involves speaking.",r001,Cooking,,,1162.515167144922,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C beats the wooden spoon on the cooking pan,Core task involving high hand activity.,r001,Cooking,,,1265.9073771449218,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C picks some apples,"Logistics step, picking up objects.",r001,Cooking,,,1492.4353772389234,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C peels the apple,Core task involving high hand activity.,r001,Cooking,,,1537.6648772389235,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C gathers the pieces of the apple,Core task involving manual dexterity and manipulation.,r001,Cooking,,,1608.4640872389234,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the container on the cabinet,Logistics step involving placing an object.,r001,Cooking,,,2057.7421872387827,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C picks up a knife from the drawer,Logistics/Setup step involving picking up an object.,r001,Cooking,,,2097.8832005721165,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C cuts the apple with the knife,"Core task, high hand activity.",r001,Cooking,,,2439.363985829818,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the apple peels in the dustbin,Logistics step of moving the apple peels to the dustbin.,r001,Cooking,,,2606.436166515179,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C picks up a pan from the utensil rack,Logistics step involving picking up an object.,r001,Cooking,,,2636.43725651518,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the packet on the kitchen counter,Logistics step involving picking up and placing an object.,r001,Cooking,,,2740.668625361068,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C opens the milk packet,Logistics/Setup step (opening an object).,r001,Cooking,,,2800.480605361068,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C mixes the flour mixture with the fork,Core task involving high hand activity.,r001,Cooking,,,2900.463175361068,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C pours the apples in the bowl with flour mixture,Core task involving manual activity with the hands.,r001,Cooking,,,3013.0290154638938,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C picks up a plate from the kitchen counter,Logistics step involving picking up an object.,r001,Cooking,,,3040.2884654638938,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C applies butter on the plate,Core task involving manual operation with high hand activity.,r001,Cooking,,,3050.8215354638937,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Essential Operation,9,,#C C pours the mixture in the plate,Core task involving high hand activity.,r001,Cooking,,,3109.6344254638934,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
Object Transfer,9,,#C C puts the can on the kitchen counter,"Logistics/Setup step, moving an object to a location.",r001,Cooking,,,3262.2371089287763,0fedfa42-bfda-47c1-8f59-2c91b2c229fe
