action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Essential Operation,4,,#O man X scoops the butter the knife,"Core task involving scooping with a knife, high hand activity.",r001,Cooking,Gold,,656.8125642879968,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#O man X talks to child A,"Low body/hand motion, likely involves speaking.",r001,Cooking,Gold,,663.0544542879968,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#O man X puts the yorkshire pudding in the plate,Logistics step involving picking up and placing the yorkshire pudding.,r001,Cooking,Gold,,670.3405842879968,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#O man X puts the seed on the plate,"Logistics step, transferring the seed to the plate.",r001,Cooking,Gold,,689.2452442879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#O man X spreads the peanut on the yorkshire pudding,Core manual task involving hand movements.,r001,Cooking,Gold,,693.6378342879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#O man X scoops the butter,Core task involving high hand activity.,r001,Cooking,Gold,,740.3238942879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#C C cuts the butter,"Core task, high hand activity.",r001,Cooking,Gold,,811.8681042879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#O man X picks the yorkshire pudding on the plate,Logistics step involving picking up an object.,r001,Cooking,Gold,,811.8681042879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#O man X puts the spoon in the bowl,Logistics step involving placing the spoon in the bowl.,r001,Cooking,Gold,,817.2782042879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#O child A wipes the nose with the hand,"Low body/hand motion, likely a brief and localized action.",r001,Cooking,Gold,,823.3536942879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#O man X scoops peanut butter,Core task involving high hand activity.,r001,Cooking,Gold,,875.5223342879967,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#C C picks a Yorkshire pudding,Logistics step involving picking up an object.,r001,Cooking,Gold,,909.5327842879968,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#O girl X plays with cucumber,Core manual task involving manipulation of the cucumber.,r001,Cooking,Gold,,1023.2140242879968,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#O child A eats,"Low body/hand motion, focused on eating.",r001,Cooking,Gold,,1109.80146762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,Stationary,#O child A wipes the hands,"Core task involving hand activity, such as wiping.",r001,Cooking,Bad,,1204.78659762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#O child A touches the plate,"Low body/hand motion, likely exploring or resting hand on the plate.",r001,Cooking,Gold,,1240.93179762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,Stationary,#O child A touches the plate,Logistics action involving touching an object.,r001,Cooking,Bad,,1242.73009762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Search,4,,#O man X looks around,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,1302.63299762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#C C opens the freezer,Logistics action involving opening a drawer or container.,r001,Cooking,Gold,,1441.29135762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Search,4,,#C C looks at the oven,"Head movement (visual search), passive hands.",r001,Cooking,Gold,,1453.73463762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Search,4,,#C C looks at child A,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,1461.33973762133,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#C C puts the cloth in the washing machine,Logistics step involving placing an object.,r001,Cooking,Gold,,1632.8419989546633,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#C C puts laundry in a laundry basket,"Logistics/Setup step, involves picking up and placing an object.",r001,Cooking,Gold,,1640.905110954663,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Object Transfer,4,,#C C picks dish washing soap,Logistics step involving picking up an item.,r001,Cooking,Gold,,1781.1151509546632,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#C C washes the baking tray,Core task involving high hand activity.,r001,Cooking,Gold,,1841.609430954664,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Essential Operation,4,,#C C applies soap on the washing sponge,"Core manual task, high hand activity.",r001,Cooking,Gold,,1880.4665609546632,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#O child A talks to man X,"Low body/hand motion, verbal interaction.",r001,Cooking,Gold,,1996.3427509546632,1635447d-f96f-4f1b-8e02-faaebcd8a6d2
Stationary,4,,#CC scratches his face,"Low body/hand motion, likely a minor, non-task related action.",r001,Cooking,Gold,,204.5219186,16a1999e-f488-4da8-a367-a037a94ac79f
Stationary,4,,#O A man X holds the playing cards with his hands,"The action describes holding the cards, which involves minimal motion.",r001,Playing Instrument,Gold,,30.3144,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O A man Y holds #unsure on the table,The action described indicates a holding or placing gesture that does not involve significant motion.,r001,Playing Instrument,Gold,,46.86343,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O A man M picks the plate on the table,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,Gold,,115.62006,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#C C puts the tray on the table,"Logistics/Setup step, putting an object on a surface.",r001,Playing Instrument,Gold,,497.62264,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person E takes the cards from person D,Logistics of moving cards from one person to another.,r001,Playing Instrument,Gold,,585.5521566666666,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#C C takes the card from the person D,Logistics/Setup step (transferring the card).,r001,Playing Instrument,Gold,,590.7740866666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,Essential Operation,#O person F shuffles the card,The action of shuffling a card is not related to playing an instrument and does not involve significant body or hand motion that would fit into the other categories.,r001,Playing Instrument,Bad,,602.8868766666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person E puts the card on the table,The action involves placing an object (card) on a surface (table).,r001,Playing Instrument,Gold,,632.2428366666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#C C moves the card on the table,Movement of an object (card) from one location to another.,r001,Playing Instrument,Gold,,668.8441866666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person B picks the phone,Logistics step involving picking up an object.,r001,Playing Instrument,Gold,,679.4141166666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,Essential Operation,#O person G shuffles the cards,The action of shuffling cards does not involve significant body movement and can be considered as a stationary activity.,r001,Playing Instrument,Bad,,695.7193066666666,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person E points to the table,The action describes a pointing gesture which involves minimal movement.,r001,Playing Instrument,Gold,,770.5686066666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Essential Operation,4,Stationary,#C C moves the hand,Core task involving high hand activity.,r001,Playing Instrument,Bad,,773.1183366666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#C C holds the card on the table,The action describes a static position with low body and hand motion.,r001,Playing Instrument,Gold,,777.6871166666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person G moves the hand on the table,"The action describes a hand movement on a table, which is likely a low-energy, stationary activity.",r001,Playing Instrument,Gold,,780.3512966666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,Object Transfer,#O person D moves the #unsure on the table,"Unclear action, likely low body/hand motion.",r001,Playing Instrument,Bad,,785.7363966666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person G puts the spectacle on the table,"Logistics step, putting an object down.",r001,Playing Instrument,Gold,,858.6495766666667,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person F puts the card on the table,Logistics/Setup step involving placing an object.,r001,Playing Instrument,Gold,,1033.7955966666668,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person A points at the table,The action of pointing is a static gesture with minimal body movement.,r001,Playing Instrument,Gold,,1115.2040833333333,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person B points at the table,"Low body/hand motion, pointing is a minimal movement.",r001,Playing Instrument,Gold,,1116.6520933333334,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person Z takes the crips on the dish,Logistics step involving picking up and placing an object.,r001,Playing Instrument,Gold,,1128.4386033333333,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person D touches #unsure on the table,The action described does not involve any significant motion or activity.,r001,Playing Instrument,Gold,,1167.2498533333332,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person A points at the card,"The action involves a pointing gesture which is a low energy, stationary activity.",r001,Playing Instrument,Gold,,1174.0185333333334,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person A moves the hand on the table,"The action describes a hand movement on a table, which is likely a preparatory or idle gesture rather than an active playing of the instrument.",r001,Playing Instrument,Gold,,1186.3114533333332,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,Object Transfer,#O person F moves the #unsure on the table,"The action description is unclear, but it seems to involve a stationary activity such as setting up or preparing to play an instrument.",r001,Playing Instrument,Bad,,1655.58167,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#C C moves the cards on the hand,"Logistics of moving cards, short bursts of hand activity.",r001,Playing Instrument,Gold,,1687.07727,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#C C puts the hand togather,"Low body/hand motion, likely preparing to play.",r001,Playing Instrument,Gold,,1733.18108,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person E takes the cards,"Action involves picking up or transferring objects, short bursts of hand acceleration.",r001,Playing Instrument,Gold,,1735.98095,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Essential Operation,4,Stationary,#O person D moves the hand on the card,Core manual task involving high hand activity.,r001,Playing Instrument,Bad,,1770.23571,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#C C moves the hand on the table,"Low body/hand motion, likely setting up or pausing.",r001,Playing Instrument,Gold,,1807.3601,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person B takes the card on the table,Logistics/Setup step (taking an object).,r001,Playing Instrument,Gold,,1810.56996,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Stationary,4,,#O person A moves the hand from the table,"The action describes a hand movement that is likely minimal and does not involve any active playing of the instrument, suggesting a low-energy state.",r001,Playing Instrument,Gold,,2004.50114,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person G moves the card on the table,"The action involves moving an object (card), which is a logistics step.",r001,Playing Instrument,Gold,,2045.07408,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Object Transfer,4,,#O person D moves the cards on the table,"The action involves moving objects (cards) from one place to another, which is a logistics step.",r001,Playing Instrument,Gold,,2067.08391,1a89d7f1-fb77-4aef-a97a-d3d54756a9df
Essential Operation,4,Object Transfer,#C C pulls out the plants,Core manual task involving high hand activity.,r001,Gardening,Bad,,54.6180686,1aa9115a-ed78-43aa-a084-3fa62ec69e14
Stationary,4,,#O person X touches the soil,"Low body/hand motion, likely involves tactile inspection or observation.",r001,Gardening,Gold,,110.8370486,1aa9115a-ed78-43aa-a084-3fa62ec69e14
Essential Operation,4,,#O person X removes plants from the ground,"Core task involving manual labor and manipulation, high hand activity.",r001,Gardening,Gold,,131.09106859999997,1aa9115a-ed78-43aa-a084-3fa62ec69e14
