video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0cf71e76-0ed9-4fb9-875f-be49528105b7,192.92611526666667,#C C folds the electrical cable,Cleaning,Essential Operation,Core manual task involving hand manipulation.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,208.87299526666663,#C C puts the electrical cable down on the table,Cleaning,Object Transfer,Logistics step involving moving an object (cable).,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,242.05771526666663,#C C zip the inner part of the suitcase,Cleaning,Essential Operation,Core manual task involving fine motor skills.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,291.71412526666666,#C C drops the cables in suit case.,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the cables into the suitcase is a deliberate placement, which fits the criteria for Object Transfer.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,310.43195526666665,#C C looks around.,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,461.5052852666667,#C C puts the computer in the vehicle.,Cleaning,Object Transfer,Logistics step involving moving an object from one location to another.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,499.9867852666667,#C C looks around.,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,576.5108852666667,#C C grabs a polythene bag,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,713.5412652666668,#C C closes the suitcase,Cleaning,Object Transfer,"Closing an object, which involves a short burst of hand activity.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,720.6035052666667,#C C walks in the house,Cleaning,Locomotion,"Body moving through space (walking), high body acceleration.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,889.0976552666667,#C C walks around the house,Cleaning,Locomotion,"Body moving through space, high body acceleration.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,916.2210252666669,#C C walks around the house,Cleaning,Locomotion,"Body moving through space, indicative of walking.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1180.3724219333333,#C C loosens the second tripod,Cleaning,Essential Operation,"Core manual task, likely involves manipulation and force.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1211.4135619333333,#C C walks around the room,Cleaning,Locomotion,"Body moving through space, indicative of walking.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1378.9466619333332,#C C walks around in the house,Cleaning,Locomotion,"Movement through space, high body acceleration.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1406.3148219333334,#C C walks around in the house,Cleaning,Locomotion,"Body moving through space, indicative of walking.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1480.0884919333332,#C C carries the suitcase from the ground,Cleaning,Locomotion,Body moving through space to carry an object.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1481.7704219333334,#C C places the suitcase on the ground,Cleaning,Object Transfer,Logistics step involving the placement of an object.,silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1534.1206519333334,#C C joins two eye glasses together,Cleaning,Stationary,"Low body/hand motion, fine manipulation.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1631.1254385999998,#C C drives the car on the road,Cleaning,Locomotion,"Body moving through space, high body acceleration.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1835.4090886,# C C walks around the area,Cleaning,Locomotion,"Movement through space, indicative of walking.",silver,11,r001
0cf71e76-0ed9-4fb9-875f-be49528105b7,1848.3264686,# C C walks towards the door,Cleaning,Locomotion,Body moving through space (walking).,silver,11,r001
0dbabadf-c3d5-4e98-bb20-ce9d930c2474,4.5215786,#C C switches off the socket,Cleaning,Stationary,"Low body/hand motion, likely involves pressing a button or flipping a switch.",silver,11,r001
0dbabadf-c3d5-4e98-bb20-ce9d930c2474,9.6096686,#C C converses with man X,Cleaning,Stationary,Low body/hand motion while conversing.,silver,11,r001
0dbabadf-c3d5-4e98-bb20-ce9d930c2474,108.4462586,#C C pulls brush out of the cord,Cleaning,Object Transfer,Logistics action involving picking up or moving an object.,silver,11,r001
0dbabadf-c3d5-4e98-bb20-ce9d930c2474,911.4225159242188,#C C puts pipe in a bag compartment,Cleaning,Object Transfer,"Logistics step, placing an object into a bag.",silver,11,r001
0dbabadf-c3d5-4e98-bb20-ce9d930c2474,961.6724759242188,#C C goes up the stairs,Cleaning,Locomotion,"Body moving through space (going up stairs), involves high body acceleration.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,3.25427,#C C looks at wrist,Walking Outdoors,Search,"Head movement (looking), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,78.96478,#C C puts pen down,Walking Outdoors,Stationary,The action involves a static gesture (putting pen down) with low body and hand motion.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,129.31068,#C C sanitizes hands,Walking Outdoors,Essential Operation,Core manual task involving hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,208.1547,#C C takes bottle from cabinet,Walking Outdoors,Object Transfer,Logistics action of picking up an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,220.32043,#C C looks at bottle from cabinet,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,291.57305,#C C sits down,Walking Outdoors,Stationary,"Low body/hand motion, sitting is an idle state.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,293.38904,#C C looks at tubes,Walking Outdoors,Search,"Head movement (looking), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,295.38891,#C C puts tubes down,Walking Outdoors,Object Transfer,"Action involves placing objects, short bursts of hand acceleration.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,323.63478,#C C looks at glass,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,368.04683,#C C puts glass down,Walking Outdoors,Object Transfer,Logistics step of placing an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,385.06009,#C C picks a container,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,392.41369,#C C opens container,Walking Outdoors,Object Transfer,Opening a container is a logistics step involving picking up and opening an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,498.224,#C C writes on the glove,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,564.3646833333333,#C C puts plastic in bin,Walking Outdoors,Object Transfer,Logistics action of putting an item into a bin.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,656.6899433333333,#C C writes on the glass with a mark pen,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,676.4629333333334,#C C puts calculator down,Walking Outdoors,Stationary,The action describes a static action (putting something down) rather than movement through space.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,678.6663133333334,#C C swings with chair,Walking Outdoors,Stationary,"[CtxFixed] The action of swinging with a chair does not involve movement from one location to another, nor does it involve transferring an object or searching for something. It is a stationary action where the person is engaged in a repetitive motion with the chair.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,681.4209933333334,#C C puts pen down,Walking Outdoors,Stationary,"The action of putting down a pen is a brief, low-energy movement.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,755.4278433333334,#C C opens tube,Walking Outdoors,Object Transfer,Logistics step involving opening an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,788.0796433333334,#C C puts liquid in test tube,Walking Outdoors,Essential Operation,Core manual task involving precise hand movements.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,795.2402933333333,#C C closes bottle,Walking Outdoors,Essential Operation,Closing a bottle involves a specific manual task with high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,818.7802033333332,#C C looks at bottle,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,831.3745533333333,#C C takes liquid from bottle using measuring tube,Walking Outdoors,Essential Operation,Core task involving manual manipulation with high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,861.9611033333333,#C C looks at tubes,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,867.0097033333334,#C C opens door,Walking Outdoors,Object Transfer,"Opening a door involves a specific action to interact with an object, rather than continuous movement.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,988.7324733333334,#C C sanitizes pack,Walking Outdoors,Stationary,"The action describes a static activity (sanitizing), not involving movement through space.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,994.8535733333332,#C C sits down,Walking Outdoors,Stationary,"Low body/hand motion, sitting is an idle state.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1038.2711833333333,#C C sanitizes bottle,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1078.3534926666666,#C C sanitizes measuring tube,Walking Outdoors,Essential Operation,Core task involving high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1129.0622166666667,#C C closes cabinet,Walking Outdoors,Stationary,The action of closing a cabinet is a discrete movement that does not involve continuous locomotion or high body acceleration.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1139.7559766666666,#C C puts plastic box down,Walking Outdoors,Object Transfer,"The action involves placing an object (putting down a plastic box), which is a logistics step.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1180.9150066666666,#C C puts water gun aside,Walking Outdoors,Object Transfer,"The action involves setting aside an object, which is a logistics step.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1187.3902666666668,#C C puts water gun down,Walking Outdoors,Stationary,"Putting an object down indicates a pause in movement, low energy state.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1287.7900166666666,#C C opens machine,Walking Outdoors,Object Transfer,"Action involves opening a machine, which is a logistics step.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1292.9428266666666,#C C puts tube in drawer,Walking Outdoors,Object Transfer,Logistics step involving placing an object in a drawer.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1299.6394866666667,#C C walks around,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1309.937406666667,#C C sits down,Walking Outdoors,Stationary,"The action involves sitting down, which results in low body and hand motion.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1328.619146666667,#C C holds test tube,Walking Outdoors,Stationary,The action describes holding a test tube which involves minimal movement.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1338.2858166666667,#C C looks at test tube,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1344.4091366666669,#C C looks at test tube,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1385.2490466666668,#C C puts liquid in tube,Walking Outdoors,Essential Operation,Core manual task involving precise hand movements.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1456.5240166666667,#C C takes liquid from bottle,Walking Outdoors,Essential Operation,Core manual task involving the hands with high activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1517.0029566666667,#C C opens tube,Walking Outdoors,Object Transfer,"The action involves opening an object, which is a logistics step involving short bursts of hand acceleration.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1524.9868566666669,#C C closes tube,Walking Outdoors,Stationary,Closing a tube is a brief action that does not involve significant movement.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1571.0786566666666,#C C puts liquid in glass,Walking Outdoors,Essential Operation,"Core manual task involving pouring liquid, high hand activity.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1638.63867,#C C puts liquid in glass,Walking Outdoors,Essential Operation,"Core task involving manual manipulation, high hand activity.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1650.38506,#C C puts liquid in glass,Walking Outdoors,Essential Operation,Core manual task involving hand activity to pour liquid.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1652.81564,#C C puts #unsure down,Walking Outdoors,Stationary,"The action indicates a pause or uncertainty, suggesting low body and hand motion.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1654.69487,#C C closes tube,Walking Outdoors,Stationary,"The action of closing a tube is a brief, localized movement that does not involve significant body or hand acceleration.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1661.09651,#C C opens #unsure,Walking Outdoors,Stationary,"The action is unclear, but it seems like a brief, stationary interaction.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1669.00728,#C C sanitizes hand,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1687.45432,#C C picks tube from container,Walking Outdoors,Object Transfer,Logistics step of picking up an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1711.50264,#C C sanitizes hands,Walking Outdoors,Essential Operation,Core task involving manual activity with hands.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1720.15038,#C C picks tube,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1723.31006,#C C takes liquid from test tube,Walking Outdoors,Essential Operation,"Core task involving manipulation with hands, likely requiring fine motor skills.",silver,11,r001
0e417ecf-8900-484b-bfb3-ccafef9a185b,1793.60987,#C C closes fridge,Walking Outdoors,Stationary,"Action is performed while stationary, not involving locomotion.",silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,52.7252906,#C C cleans the camera with the cotton wool.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,129.18756059999998,#C C moves the brush from his left to his right hand.,Cleaning,Object Transfer,Logistics of moving an object between hands.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,146.41820059999998,#C C holds the camera with his right hand.,Cleaning,Stationary,Holding an object with minimal movement.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,172.73921059999998,#C C drops the cotton wool on the table.,Cleaning,Object Transfer,Refined via regex fallback,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,659.369181432255,#C C sprays the camera in his left hand with the air blow gun in his right hand. #Unsure,Cleaning,Essential Operation,Core cleaning task involving high hand activity with both hands.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,678.1100114322551,#C C holds the camera with both hands.,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,875.7875954322551,#C C cleans the camera with the cleaning brush in his right hand.,Cleaning,Essential Operation,Core task involving manual operation with the cleaning brush.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,934.79437762133,#C C grabs the camera carton with both hands.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,939.89069762133,#C C picks a cleaning wipe from the table with his right hand,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,1032.25981762133,#C C cuts a piece of the packing tape in his left hand with his right hand.,Cleaning,Essential Operation,Core manual task involving precise hand movements.,silver,11,r001
111ee12a-6af2-4bfc-8586-e706568fd078,1074.88565762133,#C C holds the piece of packing tape with both hands,Cleaning,Stationary,"Low body/hand motion, holding an object without moving.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,55.0690796,#C C places the cloth in his hands on the chair.,Cleaning,Object Transfer,Logistics step involving placing an object (cloth) on a surface (chair).,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,156.83546959999998,#C C hangs the towel on the clothes hanger in the bathroom.,Cleaning,Object Transfer,Logistics step involving picking up and placing the towel.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,164.2619296,#C C folds the cloth with his hands.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,233.9994796,#C C opens a wardrobe door with his left hand.,Cleaning,Object Transfer,Logistics step involving opening a wardrobe door.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,305.3840409546634,#C C folds the cloth with his hands.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,371.4080909546634,#C C passes the napkin in his left hand to his right hand.,Cleaning,Object Transfer,"Transferring an object from one hand to the other, involves logistics.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,526.7507009546633,#C C adjusts the cloth with both hands.,Cleaning,Essential Operation,Adjusting the cloth involves high hand activity for a core task.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1094.3100509546634,#C C cleans with the vacuum cleaner.,Cleaning,Locomotion,"Movement through space while performing a task, likely involves walking or moving the body.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1201.7616509546633,#C C moves the curtain with his hands.,Cleaning,Object Transfer,Logistics action involving moving an object (curtain).,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1240.2383609546632,#C C moves the table with his hands.,Cleaning,Locomotion,"Body moving through space by pushing an object (table), indicating movement and likely high body acceleration.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1458.9984609546632,#C C hangs the painting on a curtain rod.,Cleaning,Object Transfer,"The action involves moving and placing an object (hanging a painting), which is a logistics step.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1518.6530709546632,#C C passes the power adapter in his left hand to his right hand.,Cleaning,Object Transfer,"Transferring the power adapter from one hand to another, short bursts of hand activity.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1549.2677309546634,#C C picks a can of electronic contact cleaner spray with his left hand.,Cleaning,Object Transfer,Logistics action involving picking up an object.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1602.7209109546634,#C C cleans the game console with the napkin in his left hand.,Cleaning,Essential Operation,"Core task involving manual cleaning activity, high hand activity.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1668.648640954663,#C C passes the wire in his right hand to his left hand.,Cleaning,Object Transfer,Transfer of an object from one hand to another.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1832.629660954663,#C C closes the tap with his left hand.,Cleaning,Essential Operation,Closing the tap is a core manual task with focused hand activity.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,1910.536790954663,#C C adjusts the watch on his left wrist with his right hand.,Cleaning,Stationary,"Low body/hand motion, minor hand activity that doesn't involve significant movement.",silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2167.1113509546635,#C C disposes the papers in his hands in a bin in the toilet.,Cleaning,Object Transfer,Logistics step involving picking up and disposing of items.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2168.5366509546634,#C C picks a soap from a wash hand basin with his right hand.,Cleaning,Object Transfer,Logistics action of picking up an object.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2196.755350954664,#C C picks a can of gaming gear cleaner from the shelf with his left hand.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2301.9812609546634,#C C inserts the USB cord into the game controller in his right hand.,Cleaning,Essential Operation,Core manual task involving precise hand movement.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2360.297650954664,#C C pulls a wire with both hands.,Cleaning,Essential Operation,Core task involving high hand activity.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2368.047440954663,# C C holds the multi plug outlet on the cabinet with his left hand.,Cleaning,Stationary,Holding an object with minimal movement.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2575.678250954664,#C C closes the drawer,Cleaning,Object Transfer,Logistics step involving closing a drawer.,silver,11,r001
162c1bc4-89df-4475-a549-3faa7ef27c1e,2589.086660954664,#C C holds a footboard,Cleaning,Stationary,"The action involves holding an object, which implies minimal movement.",silver,11,r001
16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,7.5843396,#O The Man Z shuffles cards with both hands.,Playing Instrument,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,79.0877196,#C The Man W passes a card to C with his right hand.,Playing Instrument,Object Transfer,"Passing an object, involves logistics and short bursts of hand acceleration.",silver,11,r001
16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,125.3741396,#O The Man Y places a card on the table with his right hand.,Playing Instrument,Object Transfer,"Logistics step, placing an object on a surface.",silver,11,r001
16ed2ae4-e1ed-4752-a8f6-a47f1544d84a,140.3842096,#O The Man Y shuffles cards with both hands.,Playing Instrument,Essential Operation,Core manual task involving high hand activity.,silver,11,r001
