"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Search",1473,"1",11,"","2026-03-02T21:25:57.372170Z",4,8107,"","no",1,1.0,1,1473,13.01,"#C C sniffs liquid in the measuring cup","sniffs liquid in measuring cup","Visual and olfactory inspection, minimal body motion.","r002","Cooking","","silver",604.3621076136719,"2026-03-02T21:25:57.372198Z","Skip","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1474,"1",11,"","2026-03-02T21:26:00.767553Z",5,5144,"","no",0,0.0,0,1474,3.087,"#C C places measuring cup on the kitchen countertop","places measuring cup on kitchen countertop","Logistics step involving placing an object.","r002","Cooking","","silver",609.8282476136719,"2026-03-02T21:26:00.767570Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1475,"1",11,"","2026-03-02T21:26:02.600315Z",7,2872,"","no",0,0.0,0,1475,1.567,"#C C places paper on the countertop","places paper on countertop","Logistics step involving placing an object.","r002","Cooking","","silver",686.934227613672,"2026-03-02T21:26:02.600337Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Essential Operation",1476,"1",11,"","2026-03-02T21:26:07.439756Z",12,1063,"","no",0,0.0,0,1476,4.588,"#C C stirs ingredients in the cooking pan","stirs ingredients in cooking pan","Core task involving high hand activity.","r002","Cooking","","silver",795.4132576136719,"2026-03-02T21:26:07.439778Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1477,"1",11,"","2026-03-02T21:26:09.889603Z",8,2223,"","no",0,0.0,0,1477,2.162,"#C C picks the stirring spoon","picks stirring spoon","Logistics step, picking up an object.","r002","Cooking","","silver",833.3170109374354,"2026-03-02T21:26:09.889623Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1478,"1",11,"","2026-03-02T21:26:15.437971Z",3,11805,"","no",0,0.0,0,1478,5.273,"#C C places the solids in a measuring cup","places solids in measuring cup","Logistics step involving picking up and placing objects.","r002","Cooking","","silver",883.9084909374354,"2026-03-02T21:26:15.437991Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1479,"1",11,"","2026-03-02T21:26:18.931589Z",5,5021,"","no",0,0.0,0,1479,3.23,"#C C picks a sieving bowl","picks sieving bowl","Logistics action, picking up an object.","r002","Cooking","","silver",979.0230709374354,"2026-03-02T21:26:18.931610Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1480,"1",11,"","2026-03-02T21:26:20.720483Z",3,11397,"","no",0,0.0,0,1480,1.536,"#C C picks the sieving spoon","picks sieving spoon","Logistics step, picking up an object.","r002","Cooking","","silver",990.6763909374354,"2026-03-02T21:26:20.720503Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Essential Operation",1481,"1",11,"","2026-03-02T21:26:32.599585Z",4,7461,"","no",0,0.0,0,1481,11.575,"#C C pours the liquid in the sink","pours liquid in sink","Core task involving high hand activity.","r002","Cooking","","silver",1115.2355871449215,"2026-03-02T21:26:32.599601Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1482,"1",11,"","2026-03-02T21:26:35.177508Z",20,374,"","no",0,0.0,0,1482,2.309,"#C C puts the spoon on the chopping board","puts spoon on chopping board","Logistics/Setup step involving placing an object.","r002","Cooking","","silver",1117.4622271449218,"2026-03-02T21:26:35.177522Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Stationary",1483,"1",11,"","2026-03-02T21:30:48.623163Z",5,4365,"watchlist_verb","yes",0,0.0,0,1483,31.261,"#C C touches the food with her left hand","touches food with her left hand","Low body/hand motion, possibly inspecting the food.","r002","Cooking","","silver",1147.226617144922,"2026-03-02T21:30:48.623190Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","yes"
"Essential Operation",1484,"1",11,"","2026-03-02T21:31:01.509451Z",4,8347,"","no",0,0.0,0,1484,12.179,"#C C turns the food with the spoon","turns food with spoon","Core task involving manipulation with hands, high hand activity.","r002","Cooking","","silver",1375.3746635238172,"2026-03-02T21:31:01.509465Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Essential Operation",1485,"1",11,"","2026-03-02T21:31:17.978364Z",4,7987,"","no",0,0.0,0,1485,10.724,"#C C rinses the cooking pan with water","rinses cooking pan with water","Core manual task involving high hand activity.","r002","Cooking","","silver",1480.1293235238172,"2026-03-02T21:31:17.978389Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1486,"1",11,"","2026-03-02T21:31:23.386668Z",3,9942,"","no",0,0.0,0,1486,4.627,"#C C drops the hand towel on the table","drops hand towel on table","Refined via regex fallback","r002","Cooking","","silver",1577.0687135238172,"2026-03-02T21:31:23.386685Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1487,"1",11,"","2026-03-02T21:31:26.096923Z",6,3682,"","no",0,0.0,0,1487,2.294,"#C C picks tin from the drawer","picks tin from drawer","Logistics/Setup step, picking up an object.","r002","Cooking","","silver",1588.1720235238172,"2026-03-02T21:31:26.096943Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1488,"1",11,"","2026-03-02T21:31:27.489646Z",4,7094,"","no",0,0.0,0,1488,0.982,"#C C picks some food with her left hand","picks food with her left hand","Logistics step involving picking up an object.","r002","Cooking","","silver",1621.9811135238174,"2026-03-02T21:31:27.489665Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","no"
"Object Transfer",1489,"1",11,"","2026-03-02T21:31:30.191706Z",3,9219,"watchlist_verb","yes",0,0.0,0,1489,2.372,"#C C opens a the cooker top","opens cooker top","Logistics/Setup step (opening an object).","r002","Cooking","","silver",1740.896944093164,"2026-03-02T21:31:30.191730Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","yes"
"Object Transfer",1490,"1",11,"","2026-03-02T21:31:32.182879Z",3,8692,"watchlist_verb","yes",0,0.0,0,1490,1.683,"#C C closes the cooker top","closes cooker top","Closing an object, which involves a specific action rather than continuous motion or search.","r002","Cooking","","silver",1746.207864093164,"2026-03-02T21:31:32.182897Z","Gold","105d3303-8e2d-4c20-96ff-e9a8ff325109","yes"
"Object Transfer",1491,"1",11,"","2026-03-02T21:31:34.645939Z",5,5174,"","no",0,0.0,0,1491,2.155,"#C C places the wood on the slider","places wood on slider","Logistics step involving placing an object.","r002","Carpentry","","silver",36.1309496,"2026-03-02T21:31:34.645963Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Essential Operation",1492,"1",11,"","2026-03-02T21:32:01.005674Z",6,3793,"","no",0,0.0,0,1492,25.967,"#C C pushes the slider","pushes slider","Core task involving manual effort, likely with high hand acceleration.","r002","Carpentry","","silver",201.1790196,"2026-03-02T21:32:01.005691Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Object Transfer",1493,"1",11,"Essential Operation","2026-03-02T21:32:09.853366Z",3,10211,"","no",0,0.0,0,1493,7.688,"#C C gathers pieces of wood on the sliding table saw","gathers pieces of wood on sliding table saw","Logistics of moving pieces of wood, short bursts of hand activity.","r002","Carpentry","","silver",280.4460996,"2026-03-02T21:32:09.853388Z","Bad","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Object Transfer",1494,"1",11,"","2026-03-02T21:32:12.666080Z",3,9997,"","no",0,0.0,0,1494,2.398,"#C C drops the piece of wood in the bucket","drops piece of wood in bucket","[CtxFixed] The action of dropping the piece of wood into the bucket appears to be a deliberate placement, which fits the definition of 'Object Transfer'.","r002","Carpentry","","silver",288.3987009546634,"2026-03-02T21:32:12.666091Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Locomotion",1495,"1",11,"","2026-03-02T21:32:14.913395Z",4,8429,"","no",0,0.0,0,1495,1.839,"#C C walks to a wooden base #unsure","walks to wooden base","Movement through space to reach a destination.","r002","Carpentry","","silver",520.2692909546635,"2026-03-02T21:32:14.913409Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Essential Operation",1496,"1",11,"","2026-03-02T21:32:17.904506Z",4,6598,"","no",0,0.0,0,1496,2.685,"#C C fixes the wood in the part of the workbench with his right hand","fixes wood in part of workbench with his right hand","Core manual task involving high hand activity.","r002","Carpentry","","silver",601.3339109546633,"2026-03-02T21:32:17.904525Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Essential Operation",1497,"1",11,"","2026-03-02T21:32:21.914180Z",6,3979,"","no",0,0.0,0,1497,3.681,"#C C smoothens an edge of the wood with the chisel","smoothens edge of wood with chisel","Core manual task involving high hand activity.","r002","Carpentry","","silver",608.6538309546634,"2026-03-02T21:32:21.914196Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Essential Operation",1498,"1",11,"","2026-03-02T21:32:25.507616Z",4,8325,"","no",0,0.0,0,1498,2.928,"#C C tightens the knob with his left hand","tightens knob with his left hand","Core manual task involving high hand activity.","r002","Carpentry","","silver",628.8436609546634,"2026-03-02T21:32:25.507631Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Object Transfer",1499,"1",11,"","2026-03-02T21:32:30.697429Z",4,7242,"","no",0,0.0,0,1499,4.839,"#C C picks up the chisel from the workbench","picks up chisel from workbench","Logistics step of picking up an object.","r002","Carpentry","","silver",630.3425909546634,"2026-03-02T21:32:30.697443Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Object Transfer",1500,"1",11,"","2026-03-02T21:32:38.050949Z",5,4551,"","no",0,0.0,0,1500,6.961,"#C C drops the chisel on the workbench","drops chisel on workbench","[CtxFixed] The action of dropping the chisel onto the workbench is a deliberate placement, indicating that the chisel is being transferred to a specific location.","r002","Carpentry","","silver",650.5145109546634,"2026-03-02T21:32:38.050969Z","Gold","119cd9ee-665e-477c-a271-80c06e78e3d4","no"
"Stationary",1501,"1",11,"Essential Operation","2026-03-02T21:32:45.371493Z",4,5850,"watchlist_verb","yes",0,0.0,0,1501,6.98,"#C C adjusts his head camera #unsure","adjusts his head camera","Low body/hand motion, head movement is likely minimal and does not involve a task.","r002","Carpentry","","silver",765.6719609546634,"2026-03-02T21:32:45.371519Z","Bad","119cd9ee-665e-477c-a271-80c06e78e3d4","yes"
"Stationary",1502,"1",11,"","2026-03-02T21:32:47.974948Z",5,4250,"watchlist_verb","yes",0,0.0,0,1502,2.193,"#C C holds a wire with his right hand.","holds wire with his right hand","Low body/hand motion, holding an object without movement.","r002","Carpentry","","silver",20.1874496,"2026-03-02T21:32:47.974964Z","Gold","127392a3-036a-4af6-9db9-ca00141229db","yes"
"Locomotion",1503,"1",11,"","2026-03-02T21:32:51.834422Z",5,5734,"","no",0,0.0,0,1503,3.557,"#C C walks to the other side of the building.","walks to other side of building","Body moving through space, high body acceleration.","r002","Carpentry","","silver",29.820069600000004,"2026-03-02T21:32:51.834444Z","Gold","127392a3-036a-4af6-9db9-ca00141229db","no"
"Essential Operation",1504,"1",11,"Stationary","2026-03-02T21:32:58.453990Z",5,4646,"","no",0,0.0,0,1504,6.305,"#C C folds the wire.","folds wire","Core task involving fine manual manipulation.","r002","Carpentry","","silver",38.2893096,"2026-03-02T21:32:58.454008Z","Bad","127392a3-036a-4af6-9db9-ca00141229db","no"
"Object Transfer",1505,"1",11,"","2026-03-02T21:33:03.458011Z",4,7379,"","no",0,0.0,0,1505,4.615,"#C C places the plastic material on the wall. #unsure","places plastic material on wall","The action involves placing an object, which is a logistics step.","r002","Carpentry","","silver",456.4925709546634,"2026-03-02T21:33:03.458029Z","Gold","127392a3-036a-4af6-9db9-ca00141229db","no"
"Stationary",1506,"1",11,"","2026-03-02T21:39:52.928363Z",3,8869,"watchlist_verb","yes",0,0.0,0,1506,409.0,"#C C holds the plastic material with his hands. #unsure","holds plastic material with his hands","Low body/hand motion, holding an object without movement.","r002","Carpentry","","silver",500.5523609546634,"2026-03-02T21:39:52.928391Z","Gold","127392a3-036a-4af6-9db9-ca00141229db","yes"
"Locomotion",1507,"1",11,"","2026-03-02T21:39:55.654374Z",4,8283,"","no",0,0.0,0,1507,2.21,"#C C takes some steps forward.","takes steps forward","Body moving through space, indicative of walking or stepping.","r002","Carpentry","","silver",521.9452609546634,"2026-03-02T21:39:55.654388Z","Gold","127392a3-036a-4af6-9db9-ca00141229db","no"
"Object Transfer",1508,"1",11,"","2026-03-02T21:39:59.825414Z",4,7191,"","no",0,0.0,0,1508,3.838,"#C C picks a sachet from the dish","picks sachet from dish","Logistics action involving picking up an object.","r002","Cooking","","silver",26.8295986,"2026-03-02T21:39:59.825427Z","Gold","12bf3659-40c4-4094-a4d3-507ec04bc512","no"
"Object Transfer",1509,"1",11,"","2026-03-02T21:40:02.095541Z",3,11364,"","no",0,0.0,0,1509,1.954,"#C C picks a sachet from the table","picks sachet from table","Logistics step involving picking up an object.","r002","Cooking","","silver",80.4836786,"2026-03-02T21:40:02.095556Z","Gold","12bf3659-40c4-4094-a4d3-507ec04bc512","no"
"Essential Operation",1510,"1",11,"","2026-03-02T21:40:04.566649Z",6,4118,"","no",0,0.0,0,1510,2.191,"#C C wipes the knife with the finger","wipes knife with finger","Core manual task involving high hand activity.","r002","Cooking","","silver",179.95335859999997,"2026-03-02T21:40:04.566670Z","Gold","12bf3659-40c4-4094-a4d3-507ec04bc512","no"
"Object Transfer",1511,"1",11,"","2026-03-02T21:40:07.310743Z",4,5900,"watchlist_verb","yes",0,0.0,0,1511,2.403,"#C C closes the sachet","closes sachet","Closing an object, involves logistics of handling and manipulating the sachet.","r002","Cooking","","silver",212.9804886,"2026-03-02T21:40:07.310759Z","Gold","12bf3659-40c4-4094-a4d3-507ec04bc512","yes"
