"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Task Operation",31,"1",8,"","2026-03-03T14:40:11.013016Z",5,5768,"","no",0,0.0,0,31,6.558,"#C C waters plant in a pot","waters plant in pot","Core manual task involving interaction with the plant, high hand activity.","r002","Gardening","","silver",51.7874886,"2026-03-03T14:40:11.013032Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Object Transfer",32,"1",8,"","2026-03-03T14:40:18.061039Z",4,7711,"","no",0,0.0,0,32,3.288,"#C C puts leaf on the countertop","puts leaf on countertop","Logistics step involving picking up and placing an object.","r002","Gardening","","silver",83.0892586,"2026-03-03T14:40:18.061063Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Object Transfer",33,"1",8,"","2026-03-03T14:40:26.881832Z",5,4911,"","no",0,0.0,0,33,7.739,"#C C picks a bottle on the countertop[","picks bottle on countertop","Logistics step involving picking up an object.","r002","Gardening","","silver",115.8944486,"2026-03-03T14:40:26.881862Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Object Transfer",34,"1",8,"","2026-03-03T14:40:32.422067Z",5,5352,"","no",0,0.0,0,34,4.254,"#C C puts a plant in a pot on the window shelf","puts plant in pot on window shelf","Logistics step involving placing the plant in the pot.","r002","Gardening","","silver",158.8854586,"2026-03-03T14:40:32.422096Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Object Transfer",35,"1",8,"","2026-03-03T14:40:39.619989Z",3,11236,"","no",0,0.0,0,35,6.383,"#C C picks a jug on the countertop","picks jug on countertop","Logistics step involving picking up an object.","r002","Gardening","","silver",232.3680186,"2026-03-03T14:40:39.620008Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Search",36,"1",8,"","2026-03-03T14:40:45.254038Z",12,938,"watchlist_verb","yes",0,0.0,0,36,4.744,"#C C touches the plant leaves","touches plant leaves","Exploratory hand movements, likely for inspection.","r002","Gardening","","silver",531.537579594659,"2026-03-03T14:40:45.254056Z","Skip","0928af96-a3fd-4930-9bc1-2fa43d01bb53","yes"
"Task Operation",37,"1",8,"","2026-03-03T14:40:56.750130Z",3,11952,"","no",0,0.0,0,37,10.487,"#C C pours water on a plant with a handheld shower head","pours water on plant with handheld shower head","Core task involving manual operation with the hand, high hand activity.","r002","Gardening","","silver",632.0590921677084,"2026-03-03T14:40:56.750157Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Task Operation",38,"1",8,"","2026-03-03T14:41:03.022512Z",6,3982,"","no",0,0.0,0,38,5.51,"#C C sprays a plant with #unsure in the spray bottle","sprays plant with in spray bottle","Core task involving manual operation with the spray bottle.","r002","Gardening","","silver",833.3846931518051,"2026-03-03T14:41:03.022540Z","Gold","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Locomotion",39,"1",8,"","2026-03-03T14:41:11.439535Z",4,8176,"","no",0,0.0,0,39,7.534,"#C C steps on the bed","steps on bed","Body moving through space (step). High Body Accel.","r002","Gardening","","silver",956.2273731518052,"2026-03-03T14:41:11.439564Z","Skip","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Stationary",40,"1",8,"","2026-03-03T14:41:25.107951Z",4,6087,"watchlist_verb","yes",0,0.0,0,40,12.989,"#C C moves the curtains","moves curtains","The action described does not fit the context of gardening and seems out of place, indicating a low-energy, stationary activity.","r002","Gardening","","silver",966.2264531518052,"2026-03-03T14:41:25.107977Z","Skip","0928af96-a3fd-4930-9bc1-2fa43d01bb53","yes"
"Object Transfer",41,"1",8,"","2026-03-03T14:41:31.117831Z",4,6508,"","no",0,0.0,0,41,5.312,"#C C drops a piece of plant in the sink","drops piece of plant in sink","Refined via regex fallback","r002","Gardening","","silver",1056.607533151805,"2026-03-03T14:41:31.117851Z","Skip","0928af96-a3fd-4930-9bc1-2fa43d01bb53","no"
"Object Transfer",42,"1",8,"","2026-03-03T14:41:36.271130Z",4,6228,"watchlist_verb","yes",0,0.0,0,42,8.329,"#O woman X moves a playing piece on the game board","woman x moves playing piece on game board","The action involves moving a game piece, which is a logistics/transfer step.","r002","Playing Instrument","Task Operation","silver",15.5522786,"2026-03-03T14:41:40.493960Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","yes"
"Object Transfer",43,"1",8,"","2026-03-03T14:41:52.603788Z",4,7315,"","no",0,0.0,0,43,5.205,"#C C places cards on the game board","places cards on game board","Logistics step involving placing objects.","r002","Playing Instrument","Task Operation","silver",43.7479086,"2026-03-03T14:41:52.603806Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",44,"1",8,"","2026-03-03T14:42:01.952908Z",3,11112,"","no",0,0.0,0,44,8.361,"#C C picks cards on the game board","picks cards on game board","Logistics step involving picking up and putting down objects.","r002","Playing Instrument","","silver",57.3038986,"2026-03-03T14:42:01.952938Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",45,"1",8,"","2026-03-03T14:42:12.972093Z",4,6465,"","no",0,0.0,0,45,10.275,"#C C drops the dices on the game board","drops dices on game board","[CtxFixed] The action of dropping the dice onto the game board is a deliberate placement, which fits the criteria for 'Object Transfer'.","r002","Playing Instrument","","silver",188.5899686,"2026-03-03T14:42:12.972120Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",46,"1",8,"","2026-03-03T14:42:20.133217Z",11,1189,"","no",0,0.0,0,46,6.338,"#C C picks a dice on the game board","picks dice on game board","Logistics step involving picking up an object.","r002","Playing Instrument","","silver",274.1268286,"2026-03-03T14:42:20.133248Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Stationary",47,"1",8,"","2026-03-03T14:42:25.500444Z",5,5178,"","no",0,0.0,0,47,4.464,"#C C plays board game","plays board game","Playing a board game involves minimal movement, mostly hand and finger manipulation which does not significantly affect the IMU signatures.","r002","Playing Instrument","","silver",318.93364864583333,"2026-03-03T14:42:25.500474Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Stationary",48,"1",8,"","2026-03-03T14:42:32.122336Z",4,8540,"","no",0,0.0,0,48,5.782,"#O woman X plays board game","woman x plays board game","Playing a board game involves minimal body movement and is generally a stationary activity.","r002","Playing Instrument","","silver",338.3063386458333,"2026-03-03T14:42:32.122363Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",49,"1",8,"","2026-03-03T14:43:30.300434Z",4,8331,"","no",0,0.0,0,49,57.51,"#C C tosses dices","tosses dices","Logistics action involving picking up and releasing an object.","r002","Playing Instrument","","silver",392.0717586458333,"2026-03-03T14:43:30.300450Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Stationary",50,"1",8,"","2026-03-03T14:43:34.588631Z",4,8548,"","no",1,1.0,1,50,3.699,"#O A woman Y shows C a card","woman y shows card","Low body/hand motion, likely involves holding or showing a card.","r002","Playing Instrument","","silver",565.2028970505208,"2026-03-03T14:43:34.588653Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",51,"1",8,"","2026-03-03T14:43:38.119675Z",4,8547,"","no",0,0.0,0,51,2.695,"#O A woman Y puts cards on table","woman y puts cards on table","The action involves placing objects (cards) on a surface, which is a logistics step.","r002","Playing Instrument","","silver",567.7583370505208,"2026-03-03T14:43:38.119691Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Task Operation",52,"1",8,"","2026-03-03T14:43:47.081935Z",5,5817,"","no",0,0.0,0,52,8.373,"#O A woman Y picks dices on the board","woman y picks dices on board","Core task involving high hand activity.","r002","Playing Instrument","","silver",573.4248970505208,"2026-03-03T14:43:47.081952Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Task Operation",53,"1",8,"","2026-03-03T14:43:53.435590Z",5,5821,"","no",0,0.0,0,53,5.715,"#O A woman Y shakes dices","woman y shakes dices","Core task involving high hand activity.","r002","Playing Instrument","","silver",583.2842670505208,"2026-03-03T14:43:53.435620Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Task Operation",54,"1",8,"","2026-03-03T14:44:03.731142Z",5,5819,"","no",0,0.0,0,54,8.978,"#O A woman Y puts dices on the board","woman y puts dices on board","Core task involving manual dexterity and fine motor skills.","r002","Playing Instrument","","silver",583.9795770505209,"2026-03-03T14:44:03.731176Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Stationary",55,"1",8,"","2026-03-03T14:44:15.374698Z",5,5820,"","no",1,1.0,1,55,10.773,"#O A woman Y puts #unsure on the board","woman y puts on board","The action described seems to involve placing something on a board with uncertainty, suggesting a low-energy, stationary activity.","r002","Playing Instrument","","silver",588.9047670505208,"2026-03-03T14:44:15.374722Z","Skip","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Task Operation",56,"1",8,"","2026-03-03T14:44:24.879897Z",3,9128,"watchlist_verb","yes",0,0.0,0,56,8.742,"#C C moves pen on the paper","moves pen on paper","Core task involving high hand activity.","r002","Playing Instrument","","silver",598.2282170505209,"2026-03-03T14:44:24.879913Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","yes"
"Object Transfer",57,"1",8,"","2026-03-03T14:44:29.059325Z",4,7080,"","no",0,0.0,0,57,3.377,"#C C picks dices on the board","picks dices on board","Logistics step involving picking up objects.","r002","Playing Instrument","","silver",615.3870570505209,"2026-03-03T14:44:29.059342Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Object Transfer",58,"1",8,"","2026-03-03T14:44:32.104877Z",5,5281,"","no",0,0.0,0,58,2.314,"#C C puts dices on the board","puts dices on board","Logistics/Setup step, putting objects in place.","r002","Playing Instrument","","silver",619.3028070505209,"2026-03-03T14:44:32.104901Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","no"
"Stationary",59,"1",8,"Task Operation","2026-03-03T15:23:54.633294Z",3,9422,"watchlist_verb","yes",1,1.0,1,59,2353.327,"#O A woman Y moves cards","woman y moves cards","The action described seems to involve a stationary task such as organizing or moving cards, with minimal body or hand motion.","r002","Playing Instrument","","silver",638.2295870505209,"2026-03-03T15:23:54.633314Z","Bad","0a47c74a-dad9-42d5-b937-0f375490f034","yes"
"Object Transfer",60,"1",8,"","2026-03-03T15:24:14.205130Z",3,9423,"watchlist_verb","yes",0,0.0,0,60,16.741,"#O A woman Y moves #unsure on the board","woman y moves on board","[CtxFixed] The action of moving the dices onto the board is a deliberate placement, which fits the 'Object Transfer' category.","r002","Playing Instrument","","silver",655.4989070505209,"2026-03-03T15:24:14.205168Z","Gold","0a47c74a-dad9-42d5-b937-0f375490f034","yes"
"Stationary",61,"1",8,"Search","2026-03-03T15:24:23.882172Z",19,423,"","no",0,0.0,0,61,6.884,"#C C watches video on the phone","watches video on phone","Low body/hand motion, focused attention.","r002","Cooking","","silver",105.35979526666668,"2026-03-03T15:24:23.882187Z","Bad","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",62,"1",8,"","2026-03-03T15:24:28.351753Z",7,2787,"","no",0,0.0,0,62,2.249,"#C C picks cloth on the floor","picks cloth on floor","Logistics step involving picking up an object from the floor.","r002","Cooking","","silver",150.51176526666666,"2026-03-03T15:24:28.351778Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",63,"1",8,"","2026-03-03T15:24:31.300883Z",6,3718,"","no",0,0.0,0,63,2.286,"#C C places an egg on the counter","places egg on counter","Logistics step, placing an object.","r002","Cooking","","silver",211.35343526666665,"2026-03-03T15:24:31.300915Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Task Operation",64,"1",8,"","2026-03-03T15:24:42.085701Z",3,11903,"","no",0,0.0,0,64,9.941,"#C C pours #unsure in the mixture","pours in mixture","Core task involving hand activity, likely with irregular movements.","r002","Cooking","","silver",264.1377652666667,"2026-03-03T15:24:42.085733Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",65,"1",8,"","2026-03-03T15:24:54.399050Z",14,740,"","no",0,0.0,0,65,5.399,"#C C places #unsure on the shelf","places on shelf","Logistics step involving placing an object.","r002","Cooking","","silver",271.95498526666665,"2026-03-03T15:24:54.399080Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Task Operation",66,"1",8,"","2026-03-03T15:25:00.320082Z",3,10825,"","no",0,0.0,0,66,5.272,"#C C mixes the food in the bowl with a fork in his right hand","mixes food in bowl with fork in his right hand","Core task involving high hand activity.","r002","Cooking","","silver",289.74048526666667,"2026-03-03T15:25:00.320111Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Stationary",67,"1",8,"","2026-03-03T15:25:07.033804Z",4,8009,"","no",0,0.0,0,67,6.085,"#C C rotates the bowl with his left hand","rotates bowl with his left hand","The action involves minimal movement, primarily rotation of the bowl with one hand, indicating a low energy state.","r002","Cooking","","silver",384.27036526666666,"2026-03-03T15:25:07.033829Z","Skip","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Task Operation",68,"1",8,"","2026-03-03T15:25:09.727594Z",4,6921,"","no",0,0.0,0,68,2.281,"#C C mixes the flour on the bowl with a spoon in his right hand","mixes flour on bowl with spoon in his right hand","Core manual task involving high hand activity.","r002","Cooking","","silver",432.9029852666667,"2026-03-03T15:25:09.727625Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",69,"1",8,"","2026-03-03T15:25:15.944248Z",8,2245,"","no",0,0.0,0,69,5.8,"#C C places dough on the flour","places dough on flour","Logistics step involving placing an object.","r002","Cooking","","silver",562.2524319333335,"2026-03-03T15:25:15.944267Z","Skip","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Stationary",70,"1",8,"","2026-03-03T15:25:23.315509Z",5,4408,"","no",1,1.0,1,70,6.931,"#C C arranges the dough on the plate","arranges dough on plate","Low body/hand motion, arranging is a fine motor task.","r002","Cooking","","silver",565.3225719333334,"2026-03-03T15:25:23.315542Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",71,"1",8,"","2026-03-03T15:25:32.297182Z",6,3626,"","no",0,0.0,0,71,8.412,"#C C picks the dough with his hand from the spoon","picks dough with his hand from spoon","Logistics step involving picking up the dough.","r002","Cooking","","silver",568.6261519333334,"2026-03-03T15:25:32.297203Z","Skip","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",72,"1",8,"","2026-03-03T15:25:36.514598Z",6,3716,"","no",0,0.0,0,72,3.814,"#C C places the dough in the frying pan","places dough in frying pan","Logistics step involving the placement of an object.","r002","Cooking","","silver",612.6184519333334,"2026-03-03T15:25:36.514629Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Stationary",73,"1",8,"","2026-03-03T15:25:40.712034Z",7,2634,"","no",0,0.0,0,73,8.99,"#C C drops hand","drops hand","[CtxFixed] The action of dropping hand does not indicate a significant movement or interaction with the environment, and it can be considered a continuation of a stationary state.","r002","Cooking","","silver",834.2425019333334,"2026-03-03T15:25:50.311461Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",74,"1",8,"","2026-03-03T15:25:58.997808Z",8,2203,"","no",0,0.0,0,74,7.329,"#C C picks the frying spoon","picks frying spoon","Logistics action of picking up an object.","r002","Cooking","","silver",852.6471319333334,"2026-03-03T15:25:58.997840Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Stationary",75,"1",8,"","2026-03-03T15:26:03.459927Z",7,2448,"watchlist_verb","yes",0,0.0,0,75,3.772,"#C C adjusts the cake","adjusts cake","Adjusting likely involves minimal movement and is more about monitoring.","r002","Cooking","","silver",854.9088219333335,"2026-03-03T15:26:03.459958Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","yes"
"Object Transfer",76,"1",8,"","2026-03-03T15:26:06.354107Z",3,9915,"","no",0,0.0,0,76,2.42,"#C C drops the dough in the frying pan","drops dough in frying pan","[CtxFixed] The action of dropping the dough into the frying pan is a deliberate placement, which fits the criteria for Object Transfer.","r002","Cooking","","silver",897.5983219333334,"2026-03-03T15:26:06.354138Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","no"
"Object Transfer",77,"1",8,"","2026-03-03T15:26:09.400548Z",3,9218,"watchlist_verb","yes",0,0.0,0,77,2.408,"# C C opens the cooker door","opens cooker door","Logistics step involving opening a drawer or container.","r002","Cooking","","silver",908.5279919333334,"2026-03-03T15:26:09.400575Z","Gold","0d270946-95c5-4e71-ae49-b9e802548147","yes"
