video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0091e812-f56f-4bd9-ad65-019fc97c1ffe,1555.77299721162,#C C puts the phone on his lap,Playing Instrument,Stationary,Putting the phone down is a setup action with low subsequent motion.,silver,B12,r001
0091e812-f56f-4bd9-ad65-019fc97c1ffe,1590.66350721162,#C C turns the phone,Playing Instrument,Stationary,"Low body/hand motion, likely involves minimal movement.",silver,B12,r001
0091e812-f56f-4bd9-ad65-019fc97c1ffe,1591.64402721162,#C C puts the phone on the table,Playing Instrument,Object Transfer,"Logistics/Setup step, placing an object.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,196.4075396,#C C hits the brush on the paint container,Mechanical Repair,Essential Operation,Core task involving manual action with high hand acceleration.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,386.07183095466337,#C C paints the railing with the brush,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,410.5503909546634,#C C hits the paint container with the brush,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,440.5407309546634,#C C paints the railing with the brush,Mechanical Repair,Essential Operation,Core manual task involving hand movement.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,583.2172976213301,#C C stops adjusting the nylon on the floor.,Mechanical Repair,Stationary,"Low body/hand motion, indicating a pause or rest.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,587.69706762133,#C C cleans his forehead with his right hand. #unsure,Mechanical Repair,Stationary,"Low body/hand motion, likely a brief idle or pause action.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,599.55441762133,#C C drops the stone on the nylon on the floor.,Mechanical Repair,Object Transfer,Refined via regex fallback,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,678.51643762133,#C C stops painting the balcony.,Mechanical Repair,Stationary,"Low body/hand motion, indicating a pause or stop in activity.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,748.2766076213301,#C C takes some paint from the paint can with the paint brush.,Mechanical Repair,Object Transfer,Logistics step involving picking up and transferring paint.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,927.58940762133,#C C stops painting the balcony.,Mechanical Repair,Stationary,"The action indicates a pause, suggesting low body and hand motion.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,955.05163762133,#C C stops painting the balcony.,Mechanical Repair,Stationary,"The action indicates a pause in activity, suggesting a stationary state with low energy.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,957.53093762133,#C C stops hitting the top of the paint can with the paint brush.,Mechanical Repair,Stationary,"The action indicates a pause in motion, suggesting low energy activity.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1076.690312287997,#C C hits the top of the paint can with the paint brush.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves moving the paint brush and interacting with the paint can, which is part of the process of transferring paint from the can to the brush.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1150.9625242879963,#C C paints the balcony with the paint brush.,Mechanical Repair,Essential Operation,Core manual task involving repetitive hand movements.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1201.7832042879966,#C C stretches both legs forward.,Mechanical Repair,Stationary,"Low body/hand motion, indicating a pause or idle action.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1248.6553042879966,#C C stops hitting the top paint can with the paint brush.,Mechanical Repair,Stationary,"The action indicates a pause in activity, suggesting low energy and a stationary state.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1305.1477542879966,#C C walks back to the balcony.,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1402.2755442879966,#C C stops hitting the paint brush on the top of the paint can.,Mechanical Repair,Stationary,"The action describes a pause in motion, indicating low body and hand activity.",silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1434.0507642879966,#C C stops hitting the paint brush on the top of the paint can.,Mechanical Repair,Stationary,Low body/hand motion after ceasing an action.,silver,B12,r001
036ed5cd-297e-4592-97ee-0611adbc45d2,1441.8543619333332,C was at the front of a balcony with a paint brush. C took some paint from the paint can. C painted the balcony with the paint brush.,Mechanical Repair,Object Transfer,"The action involves picking up and using the paint brush, which falls under logistics and setup steps.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,893.2863918293625,#C C jumps the fence,Walking Outdoors,Locomotion,Body moving through space with high body acceleration.,silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,928.5053218293624,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,990.0566018293624,#C C walks,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1017.8303118293624,#C C walks,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1274.5977216989584,#C C looks around,Walking Outdoors,Search,"Head movement (looking around), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1306.5664516989582,#C C looks at the plant,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1409.2910118017544,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1522.8542618017543,#C C stops walking,Walking Outdoors,Stationary,"Low body/hand motion, standing still after walking.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1536.7101718017543,#C C stops walking,Walking Outdoors,Stationary,"Low body/hand motion, indicative of a pause or stop.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1751.84904071263,#C C walks,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1783.60245071263,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1808.78833071263,#C C walks,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,1872.8810507126304,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2213.7839946091144,#C C looks at the grass,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2290.2300846091143,#C C looks around,Walking Outdoors,Search,"Head movement (looking around), passive hands.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2334.116054609114,#C C looks at the plant,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2334.9102946091143,#C C looks at the plant,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2334.9102946091143,#C C holds the plant,Walking Outdoors,Stationary,The action of holding a plant is a static activity with minimal movement.,silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2363.4200246091145,#C C uproots the plant,Walking Outdoors,Locomotion,"The action involves moving through space, likely while walking.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2368.7808046091145,#C C looks at the plant,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2466.229409360224,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2470.952619360224,#C C uproots the plant,Walking Outdoors,Locomotion,"Although the action involves picking up an object, the broader context of walking outdoors suggests that this is part of the movement through space.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2475.207519360224,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2487.667319360224,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2743.906186816145,#C C twists the weed,Walking Outdoors,Essential Operation,Core manual task involving hand activity.,silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2958.8196968161456,#C C stops walking,Walking Outdoors,Stationary,"Low body/hand motion, person has stopped moving.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,2998.723029425091,#C C walks,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,3423.5365185055985,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
057bf03d-b337-475c-82a2-79f0b5b6637f,3660.0490225436847,#C C walks in the field,Walking Outdoors,Locomotion,"Body moving through space, characteristic of walking.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,152.57955,#C C touches on the seat,Walking Outdoors,Stationary,"The action indicates a brief, stationary interaction with an object.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,158.14817,#C C alights from the vehicle,Walking Outdoors,Locomotion,"The action describes a transition from a stationary position to movement, indicating the start of walking.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,162.35704,#C C looks on the phone,Walking Outdoors,Search,"Head movement (looking at phone), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,345.97567,#C C sits down,Walking Outdoors,Stationary,"Low body/hand motion, sitting is an idle state.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,478.72883,#C C eats the food,Walking Outdoors,Stationary,"Eating typically involves low body/hand motion, despite the scenario being outdoors.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,619.0629066666667,#C C removes pizza sticker,Walking Outdoors,Stationary,"The action involves a small, localized task (removing a sticker) without significant body movement.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,637.0548666666666,#C C puts phone down,Walking Outdoors,Stationary,"Putting down an object indicates a pause in motion, suggesting a low-energy state.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,676.4593466666666,#C C touches on the phone,Walking Outdoors,Stationary,"Low body/hand motion, likely involves hand use but not significant motion.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,815.3004766666667,#C C eats the pizza,Walking Outdoors,Essential Operation,Core manual task involving hand activity.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,912.6113366666666,#C C uses the phone,Walking Outdoors,Stationary,"Using a phone typically involves holding the device and interacting with it, which does not involve significant body or hand motion.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1058.2070566666666,#C C puts carrier bag on table,Walking Outdoors,Object Transfer,Logistics step involving placing an object on a surface.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1083.6632213333332,#C C takes pizza box,Walking Outdoors,Object Transfer,Logistics step of picking up the pizza box.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1096.2797133333331,#C C puts the white paper bag in the bin,Walking Outdoors,Object Transfer,Logistics step involving placing an object in a bin.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1199.7600233333333,#O Driver A drives the bus,Walking Outdoors,Locomotion,"Body moving through space, indicative of driving which involves significant whole-body motion.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1274.9174333333333,#C C gets off the bus,Walking Outdoors,Locomotion,"The action involves moving the body from a stationary position (getting off the bus), which is characterized by high body acceleration.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1324.8567833333334,#C C pulls the trolley,Walking Outdoors,Locomotion,"Body moving through space while pulling an object, indicating movement.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1406.2809233333332,#O Lady A gestures with the right hand,Walking Outdoors,Stationary,Gesturing with the hand while walking is not consistent with high body acceleration typical of locomotion. The action is more consistent with a stationary activity where the body remains mostly still.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1407.2154933333334,#C C pushes the trolley,Walking Outdoors,Locomotion,"Body moving through space while pushing an object, indicating high body acceleration.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1421.8634133333337,#O Man B takes the items out of the basket,Walking Outdoors,Object Transfer,Logistics step of picking up and putting down items.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1442.0061033333334,#C C interacts with Cashier F,Walking Outdoors,Stationary,"Interacting with a cashier typically involves speaking and possibly handing over items, which are low-energy activities.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1444.238473333333,#O Cashier F rips off the receipt from the machine,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1478.2840933333332,#C C looks at the food stuff items,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1504.4092833333334,#O Man H looks at items with Man J,Walking Outdoors,Search,"Visual search or monitoring (looking at items), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1527.1039133333334,#O Cashier G closes the container with the lid,Walking Outdoors,Object Transfer,"The action involves closing a container, which is a logistics step involving picking up and putting down objects.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1534.9312433333334,#O Cashier G scoops the olives,Walking Outdoors,Essential Operation,"Core task involving hand activity, scooping.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1538.2551533333333,#O Cashier G puts the container on the weighing scale,Walking Outdoors,Object Transfer,"The action involves placing an object on a scale, which is a logistics step.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1569.1799533333333,#C C looks at the food stuff items,Walking Outdoors,Search,"Head movement (visual inspection), passive hands.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1631.7963626666665,#C C looks at the cheese,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1644.3084166666667,#C C drops the cheese slices in the trolley,Walking Outdoors,Object Transfer,"[CtxFixed] The current action involves C deliberately placing the cheese slices into the trolley, which fits the criteria for an Object Transfer action.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1687.2631266666667,#O Cashier B gives C the container,Walking Outdoors,Object Transfer,"The action involves giving an object (container) to another person, which is a logistics step.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1690.8851366666668,#C C looks at the bacon slices,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1693.4069566666667,#C C puts the bacon slices in the trolley,Walking Outdoors,Object Transfer,"Logistics step of placing items, short bursts of hand activity.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1717.5120366666667,#C C pushes the trolley,Walking Outdoors,Locomotion,"Body moving through space while pushing an object, high body acceleration.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1811.2964266666668,#C C takes another full cream container from the shelf,Walking Outdoors,Object Transfer,"The action involves picking up and transferring an object, which is a logistics step.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1839.2198866666668,#C C moves up,Walking Outdoors,Locomotion,"Body moving through space, likely indicates upward movement such as climbing or walking up an incline.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1920.6694066666664,#C C pushes the trolley,Walking Outdoors,Locomotion,"Body moving through space while pushing an object, indicating movement.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1950.8164966666668,#C C pushes the trolley,Walking Outdoors,Locomotion,Body moving through space while performing a locomotive action.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2034.8419766666664,#C C looks aside,Walking Outdoors,Stationary,Looking aside implies a momentary pause in movement with minimal body acceleration.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2126.780756,#C C takes the spice container from the shelf,Walking Outdoors,Object Transfer,"Logistics/Setup step, picking up an object.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2135.589476,#C C takes the spice container from the shelf,Walking Outdoors,Object Transfer,Logistics/Setup step involving picking up and putting down an object.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2138.535836,#C C holds the spice container,Walking Outdoors,Stationary,Holding an object with minimal movement.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2145.157016,#C C shakes the spice container,Walking Outdoors,Essential Operation,Core task involving high hand activity.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2174.107496,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2193.56917,#C C swipes on the phone's screen,Walking Outdoors,Stationary,"Low body/hand motion, focused on the phone.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2269.85408,#C C takes the beef from the trolley,Walking Outdoors,Object Transfer,"The action involves picking up an object from the trolley, which is a logistics step.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2271.50255,#C C puts the beef on the counter,Walking Outdoors,Object Transfer,Logistics step involving placing an object.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2274.28578,#O Cashier A takes the cheese slices,Walking Outdoors,Essential Operation,"The action involves taking an item, which is a core manual task.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2279.55392,#C C puts the containers on the counter,Walking Outdoors,Object Transfer,Logistics step involving placing objects.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2358.50255,#C C shows Cashier A his phone,Walking Outdoors,Stationary,"Low body/hand motion, showing something to someone.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2393.40061,#C C puts the paper bags in the trolley,Walking Outdoors,Object Transfer,Logistics step involving putting objects in a container.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2394.21624,#O Cashier A give C the receipts,Walking Outdoors,Stationary,"The action involves giving receipts, which is a static interaction rather than movement through space.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2425.78752,#C C runs on the road,Walking Outdoors,Locomotion,Body moving through space at a high speed.,silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2453.29639,#C C sits on the bus seat,Walking Outdoors,Stationary,"Low body/hand motion, sitting indicates idle state.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2481.65724,#O Driver A holds the phone,Walking Outdoors,Stationary,"The action describes holding a phone, which is a low-energy, stationary activity.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2497.85944,#O Driver A gestures with the left hand,Walking Outdoors,Stationary,"The action involves a gesture which is typically a low energy, stationary activity.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2517.17656,#C C swipes on the phone's screen,Walking Outdoors,Stationary,"Low body/hand motion, hand activity is localized.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2587.67273,#O Driver A gestures with the right hand,Walking Outdoors,Stationary,"The action involves a gesture with the hand while presumably standing or sitting, indicating low body and hand motion.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2649.42127,#C C moves the left hand,Walking Outdoors,Locomotion,"Movement through space, likely walking which involves whole body motion.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2679.774844666667,#O Driver B swipes on the phone,Walking Outdoors,Stationary,"The action involves a stationary hand movement (swiping on a phone) while the body may be in motion, but the hand motion itself is low energy and brief.",silver,B12,r001
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2709.063504666667,#O Driver B swipes on the phone,Walking Outdoors,Stationary,The action involves a stationary hand movement (swiping on a phone) while the body is likely still or in a stationary position.,silver,B12,r001
078634f1-0e81-455d-b771-3d35b65a2645,526.44622,#c c rides a scooter,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,B12,r001
078634f1-0e81-455d-b771-3d35b65a2645,599.6666633333333,#c c parks scooter,Walking Outdoors,Locomotion,The action of parking a scooter is part of the movement process and involves body movement through space.,silver,B12,r001
078634f1-0e81-455d-b771-3d35b65a2645,1543.3600266666667,#c c opens door,Walking Outdoors,Object Transfer,"Logistics action of opening a door, involves short bursts of hand acceleration.",silver,B12,r001
078634f1-0e81-455d-b771-3d35b65a2645,1814.37652,#c c opens door,Walking Outdoors,Object Transfer,"Action involves opening a door, which is a logistics step.",silver,B12,r001
078634f1-0e81-455d-b771-3d35b65a2645,2289.4905233333334,#c c opens door,Walking Outdoors,Object Transfer,"Logistics action (opening a door), short burst of hand activity.",silver,B12,r001
07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,62.0485586,#C C puts stalk down,Gardening,Object Transfer,Logistics step of placing an object.,silver,B12,r001
07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,156.9803886,#C C cuts leaves,Gardening,Essential Operation,"Core task, high hand activity.",silver,B12,r001
07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,611.8382876136719,#C C puts leaf aside,Gardening,Object Transfer,Logistics step involving picking up and placing down an object.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,16.0371186,#C C places cards on the table,Playing Instrument,Object Transfer,Logistics step of placing cards on the table.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,17.4086886,#C C places cards on the table,Playing Instrument,Object Transfer,Placing cards involves picking up and putting down objects.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,118.4632886,#C C places card on the game board,Playing Instrument,Object Transfer,Logistics step involving placing an object.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,122.5344686,#C C places a card on the table,Playing Instrument,Object Transfer,Logistics action involving placing an object.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,135.4212586,#C C writes on a paper,Playing Instrument,Stationary,Writing on a paper involves minimal body movement and is a fine motor task with low energy expenditure.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,153.4806186,#C C writes on a paper,Playing Instrument,Stationary,The action of writing on a paper involves minimal body movement and is a stationary task.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,224.7511386,#C C looks at the board game,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,227.1678386,#C C shakes the dices,Playing Instrument,Stationary,Shaking dices involves minimal body movement and can be considered a stationary activity.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,238.6983486,#C C shakes the dices,Playing Instrument,Stationary,Shaking dices is a brief action that does not involve continuous movement or high acceleration.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,250.7443486,#C C picks a pen,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,263.2414486,#O woman X looks at a card,Playing Instrument,Search,"Head movement (visual inspection), passive hands.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,272.45935860000003,#C C shakes the dices,Playing Instrument,Stationary,Shaking dice is a brief action and does not involve continuous movement or high energy expenditure.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,363.6643186458333,#C C looks at the board game,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,378.0376686458333,#O woman X tosses the dice,Playing Instrument,Object Transfer,"The action involves tossing the dice, which is a short burst of hand activity.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,452.9364586458333,#C C shows card to woman x,Playing Instrument,Stationary,The action of showing a card to a woman is likely to involve minimal body movement.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,506.6478386458333,#O woman X tosses the dice,Playing Instrument,Object Transfer,"The action involves tossing the dice, which is a logistics step involving short bursts of hand acceleration.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,561.9777570505208,#O A woman Y picks cards on table,Playing Instrument,Object Transfer,"The action involves picking up objects (cards), which is a logistics step.",silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,563.6818270505208,#C C puts #unsure on the board,Playing Instrument,Object Transfer,Logistics/Setup step involving placing an object.,silver,B12,r001
0a47c74a-dad9-42d5-b937-0f375490f034,565.2376170505208,#C C looks around,Playing Instrument,Search,"Head movement (visual search), passive hands.",silver,B12,r001
