video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
002d2729-df71-438d-8396-5895b349e8fd,1913.0912909546632,#C C walks towards a dinning table.,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,1937.5064909546631,#C C shakes the water off the brush into the sink with her right hand.,Cooking,Essential Operation,"[CtxFixed] Shaking the water off the brush is a continuation of the cleaning process, which falls under the category of Essential Operation as it is a necessary step in maintaining hygiene and functionality of the brush.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,1961.3675009546632,#C C turns on the tap with her right hand.,Cooking,Object Transfer,Turning on the tap involves a specific action to engage with an object.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,1976.961960954664,#C C lifts the tray from the lower chamber of the steamer with her right hand.,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,1985.935070954664,#C C removes the tray from the top chamber of the steamer in her left hand with her right hand.,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2043.861840954664,#C C picks the brush from the counter top with her left hand.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2064.9363909546632,#C C lifts the top chamber of the steamer with both hands.,Cooking,Object Transfer,Logistics action involving lifting an object.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2127.814740954663,#C C stirs the contents of the pot with the spoon in her right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2171.1356156213305,#C C walks towards the dinning table.,Cooking,Locomotion,"Body moving through space, high body acceleration.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2204.89264762133,#C C drops the dough on the chopping board with both hands.,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2226.1182676213302,#C C touches her face with her left hand. #Unsure,Cooking,Stationary,"Low body/hand motion, brief touch action.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2312.5364476213304,#C C flattens out the dough in her left hand on the chopping board with the rolling pin in her right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2326.9985176213304,#C C holds the flattened dough with both hands.,Cooking,Stationary,"Low body/hand motion, holding position.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2424.7124676213302,#C C lifts the pot on the dinning table with her right hand.,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2430.10525762133,#C C flattens the dough in her left hand on the chopping board.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2455.68467762133,#C C pours sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2523.7156476213304,#C C shapes the dough with her right hand,Cooking,Essential Operation,"Core task involving manual shaping, high hand activity.",silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2707.6148322879967,#C C pours sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,2711.9713622879967,#C C pours sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3014.1301142879965,#C C kneads the pieces of dough with her both hands,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3092.149794287997,#C C closes the plate with the cover in her left hand,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3122.6799242879965,#C C scoops sauce from the plate with her right hand,Cooking,Object Transfer,Movement involved in picking up and transferring the sauce.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3123.384244287997,#C C pours the sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3242.154118954664,#C C kneads the dough with the roller pin in her right hand,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3262.318880954663,#C C puts the sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3274.186400954663,#C C puts the sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3361.913650954663,#C C shapes the dough with right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3391.6505509546632,#C C puts the dough inside the plate with her right hand,Cooking,Object Transfer,Logistics step involving moving an object (dough) to a location (plate).,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3414.483980954663,#C C scoops sauce from the plate with the spoon in her right hand,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3420.423860954664,#C C scoops sauce from the plate with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3468.598150954663,#C C adjusts the pieces of dough in the plate with her right hand,Cooking,Essential Operation,Core task involving precise hand movements.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3483.826030954663,#C C adjusts the pieces of dough in a plate with her left hand,Cooking,Stationary,Adjusting the pieces of dough involves fine motor skills with minimal body movement.,silver,B10,r001
002d2729-df71-438d-8396-5895b349e8fd,3542.138900954663,#C C washes the plate with the sponge in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,54.0611,#C C unloads a ladder from a car,Carpentry,Object Transfer,"The action involves moving an object (unloading a ladder), which corresponds to logistics or setup.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,67.18218,#C C carries a ladder in the house,Carpentry,Locomotion,"Body moving through space with an object (ladder), high body acceleration.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,145.98129,#C C removes a lighting cable cover with a pliers,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,173.01056,#C C removes a lighting cable cover with a pliers,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,200.57727,#C C holds a masking tape with both hands,Carpentry,Stationary,"Low body/hand motion, holding an object without moving.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,217.14996,#C C cuts a masking tape with the right hand,Carpentry,Essential Operation,"Core manual task, high hand activity.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,275.88124,#C C connects lighting cables with a pliers,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,304.62253,#C C cuts a masking tape with both hands,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,307.84247,#C C holds a masking tape on the right hand,Carpentry,Stationary,Holding an item without significant movement.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,334.37734,#C C holds lighting wires with the left hand,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,348.91769,#C C holds lighting wires with both hands,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,359.69448,#C C holds a ladder with both hands in the room,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,371.38799,#C C climbs on the ladder,Carpentry,Locomotion,Body moving through space (climbing). High Body Accel.,silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,399.44987,#C C walks down the ladder,Carpentry,Locomotion,"Body moving through space, in this case, walking down a ladder.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,420.0956,#C C walks in the room,Carpentry,Locomotion,"Body moving through space, indicative of walking.",silver,B10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,457.85636,#C C climbs on the ladder,Carpentry,Locomotion,Body moving through space (climbing). High body acceleration.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,3.8175196,#C C holds a knife on a table with her right hand.,Cleaning,Stationary,"Low body/hand motion, holding an object in place.",silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,29.007569600000004,#C C takes food on the plate with the fork.,Cleaning,Object Transfer,Logistics step involving picking up and transferring food.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,182.8714896,#C C takes a table knife in a rack with her right hand.,Cleaning,Object Transfer,"Logistics/Setup step, picking up an object.",silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,185.1942896,#C C turns on the tap.,Cleaning,Object Transfer,Turning on the tap is a logistics step involving a specific action with the hand.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,310.4229509546634,#C C moves the food on the plate with the table knife.,Cleaning,Essential Operation,"Core task involving manipulation with hands, high hand activity.",silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,344.7407409546634,#C C moves the fork in her right hand to her left hand.,Cleaning,Object Transfer,"The action involves moving an object from one hand to another, which is a logistics step.",silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,527.3017909546634,#C C drinks from the mug.,Cleaning,Stationary,Drinking from a mug involves minimal body and hand movement.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,545.9886609546634,#C C takes a knife on the table with her right hand.,Cleaning,Object Transfer,Logistics/Setup step involving picking up an object.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,609.1859409546634,#C C rinses the mug.,Cleaning,Essential Operation,Core manual task involving hand activity.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,639.8965709546634,#C C grabs two forks in the sink.,Cleaning,Object Transfer,Logistics action involving picking up objects.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,641.1976709546634,#C C washes the forks with the sponge,Cleaning,Essential Operation,Core task involving high hand activity.,silver,B10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,685.3057509546634,#C C turns on the tap.,Cleaning,Object Transfer,Turning on the tap is a logistics step involving a specific action to activate a fixture.,silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,14.16011,#C C climbs the stool. #Unsure,Mechanical Repair,Locomotion,Body moving through space (climbing). High body acceleration.,silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,37.45016,#C C places the box of tools on the table.,Mechanical Repair,Object Transfer,Logistics step involving placing an object.,silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,55.48358,#C C examines the chain ring with both hands.,Mechanical Repair,Search,"Visual inspection with both hands, indicating a focus on examining the object rather than manipulating it.",silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,63.28571,#C C picks a chain breaker from the table.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,108.19003,#C C takes the nut from the table.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver,B10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,115.78893,#C C places the pedal on the stool.,Mechanical Repair,Object Transfer,Logistics/Setup step involving placing an object.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,158.24502526666666,#C C touches the pen,Cooking,Stationary,"Low body/hand motion, likely a minor interaction.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,164.94563526666667,#C C looks at the laptop,Cooking,Search,"Head movement (visual inspection), hands mostly still.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,200.79053526666667,#C C lifts up his hand,Cooking,Stationary,"Low body/hand motion, likely minimal movement.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,218.69124526666667,#C C puts down the phone,Cooking,Object Transfer,Logistics step of placing the phone down.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,270.66592526666665,#C C puts the polythene bag in the bag,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,294.06269526666665,#C C adjusts the camera,Cooking,Search,"Head movement (adjusting), hands mostly still.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,327.0593952666667,#C C holds the cream tube,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,342.5731752666667,#C C closes the bag,Cooking,Object Transfer,"Closing an object, involves a brief burst of hand activity.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,386.0291152666667,#C C closes water tap,Cooking,Object Transfer,Closing the water tap is a logistics step involving a short burst of hand activity.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,386.69962526666666,#C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,415.90151526666665,#C C opens the cupboard,Cooking,Object Transfer,Logistics step involving opening a cupboard.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,511.60060526666666,#C C enters in the lift,Cooking,Locomotion,Body moving through space (entering a lift).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,685.4833352666667,#C C holds the phone on the hand,Cooking,Stationary,"Low body/hand motion, holding an object without moving.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,705.8016852666667,#C C scrolls the phone on the hand,Cooking,Stationary,"Low body motion, hands engaged in fine motor task.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,740.9069352666667,#C C holds the phone on the hand,Cooking,Stationary,"Low body/hand motion, holding an object without moving.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,806.5730852666667,#C C taps the screen of the phone,Cooking,Stationary,"Low body/hand motion, mostly finger movement.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,807.4731052666667,#C C holds the phone on the hand,Cooking,Stationary,"Low body/hand motion, holding an object.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,878.6136452666667,#C C gets into a vehicle,Cooking,Locomotion,Body movement associated with entering a vehicle.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,884.9802052666668,#C C opens a bag,Cooking,Object Transfer,"Logistics step, involves opening an object.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,900.4661352666667,#C C scrolls on the phone,Cooking,Stationary,"Low body/hand motion, primarily finger movements.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,997.3734952666669,#O woman X walks around,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1023.4221552666668,#C C adjusts camera,Cooking,Search,"Head movement (adjusting), passive hands.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1152.6912752666667,#C C enters the grocery shop,Cooking,Locomotion,"Movement through space, indicative of walking or entering a new environment.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1165.0788252666666,#C C touches the sweet melons on the counter,Cooking,Search,"Implies visual inspection or tactile search, low hand activity.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1220.823045266667,#C C walks in the grocery shop,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1312.5169952666663,#C C picks up the bag from the table,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1312.8393552666666,#C C picks up the box from the table,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1393.908325266667,#C C presses the lift button,Cooking,Stationary,Pressing a button involves minimal body motion and is a brief action.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1416.0828252666663,#C C walks out of the lift,Cooking,Locomotion,"Movement through space, involves walking.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1435.8761352666666,#C C enters in the kitchen,Cooking,Locomotion,Body moving through space (entering the kitchen).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1438.8601252666665,#C C walks in the kitchen,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1480.7861052666665,#C C turns the bowl,Cooking,Stationary,"Minimal movement, likely involves a slight turn of the wrist or hand while holding the bowl in place.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1497.1272852666666,#C C operates the cooker,Cooking,Stationary,"Operating a cooker often involves minimal movement, primarily hand gestures or button presses.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1539.3513452666666,#C C touches the foil paper,Cooking,Stationary,"Low body/hand motion, likely a brief touch with minimal movement.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1544.2742852666663,#C C closes the oven,Cooking,Stationary,"Low body/hand motion, brief action.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1547.6265952666663,#C C walks in the kitchen,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1553.9479152666663,#C C walks towards the table,Cooking,Locomotion,"Body moving through space, involves walking.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1564.9393152666669,#C C looks in the paper bag,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1579.3169452666666,#C C takes a purse,Cooking,Object Transfer,Logistics/Setup step (taking an object).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1617.157695266667,#C C picks a lid,Cooking,Object Transfer,"Logistics step, picking up an object.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1626.9721052666666,#C C searches the bag,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1635.7211452666666,#C C walks around the house.,Cooking,Locomotion,Body moving through space (walking).,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1672.4654352666666,#C C switches on the machine,Cooking,Stationary,"Low body/hand motion, primarily an action involving a switch or button press.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1683.8629752666666,#C C walks around the kitchen.,Cooking,Locomotion,"Movement through space, indicative of walking.",silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1707.1414152666666,#C C picks up the box.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,B10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1723.7523852666666,#C C picks the paper from the sink.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,B10,r001
