action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Stationary,7326.0,7.0,6,,2026-02-24T18:01:20.905531Z,1134162,24.659,#C C plays with his hands,"Low body/hand motion, playing with hands indicates a pause in locomotion.",r001,Walking Outdoors,silver,,Skip,600.0439333333334,2026-02-24T18:01:20.905545Z,055ba601-c243-4d4a-8a2c-694a5c88824c
Locomotion,7327.0,7.0,6,,2026-02-24T18:01:42.273129Z,1134163,20.105,#C C rides with no hands on bike's handlebars,Body moving through space during an outdoor activity (riding a bike).,r001,Walking Outdoors,silver,Gold,,1061.7600733333334,2026-02-24T18:01:42.273143Z,055ba601-c243-4d4a-8a2c-694a5c88824c
Essential Operation,7328.0,7.0,6,,2026-02-24T18:01:48.850124Z,1134164,6.242,#C C exercises with gym weights,Core manual task involving physical activity with weights.,r001,Desk Work,silver,Gold,,6.3193386,2026-02-24T18:01:48.850138Z,05d231ed-7457-441f-b8ff-1393576989bc
Stationary,7332.0,7.0,6,,2026-02-24T18:02:06.478901Z,1134165,12.02,#C C exercises the body,"The action implies a static activity such as stretching or light exercise while seated, with minimal movement.",r001,Desk Work,silver,,Skip,116.6357586,2026-02-24T18:02:06.478916Z,05d231ed-7457-441f-b8ff-1393576989bc
Object Transfer,7334.0,7.0,6,,2026-02-24T18:02:22.766725Z,1134166,15.721,#C C drops the spatula,"[CtxFixed] The action of dropping the spatula can be interpreted as a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r001,Cooking,silver,Gold,,338.0130909546634,2026-02-24T18:02:22.766739Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7336.0,7.0,6,,2026-02-24T18:02:26.111629Z,1134167,2.811,#C C picks a fork and a knife,Logistics/Setup step involving picking up objects.,r001,Cooking,silver,Gold,,339.1738609546634,2026-02-24T18:02:26.111643Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7337.0,7.0,6,,2026-02-24T18:02:28.818558Z,1134168,2.277,#C C picks a piece of #unsure,"Logistics step, picking up an object.",r001,Cooking,silver,Gold,,397.6531609546634,2026-02-24T18:02:28.818572Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Search,7339.0,7.0,6,,2026-02-24T18:02:31.157420Z,1134169,1.837,#C C looks at the pan,"Head movement (visual inspection), hands mostly still.",r001,Cooking,silver,Gold,,414.3487709546634,2026-02-24T18:02:31.157434Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7340.0,7.0,6,,2026-02-24T18:02:33.983671Z,1134170,2.274,#C C holds knife and fork,"Low body/hand motion, holding items without moving through space.",r001,Cooking,silver,Gold,,476.1534209546634,2026-02-24T18:02:33.983686Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Locomotion,7343.0,7.0,6,Essential Operation,2026-02-24T18:02:45.024698Z,1134171,10.537,#c c turns the deep fried pouch,Turning involves body movement through space.,r001,Cooking,silver,Bad,,627.8387909546634,2026-02-24T18:02:45.024712Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7345.0,7.0,6,Essential Operation,2026-02-24T18:02:51.171025Z,1134172,5.753,# cc wipes his hands on a hand towel,"Low body/hand motion, wiping hands is a minor action.",r001,Cooking,silver,Bad,,732.5490109546633,2026-02-24T18:02:51.171040Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7348.0,7.0,6,Essential Operation,2026-02-24T18:03:04.900984Z,1134173,13.315,#C C picks ingredient from the tin,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,876.4912109546634,2026-02-24T18:03:04.900999Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7349.0,7.0,6,,2026-02-24T18:03:10.453463Z,1134174,5.105,#O a man T picks #unsure,"The action involves picking up an object, which is a logistics step.",r001,Cooking,silver,,Skip,946.2571509546634,2026-02-24T18:03:10.453477Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7350.0,7.0,6,,2026-02-24T18:03:14.798747Z,1134175,3.889,#C C drops the container,"[CtxFixed] The action of dropping the container is a deliberate placement, similar to the previous action of dropping the plate. Both actions involve the intentional release of an object onto a surface.",r001,Cooking,silver,Gold,,1078.1435409546634,2026-02-24T18:03:14.798762Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7351.0,7.0,6,,2026-02-24T18:03:16.778261Z,1134176,1.576,#C C drops the lid and the fork,"[CtxFixed] The action involves dropping the lid and the fork, which can be considered a deliberate placement of objects onto a surface.",r001,Cooking,silver,Gold,,1257.542260954663,2026-02-24T18:03:16.778275Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7352.0,7.0,6,Essential Operation,2026-02-24T18:03:39.725727Z,1134177,22.359,#C C picks the spoon and the knife,Logistics step involving picking up objects.,r001,Cooking,silver,Gold,,1267.7562809546632,2026-02-24T18:03:39.725741Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7354.0,7.0,6,,2026-02-24T18:04:10.223177Z,1134178,1.418,#C C turns the #unsure,"Low body/hand motion, likely adjusting posture or position.",r001,Cooking,silver,,,1280.0472909546634,2026-02-24T18:04:10.223201Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Locomotion,7353.0,7.0,6,,2026-02-24T18:04:06.255328Z,1134179,2.771,#C C walks arond,"Body moving through space, high body acceleration.",r001,Cooking,silver,Gold,,1395.1475609546633,2026-02-24T18:04:06.255343Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7356.0,7.0,6,Essential Operation,2026-02-24T18:04:25.859128Z,1134180,11.155,#C C puts together the #unsure,"Low body/hand motion, possibly indicating a pause or setup.",r001,Cooking,silver,Bad,,1418.7159609546634,2026-02-24T18:04:25.859142Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7359.0,7.0,6,Essential Operation,2026-02-24T18:04:33.725064Z,1134181,7.298,#C C presses the #unsure,"Low body/hand motion, possibly interacting with a control or button.",r001,Cooking,silver,Bad,,1460.1562209546632,2026-02-24T18:04:33.725079Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7361.0,7.0,6,,2026-02-24T18:04:39.869619Z,1134182,5.713,#C C picks a pestle,Logistics/Setup step (picking up an object).,r001,Cooking,silver,Gold,,1553.3085209546634,2026-02-24T18:04:39.869634Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Essential Operation,7362.0,7.0,6,,2026-02-24T18:04:42.361960Z,1134183,1.969,#C C grinds the ingredient,Core task involving high hand activity.,r001,Cooking,silver,Gold,,1564.7227709546632,2026-02-24T18:04:42.361974Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Search,7364.0,7.0,6,Essential Operation,2026-02-24T18:05:03.154023Z,1134184,18.816,#C C checks if the #unsure is ready,"Head movement (visual check), passive hands.",r001,Cooking,silver,Bad,,1658.5868309546631,2026-02-24T18:05:03.154037Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7365.0,7.0,6,,2026-02-24T18:05:13.999711Z,1134185,10.37,#C C drops the fork and the spoon,"[CtxFixed] The action involves deliberately placing the fork and the spoon onto a surface, which fits the definition of Object Transfer.",r001,Cooking,silver,Gold,,1718.982400954663,2026-02-24T18:05:13.999725Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7366.0,7.0,6,Essential Operation,2026-02-24T18:05:19.425432Z,1134186,4.999,#C C shakes the container,Shaking a container involves minimal body movement and is a relatively low-energy action.,r001,Cooking,silver,Bad,,1766.409020954663,2026-02-24T18:05:19.425450Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7367.0,7.0,6,Essential Operation,2026-02-24T18:05:25.793440Z,1134187,6.005,#C C picks the ingredient from the mortar,"Logistics step, picking up an object.",r001,Cooking,silver,Gold,,1796.466270954663,2026-02-24T18:05:25.793454Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7370.0,7.0,6,,2026-02-24T18:05:35.968613Z,1134188,4.416,#C C puts the ingredient on the #unsure,"Logistics step, placing an item.",r001,Cooking,silver,Gold,,1840.916470954663,2026-02-24T18:05:35.968628Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7372.0,7.0,6,,2026-02-24T18:05:42.428762Z,1134189,4.329,#C C holds the cooking pan,"Low body/hand motion, holding an object without movement.",r001,Cooking,silver,Gold,,1939.2222509546632,2026-02-24T18:05:42.428780Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7376.0,7.0,6,,2026-02-24T18:06:14.418814Z,1134190,25.325,#C C drops the left hand,"[CtxFixed] The action of dropping the left hand does not indicate a significant movement or interaction with the environment. It is more likely a minor, almost imperceptible action that can be categorized as a continuation of a stationary state.",r001,Cooking,silver,,Skip,1968.6260909546631,2026-02-24T18:06:14.418832Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7377.0,7.0,6,,2026-02-24T18:06:18.725954Z,1134191,2.487,#C C removes the #unsure from the pan,Logistics step involving picking up or removing an object.,r001,Cooking,silver,Gold,,2050.641850954663,2026-02-24T18:06:18.725969Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7378.0,7.0,6,,2026-02-24T18:06:25.163382Z,1134192,5.905,#C C holds the mortar,"Holding an object involves minimal movement, indicating a stationary action.",r001,Cooking,silver,Gold,,2137.7217709546635,2026-02-24T18:06:25.163396Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Object Transfer,7379.0,7.0,6,,2026-02-24T18:06:27.394676Z,1134193,1.73,#C C drops the pestle,"[CtxFixed] The action of dropping the pestle is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r001,Cooking,silver,Gold,,2145.609350954664,2026-02-24T18:06:27.394690Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7381.0,7.0,6,Essential Operation,2026-02-24T18:06:35.913965Z,1134194,8.01,#C C rubs the hands,"Low body/hand motion, likely a preparatory action.",r001,Cooking,silver,Gold,,2169.5308509546635,2026-02-24T18:06:35.913982Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Search,7384.0,7.0,6,Essential Operation,2026-02-24T18:06:48.490807Z,1134195,12.052,#C C check if the #unsure is ready,"Head and hand movements associated with checking status, low body motion.",r001,Cooking,silver,Gold,,2177.770920954664,2026-02-24T18:06:48.490821Z,0a01978c-e16d-4587-95f1-49efa3ab15d9
Stationary,7386.0,7.0,6,,2026-02-24T18:06:55.176541Z,1134196,6.25,#C C holds a brush in his hands.,"Low body/hand motion, holding an object without movement.",r001,Mechanical Repair,silver,Gold,,0.57873,2026-02-24T18:06:55.176554Z,0be30efe-9d71-4698-8304-f1d441aeea58
Object Transfer,7387.0,7.0,6,,2026-02-24T18:06:57.518799Z,1134197,1.776,#C C moves a shrub with his left hand.,"Moving an object (shrub), short burst of hand acceleration.",r001,Mechanical Repair,silver,Gold,,1.6585,2026-02-24T18:06:57.518814Z,0be30efe-9d71-4698-8304-f1d441aeea58
Essential Operation,7390.0,7.0,6,,2026-02-24T18:07:07.691769Z,1134198,9.547,#C C adjusts the brush with his hands.,Core manual task involving precise hand movements.,r001,Mechanical Repair,silver,Gold,,112.50551,2026-02-24T18:07:07.691785Z,0be30efe-9d71-4698-8304-f1d441aeea58
Essential Operation,7392.0,7.0,6,,2026-02-24T18:07:12.526687Z,1134199,4.201,#C C cleans the railing with the brush.,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,207.18804,2026-02-24T18:07:12.526720Z,0be30efe-9d71-4698-8304-f1d441aeea58
Stationary,7393.0,7.0,6,,2026-02-24T18:07:14.956534Z,1134200,1.994,#C C holds the brush with his hands.,"Low body/hand motion, holding an object without movement.",r001,Mechanical Repair,silver,Gold,,326.80812000000003,2026-02-24T18:07:14.956547Z,0be30efe-9d71-4698-8304-f1d441aeea58
Locomotion,7396.0,7.0,6,Object Transfer,2026-02-24T18:07:25.791153Z,1134201,10.291,#C C moves bike,Body moving through space with the bike.,r001,Mechanical Repair,silver,Bad,,78.18376,2026-02-24T18:07:25.791166Z,0d06eef8-db05-441e-b8bd-9087d4279ed5
Stationary,7403.0,7.0,6,,2026-02-24T18:09:54.495451Z,1134202,146.41,#C C adjusts a pantie.,"Low body/hand motion, likely involves fine motor skills with minimal movement.",r001,Cleaning,silver,,Skip,16.9317086,2026-02-24T18:09:54.495465Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7404.0,7.0,6,,2026-02-24T18:10:00.667343Z,1134203,5.462,#C C picks a sweater on the floor.,Logistics step involving picking up an object.,r001,Cleaning,silver,Gold,,45.5790286,2026-02-24T18:10:00.667357Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7405.0,7.0,6,,2026-02-24T18:10:04.679254Z,1134204,3.632,#C C picks a pantie on the floor.,"Logistics step, picking up an object.",r001,Cleaning,silver,Gold,,57.3224286,2026-02-24T18:10:04.679268Z,0f809826-2ccb-4a75-abbd-81125f65994c
Essential Operation,7406.0,7.0,6,,2026-02-24T18:10:08.492922Z,1134205,3.052,#C C folds the pant.,"Core manual task involving hands, high hand activity.",r001,Cleaning,silver,Gold,,69.7063186,2026-02-24T18:10:08.492936Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7407.0,7.0,6,,2026-02-24T18:10:10.384666Z,1134206,1.437,#C C picks a blouse on the floor.,Logistics step involving picking up an object.,r001,Cleaning,silver,Gold,,103.9168086,2026-02-24T18:10:10.384681Z,0f809826-2ccb-4a75-abbd-81125f65994c
Locomotion,7408.0,7.0,6,,2026-02-24T18:10:12.358829Z,1134207,1.429,#C C walks around in the kitchen.,"Body moving through space, indicative of walking.",r001,Cleaning,silver,Gold,,204.2348586,2026-02-24T18:10:12.358844Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7409.0,7.0,6,Essential Operation,2026-02-24T18:10:20.454231Z,1134208,10.655,#C C stores a bowl.,Logistics step involving picking up and putting down an object.,r001,Cleaning,silver,Gold,,271.4576486,2026-02-24T18:10:36.818479Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7410.0,7.0,6,,2026-02-24T18:10:22.483164Z,1134209,1.656,#C C picks another glass.,"Logistics/Setup step, picking up an object.",r001,Cleaning,silver,Gold,,296.97967858987624,2026-02-24T18:10:22.483178Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7411.0,7.0,6,Essential Operation,2026-02-24T18:10:24.366874Z,1134210,4.529,#C C stores a cup.,"Logistics/Setup step, involves picking up and placing an object.",r001,Cleaning,silver,Gold,,307.67901858987625,2026-02-24T18:10:40.499512Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7416.0,7.0,6,,2026-02-24T18:10:45.985405Z,1134211,3.893,#C C picks a fork spoon and a knife.,Logistics/Setup step involving picking up multiple objects.,r001,Cleaning,silver,Gold,,363.6243385898762,2026-02-24T18:10:45.985438Z,0f809826-2ccb-4a75-abbd-81125f65994c
Stationary,7418.0,7.0,6,,2026-02-24T18:10:49.493027Z,1134212,2.901,#C C adjusts a sweater sleeve.,"Low body/hand motion, fine adjustment.",r001,Cleaning,silver,Gold,,816.1239658867734,2026-02-24T18:10:49.493042Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7419.0,7.0,6,Essential Operation,2026-02-24T18:10:59.239222Z,1134213,9.213,#C C adjusts utensils in an utensil holder.,Logistics step involving the placement of objects.,r001,Cleaning,silver,Bad,,845.8942958867733,2026-02-24T18:10:59.239236Z,0f809826-2ccb-4a75-abbd-81125f65994c
Stationary,7420.0,7.0,6,,2026-02-24T18:11:05.325733Z,1134214,5.663,#C C clasps hands.,"Low body/hand motion, likely idle or resting position.",r001,Cleaning,silver,Gold,,854.5979658867734,2026-02-24T18:11:05.325747Z,0f809826-2ccb-4a75-abbd-81125f65994c
Essential Operation,7421.0,7.0,6,,2026-02-24T18:11:07.387224Z,1134215,1.649,#C C applies soap in the vase.,"Core task involving manual application, high hand activity.",r001,Cleaning,silver,Gold,,915.1171858867732,2026-02-24T18:11:07.387239Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7422.0,7.0,6,,2026-02-24T18:11:09.569385Z,1134216,1.715,#C C picks a scouring pad.,Logistics step involving picking up an object.,r001,Cleaning,silver,Gold,,940.3073658867734,2026-02-24T18:11:09.569405Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7423.0,7.0,6,,2026-02-24T18:11:13.766034Z,1134217,2.548,#C C puts the vase in the sink.,Logistics step involving moving the vase to the sink.,r001,Cleaning,silver,Gold,,952.7103458867732,2026-02-24T18:11:13.766049Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7424.0,7.0,6,,2026-02-24T18:11:33.832405Z,1134218,19.561,#C C adjusts a wine glass in the cabinet.,Logistics step involving the placement of an object.,r001,Cleaning,silver,Gold,,1049.2227558867737,2026-02-24T18:11:33.832420Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7425.0,7.0,6,,2026-02-24T18:11:36.921276Z,1134219,2.671,#C C picks a glass on a chopping board.,Logistics step involving picking up an object.,r001,Cleaning,silver,Gold,,1101.4331798207031,2026-02-24T18:11:36.921289Z,0f809826-2ccb-4a75-abbd-81125f65994c
Object Transfer,7426.0,7.0,6,Essential Operation,2026-02-24T18:11:49.440415Z,1134220,12.101,#C C turns off the sink tap.,"Logistics action (turning off a tap), short bursts of hand activity.",r001,Cleaning,silver,Bad,,1127.683309820703,2026-02-24T18:11:49.440429Z,0f809826-2ccb-4a75-abbd-81125f65994c
Locomotion,7431.0,7.0,6,,2026-02-24T18:12:22.426028Z,1134221,32.33,#C C climbs up the plastic chair,"Body moving through space, involves climbing.",r001,Mechanical Repair,silver,Gold,,26.0060496,2026-02-24T18:12:22.426042Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7433.0,7.0,6,,2026-02-24T18:12:30.242199Z,1134222,7.409,#C C brushes a wooden porch with the paint brush,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,28.331719600000003,2026-02-24T18:12:30.242214Z,1252589c-8732-4404-ac89-d57f78634ce5
Locomotion,7434.0,7.0,6,,2026-02-24T18:12:32.790825Z,1134223,2.089,#C C walks towards a bucket of paint,"Movement through space, high body acceleration.",r001,Mechanical Repair,silver,Gold,,80.4643196,2026-02-24T18:12:32.790839Z,1252589c-8732-4404-ac89-d57f78634ce5
Object Transfer,7436.0,7.0,6,,2026-02-24T18:12:36.885636Z,1134224,3.583,#C C drops the bucket of paint on the nylon,"[CtxFixed] The action of dropping the bucket of paint onto the nylon appears to be a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,silver,Gold,,96.8918396,2026-02-24T18:12:36.885651Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7437.0,7.0,6,,2026-02-24T18:12:39.025263Z,1134225,1.749,#C C dips the brush into the paint.,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,476.05927095466336,2026-02-24T18:12:39.025277Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7439.0,7.0,6,,2026-02-24T18:12:43.708677Z,1134226,4.091,#C C rubs the brush on the side of the paint tin.,Core task involving manual activity with hands.,r001,Mechanical Repair,silver,Gold,,494.2764309546634,2026-02-24T18:12:43.708692Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7440.0,7.0,6,,2026-02-24T18:12:46.316095Z,1134227,2.302,#C C dips the paint brush into the paint.,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,578.70803762133,2026-02-24T18:12:46.316109Z,1252589c-8732-4404-ac89-d57f78634ce5
Stationary,7443.0,7.0,6,Locomotion,2026-02-24T18:13:00.248853Z,1134228,13.52,#C C stands up straight.,Standing up straight implies a pause or idle state with low body motion.,r001,Mechanical Repair,silver,Bad,,697.9702276213301,2026-02-24T18:13:00.248867Z,1252589c-8732-4404-ac89-d57f78634ce5
Stationary,7444.0,7.0,6,Locomotion,2026-02-24T18:13:04.223348Z,1134229,3.573,#C C squats.,"Low body/hand motion, change in posture.",r001,Mechanical Repair,silver,,,711.4259576213301,2026-02-24T18:13:04.223362Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7448.0,7.0,6,,2026-02-24T18:13:21.017002Z,1134230,16.457,#C C rubs the brush on the edge of the paint tin.,Core task involving manual dexterity with the hands.,r001,Mechanical Repair,silver,Gold,,895.05377762133,2026-02-24T18:13:21.017016Z,1252589c-8732-4404-ac89-d57f78634ce5
Object Transfer,7450.0,7.0,6,,2026-02-24T18:13:28.494882Z,1134231,6.182,#C C takes out the painting brush from the paint container.,"Logistics/Setup step, short burst of hand activity.",r001,Mechanical Repair,silver,Gold,,1365.9817542879966,2026-02-24T18:13:28.494897Z,1252589c-8732-4404-ac89-d57f78634ce5
Stationary,7454.0,7.0,6,,2026-02-24T18:13:45.221458Z,1134232,8.874,#C C places her left hand on the floor.,The action indicates a stable position with minimal movement.,r001,Mechanical Repair,silver,,Skip,1536.3952342879966,2026-02-24T18:13:45.221473Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7455.0,7.0,6,,2026-02-24T18:13:48.277410Z,1134233,2.593,#C C paints the wooden rail.,Core task involving manual activity with the hands.,r001,Mechanical Repair,silver,Gold,,1584.373224287997,2026-02-24T18:13:48.277424Z,1252589c-8732-4404-ac89-d57f78634ce5
Essential Operation,7457.0,7.0,6,,2026-02-24T18:13:51.254641Z,1134234,2.509,#C C tries to open bottle,"[CtxFixed] The current action involves C attempting to open a bottle, which is a functional operation rather than a transfer or placement of an object.",r001,Playing Instrument,silver,Gold,,99.0343096,2026-02-24T18:13:51.254655Z,18c05110-1ef1-4da2-8b59-c80bf0cc9751
Object Transfer,7458.0,7.0,6,,2026-02-24T18:13:55.692122Z,1134235,3.789,#C C puts papers in the bin,"Logistics/Setup step, putting papers in the bin.",r001,Playing Instrument,silver,Gold,,247.9607896,2026-02-24T18:13:55.692135Z,18c05110-1ef1-4da2-8b59-c80bf0cc9751
Object Transfer,7461.0,7.0,6,Essential Operation,2026-02-24T18:14:02.639462Z,1134236,6.336,#C C covers the box milk,"[CtxFixed] The action of covering the box of milk is a deliberate placement of the lid or cover onto the milk box, which fits the definition of an Object Transfer.",r001,Playing Instrument,silver,Bad,,338.5738809546634,2026-02-24T18:14:02.639477Z,18c05110-1ef1-4da2-8b59-c80bf0cc9751
Essential Operation,7462.0,7.0,6,,2026-02-24T18:14:06.389801Z,1134237,3.159,#C C adds power to soup,"Core task, likely involves manual manipulation with high hand activity.",r001,Playing Instrument,silver,Gold,,406.2194209546634,2026-02-24T18:14:06.389816Z,18c05110-1ef1-4da2-8b59-c80bf0cc9751
Essential Operation,7464.0,7.0,6,,2026-02-24T18:14:18.658232Z,1134238,2.099,#C C puts mixture in the soup,"Core task, high hand activity.",r001,Playing Instrument,silver,Gold,,484.6810209546634,2026-02-24T18:14:18.658246Z,18c05110-1ef1-4da2-8b59-c80bf0cc9751
