action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,5990.0,9.0,8,,2026-02-24T01:10:03.775384Z,1137076,9.566,#O The boy P picks a button with his right hand. #Unsure,"The action involves picking a button, which is a logistics step.",r001,Playing Instrument,silver,Gold,,68.5457096,2026-02-24T01:10:03.775407Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,5991.0,9.0,8,,2026-02-24T01:10:49.261534Z,1137077,43.797,#O The boy P picks a card from the table with his right hand.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,99.5137796,2026-02-24T01:10:49.261548Z,045451d6-2916-4c07-8e47-7cfdaa579086
Locomotion,5992.0,9.0,8,,2026-02-24T01:11:00.335783Z,1137078,6.905,#O The girl L moves closer to the table.,"Movement through space, likely involving walking or moving towards the table.",r001,Playing Instrument,silver,Gold,,173.9836996,2026-02-24T01:11:00.335806Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,5993.0,9.0,8,,2026-02-24T01:11:16.533278Z,1137079,10.228,#O The boy N picks a button with his right hand from the table . #unsure,"The action involves picking up an object, which falls under logistics.",r001,Playing Instrument,silver,Gold,,187.5382496,2026-02-24T01:11:16.533312Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,5994.0,9.0,8,,2026-02-24T01:11:30.699011Z,1137080,12.201,#O The girl L stretches her right hand over the table.,The action describes a stretching motion which is not repetitive or active enough to be categorized under other labels.,r001,Playing Instrument,silver,Gold,,210.7310996,2026-02-24T01:11:30.699044Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,5995.0,9.0,8,Stationary,2026-02-24T01:11:55.349512Z,1137081,31.105,O The girl L touches the button on the cards with her right hand. #Unsure,"The action involves a core manual task, likely playing an instrument, which involves high hand activity.",r001,Playing Instrument,silver,Bad,,212.1701296,2026-02-24T01:12:37.969561Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,5996.0,9.0,8,,2026-02-24T01:12:18.083429Z,1137082,5.132,#O The boy Q touches a card with his right hand.,The action involves a minor movement that does not constitute a significant physical activity or transfer of objects.,r001,Playing Instrument,silver,,,232.7612696,2026-02-24T01:12:18.083462Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,5997.0,9.0,8,,2026-02-24T01:13:57.463374Z,1137083,76.827,#O The boy P picks a card on the table with his right hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,249.7509496,2026-02-24T01:13:57.463388Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,5998.0,9.0,8,Essential Operation,2026-02-24T01:14:32.989295Z,1137084,33.753,#C C arranges cards with both hands.,"Logistics of arranging cards, short bursts of hand activity.",r001,Playing Instrument,silver,Bad,,256.85922960000005,2026-02-24T01:14:32.989309Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,5999.0,9.0,8,,2026-02-24T01:14:51.003903Z,1137085,16.138,#O The man A adjusts some cards on the table with his right hand.,Core manual task involving precise hand movements.,r001,Playing Instrument,silver,Gold,,302.9600609546634,2026-02-24T01:14:51.003917Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6000.0,9.0,8,,2026-02-24T01:15:43.455589Z,1137086,50.541,#C C picks another sticker from the table with his right hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,342.8018809546634,2026-02-24T01:15:43.455608Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,6001.0,9.0,8,,2026-02-24T01:17:19.054609Z,1137087,78.742,#O The man A plays another card on the table with his left hand.,Core manual task involving precise hand movements.,r001,Playing Instrument,silver,Gold,,391.2189709546634,2026-02-24T01:17:19.054623Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6002.0,9.0,8,,2026-02-24T01:17:57.792697Z,1137088,37.216,#O The man A drops the sticker on the card on the table with his his right hand.,"The action involves placing an object (sticker) on a surface, which is a logistics step.",r001,Playing Instrument,silver,Gold,,438.85106095466335,2026-02-24T01:17:57.792712Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6003.0,9.0,8,,2026-02-24T01:18:53.485702Z,1137089,9.366,#C C drops the sticker on the card on the table with his his right hand.,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,439.3472009546634,2026-02-24T01:18:53.485716Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6004.0,9.0,8,,2026-02-24T01:19:14.012559Z,1137090,19.017,#C C flips through cards in her left hand with her right hand.,"Logistics of moving cards, short bursts of hand acceleration.",r001,Playing Instrument,silver,Gold,,637.7588409546634,2026-02-24T01:19:14.012573Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6005.0,9.0,8,,2026-02-24T01:20:48.616858Z,1137091,92.885,#O The boy F moves a pebble around the table with his right hand.,"The action involves moving an object (pebble) around, which falls under logistics or setup steps.",r001,Playing Instrument,silver,Gold,,643.1523309546634,2026-02-24T01:20:48.616876Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6006.0,9.0,8,,2026-02-24T01:20:56.365402Z,1137092,5.996,#O The boy E picks up cards from the table with his left hand.,Logistics step involving picking up objects.,r001,Playing Instrument,silver,Gold,,645.8298609546634,2026-02-24T01:20:56.365434Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,6007.0,9.0,8,Object Transfer,2026-02-24T01:21:25.241621Z,1137093,27.114,#O The boy D packs cards on the table with his hands.,Core manual task involving high hand activity.,r001,Playing Instrument,silver,Bad,,655.0236809546634,2026-02-24T01:21:25.241654Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6008.0,9.0,8,,2026-02-24T01:21:36.108577Z,1137094,9.347,#O The boy A picks up picks up a card from the deck of cards with his right hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,660.0419309546634,2026-02-24T01:21:36.108604Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6009.0,9.0,8,,2026-02-24T01:24:30.808053Z,1137095,10.529,#C C places the card in her right hand on the table.,"Logistics step, placing the card on the table.",r001,Playing Instrument,silver,Gold,,674.3594209546634,2026-02-24T01:24:30.808085Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6010.0,9.0,8,,2026-02-24T01:24:37.477008Z,1137096,2.15,#O The boy A touches cards on the table with his right finger.,The action involves minimal movement and is likely performed while the boy is sitting or standing still.,r001,Playing Instrument,silver,Gold,,710.7013156213301,2026-02-24T01:24:37.477022Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6011.0,9.0,8,Stationary,2026-02-24T01:26:47.915656Z,1137097,63.693,#O A lady G places her left hand on the man E's cards.,"The action involves placing a hand on an object, which is a logistics step.",r001,Playing Instrument,silver,Bad,,829.0933876213301,2026-02-24T01:26:47.915690Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6012.0,9.0,8,,2026-02-24T01:27:40.490354Z,1137098,51.039,#O The man B shares some cards on the table with his right hand.,"The action involves logistics and setup, specifically sharing cards on the table.",r001,Playing Instrument,silver,Gold,,845.38428762133,2026-02-24T01:27:40.490368Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6013.0,9.0,8,,2026-02-24T01:27:49.567976Z,1137099,7.625,#O The boy E picks another card from the table with his right hand.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,907.61953762133,2026-02-24T01:27:49.568010Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6014.0,9.0,8,,2026-02-24T01:28:05.020313Z,1137100,13.939,#O The man A picks another card from the table with his right hand.,Logistics step of picking up an object.,r001,Playing Instrument,silver,Gold,,918.62805762133,2026-02-24T01:28:05.020338Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6015.0,9.0,8,,2026-02-24T01:28:23.331882Z,1137101,13.684,#O The boy E interacts with the group of people.,Interacting with people typically involves low body/hand motion.,r001,Playing Instrument,silver,Gold,,919.98996762133,2026-02-24T01:28:23.331898Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6016.0,9.0,8,Stationary,2026-02-24T01:28:58.657145Z,1137102,33.702,#O The man H plays another card on the table with his right hand.,"The action involves placing an object (card) on the table, which is a logistics step.",r001,Playing Instrument,silver,Bad,,978.12927762133,2026-02-24T01:28:58.657168Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6017.0,9.0,8,,2026-02-24T01:29:11.321005Z,1137103,10.964,#O The boy E picks another sticker from the table with his right hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1005.79644762133,2026-02-24T01:29:11.321038Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6018.0,9.0,8,,2026-02-24T01:29:21.272004Z,1137104,8.419,#O The boy E interacts with man F.,The action describes interaction but does not specify a motion or task that would indicate high energy or specific hand/body activity.,r001,Playing Instrument,silver,Gold,,1121.66208762133,2026-02-24T01:29:21.272027Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6019.0,9.0,8,Stationary,2026-02-24T01:29:42.727970Z,1137105,20.116,#O The lady G adjusts a paper on the table with both hands.,Logistics step involving picking up and placing down an object.,r001,Playing Instrument,silver,Bad,,1189.08767762133,2026-02-24T01:29:42.728004Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6020.0,9.0,8,,2026-02-24T01:29:52.121522Z,1137106,7.373,#O The boy E drops the sticker on the table with his left hand.,"The action involves placing an object (dropping the sticker), which corresponds to logistics/setup.",r001,Playing Instrument,silver,Gold,,1235.8764009546633,2026-02-24T01:29:52.121555Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6021.0,9.0,8,Stationary,2026-02-24T01:30:19.962364Z,1137107,26.431,"#O The girl D places her right hand on the card on the table,.","The action involves placing her hand on an object, which is a logistics step.",r001,Playing Instrument,silver,Bad,,1254.2198709546633,2026-02-24T01:30:19.962386Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,6022.0,9.0,8,,2026-02-24T01:30:35.849562Z,1137108,14.371,#O The lady D places another sticker on the card with her right hand.,Core task involving fine hand movements.,r001,Playing Instrument,silver,Gold,,1259.682930954663,2026-02-24T01:30:35.849595Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6023.0,9.0,8,,2026-02-24T01:30:49.303263Z,1137109,3.901,#O The girl D picks the card from the table with her left hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1358.269580954663,2026-02-24T01:30:49.303276Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,6024.0,9.0,8,Stationary,2026-02-24T01:31:02.076602Z,1137110,11.44,#O The boy F touches the card in the right hand of the boy D with his right finger.,"Core task involving manual dexterity, likely related to playing an instrument.",r001,Playing Instrument,silver,Bad,,1396.9199509546631,2026-02-24T01:31:02.076625Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6025.0,9.0,8,,2026-02-24T01:31:29.029207Z,1137111,11.892,#O The girl G places cards in her right hand on the table.,"The action involves placing objects (cards) onto a surface, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1421.009390954663,2026-02-24T01:31:29.029230Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6026.0,9.0,8,,2026-02-24T01:31:43.592090Z,1137112,7.795,#C C touches the card on the table with her right finger.,"Low body/hand motion, brief touch action.",r001,Playing Instrument,silver,Gold,,1467.987020954663,2026-02-24T01:31:43.592113Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6027.0,9.0,8,,2026-02-24T01:33:51.903071Z,1137113,126.223,#O The boy A moves pebbles around the table with his right hand.,Logistics of moving objects (pebbles) around the table.,r001,Playing Instrument,silver,Gold,,1471.1436509546631,2026-02-24T01:33:51.903088Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6028.0,9.0,8,,2026-02-24T01:34:04.726937Z,1137114,5.055,#O The boy F drops a pebble in his right hand on a card on the table.,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,1557.5823809546632,2026-02-24T01:34:04.726960Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6029.0,9.0,8,,2026-02-24T01:34:10.648107Z,1137115,4.517,#O The boy A touches pebbles on the table with his right hand.,"The action describes a gentle touch with the hand, indicating low energy and minimal movement.",r001,Playing Instrument,silver,Gold,,1604.442030954663,2026-02-24T01:34:10.648141Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6030.0,9.0,8,,2026-02-24T01:34:17.101139Z,1137116,5.083,#O The boy F picks up a card from the deck of cards on the table with his right hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1629.022300954663,2026-02-24T01:34:17.101174Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6031.0,9.0,8,,2026-02-24T01:34:23.825484Z,1137117,5.097,#O The boy D places cards in his hands on the table.,Logistics step involving placing cards on the table.,r001,Playing Instrument,silver,Gold,,1656.439790954663,2026-02-24T01:34:23.825509Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6032.0,9.0,8,,2026-02-24T01:34:35.933116Z,1137118,10.755,#C C touches cards on the table with her right hand.,The action involves minimal movement and is likely performed while seated or in a stationary position.,r001,Playing Instrument,silver,Gold,,1677.3880409546632,2026-02-24T01:34:35.933131Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6033.0,9.0,8,,2026-02-24T01:35:58.589361Z,1137119,81.072,#O The boy A touches a card on the table with his right hand.,The action involves a minor touch and does not involve significant body or hand motion.,r001,Playing Instrument,silver,Gold,,1679.5989009546631,2026-02-24T01:35:58.589375Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6034.0,9.0,8,,2026-02-24T01:36:05.142481Z,1137120,5.208,#C C picks up a card from the table with her right hand.,Logistics action of picking up an object.,r001,Playing Instrument,silver,Gold,,1689.1572109546632,2026-02-24T01:36:05.142495Z,045451d6-2916-4c07-8e47-7cfdaa579086
Essential Operation,6035.0,9.0,8,Object Transfer,2026-02-24T01:36:20.064988Z,1137121,13.486,#O The boy D moves pebbles around the table with his right hand.,"Core task involving manipulation, high hand activity.",r001,Playing Instrument,silver,Bad,,1694.195480954663,2026-02-24T01:36:20.065002Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6036.0,9.0,8,,2026-02-24T01:37:03.324204Z,1137122,41.987,#O The girl B picks up a card from the table with her left hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1697.2884609546632,2026-02-24T01:37:03.324218Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6037.0,9.0,8,,2026-02-24T01:37:26.200704Z,1137123,14.615,#O The girl G places a pebble in her right hand on a card.,Logistics step of placing an object on a card.,r001,Playing Instrument,silver,Gold,,1704.111990954663,2026-02-24T01:37:26.200719Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6038.0,9.0,8,,2026-02-24T01:37:35.317811Z,1137124,5.31,#O The girl G moves a card around the table with her right hand.,Logistics action involving moving an object (card) around the table.,r001,Playing Instrument,silver,Gold,,1770.537590954663,2026-02-24T01:37:35.317844Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6039.0,9.0,8,,2026-02-24T01:37:42.254513Z,1137125,4.83,#O The boy A drops a card in his right hand on the table.,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,1809.0049209546632,2026-02-24T01:37:42.254535Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6040.0,9.0,8,,2026-02-24T01:37:50.376960Z,1137126,6.707,#O The boy C drops a card in his right hand on the table.,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,1900.138262954664,2026-02-24T01:37:50.376974Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6041.0,9.0,8,,2026-02-24T01:38:06.472038Z,1137127,13.642,#O The boy A takes the card in the right hand of The girl G with his right hand.,"The action involves picking up an object (the card) with the hand, which is a logistics step.",r001,Playing Instrument,silver,Gold,,1964.786930954664,2026-02-24T01:38:06.472057Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6042.0,9.0,8,,2026-02-24T01:38:14.893833Z,1137128,6.884,#O The boy F touches a card on the table with his right hand.,"The action involves a gentle touch with the hand, indicating low body and hand motion.",r001,Playing Instrument,silver,Gold,,2018.668850954664,2026-02-24T01:38:14.893867Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6043.0,9.0,8,,2026-02-24T01:38:28.078436Z,1137129,11.44,#C C picks up a card from the deck of cards on the table with her right hand.,Logistics step involving picking up an object.,r001,Playing Instrument,silver,Gold,,2042.2766009546635,2026-02-24T01:38:28.078458Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6044.0,9.0,8,,2026-02-24T01:38:46.248770Z,1137130,13.073,#C C places the cards in her hands on the table.,"Logistics step involving placing objects, short bursts of hand acceleration.",r001,Playing Instrument,silver,Gold,,2092.773530954664,2026-02-24T01:38:46.248784Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6045.0,9.0,8,,2026-02-24T01:39:32.036930Z,1137131,42.764,#O The boy A places the cards in his left hand on the table.,The action involves moving objects (cards) to a specific location (table).,r001,Playing Instrument,silver,Gold,,2147.0484909546635,2026-02-24T01:39:32.036943Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6046.0,9.0,8,,2026-02-24T01:39:57.288331Z,1137132,23.491,#O the woman E picks up the card from the table with her right hand,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,2298.531600954663,2026-02-24T01:39:57.288350Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6047.0,9.0,8,,2026-02-24T01:41:12.335626Z,1137133,73.283,#O the man F drops a letter tile on the table with his right hand,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,2309.816580954664,2026-02-24T01:41:12.335639Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6048.0,9.0,8,,2026-02-24T01:41:19.534063Z,1137134,5.572,#C C drops the letter tile on the table with his right hand,Logistics action involving placing an object down.,r001,Playing Instrument,silver,Gold,,2438.089470954664,2026-02-24T01:41:19.534096Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6049.0,9.0,8,,2026-02-24T01:42:04.552499Z,1137135,43.102,#O The lady G plays another card on the table with her right hand.,"The action involves picking up and placing down a card, which is a logistics step.",r001,Playing Instrument,silver,Gold,,2496.679970954663,2026-02-24T01:42:04.552513Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6050.0,9.0,8,,2026-02-24T01:42:51.525597Z,1137136,45.294,#O The man H plays another card on the table with his right hand.,"The action involves a simple placement of an object, which is a low-energy activity.",r001,Playing Instrument,silver,Gold,,2513.556870954664,2026-02-24T01:42:51.525619Z,045451d6-2916-4c07-8e47-7cfdaa579086
Object Transfer,6051.0,9.0,8,,2026-02-24T01:43:04.316041Z,1137137,11.183,#C C picks another card from the table with his right hand.,Logistics step of picking up an object.,r001,Playing Instrument,silver,Gold,,2541.4247009546634,2026-02-24T01:43:04.316065Z,045451d6-2916-4c07-8e47-7cfdaa579086
Stationary,6052.0,9.0,8,,2026-02-24T01:43:13.953080Z,1137138,7.654,#C C presses on the remote,"Low body/hand motion, likely pressing a button with minimal movement.",r001,Playing Instrument,silver,Gold,,196.7838196,2026-02-24T01:43:13.953113Z,05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38
Object Transfer,6053.0,9.0,8,,2026-02-24T01:43:23.052187Z,1137139,7.631,#C C inserts hook in the textile,Logistics step of inserting an object into place.,r001,Playing Instrument,silver,Gold,,212.0255396,2026-02-24T01:43:23.052221Z,05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38
Stationary,6054.0,9.0,8,Object Transfer,2026-02-24T01:43:45.882181Z,1137140,18.958,#C C moves textile threads,Moving textile threads likely involves fine manipulation and minimal body movement.,r001,Playing Instrument,silver,Bad,,233.6464096,2026-02-24T01:43:45.882214Z,05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38
Object Transfer,6055.0,9.0,8,,2026-02-24T01:44:28.936925Z,1137141,41.522,#C C fetches water with a bottle,Logistics step involving picking up and moving an object.,r001,Gardening,silver,Gold,,28.0060986,2026-02-24T01:44:28.936939Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Stationary,6056.0,9.0,8,,2026-02-24T01:44:36.733591Z,1137142,6.186,#C C pulls sleeves,"Minimal body movement, likely adjusting clothing.",r001,Gardening,silver,Gold,,45.4401286,2026-02-24T01:44:36.733622Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6057.0,9.0,8,,2026-02-24T01:44:47.446543Z,1137143,9.305,#C C opens faucet,Opening the faucet is a logistics step involving a specific action to interact with an object.,r001,Gardening,silver,Gold,,50.9644986,2026-02-24T01:44:47.446576Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Essential Operation,6058.0,9.0,8,,2026-02-24T01:44:55.739856Z,1137144,6.768,#C C waters a plant with a bottle,Core manual task involving hand activity with the watering bottle.,r001,Gardening,silver,Gold,,217.2820586,2026-02-24T01:44:55.739888Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Locomotion,6059.0,9.0,8,,2026-02-24T01:45:04.052705Z,1137145,6.669,#C C moves leaves,"Body moving through space to move leaves, involves high body acceleration.",r001,Gardening,silver,Gold,,290.1549462613255,2026-02-24T01:45:04.052728Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6060.0,9.0,8,,2026-02-24T01:45:11.016802Z,1137146,5.493,#C C picks leaf,"The action involves picking up an object (leaf), which is a logistics step.",r001,Gardening,silver,Gold,,320.9513262613255,2026-02-24T01:45:11.016834Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Essential Operation,6061.0,9.0,8,,2026-02-24T01:45:24.743730Z,1137147,11.497,#C C cuts leaf with a scissors,"Core task, high hand activity.",r001,Gardening,silver,Gold,,332.8769762613255,2026-02-24T01:45:24.743752Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6062.0,9.0,8,,2026-02-24T01:45:33.270257Z,1137148,5.621,#C C puts leaf on the cabinet,Logistics action of placing an object.,r001,Gardening,silver,Gold,,358.7666262613255,2026-02-24T01:45:33.270290Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6063.0,9.0,8,,2026-02-24T01:45:39.934546Z,1137149,5.311,#C C picks a plant in a pot on the shelf,Logistics step involving picking up an object (the plant).,r001,Gardening,silver,Gold,,383.4994162613255,2026-02-24T01:45:39.934579Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6064.0,9.0,8,,2026-02-24T01:45:46.605848Z,1137150,5.241,#C C puts a plant in a pot on the shelf,Logistics of placing the plant in the pot and then on the shelf.,r001,Gardening,silver,Gold,,391.5992062613255,2026-02-24T01:45:46.605862Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6065.0,9.0,8,,2026-02-24T01:46:00.651979Z,1137151,9.275,#C C picks a plant in a pot in the sink,Logistics step involving picking up an object.,r001,Gardening,silver,Gold,,432.8192762613255,2026-02-24T01:46:00.652013Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Search,6066.0,9.0,8,Stationary,2026-02-24T01:46:13.902239Z,1137152,11.389,#C C touches leaves,"Visual inspection or tactile search, minimal hand acceleration.",r001,Gardening,silver,Bad,,470.4699662613255,2026-02-24T01:46:13.902263Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Search,6067.0,9.0,8,,2026-02-24T01:46:21.962219Z,1137153,6.253,#C C looks at the pant,"Head movement (visual inspection), hands mostly still.",r001,Gardening,silver,Gold,,514.9753962613255,2026-02-24T01:46:21.962256Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Object Transfer,6068.0,9.0,8,,2026-02-24T01:46:28.148790Z,1137154,4.751,#C C closes a faucet,Closing a faucet involves a specific interaction with an object.,r001,Gardening,silver,Gold,,552.4371121677084,2026-02-24T01:46:28.148813Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
Locomotion,6069.0,9.0,8,,2026-02-24T01:46:37.584807Z,1137155,7.83,#C C moves a glass door,"Movement of body to manipulate a door, involves significant body acceleration.",r001,Gardening,silver,Gold,,624.1914921677084,2026-02-24T01:46:37.584840Z,0928af96-a3fd-4930-9bc1-2fa43d01bb53
