action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Stationary,2199.0,9.0,7,,2026-02-23T03:30:44.588234Z,1135629,3.812,# C c scrolls phone,"Low body/hand motion, likely involves minor finger movements.",r001,Cooking,silver,Gold,,1234.0059852666666,2026-02-23T03:30:44.588280Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Object Transfer,2204.0,9.0,7,,2026-02-23T03:30:54.238137Z,1135630,8.299,# C c puts phone on couch,Logistics step of placing an object.,r001,Cooking,silver,Gold,,1287.6258952666667,2026-02-23T03:30:54.238161Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,2212.0,9.0,7,,2026-02-23T03:31:07.066823Z,1135631,6.637,#O A person T rubs his feet together,"Low body/hand motion, rubbing feet together while stationary.",r001,Cooking,silver,Gold,,1629.354461979167,2026-02-23T03:31:07.066840Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,2214.0,9.0,7,,2026-02-23T03:31:11.758545Z,1135632,3.515,# X x stretches,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,silver,Gold,,2003.9232652666665,2026-02-23T03:31:11.758578Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,2216.0,9.0,7,,2026-02-23T03:31:15.132864Z,1135633,1.97,# C c laughs,"Low body/hand motion, likely involves only head and vocal activity.",r001,Cooking,silver,Gold,,2367.6271552666667,2026-02-23T03:31:15.132898Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Essential Operation,2218.0,9.0,7,,2026-02-23T03:31:22.201207Z,1135634,5.951,#c c cuts fish,"Core task, high hand activity.",r001,Cooking,silver,Gold,,3347.3494142879968,2026-02-23T03:31:22.201240Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Object Transfer,2219.0,9.0,7,,2026-02-23T03:31:25.455736Z,1135635,2.058,#c c takes fish,Logistics/Setup step.,r001,Cooking,silver,Gold,,3409.8941042879965,2026-02-23T03:31:25.455769Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Essential Operation,2221.0,9.0,7,,2026-02-23T03:31:28.779776Z,1135636,2.245,#c c washes fish,"Core task, high hand activity.",r001,Cooking,silver,Gold,,3413.175044287997,2026-02-23T03:31:28.779801Z,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2
Stationary,2222.0,9.0,7,,2026-02-23T03:31:32.005449Z,1135637,1.539,#C C sets on a wash machine,Setting an object typically involves minimal movement after the object is placed.,r001,Cleaning,silver,Gold,,118.1827686,2026-02-23T03:31:32.005484Z,0c892917-34b9-4344-a8cf-d04ff885dc86
Locomotion,2223.0,9.0,7,,2026-02-23T03:31:37.002112Z,1135638,3.834,#C C takes a step,"Movement through space, indicative of walking or stepping.",r001,Gardening,silver,Gold,,36.5160286,2026-02-23T03:31:37.002145Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,2224.0,9.0,7,,2026-02-23T03:31:40.611457Z,1135639,2.262,#C C tears the paper towel,"Core task involving manual dexterity, high hand activity.",r001,Gardening,silver,Gold,,52.9780286,2026-02-23T03:31:40.611499Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2225.0,9.0,7,,2026-02-23T03:31:43.599083Z,1135640,1.752,#C C folds the paper towel,The action of folding a paper towel is a fine motor task that does not involve significant movement of the body or hands.,r001,Gardening,silver,Gold,,56.3140286,2026-02-23T03:31:43.599116Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2226.0,9.0,7,,2026-02-23T03:31:46.309580Z,1135641,1.335,#C C holds the plant thermometer,"Low body/hand motion, holding an object without moving.",r001,Gardening,silver,Gold,,60.8160286,2026-02-23T03:31:46.309613Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,2272.0,9.0,7,,2026-02-23T03:34:58.596194Z,1135642,5.934,#C C looks at the plant thermometer,"Head movement (visual inspection), hands mostly still.",r001,Gardening,silver,Gold,,135.2583886,2026-02-23T03:34:58.596227Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,2275.0,9.0,7,,2026-02-23T03:35:05.848353Z,1135643,6.194,#C C puts the plant thermometer in the soil,Logistics action of placing an object in a specific location.,r001,Gardening,silver,Gold,,177.84002859999998,2026-02-23T03:35:05.848368Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2280.0,9.0,7,,2026-02-23T03:35:13.701532Z,1135644,3.994,#C C pulls the plant thermometer,"The action involves holding and possibly reading the thermometer, which implies minimal body movement.",r001,Gardening,silver,Gold,,185.1322286,2026-02-23T03:35:13.701545Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,2281.0,9.0,7,,2026-02-23T03:35:16.597641Z,1135645,1.504,#C C wipes the plant thermometer with a paper towel,Core task involving manual activity with the hands.,r001,Gardening,silver,Gold,,189.3280286,2026-02-23T03:35:16.597674Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Essential Operation,2282.0,9.0,7,,2026-02-23T03:35:30.996918Z,1135646,13.37,#C C shakes the potted plant,"[CtxFixed] Shaking the potted plant does not fit into the categories of Locomotion, Object Transfer, Search, or Stationary. It is an action that seems to serve a specific purpose, such as checking the plant's condition or removing excess water, which falls under Essential Operation.",r001,Gardening,silver,Gold,,258.6900286,2026-02-23T03:35:30.996951Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,2283.0,9.0,7,,2026-02-23T03:35:54.576288Z,1135647,22.549,#C C picks the potted plant,Logistics/Setup step involving picking up an object.,r001,Gardening,silver,Gold,,270.9780286,2026-02-23T03:35:54.576313Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2286.0,9.0,7,,2026-02-23T03:35:58.671196Z,1135648,2.858,#C C puts hands on lap,"Low body/hand motion, indicative of a resting or idle state.",r001,Gardening,silver,Gold,,293.5280394185429,2026-02-23T03:35:58.671232Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Object Transfer,2289.0,9.0,7,,2026-02-23T03:36:04.575407Z,1135649,1.606,#C C moves pebbles,"Logistics of moving pebbles, short bursts of hand activity.",r001,Gardening,silver,Gold,,413.6370394185429,2026-02-23T03:36:04.575440Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,2290.0,9.0,7,,2026-02-23T03:36:06.899346Z,1135650,1.181,#C C rotates the plant,"Head/Hand movement (rotation), likely for visual inspection.",r001,Gardening,silver,Gold,,531.7723727518763,2026-02-23T03:36:06.899381Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Search,2291.0,9.0,7,,2026-02-23T03:36:10.538602Z,1135651,2.86,#C C lifts plant leaves,"The action involves looking under plant leaves, which requires head and possibly hand movements to inspect but does not involve significant body movement.",r001,Gardening,silver,Gold,,744.7293582712241,2026-02-23T03:36:10.538634Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2315.0,9.0,7,,2026-02-23T03:38:02.105385Z,1135652,107.673,#C C lifts right hand,The action describes a single hand movement which is likely isolated and does not involve continuous motion or high activity.,r001,Gardening,silver,Gold,,831.300358271224,2026-02-23T03:38:02.105399Z,0dedbbb0-d1a4-4231-a980-2b43acc08cb2
Stationary,2317.0,9.0,7,,2026-02-23T03:38:06.546421Z,1135653,2.826,#C C holds a cycling helmet,Holding an object without movement.,r001,Cooking,silver,Gold,,0.3256452666666666,2026-02-23T03:38:06.546435Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2318.0,9.0,7,,2026-02-23T03:38:09.662147Z,1135654,2.142,#C C turns a cycling helmet,Turning an object typically involves low body and hand motion.,r001,Cooking,silver,Gold,,1.1484852666666665,2026-02-23T03:38:09.662179Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2321.0,9.0,7,,2026-02-23T03:38:21.235601Z,1135655,2.71,#C C touches a bicycle,"Low body/hand motion, likely inspecting or touching the bicycle without moving it.",r001,Cooking,silver,Gold,,9.376495266666666,2026-02-23T03:38:21.235634Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Locomotion,2326.0,9.0,7,,2026-02-23T03:38:28.645275Z,1135656,6.154,#C C stops a bicycle,Stopping involves body movement through space.,r001,Cooking,silver,Gold,,187.29794526666663,2026-02-23T03:38:28.645308Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2332.0,9.0,7,,2026-02-23T03:38:37.540103Z,1135657,7.845,#C C removes a food from a backpack,"Logistics step, moving an object from one place to another.",r001,Cooking,silver,Gold,,233.22405526666665,2026-02-23T03:38:37.540116Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,2334.0,9.0,7,,2026-02-23T03:38:42.650304Z,1135658,3.512,#C C reads the label,"Head movement (reading), passive hands.",r001,Cooking,silver,Gold,,294.05069526666665,2026-02-23T03:38:42.650337Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2337.0,9.0,7,,2026-02-23T03:38:47.649627Z,1135659,4.082,#C C puts the electric jug down,Logistics step involving placing an object.,r001,Cooking,silver,Gold,,326.9606952666667,2026-02-23T03:38:47.649660Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2340.0,9.0,7,,2026-02-23T03:38:53.703430Z,1135660,3.654,#C C picks up the cup,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,409.5469852666667,2026-02-23T03:38:53.703473Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Essential Operation,2344.0,9.0,7,,2026-02-23T03:39:01.606536Z,1135661,6.888,#C C scoops some #unsure,"Core task involving hand movement, likely scooping or transferring ingredients.",r001,Cooking,silver,Gold,,504.2146952666666,2026-02-23T03:39:01.606575Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2346.0,9.0,7,,2026-02-23T03:39:09.198581Z,1135662,4.789,#C C picks up the water,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,547.6026952666666,2026-02-23T03:39:09.198605Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2349.0,9.0,7,,2026-02-23T03:39:18.147804Z,1135663,5.09,#C C adjusts legs.,"Low body/hand motion, possibly adjusting posture while stationary.",r001,Cooking,silver,Gold,,565.5443952666666,2026-02-23T03:39:18.147837Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2355.0,9.0,7,,2026-02-23T03:39:28.607449Z,1135664,8.381,#C C operates a television with a remote control.,"Operating a remote control involves picking it up, pressing buttons, and potentially putting it down.",r001,Cooking,silver,Gold,,580.7150952666666,2026-02-23T03:39:28.607472Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,2423.0,9.0,7,,2026-02-23T03:42:08.735060Z,1135665,158.634,#C C adjusts phone.,"Head movement (visual search), hands mostly still.",r001,Cooking,silver,Gold,,676.1729252666667,2026-02-23T03:42:08.735079Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2461.0,9.0,7,,2026-02-23T03:44:44.341244Z,1135666,5.232,#C C lifts the hand up,"Low body/hand motion, likely a preparatory or idle action.",r001,Cooking,silver,Gold,,851.6477852666666,2026-02-23T03:44:44.341258Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2465.0,9.0,7,,2026-02-23T03:44:50.278717Z,1135667,4.257,#C C picks the water bottle on the floor,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,944.6370352666664,2026-02-23T03:44:50.278750Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2469.0,9.0,7,,2026-02-23T03:44:57.198152Z,1135668,5.661,#C C picks up the mug,Logistics action involving picking up an object.,r001,Cooking,silver,Gold,,1336.3476619333333,2026-02-23T03:44:57.198183Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2799.0,9.0,7,,2026-02-23T04:05:19.976063Z,1135669,1221.59,#C C adjusts a chair.,Adjusting a chair involves minimal movement and is likely done while standing still.,r001,Cooking,silver,Gold,,2215.1409686,2026-02-23T04:05:19.976078Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Stationary,2800.0,9.0,7,,2026-02-23T04:05:31.939482Z,1135670,10.652,#C C eats apple.,"Low body/hand motion, eating is a relatively stationary activity.",r001,Cooking,silver,Gold,,2243.1309686000004,2026-02-23T04:05:31.939495Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Search,2808.0,9.0,7,Stationary,2026-02-23T04:05:51.680949Z,1135671,18.739,#C C adjusts camera on the head.,"Head movement (adjusting), hands mostly still.",r001,Cooking,silver,Bad,,2272.0402586,2026-02-23T04:05:51.680972Z,0f39b336-3e41-4305-9325-bb9cd74b8146
Object Transfer,2827.0,9.0,7,,2026-02-23T04:07:36.245605Z,1135672,103.386,#C C removes switch from the bag,Logistics step involving picking up or removing an object.,r001,Carpentry,silver,Gold,,12.52408,2026-02-23T04:07:36.245620Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Object Transfer,2840.0,9.0,7,,2026-02-23T04:08:15.907527Z,1135673,18.127,#C C picks the switch part,Logistics step of picking up an object.,r001,Carpentry,silver,Gold,,15.07163,2026-02-23T04:08:15.907540Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Search,2859.0,9.0,7,,2026-02-23T04:10:16.743833Z,1135674,116.734,#C C inspects a wire,"Head movement (inspection), hands mostly still.",r001,Carpentry,silver,Gold,,174.16555,2026-02-23T04:10:16.743848Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,2864.0,9.0,7,,2026-02-23T04:10:31.688195Z,1135675,12.734,#C C fixes wire on the switch,Core task involving manual operation with hands.,r001,Carpentry,silver,Gold,,204.63287,2026-02-23T04:10:31.688209Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,2880.0,9.0,7,,2026-02-23T04:10:58.218851Z,1135676,23.756,#O a man X sweeps the floor,"Body moving through space while performing a sweeping action, indicating movement and potentially high body acceleration.",r001,Carpentry,silver,Gold,,394.59093,2026-02-23T04:10:58.218865Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,2893.0,9.0,7,,2026-02-23T04:11:59.251284Z,1135677,56.76,#C C stares down,"Low body/hand motion, focused gaze.",r001,Carpentry,silver,Gold,,450.93552,2026-02-23T04:11:59.251298Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,2894.0,9.0,7,,2026-02-23T04:12:17.409683Z,1135678,15.944,#C C fixes the wire,Core manual task involving high hand activity.,r001,Carpentry,silver,Gold,,514.4902999999999,2026-02-23T04:12:17.409698Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Essential Operation,2899.0,9.0,7,,2026-02-23T04:12:27.970122Z,1135679,8.301,#C C fixes the switch,"[CtxFixed] The action of 'fixing the switch' is a deliberate attempt to correct or maintain functionality, which falls under the category of Essential Operation.",r001,Carpentry,silver,Gold,,638.6281666666666,2026-02-23T04:12:27.970155Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,2910.0,9.0,7,,2026-02-23T04:12:54.173928Z,1135680,23.654,#C C kneels down,"The action of kneeling down is a change in posture, but it does not involve significant body or hand motion.",r001,Carpentry,silver,Gold,,682.2359366666667,2026-02-23T04:12:54.173950Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Search,2911.0,9.0,7,,2026-02-23T04:13:05.282063Z,1135681,8.682,#C C inspects the switch,"Head movement (inspection), hands mostly still.",r001,Carpentry,silver,Gold,,773.2882466666667,2026-02-23T04:13:05.282086Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,2913.0,9.0,7,,2026-02-23T04:13:15.373133Z,1135682,8.39,#C C walks around the apartment,"Body moving through space, high body acceleration.",r001,Carpentry,silver,Gold,,918.2049966666666,2026-02-23T04:13:15.373167Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,2920.0,9.0,7,,2026-02-23T04:13:35.958066Z,1135683,18.492,#C C holds the spirit level,"Low body/hand motion, holding an object without movement.",r001,Carpentry,silver,Gold,,978.7965066666668,2026-02-23T04:13:35.958091Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Stationary,2925.0,9.0,7,,2026-02-23T04:13:48.210547Z,1135684,9.633,#C C holds spirit level on the wall,Low body/hand motion while holding the spirit level.,r001,Carpentry,silver,Gold,,980.8430466666666,2026-02-23T04:13:48.210584Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Object Transfer,2933.0,9.0,7,,2026-02-23T04:14:11.669508Z,1135685,21.451,#C C puts spirit level down,Logistics step involving placing an object down.,r001,Carpentry,silver,Gold,,985.5620166666666,2026-02-23T04:14:11.669543Z,13dbccdf-ab84-42ee-ba1c-40cb158b8733
Locomotion,2940.0,9.0,7,,2026-02-23T04:14:44.926209Z,1135686,26.576,#O a man Y rides a horse,"The action describes movement through space, which corresponds to locomotion.",r001,Playing Instrument,silver,Gold,,18.54409,2026-02-23T04:14:44.926234Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,2945.0,9.0,7,,2026-02-23T04:14:57.031975Z,1135687,7.912,#O a man X rides a horse,"The action involves movement through space, characteristic of locomotion.",r001,Playing Instrument,silver,Gold,,27.84,2026-02-23T04:14:57.032010Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,2946.0,9.0,7,,2026-02-23T04:15:06.663782Z,1135688,7.391,#O a man U follows W,"[CtxFixed] The current action describes a man following another person, which is a form of movement or travel. Therefore, it fits best under the 'Locomotion' category.",r001,Playing Instrument,silver,Gold,,92.71731,2026-02-23T04:15:06.663815Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,2953.0,9.0,7,,2026-02-23T04:15:19.774785Z,1135689,10.015,#O a man X sits on a horse,"The action describes sitting on a horse, which is a stationary activity with minimal movement.",r001,Playing Instrument,silver,Gold,,263.05456,2026-02-23T04:15:19.774821Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,2959.0,9.0,7,,2026-02-23T04:15:37.041395Z,1135690,14.129,#O a lady O stands besides C,"The action describes a person standing still, indicating low body motion.",r001,Playing Instrument,silver,Gold,,409.13331,2026-02-23T04:15:37.041421Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,2973.0,9.0,7,,2026-02-23T04:16:04.352008Z,1135691,24.383,#O a man L sits on the car,"The action describes a person sitting, which is a low-energy, stationary activity.",r001,Playing Instrument,silver,Gold,,477.34719,2026-02-23T04:16:04.352022Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,2977.0,9.0,7,,2026-02-23T04:16:12.001819Z,1135692,5.89,#O a man K walks around,The action describes movement through space.,r001,Playing Instrument,silver,Gold,,502.86,2026-02-23T04:16:12.001857Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,2985.0,9.0,7,,2026-02-23T04:16:26.825586Z,1135693,9.405,#o a man V walks around the parking,"The action describes movement through space, indicating walking.",r001,Playing Instrument,silver,Gold,,617.1136133333333,2026-02-23T04:16:26.825601Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Stationary,2988.0,9.0,7,,2026-02-23T04:16:37.444534Z,1135694,8.437,#O a man U stands by the door of a car,"The action describes a person standing still, indicating low body and hand motion.",r001,Playing Instrument,silver,Gold,,670.5193833333333,2026-02-23T04:16:37.444549Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Locomotion,2991.0,9.0,7,,2026-02-23T04:16:46.148299Z,1135695,6.871,#O a man T walks around the parking,"The action describes movement through space, indicating walking.",r001,Playing Instrument,silver,Gold,,701.3459133333333,2026-02-23T04:16:46.148313Z,181cfd16-4777-43a3-a0b2-136b4a1cc348
Essential Operation,2998.0,9.0,7,,2026-02-23T04:17:04.022220Z,1135696,16.068,#C C cuts a piece of the tissue,Core task involving manual operation with hands.,r001,Cleaning,silver,Gold,,40.2020286,2026-02-23T04:17:04.022235Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,3068.0,9.0,7,,2026-02-23T04:21:46.272943Z,1135697,33.187,#C C puts the bottle down,"Logistics/Setup step, putting an object down.",r001,Cleaning,silver,Gold,,109.9310286,2026-02-23T04:21:46.272958Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Object Transfer,3073.0,9.0,7,,2026-02-23T04:22:03.198404Z,1135698,8.146,#C C Places the dead leaves on the table,Logistics step involving picking up and placing dead leaves.,r001,Cleaning,silver,Gold,,293.03474684388704,2026-02-23T04:22:03.198444Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,3078.0,9.0,7,,2026-02-23T04:22:26.933121Z,1135699,21.731,#C C Separates the branches of the house plant,"Core manual task, high hand activity.",r001,Cleaning,silver,Gold,,374.9487768438871,2026-02-23T04:22:26.933154Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,3085.0,9.0,7,,2026-02-23T04:22:49.358241Z,1135700,20.366,#C C Prunes the dead leaves of the house plant with a scissor,Core task involving manual dexterity with hands.,r001,Cleaning,silver,Gold,,400.6858368438871,2026-02-23T04:22:49.358265Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,3151.0,9.0,7,Stationary,2026-02-23T04:27:26.890560Z,1135701,273.956,#C C Touches the house plant leaves,"Implies visual or tactile inspection, likely with head and/or hand movement.",r001,Cleaning,silver,Bad,,1133.1166971449218,2026-02-23T04:27:26.890575Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Essential Operation,3153.0,9.0,7,,2026-02-23T04:27:46.274891Z,1135702,17.189,#C C Drains the water from the sick,"Core task involving manual operation, likely with high hand activity.",r001,Cleaning,silver,Gold,,1195.456077144922,2026-02-23T04:27:46.274904Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,3165.0,9.0,7,,2026-02-23T04:28:27.164221Z,1135703,34.996,#C C looks on the flower pot.,Visual inspection or search related to head movement.,r001,Cleaning,silver,Gold,,1505.9962184684507,2026-02-23T04:28:27.164252Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
Search,3169.0,9.0,7,,2026-02-23T04:28:35.279579Z,1135704,6.289,#C C looks in the flower plant.,Visual search involving head movement.,r001,Cleaning,silver,Gold,,1609.3521484684509,2026-02-23T04:28:35.279613Z,1cccdb19-2eb3-4ab7-ab74-58c9b425a68c
