video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
4ed53432-e1f5-4e3f-a614-ffcaff444aca,104.56582,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,115.38055,#C C stretches the all body,Desk Work,Stationary,Stretches are often performed while seated and do not necessarily involve continuous motion that would be classified as locomotion.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,121.20647,#C C lifts the right hand,Desk Work,Stationary,Single hand movement does not imply continuous motion or activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,121.57381,#C C stretches the all body,Desk Work,Stationary,"Low body/hand motion, stretching is generally slow and not high acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,123.25134,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,138.92816,#C C swings the right hand,Desk Work,Essential Operation,"High hand activity, possibly typing or writing.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,139.4718,#C C lifts the right hand,Desk Work,Stationary,"Low body/hand motion, single hand movement does not qualify as a distinct IMU signature.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,140.15923,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute significant locomotion or task activity.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,141.13015,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could imply slight hand movements while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,141.5698,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,142.12127,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or other stationary tasks.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,142.61776,#C C lifts the right hand,Desk Work,Stationary,"Single hand movement, low overall body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,143.10448,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,144.47683,#C C lifts both hands,Desk Work,Stationary,The action of lifting both hands is a brief movement that does not involve continuous motion or a specific task.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,145.10861,#C C lifts the left hand,Desk Work,Stationary,"Single hand movement, likely minimal body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,145.54792,#C C moves both hands,Desk Work,Stationary,"Low body motion, hands moving but no specific task described.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,146.09126,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,146.58992,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not change overall stationary state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,147.01346,#C C drops the right leg,Desk Work,Stationary,"Low body/hand motion, indicative of a relaxed or idle state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,147.42855,#C C moves both hands,Desk Work,Stationary,"Low body motion, could indicate typing or other fine motor tasks with minimal movement.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,147.98113,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not change overall stationary state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,148.30067,#C C drops the left leg,Desk Work,Stationary,"The action describes a change in leg position while likely sitting or standing still, indicating low energy motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,148.83706,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could imply typing or minor hand movements without significant motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,149.3162,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,149.70686,#C C drops the right leg,Desk Work,Stationary,Dropping a leg while seated is a low-energy action.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,150.21818,#C C moves both hands,Desk Work,Stationary,"Moving both hands does not necessarily imply high body acceleration or specific task execution, suggesting low overall energy expenditure.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,150.84175,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute a significant action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,151.20125,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, indicative of a relaxed or idle state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,151.62401,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or minor hand movements without significant motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,152.15092,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not qualify as locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,152.50179,#C C drops the left leg,Desk Work,Stationary,"The action describes a change in leg position while likely seated, indicating low body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,152.90253,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could be minor hand movements while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,153.53479,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not qualify as locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,154.02451,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, likely a minor movement or adjustment while seated.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,154.33646,#C C moves both hands,Desk Work,Stationary,"Low body motion, likely involves fine hand movements which do not significantly impact IMU readings.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,154.87925,#C C lifts the right hand,Desk Work,Stationary,"Low body/hand motion, single hand movement.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,155.93993,#C C drops the right leg,Desk Work,Stationary,Dropping a leg while seated is a minor movement with low energy.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,156.4631,#C C moves both hands,Desk Work,Stationary,"Low body motion, could indicate typing or minor hand movements without significant acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,156.79818,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight leg movement does not constitute significant locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,157.10182,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, indicating a change in posture while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,157.38107,#C C moves both hands,Desk Work,Stationary,The action does not specify a specific task or movement that would indicate high energy or specific motion patterns.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,157.95631,#C C makes a step,Desk Work,Locomotion,"Body moving through space, indicating a step which involves high body acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,158.25914,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not qualify as locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,158.57147,#C C drops the right leg,Desk Work,Stationary,Dropping a leg while seated is a low-energy action.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,158.98275,#C C moves both hands,Desk Work,Stationary,"The action does not specify a particular task, suggesting low body/hand motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,159.52292,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute a significant action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,160.26599,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, likely a minor movement not indicative of any specific category.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,160.5856,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could imply typing or minor hand movements without significant transfer or essential operation.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,160.99317,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not classify as locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,161.69585,#C C drops the left leg,Desk Work,Stationary,The action of dropping a leg is a minor movement that does not involve significant body acceleration.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,162.23135,#C C lifts the right hand,Desk Work,Stationary,"Low body/hand motion, single hand movement not indicative of a core task or transfer.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,162.71922,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement of one leg.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,163.07889,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, indicative of a relaxed or idle state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,163.31023,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or idle movement.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,163.85416,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not change overall stationary state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,164.47009,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or minor hand movements without significant motion signature.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,164.89315,#C C drops the right leg,Desk Work,Stationary,"Low body/hand motion, likely a minor movement or adjustment while seated.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,165.2614,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or minor hand movements without significant motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,165.71669,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,166.08361,#C C drops the left leg,Desk Work,Stationary,"Low body/hand motion, likely a minor adjustment while seated.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,166.51314,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, likely minor hand movements while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,166.96829,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not qualify as locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,167.42476,#C C drops the right leg,Desk Work,Stationary,"Minimal body movement, likely a small adjustment while sitting or standing still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,168.17668,#C C moves both hands,Desk Work,Stationary,"The action does not specify a particular task or motion that would indicate high body or hand acceleration, suggesting low energy activity.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,168.72931,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute a significant action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,169.31252,#C C drops the left leg,Desk Work,Stationary,"The action describes a change in leg position while likely seated, indicating low body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,169.86161,#C C lifts the right hand,Desk Work,Stationary,"Minimal body movement, short burst of hand activity.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,170.28516,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute a significant action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,170.53371,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or minor hand movements without significant motion signature.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,170.91667,#C C drops the right leg,Desk Work,Stationary,The action of dropping a leg while sitting is a low energy movement.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,171.41223,#C C lifts both hands,Desk Work,Stationary,The action involves lifting hands but does not indicate continuous motion or task execution.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,171.85672,#C C lifts the left leg,Desk Work,Stationary,"Minimal body movement, primarily a change in posture.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,172.29558,#C C drops the left leg,Desk Work,Stationary,Dropping a leg while sitting is a low-energy action.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,172.96283,#C C lifts both hands,Desk Work,Stationary,Lifting hands without moving the body significantly indicates a stationary action.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,173.29911,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, slight movement does not constitute a significant action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,173.68796,#C C drops the right leg,Desk Work,Stationary,"The action describes a slight movement or adjustment while in a stationary position, indicating low energy motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,174.27172,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could imply minor hand movements while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,174.71135,#C C lifts the left leg,Desk Work,Stationary,"Low body/hand motion, minor leg movement does not constitute significant locomotion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,175.14345,#C C drops the left leg,Desk Work,Stationary,"The action describes a change in posture while likely seated, indicating low body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,175.59836,#C C makes a step,Desk Work,Locomotion,"Body moving through space, indicative of walking or stepping.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,176.07798,#C C lifts the right leg,Desk Work,Stationary,"Low body/hand motion, minor movement does not significantly alter the overall stationary state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,176.83658,#C C drops the right leg,Desk Work,Stationary,"The action describes a change in leg position while likely seated, indicating low body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,177.50163,#C C walks around,Desk Work,Locomotion,Body moving through space.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,178.66847,#C C lifts the right hand,Desk Work,Stationary,"Low body/hand motion, single hand movement does not constitute a significant IMU signature.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,179.15665,#C C picks a rope,Desk Work,Object Transfer,Logistics step involving picking up an object.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,179.59586,#C C lifts the rope,Desk Work,Object Transfer,"Action involves picking up an object, indicating a logistics step.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,179.91487,#C C walks around,Desk Work,Locomotion,Body moving through space.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,182.9651,#C C stretches the rope,Desk Work,Essential Operation,Core task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,183.33258,#C C walks around,Desk Work,Locomotion,"Body moving through space, indicative of walking.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,185.61859,#C C lifts the left hand,Desk Work,Stationary,"Minimal body movement, likely isolated hand movement which doesn't qualify for high hand acceleration or transfer.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,185.88244,#C C walks around,Desk Work,Locomotion,"Body moving through space, indicative of walking.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,187.44282,#C C drops the left hand,Desk Work,Stationary,[CtxFixed] The action of dropping the left hand is a stationary action as it involves the hand coming to rest without any significant movement or transfer of the object.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,187.92266,#C C stretches the rope,Desk Work,Stationary,"The action involves stretching, which is likely done while seated and does not involve significant locomotion or high energy movements.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,188.58049,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could indicate typing or minor hand movements without significant motion signature.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,189.1711,#C C lifts both hands,Desk Work,Stationary,"The action of lifting both hands does not involve significant movement or task execution, indicating a low-energy state.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,189.4332,#C C adjusts the camera,Desk Work,Search,Adjusting the camera likely involves head movement and visual confirmation.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,190.67333,#C C moves both hands,Desk Work,Stationary,"Low body/hand motion, could imply typing or minor hand movements without significant acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,191.24545,#C C stretches the rope,Desk Work,Stationary,"The action of stretching a rope is likely to be slow and controlled, with minimal movement beyond the arms. It does not involve high acceleration or movement through space.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,192.66234,#C C passes the rope on the metal rod,Desk Work,Object Transfer,"The action involves passing an object, which is a logistics step.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,195.39247,#C C pulls the rope,Desk Work,Object Transfer,"[CtxFixed] The current action involves manipulating the rope, which was previously placed on a metal rod. Pulling the rope can be considered a part of the overall action of transferring or manipulating the rope, thus it falls under the 'Object Transfer' category.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,197.57263,#C C moves the left hand on the rope,Desk Work,Essential Operation,Core task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,198.46813,#C C looks at the rope,Desk Work,Search,"Head movement (visual inspection), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,200.60981,#C C moves the right hand on the rope,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,201.3615,#C C removes the rope on the metal rod,Desk Work,Object Transfer,"The action involves manipulating and moving an object, which is a logistical step.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,203.43275,#C C pulls the rope,Desk Work,Essential Operation,"[CtxFixed] Pulling the rope is a continuation of manipulating the rope, which is a necessary action for the task at hand.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,203.6981,#C C walks around,Desk Work,Locomotion,"Body moving through space, indicative of walking.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,207.20625,#C C lifts the left hand,Desk Work,Stationary,"Single hand movement, low overall body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,207.47521,#C C walks around,Desk Work,Locomotion,"Body moving through space, indicative of walking.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,208.36294,#C C stretches the rope,Desk Work,Stationary,"The action involves stretching, which is likely to be a slow and controlled motion without significant body or hand acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,209.49535,#C C walks around,Desk Work,Locomotion,"Body moving through space, involves walking.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,212.41293,#C C lifts both hands,Desk Work,Stationary,"Lifting hands without moving the body significantly indicates a low-energy, stationary action.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,213.06455,#C C puts the rope on a pole,Desk Work,Object Transfer,"Logistics step, placing the rope on a pole.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,213.91132,#C C pulls the rope,Desk Work,Object Transfer,"[CtxFixed] The current action involves manipulating an object (the rope), which aligns with the 'Object Transfer' category.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,214.7905,#C C pushes the rope on the pole,Desk Work,Essential Operation,Core manual task involving hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,216.67311,#C C ties the rope on the pole,Desk Work,Essential Operation,Core manual task involving hand manipulation.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,217.97523,#C C pulls the rope,Desk Work,Essential Operation,Core task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,220.50159,#C C transfers the rope to the left hand,Desk Work,Object Transfer,Movement of an object from one hand to another.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,221.04597,#C C makes a step,Desk Work,Locomotion,"Body moving through space, indicative of stepping.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,221.61291,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,224.34843,#C C lifts the right hand,Desk Work,Stationary,Single hand movement with minimal body motion.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,224.80373,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,229.34197,#C C lifts the right hand,Desk Work,Stationary,"Single hand movement, low overall body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,229.68559,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,233.01042,#C C makes a step,Desk Work,Locomotion,"Body moving through space, indicating a step.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,234.32863,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,246.02117,#C C lifts the right hand,Desk Work,Stationary,"Single hand movement, likely minimal body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,246.43673,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,250.80387,#C C looks at the rope,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,251.56468,#C C pulls the rope with the left hand,Desk Work,Essential Operation,Core task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,256.05144,#C C moves the right hand,Desk Work,Stationary,"Low body/hand motion, could be minor hand movement without significant acceleration.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,256.56201,#C C transfers the rope to the right hand,Desk Work,Object Transfer,"Logistics step, transferring an object from one hand to another.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,257.23437,#C C lifts the left hand,Desk Work,Stationary,"Minimal body movement, hand motion alone.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,257.7196,#C C adjust the camera,Desk Work,Search,Adjusting the camera likely involves visual monitoring and head movement.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,259.42322,#C C moves both hands,Desk Work,Stationary,The action of moving both hands without specifying a task or movement type suggests a stationary state with low body motion.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,260.01434,#C C makes a step,Desk Work,Locomotion,"Body moving through space, likely walking or stepping.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,262.47049,#C C pulls the rope with the right hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,289.90501,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,291.32964,#C C pulls the rope with the right hand,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,297.32669,#C C lifts the left hand,Desk Work,Stationary,Single hand movement with minimal body motion.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,297.85487,#C C transfers the rope,Desk Work,Object Transfer,"The action involves moving an object (the rope), which is a logistics step.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,298.23001,#C C makes a step,Desk Work,Locomotion,"Body moving through space, indicative of walking or stepping.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,299.44374,#C C lifts the right hand,Desk Work,Stationary,"Single hand movement, low overall body motion.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,299.93178,#C C moves the right hand,Desk Work,Stationary,"Low body/hand motion, could be minor hand movement while stationary.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,300.36328,#C C looks around,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,301.24165,#C C lifts both hands,Desk Work,Stationary,"The action of lifting both hands does not imply continuous motion or a specific task, suggesting a brief, low-energy movement.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,301.56096,#C C looks at the ground,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,302.07307000000003,#C C lifts both hands,Desk Work,Stationary,Lifting hands does not involve significant body movement.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,302.5609,#C C moves both hands,Desk Work,Stationary,The action 'moves both hands' without specifying a task or movement through space suggests a stationary activity with low body motion.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,302.91315,#C C looks at the ground,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,303.60145,#C C lifts both hands,Desk Work,Stationary,The action of lifting both hands is a brief movement that does not involve continuous motion or task execution.,silver
4ed53432-e1f5-4e3f-a614-ffcaff444aca,303.9695,#C C looks at the ground,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver
