video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
9b49246f-30e9-476f-ab8c-56a1bcb1d936,659.73163762133,#C C removes the seed from the fruit.,Cleaning,Essential Operation,Core task involving fine motor skills and high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,671.47168762133,#C C opens the fridge.,Cleaning,Object Transfer,Opening a fridge involves a logistics action.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,674.03246762133,#C C closes the fridge.,Cleaning,Object Transfer,"Closing an object (fridge), a logistics step.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,675.32143762133,#C C opens the fridge.,Cleaning,Object Transfer,Logistics action involving opening a drawer or container.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,676.5619876213301,#C C takes a bag of vegetables from the fridge.,Cleaning,Object Transfer,"Logistics/Setup step, picking up and moving an object.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,680.7305376213301,#C C takes out some vegetables from the bag.,Cleaning,Object Transfer,Logistics step involving picking up and transferring vegetables.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,688.2257176213301,#C C drops the bag on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,689.3241476213301,#C C closes the fridge.,Cleaning,Object Transfer,"Closing the fridge involves a specific action to manipulate an object, indicating logistics.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,692.64859762133,#C C drops the vegetables on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,694.1620976213301,#C C removes dirt from the zinc.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,699.8794476213301,#C C puts the dirt in the zinc.,Cleaning,Object Transfer,"Logistics step, moving an object.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,708.19751762133,#C C takes the sieve from the table.,Cleaning,Object Transfer,Logistics/Setup step.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,709.3473976213301,#C C drops the sieve in the zinc.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,711.19616762133,#C C washes the vegetable.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,742.42093762133,#C C drops the dirt in the bin.,Cleaning,Object Transfer,Logistics step involving the placement of an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,746.53657762133,#C C washes the vegetable.,Cleaning,Essential Operation,Core task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,805.45139762133,#C C takes the vegetable from the table.,Cleaning,Object Transfer,"Logistics/Setup step, moving an object.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,806.70355762133,#C C puts the vegetable in the bin.,Cleaning,Object Transfer,Logistics step involving picking up and placing the object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,811.74851762133,#C C washes the vegetable.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,814.9498276213301,#C C closes the tap.,Cleaning,Essential Operation,"Core task involving manipulation of a tap, high hand activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,816.02535762133,#C C pours water out of the sieve.,Cleaning,Essential Operation,Core task involving manual operation with high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,825.82188762133,#C C opens the fridge.,Cleaning,Object Transfer,Opening a drawer or fridge is a logistics step involving short bursts of hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,833.24200762133,#C C closes the friidge.,Cleaning,Object Transfer,"Closing an object, logistics step.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,834.1881676213301,#C C opens the fridge.,Cleaning,Object Transfer,Opening a fridge involves a specific action to manipulate an object (the fridge door).,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,839.85565762133,#C C changes the position of a pack of grapes. #unsure,Cleaning,Object Transfer,Logistics step involving the movement of an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,850.2262176213301,#C C carries the sieve from the zinc.,Cleaning,Object Transfer,Logistics step involving carrying an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,854.3864376213301,#C C puts the sieve basket with vegetables in it in the fridge.,Cleaning,Object Transfer,Logistics step involving moving an object (sieve basket with vegetables).,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,857.6658776213301,#C C closes the fridge.,Cleaning,Object Transfer,Logistics step involving closing an object (refrigerator).,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,863.95841762133,#C C picks a plastic bag from the table.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,866.8168576213301,#C C opens the fridge.,Cleaning,Object Transfer,Opening a fridge is a logistics step involving a specific action with the fridge door.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,867.74281762133,#C C puts the plastic bag in the fridge.,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,869.09322762133,#C C closes the fridge.,Cleaning,Object Transfer,Logistics action involving opening or closing an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,872.59089762133,#C C picks up a plastic bag from the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,875.97411762133,#C C picks up a pack of fruits from the table.,Cleaning,Object Transfer,Logistics action involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,892.37501762133,#C C carries the dustbin from the floor.,Cleaning,Object Transfer,Logistics of moving an object from one place to another.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,897.73002762133,#C C picks a plastic bag from the table.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,900.15891762133,#C C picks another plastic bag from the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,909.39842762133,#C C walks out of the kitchen.,Cleaning,Locomotion,Movement through space (walking).,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,912.09910762133,#C C opens a door.,Cleaning,Object Transfer,Opening a door is a logistics step involving the manipulation of an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,917.62689762133,#C C walks.,Cleaning,Locomotion,"Body moving through space, indicative of walking.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,949.23197762133,#C C opens a door.,Cleaning,Object Transfer,"Action involves opening a door, which is a logistics step.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,952.72800762133,#C C drops the plastic bags into a bin.,Cleaning,Object Transfer,Jerky/Failure motion when dropping the bags.,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,965.56256762133,#C C walks.,Cleaning,Locomotion,Body moving through space (walking).,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,991.61746762133,#C C opens a door.,Cleaning,Object Transfer,Opening a door is a logistics action involving the manipulation of an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,994.28991762133,#C C closes the door.,Cleaning,Object Transfer,Closing the door is a logistics step involving the interaction with an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,998.79882762133,#C C opens a door.,Cleaning,Object Transfer,Logistics action involving opening a door.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1002.62066762133,#C C opens the washing machine.,Cleaning,Object Transfer,Logistics step involving opening a machine.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1004.56196762133,#C C takes the blue bag on the washing machine.,Cleaning,Object Transfer,Logistics step involving picking up and moving an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1007.96062762133,#C C puts his hand inside the washing machine.,Cleaning,Stationary,"Low body/hand motion, mostly hand activity inside the machine.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1013.89218762133,#C C removes the clothes from the machine.,Cleaning,Object Transfer,Logistics step involving picking up and moving objects.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1019.46565762133,#C C puts the clothes in the blue bag.,Cleaning,Object Transfer,"Logistics step, moving the clothes to the bag.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1024.04547762133,#C C walks.,Cleaning,Locomotion,Body moving through space.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1029.0053676213302,#C C drops the bag on the floor.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1039.59102762133,#C C picks up a plastic bag from the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1044.08482762133,#C C puts the plastic bag inside the dustbin.,Cleaning,Object Transfer,Logistics step involving moving an object to a location.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1055.8112776213302,#C C opens the tap.,Cleaning,Object Transfer,Opening the tap is a logistics step involving a short burst of hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1063.33921762133,#C C opens the fridge.,Cleaning,Object Transfer,Opening a drawer or fridge is a logistics step.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1067.1536122879966,#C C takes a bottle of water from the fridge.,Cleaning,Object Transfer,Logistics step involving picking up and moving an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1072.0496022879963,#C C carries the bowl of fruits from the table.,Cleaning,Object Transfer,Logistics of moving the bowl from one location to another.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1076.070992287997,#C C drains out water from the bowl of fruits.,Cleaning,Essential Operation,Core task involving manual dexterity with high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1080.6166522879969,#C C drops the bowl on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1089.5188322879967,#C C opens the fridge.,Cleaning,Object Transfer,"Logistics action (opening a drawer/floor unit), short burst of hand activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1102.1719342879967,#C C pours oil into the bowl of food.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1107.873314287997,#C C closes the fridge.,Cleaning,Object Transfer,Logistics action involving the manipulation of a large object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1111.0365342879966,#C C opens the dishwasher.,Cleaning,Object Transfer,Logistics action involving opening a drawer or similar container.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1114.5125742879966,#C C takes a fork from the dishwasher.,Cleaning,Object Transfer,Logistics/Setup step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1119.9960142879966,#C C carries the bowl of food.,Cleaning,Object Transfer,Logistics of moving the bowl from one place to another.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1122.3366242879963,#C C takes a bottle of water from the kitchen counter.,Cleaning,Object Transfer,"Logistics/Setup step, moving an object from one place to another.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1124.1617842879966,#C C takes a glass cup from the kitchen counter.,Cleaning,Object Transfer,"Logistics/Setup step, picking up an object.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1126.551354287997,#C C drops the glass cup.,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the glass cup is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1129.1271342879966,#C C opens the dishwasher.,Cleaning,Object Transfer,Opening the dishwasher is a logistics step involving interaction with an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1133.0635842879967,#C C takes a glass cup from the kitchen counter.,Cleaning,Object Transfer,Logistics/Setup step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1136.5799242879966,#C C walks.,Cleaning,Locomotion,"Movement through space, indicative of walking.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1142.9314342879966,#C C picks a bag from the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1146.0465242879966,#C C walks upstairs.,Cleaning,Locomotion,"Body moving through space (walking), high body acceleration.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1173.6978642879967,#C C turns off the light.,Cleaning,Stationary,"Low body/hand motion, simple action.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1183.9439242879969,#C C drops the cup on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1191.5198542879966,#C C arranges the table.,Cleaning,Object Transfer,Logistics step involving moving objects to arrange the table.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1203.5593542879967,#C C charges his phone.,Cleaning,Stationary,"Low body/hand motion, implies idle activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1223.196164287997,#C C takes the fork.,Cleaning,Object Transfer,Logistics/Setup step.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1229.8941542879966,#C C eats.,Cleaning,Stationary,"Low body/hand motion, eating involves minimal movement.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1250.3606042879967,#C C changes the position of the glass cup on the table.,Cleaning,Object Transfer,Logistics step involving moving an object from one position to another.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1252.814504287997,#C C adjusts the cord.,Cleaning,Stationary,"Adjusting the cord is likely a minor, low-energy action.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1258.2553142879965,#C C touches the keyboard.,Cleaning,Stationary,"Low body/hand motion, likely involves minimal movement.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1260.1250842879967,#C C touches his phone.,Cleaning,Stationary,"Low body/hand motion, likely involves minimal movement.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1262.4207242879966,#C C types on the keyboard.,Cleaning,Essential Operation,Core task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1269.7159542879967,#C C eats his food.,Cleaning,Stationary,"Low body/hand motion, eating is generally a stationary activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1286.5905942879967,#C C types on the keyboard.,Cleaning,Essential Operation,Core manual task involving repetitive hand movements.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1291.269114287997,#C C touches the computer's screen.,Cleaning,Stationary,"Low body/hand motion, likely involves gentle touch.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1303.2561042879963,#C C clicks the mouse.,Cleaning,Stationary,"Low body/hand motion, primarily hand activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1317.9353942879966,#C C types on the keyboard.,Cleaning,Essential Operation,"Core manual task, high hand activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1348.3123542879966,#C C eats his food.,Cleaning,Stationary,Eating involves low body and hand motion.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1354.2272842879966,#C C types on the keyboard.,Cleaning,Essential Operation,Core manual task involving repetitive hand movements.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1358.6791242879967,#C C moves his hand.,Cleaning,Stationary,"Low body/hand motion, could imply idle or minor hand movement without significant activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1361.326484287997,#C C types on the keyboard.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1407.7635442879966,#C C touches a box on the table.,Cleaning,Object Transfer,"Interaction with an object, short burst of hand activity.",silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1409.5275642879965,#C C picks a pack of gum from the table. #unsure,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1411.4642142879966,#C C drops the pack of gum on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1412.1695842879967,#C C picks a sachet from the box.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1414.8888142879966,#C C opens the sachet.,Cleaning,Object Transfer,Logistics action involving the manipulation of an object.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1421.3375842879966,#C C cleans the table with a wipe in his hand.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1431.8443042879967,#C C drops the wipe on the table.,Cleaning,Object Transfer,Refined via regex fallback,gold
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1437.059554287997,#C C types on the keyboard.,Cleaning,Essential Operation,Core manual task involving repetitive hand movements.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1448.761364287997,#C C presses the mouse.,Cleaning,Essential Operation,Core task involving fine hand movements.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1451.6139042879963,#C C types on the keyboard.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver
9b49246f-30e9-476f-ab8c-56a1bcb1d936,1491.1306842879967,#C C presses the mouse.,Cleaning,Stationary,"Low body/hand motion, likely involves minimal movement.",silver
