video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,76.4935186,#C C cleans the mushroom.,Cooking,Essential Operation,Core task involving manual cleaning activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,81.6583386,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,82.1256586,#C C picks the mushroom.,Cooking,Object Transfer,Logistics step of picking an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,82.6760686,#C C cleans the mushroom.,Cooking,Essential Operation,"Core manual task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,86.3197886,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,"Logistics/Setup step, short bursts of hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,86.9828186,#C C picks the mushroom.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,87.41549859999999,#C C cleans the mushroom.,Cooking,Essential Operation,Core task involving high hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,90.8750086,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,91.7439986,#C C picks the mushroom.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,92.2963386,#C C cleans the mushroom.,Cooking,Essential Operation,Core task involving manual cleaning activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,96.3923586,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics step involving picking up and placing the mushroom.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,97.0186286,#C C picks the mushroom.,Cooking,Object Transfer,Logistics step of picking an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,97.6707486,#C C cleans the mushroom.,Cooking,Essential Operation,"Core task involving manual cleaning activity, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,100.7479386,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,101.4415486,#C C picks the mushroom.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,102.5475986,#C C cleans the mushroom.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,107.2230286,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,"Logistics step, transferring the mushroom to the bowl.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,107.8264086,#C C picks the mushroom.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,108.3835486,#C C cleans the mushroom.,Cooking,Essential Operation,Core task involving manual activity with the hands.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,112.1189286,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,112.5965886,#C C picks the mushroom.,Cooking,Object Transfer,Logistics step involving picking an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,113.2078786,#C C cleans the mushroom.,Cooking,Essential Operation,"Core task involving manual manipulation, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,116.5728886,#C C puts the mushroom in the bowl.,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,117.0328786,#C C closes the tap.,Cooking,Essential Operation,Core task involving a manual operation to stop water flow.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,118.2640486,#C C shakes the hands.,Cooking,Stationary,"Low body/hand motion, hands shaking but not performing a task.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,119.1063986,#C C steps forward.,Cooking,Locomotion,Body moving through space (step).,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,119.9075686,#C C wipes the hands.,Cooking,Stationary,"Low body/hand motion, wiping hands is a minor action.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,123.5801986,#C C steps forward.,Cooking,Locomotion,"Body moving through space, indicative of walking or stepping.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,124.4397886,#C C moves the container.,Cooking,Object Transfer,Movement of an object from one place to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,125.0289386,#C C moves the hands.,Cooking,Stationary,"Low body/hand motion, could imply idle or waiting.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,125.6939586,#C C moves the hands.,Cooking,Stationary,"Low body/hand motion, possibly idle or talking.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,126.7150786,#C C opens the cabinet door.,Cooking,Object Transfer,Logistics step involving opening a cabinet door.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,127.0533986,#C C passes the cabinet door to the left hand.,Cooking,Object Transfer,Logistics step involving the transfer of an object from one hand to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,127.5334586,#C C picks the packet.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,129.13836859999998,#C C moves the packet.,Cooking,Object Transfer,Logistics/Setup step involving moving an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,130.2532086,#C C closes the cabinet.,Cooking,Object Transfer,"Closing an object, which is a logistics step.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,131.98122859999998,#C C puts the paper on the table.,Cooking,Object Transfer,"Logistics step, putting an object down.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,132.76058859999998,#C C tears the paper.,Cooking,Essential Operation,Core task involving manual dexterity and hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,134.6656486,#C C picks the onion.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,136.75871859999998,#C C passes the onion to the left hand.,Cooking,Object Transfer,Passing an object involves logistics and short bursts of hand acceleration.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,137.28787859999997,#C C puts the onion on the table.,Cooking,Object Transfer,Logistics step involving picking up and putting down an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,138.06325859999998,#C C picks the onion.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,138.9385686,#C C passes the onion to the left hand.,Cooking,Object Transfer,Transfer of an object from one hand to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,139.26722859999998,#C C puts the onion on the table.,Cooking,Object Transfer,"Logistics step, transferring the onion to the table.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,140.13228859999998,#C C moves the legs.,Cooking,Locomotion,"Body moving through space, likely involves walking or moving limbs.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,140.8963686,#C C picks the dirt.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,141.59760859999997,#C C passes the dirt to the right hand.,Cooking,Object Transfer,Logistics step involving passing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,141.9461486,#C C puts the dirt on the container.,Cooking,Object Transfer,Logistics step involving picking up and placing down an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,142.42813859999998,#C C picks the paper.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,142.65573859999998,#C C passes the paper to the right hand.,Cooking,Object Transfer,Transferring an object from one hand to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,143.03268859999997,#C C opens the cabinet door.,Cooking,Object Transfer,Logistics step involving opening a cabinet door.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,143.9922786,#C C puts the paper in the shelf.,Cooking,Object Transfer,Logistics step involving moving an object to a location.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,144.64443859999997,#C C closes the cabinet door.,Cooking,Object Transfer,Logistics step involving the manipulation of an object (closing a cabinet door).,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,145.55797859999998,#C C moves the cloth.,Cooking,Object Transfer,"Logistics step, moving an object (cloth).",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,146.2518586,#C C moves the cloth.,Cooking,Object Transfer,Logistics step involving moving an object (cloth).,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,147.79872859999998,#C C steps forward.,Cooking,Locomotion,Body movement through space.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,148.41844859999998,#C C picks the packet.,Cooking,Object Transfer,Logistics/Setup step.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,149.0253186,#C C passes the packet to the right hand.,Cooking,Object Transfer,Passing an object involves logistics and short bursts of hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,149.50532859999998,#C C puts the packet on the table.,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,150.04102859999998,#C C moves the containers.,Cooking,Object Transfer,"Logistics/moving objects, likely involves picking up and putting down containers.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,151.44791859999998,#C C moves the paper.,Cooking,Object Transfer,Logistics step involving moving an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,152.24957859999998,#C C picks the packet.,Cooking,Object Transfer,Logistics/Setup step (picking up an object).,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,153.17096859999998,#C C puts the packet on the table.,Cooking,Object Transfer,Logistics step of placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,154.0029186,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,154.94577859999998,#C C steps forward.,Cooking,Locomotion,Body moving through space (step).,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,155.9022786,#C C opens the cabinet .,Cooking,Object Transfer,Logistics/Setup step involving opening a cabinet.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,156.8552886,#C C opens the cabinet.,Cooking,Object Transfer,Logistics step involving opening a cabinet.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,157.9462386,#C C closes the cabinet.,Cooking,Object Transfer,Closing the cabinet involves a specific action of handling and manipulating an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,159.3029886,#C C closes the cabinet.,Cooking,Object Transfer,"Logistics step involving a cabinet, short burst of hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,160.0926586,#C C opens the cabinet.,Cooking,Object Transfer,Logistics action involving opening a cabinet.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,161.1776386,#C C looks at the container.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,162.4338886,#C C picks the container.,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,162.95929859999998,#C C closes the cabinet door.,Cooking,Object Transfer,Logistics action involving the closing of a cabinet door.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,163.94574859999997,#C C holds the container.,Cooking,Stationary,"Low body/hand motion, holding an object without moving.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,164.4790286,#C C puts the container on the table.,Cooking,Object Transfer,Logistics step involving moving an object to a location.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,165.72143859999997,#C C moves the cup.,Cooking,Object Transfer,Moving an object from one place to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,166.5225286,#C C moves the hand.,Cooking,Stationary,"Low body/hand motion, likely minimal movement.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,167.62446859999997,#C C moves the chopping board.,Cooking,Object Transfer,Moving an object (chopping board) from one location to another.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,169.0725986,#C C picks the spoon.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,169.93052859999997,#C C puts the spoon on the table.,Cooking,Object Transfer,Logistics step involving placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,170.37366859999997,#C C picks the knife.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,170.53307859999998,#C C passes the knife to the right hand.,Cooking,Object Transfer,"Passing an object, short burst of hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,170.9465286,#C C picks the onion.,Cooking,Object Transfer,Logistics action of picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,171.70551859999998,#C C puts the knife on the chopping board.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,172.82030859999998,#C C peels the onion.,Cooking,Essential Operation,"Core task involving manual manipulation, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,175.0285586,#C C puts the onion on the table.,Cooking,Object Transfer,Logistics step involving picking up and placing the onion.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,175.39606859999998,#C C picks the onion.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,175.55883859999997,#C C peels the onion.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,191.9059386,#C C passes the onion to the left hand.,Cooking,Object Transfer,Logistics step involving passing an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,193.1351086,#C C picks the knife.,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,193.8884086,#C C cuts the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,195.4004686,#C C peels the onion.,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,196.0562386,#C C puts the peel on the container.,Cooking,Object Transfer,Logistics step of placing the peel into a container.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,196.5851986,#C C puts the onion on the chopping board.,Cooking,Object Transfer,"Logistics step, transferring the onion to the chopping board.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,196.7801986,#C C cuts the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,198.0196286,#C C puts the knife on the chopping board.,Cooking,Object Transfer,Logistics/Setup step involving the placement of an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,198.2094786,#C C picks the peel.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,198.6294786,#C C puts the peel on the container.,Cooking,Object Transfer,"Logistics step, moving an object to a container.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,198.9827686,#C C peels the onion.,Cooking,Essential Operation,Core task involving high hand activity.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,199.7415586,#C C puts the peel in the container.,Cooking,Object Transfer,"Logistics step, placing an object into a container.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,200.3587186,#C C passes the onion to the left hand.,Cooking,Object Transfer,Logistics step involving the transfer of an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,200.9645986,#C C puts the onion on the chopping board.,Cooking,Object Transfer,Logistics step involving picking up and placing the onion.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,201.7458186,#C C puts the onion on the chopping board.,Cooking,Object Transfer,Logistics step involving the movement of an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,202.6620586,#C C picks the onion.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,202.9232686,#C C passes the onion to the left hand.,Cooking,Object Transfer,Logistics step involving the transfer of an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,203.1523986,#C C puts the onion on the chopping board.,Cooking,Object Transfer,Logistics step of placing the onion on the board.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,203.2814786,#C C picks the knife.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,203.6773686,#C C cuts the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,205.4944886,#C C cuts the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,207.5193186,#C C puts the knife down.,Cooking,Object Transfer,"Logistics/Setup step, putting an object down.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,208.2467986,#C C picks the peels.,Cooking,Object Transfer,Logistics step of picking up an item.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,208.6054286,#C C puts the peels in the container.,Cooking,Object Transfer,Logistics step involving picking up and placing the peels in a container.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,208.8784386,#C C touches the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,210.5350286,#C C picks the knife.,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver
228eb02a-6c89-4aa0-9cd4-0cdab1550c83,210.7673886,#C C cuts the onion.,Cooking,Essential Operation,"Core task, high hand activity.",silver
