video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
4572b198-2c1c-4920-bcf0-95fcebe12261,461.5749909546634,#C C closes the sink tap,Cooking,Object Transfer,Logistics step involving a tap.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,462.4744909546634,#C C lifts the basin,Cooking,Object Transfer,"Lifting an object, involves short bursts of hand acceleration.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,463.4608909546634,#C C places the steel bowl on the bowl,Cooking,Object Transfer,Logistics step involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,464.0903009546634,#C C places the bowl on the steel bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,464.33804095466337,#C C picks the steel sieve,Cooking,Object Transfer,Logistics step of picking up an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,465.6009909546634,#C C picks the chopsticks,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,466.2171009546634,#C C arranges the utensil on the rack,Cooking,Object Transfer,Logistics step involving placing objects.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,481.6192109546634,#C C opens the tap,Cooking,Object Transfer,Logistics action involving opening a tap.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,481.8163909546634,#C C rinses the steel strainer,Cooking,Essential Operation,Core task involving high hand activity.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,484.14055095466335,#C C closes the sink tap,Cooking,Object Transfer,Logistics step involving a short burst of hand activity to manipulate the tap.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,485.42247095466337,#C C picks the turner spatula,Cooking,Object Transfer,Logistics/Setup step.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,485.7245309546634,#C C places the steel strainer on the countertop,Cooking,Object Transfer,Logistics step involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,487.1166309546634,#C C places the turner spatula on the rack,Cooking,Object Transfer,Logistics action involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,488.9415709546634,#C C picks the spoon,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,489.8477109546634,#C C places the spoon on the rack,Cooking,Object Transfer,Logistics step involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,491.7410709546634,#C C closes the cabinet,Cooking,Object Transfer,Logistics step involving closing an object (cabinet).,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,493.50726095466337,#C C opens the fridge,Cooking,Object Transfer,Opening a fridge is a logistics step involving a specific object interaction.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,495.7189209546634,#C C picks the green beans pack,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,496.7943609546634,#C C closes the fridge,Cooking,Object Transfer,Closing the fridge involves a specific action of interaction with an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,497.7792609546634,#C C moves in the kitchen,Cooking,Locomotion,"Movement through space, likely walking or moving around the kitchen.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,499.28959095466337,#C C picks the bowl,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,500.8071909546634,#C C places the bowl in the sink,Cooking,Object Transfer,Logistics/Setup step.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,503.0979309546634,#C C tears the plastic pack,Cooking,Essential Operation,Core task involving manual dexterity and hand activity.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,505.0553809546634,#C C pours the green beans on the bowl,Cooking,Essential Operation,Core task involving high hand activity.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,507.4521309546634,#C C opens the sink tap,Cooking,Object Transfer,Opening a tap is a logistics step involving a specific action to manipulate an object (the tap).,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,508.9407009546634,#C C folds the plastic pack,Cooking,Stationary,Folding is a precise task that does not involve significant body or hand acceleration.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,509.3536409546634,#C C moves in the kitchen,Cooking,Locomotion,"Body moving through space, likely involves walking or moving around the kitchen.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,510.98317095466336,#C C lifts the dustbin cover,Cooking,Object Transfer,Logistics action involving lifting an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,511.3441009546634,#C C throws the plastic pack,Cooking,Object Transfer,"[CtxFixed] The action of throwing the plastic pack can be interpreted as a deliberate placement of the object, which fits the definition of 'Object Transfer'.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,512.3253209546634,#C C covers the dustbin,Cooking,Object Transfer,Logistics step involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,513.2011309546634,#C C moves in the kitchen,Cooking,Locomotion,Movement through the kitchen implies body motion through space.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,515.1308209546634,#C C opens the fridge,Cooking,Object Transfer,Logistics action involving opening a fridge.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,517.4489409546634,#C C picks the cooking pot,Cooking,Object Transfer,Logistics step of picking up an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,520.6461409546633,#C C close the fridge,Cooking,Object Transfer,"Closing an object, which involves a specific motion to complete the action.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,521.1219109546633,#C C moves in the kitchen,Cooking,Locomotion,"Movement through space, likely walking or moving around the kitchen.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,523.3715109546634,#C C moves the cooking pot on the cooker,Cooking,Locomotion,"Body moving through space to move the pot, high body acceleration.",silver
4572b198-2c1c-4920-bcf0-95fcebe12261,526.1818209546634,#C C places the cooking pot on the cooker,Cooking,Object Transfer,Logistics step involving placing an object.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,527.5620709546635,#C C adjusts the knob on the cooker,Cooking,Essential Operation,Adjusting the knob is a core manual task involving fine motor skills.,silver
4572b198-2c1c-4920-bcf0-95fcebe12261,528.6222209546635,#C C holds the bowl on the countertop,Cooking,Stationary,"Low body/hand motion, holding an object in place.",silver
