video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
c037be7a-e56b-4053-a48b-c593bf069ef4,70.6504,#C C picks another bolt from the ground with his left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,71.25973,#C C wipes the bolt with the piece of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,72.66304,#C C holds the bolt with his right hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,73.24153,#C C picks another piece of cloth from the ground with his left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,74.1673,#C C wipes the bolt with both pieces of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,81.17974,#C C drops the bolt on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the bolt onto the ground can be considered a deliberate placement, as it involves moving the bolt to a specific location (the ground).",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,82.46139,#C C picks another bolt from the ground with his left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,81.62903,#C C drops the second piece of cloth on the ground with his left hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the second piece of cloth on the ground with his left hand is a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,83.19054,#C C wipes the bolt with the piece of cloth in his right hand.,Mechanical Repair,Essential Operation,Core task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,88.31988,#C C drops the piece of cloth on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves deliberately placing the piece of cloth on the ground, which fits the criteria for Object Transfer.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,88.50025,#C C holds the bolt with his right hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,88.90319,#C C holds the second piece of cloth with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,89.52212,#C C drops the bolt on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the bolt onto the ground can be considered a deliberate placement, as it involves the intentional movement and positioning of an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,90.12806,#C C holds the piece of cloth with both hands.,Mechanical Repair,Stationary,Holding an object with both hands indicates a stationary position with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,90.66009,#C C drops the piece of cloth on the ground with his left hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the piece of cloth onto the ground is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,91.54175,#C C holds the brake drum with his left hand.,Mechanical Repair,Stationary,"Low body/hand motion, holding an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,91.89802,#C C picks the brake pad from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,93.80156,#C C places the brake pad on his leg.,Mechanical Repair,Object Transfer,"The action involves picking up and placing an object, which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,94.65309,#C C picks another brake pad from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,96.09971,#C C places the brake pad on his leg.,Mechanical Repair,Object Transfer,"The action involves placing an object (brake pad) on a body part (leg), which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,96.91671,#C C picks the first brake pad from his leg with his right hand.,Mechanical Repair,Object Transfer,Logistics action of picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,98.30289,#C C fits the brake pad into the brake drum with his right hand.,Mechanical Repair,Essential Operation,Core manual task involving precise hand movements.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,101.45784,#C C picks the second brake pad from his leg with his right hand.,Mechanical Repair,Object Transfer,Logistics step of picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,103.17905,#C C fits the brake pad into the brake drum with his right hand.,Mechanical Repair,Essential Operation,Core task involving fine motor skills and high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,107.28479,#C C picks a bolt from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics action involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,108.6431,#C C holds the brake pads and brake drum together with the bolt.,Mechanical Repair,Object Transfer,Logistics step involving holding and assembling parts.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,110.62346,#C C tightens the bolt with his right hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,112.21484,#C C places the brake drum into a motorcycle with both hands.,Mechanical Repair,Object Transfer,Logistics step involving the placement of an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,117.78861,#C C holds the brake drum in place with his left hand.,Mechanical Repair,Stationary,"Low body/hand motion, maintaining a position.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,118.35628,#C C picks another bolt from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an item.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,123.11341,#C C holds the brake drum in place on the motorcycle with the bolt.,Mechanical Repair,Stationary,Holding an object in place involves minimal body and hand movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,127.04209,#C C picks a tubular wrench from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics action involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,129.29244,#C C drives the bolt into the motorcycle with the tubular wrench with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,132.61882,#C C holds the tubular wrench with his right hand.,Mechanical Repair,Stationary,Holding an object without movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,132.65238,#C C picks another bolt from the ground with his left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,133.63117,#C C attaches the bolt to the tubular wrench with his left hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,134.62331,#C C fastens the bolt into the motorcycle with the tubular wrench with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,137.40897,#C C holds the tubular wrench with his left hand.,Mechanical Repair,Stationary,The action describes a static position with minimal motion.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,138.02425,#C C holds the brake drum with his right hand.,Mechanical Repair,Stationary,"The action involves holding an object, which implies low motion.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,139.02394,#C C fastens the bolt into the motorcycle with the tubular wrench with his left hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,140.83056,#C C touches the bolt with his left hand.,Mechanical Repair,Stationary,"Low body/hand motion, likely holding still.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,149.09314,#C C fastens the bolt into the motorcycle with the tubular wrench with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,151.67211,#O a dog X stands beside the motorcycle.,Mechanical Repair,Stationary,The action describes a static position without any movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,152.74524,#O the dog X walks away.,Mechanical Repair,Locomotion,Description of a person walking away.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,155.50865,#C C touches the bolt with his left hand.,Mechanical Repair,Stationary,"Low body/hand motion, touch action is minimal.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,156.01986,#C C drops the tubular wrench on the ground with his right hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action describes a deliberate placement of the tubular wrench onto the ground, which fits the criteria for 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,156.55748,#C C picks another tubular wrench from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,157.34618,#C C fastens another bolt on the motorcycle with the tubular wrench with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,161.90816,#C C picks some bolts from the ground with his left hand.,Mechanical Repair,Object Transfer,"Logistics step of picking up objects, short bursts of hand acceleration.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,161.90541,#C C drops the tubular wrench on the ground with his right hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the tubular wrench on the ground appears to be a deliberate placement rather than a mistake, as it follows a sequence of actions involving the wrench.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,162.4515,#C C picks the first piece of cloth from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics action involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,163.40302,#C C wipes a bolt with the piece of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,164.48789,#C C picks the adjustable wrench from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,164.63143,#C C picks the first tubular wrench with his left hand.,Mechanical Repair,Object Transfer,"Logistics step, picking up an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,165.79406,#C C holds the adjustable wrench with his left hand.,Mechanical Repair,Stationary,Holding an object in place with little to no movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,166.70886,#C C picks the second tubular wrench with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,167.30776,#C C holds the second tubular wrench with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,168.20106,#C C picks the second piece of cloth with his right hand.,Mechanical Repair,Object Transfer,"Logistics step, picking up an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,168.81025,#C C holds the second piece of cloth with his left hand.,Mechanical Repair,Stationary,Holding an object does not involve significant motion.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,171.41367,#C C moves the bottle of liquid from the stool to the ground with his right hand.,Mechanical Repair,Object Transfer,The action involves moving an object from one location to another.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,172.76152,#C C moves the stool with his right hand.,Mechanical Repair,Object Transfer,"Movement of an object (stool), short burst of hand activity.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,173.71278,#C C sits on the stool.,Mechanical Repair,Stationary,"Low body/hand motion, sitting position.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,174.62934,#C C holds the pieces of cloth with his right hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,175.00807,#C C drops the pieces of cloth on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the pieces of cloth onto the ground is a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,175.83691,#C C drops the tubular wrenches on the ground with his left hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves deliberately placing the tubular wrenches onto the ground, which fits the criteria for Object Transfer.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,176.36711,#C C holds the adjustable wrench with his right hand.,Mechanical Repair,Stationary,"Low body/hand motion, holding an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,177.09427,#C C holds a second drum brake with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal motion.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,177.8937,#C C drops the adjustable wrench on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the adjustable wrench onto the ground is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,178.70583,#C C holds the drum brake with both hands.,Mechanical Repair,Stationary,"Low body/hand motion, holding an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,182.73241,#O a man X pushes a motorcycle by.,Mechanical Repair,Locomotion,The action involves moving a motorcycle through space.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,185.02839,#O the dog X walks by C.,Mechanical Repair,Stationary,"Low body/hand motion, observing.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,189.96946,#C C holds the drum brake with his right hand.,Mechanical Repair,Stationary,"The action describes holding an object, which involves minimal movement.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,190.66243,#C C moves the bottle of liquid on the ground with his left hand.,Mechanical Repair,Object Transfer,"The action involves moving an object, which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,191.92177,#C C holds the drum brake with his left hand.,Mechanical Repair,Stationary,"The action involves holding an object, which indicates a low level of movement.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,193.42,#C C separates the drum brake with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,194.93283,#C C drops a part of the drum brake on the ground with his right hand.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves deliberately placing a part of the drum brake onto the ground, which fits the criteria for Object Transfer.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,195.74379,#C C picks the adjustable wrench from the ground with his right hand.,Mechanical Repair,Object Transfer,"Picking up an object, involves logistics.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,199.89919,#C C presses the drum brake together with the adjustable wrench.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,223.45305,#C C drops the adjustable wrench on the ground.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the adjustable wrench onto the ground is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,224.21364,#C C picks the first piece of cloth from the ground with his right hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,225.16532,#C C cleans the drum brake with the piece of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,233.47428,#C C wipes his left hand with the piece of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,234.89387,#C C holds the brake drum with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,236.61171,#C C cleans the drum brake with the piece of cloth.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,260.1919,#C C picks the part of the drum brake from the ground with his left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,261.62023,#C C holds the part of the drum brake with his right hand.,Mechanical Repair,Stationary,"The action describes holding an object, which involves minimal movement.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,262.29428,#C C holds the other part of the drum brake with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,263.53452,#C C attaches the drum brake parts together with both hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,266.85815,#C C picks another brake pad from the ground with his right hand.,Mechanical Repair,Object Transfer,"Logistics step, picking up an object with the hand.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,268.69103,#C C places the brake pad on his left leg.,Mechanical Repair,Stationary,The action involves placing an object on a limb and does not involve significant movement.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,269.87031,#C C picks another brake pad from the ground with his right hand.,Mechanical Repair,Object Transfer,Logistics action of picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,266.51581,#C C holds the drum brake with his left hand.,Mechanical Repair,Stationary,Holding an object with minimal motion.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,270.92056,#C C takes a chip from the floor,Mechanical Repair,Object Transfer,"The action involves picking up an object from the floor, which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,273.10855,#C C places the chip in the caliper,Mechanical Repair,Object Transfer,Logistics step involving placing an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,274.2739,#C C picks a chip from his lap,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,275.39521,#C C places the chip in the caliper,Mechanical Repair,Object Transfer,"Logistics step, placing an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,279.17705,#C C touches the tire on the floor,Mechanical Repair,Object Transfer,"Logistics step, interacting with an object on the floor.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,281.01825,#C C holds the caliper,Mechanical Repair,Stationary,"Low body/hand motion, holding an object without movement.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,282.16269,#C C moves a tissue on the floor,Mechanical Repair,Object Transfer,Moving an object (tissue) from one place to another.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,283.60215,#C C picks up a bolt from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,288.6101,#C C puts the bolt into the caliper,Mechanical Repair,Object Transfer,Logistics step involving the placement of an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,290.11944,#C C screws the bolt into the caliper with hand,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,295.71037,#C C takes a piece of tissue the floor,Mechanical Repair,Object Transfer,Logistics/Setup step (picking up an object).,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,296.18092,#C C cleans the caliper,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,297.22001,#C C drops the tissue on the floor,Mechanical Repair,Object Transfer,Refined via regex fallback,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,298.06242,#C C picks up a bolt from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,299.56569,#C C attaches the caliper to the motorcycle tire with the bolt,Mechanical Repair,Essential Operation,Core manual task involving precise hand movements.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,304.06055,#C C tests the brake of the motorcycle,Mechanical Repair,Stationary,"Testing involves minimal movement, primarily focused on observation.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,310.19362,#C C picks up a bolt from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,311.20742,#C C attaches the caliper to the motorcycle tire with the bolt,Mechanical Repair,Essential Operation,Core manual task involving precise hand movements.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,313.54284,#C C pushes the motorcycle tire,Mechanical Repair,Locomotion,"Movement of the body through space, likely involving pushing or moving an object.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,315.00382,#C C picks up a bolt remover from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,316.14152,#C C tightens the bolts on the caliper on the motorcycle tire,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,325.81307,#C C drops the bolt remover on the floor,Mechanical Repair,Object Transfer,Refined via regex fallback,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,326.35698,#C C takes the tissue from the floor,Mechanical Repair,Object Transfer,Logistics of picking up an item from a location.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,327.36829,#C C cuts the tissue,Mechanical Repair,Essential Operation,"Core task, high hand activity.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,328.15347,#C C squeezes tissue in his hand,Mechanical Repair,Essential Operation,"High hand activity, squeezing action.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,329.77015,#C C takes an hydraulic bottle from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver
c037be7a-e56b-4053-a48b-c593bf069ef4,330.52394,#C C pours the hydraulic on the tissue,Mechanical Repair,Essential Operation,"Core task involving manual pouring, high hand activity.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,333.00028,#C C pours the hydraulic on the floor,Mechanical Repair,Essential Operation,"[CtxFixed] The action of pouring the hydraulic on the floor could be interpreted as part of an essential operation, possibly in the context of cleaning or applying the liquid to a surface for a specific purpose.",silver
c037be7a-e56b-4053-a48b-c593bf069ef4,334.04518,#C C places the hydraulic bottle from the floor,Mechanical Repair,Object Transfer,Logistics step involving picking up and placing an object.,silver
