video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1467.414554287997,#C C picks cooking pot,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1472.2847542879967,# C C puts water in cooking pot,Cooking,Object Transfer,Logistics step involving transferring water to the pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1483.4832942879966,# C C closes tap,Cooking,Stationary,Closing a tap involves a brief action but generally indicates a pause or completion of a task.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1489.2663142879967,# C C puts cooking pot on gas,Cooking,Object Transfer,Logistics step of placing the pot on the gas stove.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1498.3202742879969,# C C picks cooking pot,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1502.242364287997,# C C puts pan on gas,Cooking,Object Transfer,Logistics step involving placing an object (pan) on a surface (gas stove).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1512.9144742879969,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1524.6718142879968,# C C peels garlic,Cooking,Essential Operation,"Core task involving hands, likely with repetitive motion.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1533.3095342879967,# C C puts garlic on sink,Cooking,Object Transfer,Logistics step of placing an object (garlic) on another surface (sink).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1553.317924287997,# C C peels garlic,Cooking,Essential Operation,"Core task, high hand activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1583.7382442879966,# C C picks garlic,Cooking,Object Transfer,Logistics action of picking an item.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1596.4309342879967,# C C puts garlic on sink,Cooking,Object Transfer,Logistics step of placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1631.9587542879967,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1647.3791842879966,# C C puts garlic in cooking pot,Cooking,Object Transfer,"Logistics step, moving the garlic to the pot.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1656.466344287997,# C C picks # #unsure,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1666.0408542879966,# C C picks bottle,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1667.8246942879966,# C C puts salt in cooking pot,Cooking,Object Transfer,Logistics step of picking up and placing the salt into the pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1673.9664242879967,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1676.4944942879968,# C C opens fridge,Cooking,Object Transfer,Logistics action involving opening a fridge.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1685.094134287997,# C C closes fridge,Cooking,Object Transfer,Logistics step involving the closing of a drawer or container.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1686.6141942879967,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1693.3885642879968,# C C picks foil,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1697.0520542879967,# C C cuts off paper,Cooking,Essential Operation,Core task involving manual dexterity and hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1702.8424342879966,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1717.2445042879967,# C C picks bowl,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1718.9351342879968,# C C puts bowl in fridge,Cooking,Object Transfer,"Logistics step, moving an object (bowl) to a location (fridge).",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1722.9098342879963,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1742.9906242879968,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1788.7804842879966,# C C presses machine,Cooking,Stationary,Pressing a machine is likely a stationary action with minimal body motion.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1817.8712742879968,# C C moves hand,Cooking,Stationary,"Low body/hand motion, could be idle or talking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1867.0281342879969,# C C puts machine aside,Cooking,Object Transfer,Logistics step involving moving an object to a different location.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1870.0218542879968,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1875.872774287997,# C C picks cooking pot,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1881.8107942879967,# C C opens cabinet,Cooking,Object Transfer,Logistics/Setup step involving opening a cabinet.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1893.7901142879969,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1915.5515242879967,# C C opens fridge,Cooking,Object Transfer,"Logistics action involving opening a fridge, short bursts of hand activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1917.7016342879967,# C C puts glass in fridge,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1958.4044242879968,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1971.9802742879965,# C C moves around,Cooking,Locomotion,"Body moving through space, likely walking or moving around.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1976.412304287997,# C C puts pepper in cooking pot,Cooking,Object Transfer,Logistics step involving picking up and placing the pepper.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1979.4132542879968,# C C walks around,Cooking,Locomotion,"Movement through space, likely involves walking which is characterized by high body acceleration.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1981.996244287997,# C C puts # #unsure in cabinet,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1984.3374842879969,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,1997.1939642879968,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2000.3447442879967,# C C covers cooking pot,Cooking,Stationary,"The action of covering a cooking pot is a low-energy, stationary task.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2002.5600542879963,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2004.7252842879968,# C C walks around,Cooking,Locomotion,"Movement through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2065.700254287997,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2071.3683742879966,# C C picks packet,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2073.2787342879965,# C C puts packet on table,Cooking,Object Transfer,Logistics step of placing an object on a surface.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2075.434214287997,# C C uncover cooking pot,Cooking,Stationary,Uncovering a pot is a low-energy action typically done while standing or sitting still.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2085.9858942879964,# C C picks spaghettis,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2095.9512342879966,# C C puts spaghettis in cooking pot,Cooking,Object Transfer,Logistics step of putting the spaghetti into the pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2109.3088942879967,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2117.2979242879965,# C C stirs food,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2122.6809442879967,# C C walks around,Cooking,Locomotion,"Movement through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2125.438400287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2141.2828302879966,# C C adjusts seats,Cooking,Stationary,"Adjusting seats is a low-energy, stationary action.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2158.8614402879966,# C C walks around,Cooking,Locomotion,"Movement through space, likely to involve high body acceleration.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2162.9882802879965,# C C stirs food,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2169.882530287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2174.2817002879965,# C C picks small machine,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2177.6336602879965,# C C puts small machine on table,Cooking,Object Transfer,Logistics step of placing an object on a surface.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2190.016440287997,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2200.0781202879966,# C C uncovers cooking pot,Cooking,Object Transfer,Logistics step involving picking up or removing a cover from the pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2202.9783402879966,# C C covers cooking pot,Cooking,Stationary,"Low energy activity, likely involves placing a lid on a pot without significant motion.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2206.530210287997,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2238.408010287997,#C C puts stirring spoon on plate,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2240.008460287997,# C C opens cabinet,Cooking,Object Transfer,Logistics step involving opening a cabinet.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2241.141364287997,# C C picks lid,Cooking,Object Transfer,Logistics/Setup step (picking up an object).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2242.2837642879967,# C C puts lid in cabinet,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2247.6337642879967,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2249.6124142879967,# C C uncovers food,Cooking,Object Transfer,Logistics step involving the removal of a cover.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2253.6644042879966,# C C stirs food,Cooking,Essential Operation,"Core task, high hand activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2255.9669842879966,# C C puts fork on plate,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2257.6807142879966,# C C walks around,Cooking,Locomotion,"Body moving through space, involves walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2304.1707742879967,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2308.198614287997,# C C puts fork on plate,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2313.251014287997,# C C walks around,Cooking,Locomotion,"Movement through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2338.1838842879965,# C C presses small machine,Cooking,Essential Operation,"Core task involving pressing a small machine, likely high hand activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2356.425174287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2364.4270042879966,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2366.190244287997,# C C puts fork on plate,Cooking,Object Transfer,Logistics step of placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2369.024684287997,# C C uncovers cooking pot,Cooking,Object Transfer,"The action involves picking up or removing the cover from a cooking pot, which is a logistics step.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2380.0603442879965,# C C covers cooking pot,Cooking,Stationary,"The action involves placing a lid on a pot which is a brief interaction with an object, but does not involve significant movement.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2381.841744287997,# C C puts stirring rod on plate,Cooking,Object Transfer,Logistics step involving placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2384.4937542879966,# C C opens tap,Cooking,Object Transfer,Logistics step involving opening a tap.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2389.365664287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2395.8358342879965,# C C picks machine,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2400.5585442879965,# C C walks around,Cooking,Locomotion,"Movement through space, high body acceleration.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2403.0764742879965,# C C puts machine on table,Cooking,Object Transfer,Logistics step involving placing an object on a surface.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2409.533744287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2419.2151342879965,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2428.5124742879966,# C C puts fork on table,Cooking,Object Transfer,"Logistics step, placing object.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2431.703224287997,# C C opens tap,Cooking,Object Transfer,Opening the tap is a logistics step involving the manipulation of an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2435.0893742879966,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2498.1291942879966,# C C picks fork,Cooking,Object Transfer,Logistics step of picking up the fork.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2499.8318142879966,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2507.7362442879967,# C C eats nodules,Cooking,Stationary,"Low body/hand motion, eating is generally a low-energy activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2510.445314287997,# C C moves around,Cooking,Locomotion,"Body moving through space, likely involves walking or moving around.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2514.7596242879968,# C C puts salt in nodules,Cooking,Object Transfer,Logistics action of placing salt in nodules.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2517.3492342879968,#C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2526.5718542879968,# C C scrolls phone,Cooking,Stationary,"Low body/hand motion, mostly finger movement.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2530.7462342879967,#C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2582.7172542879966,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2585.2041442879968,# C C covers cooking pot,Cooking,Stationary,"The action involves placing a lid on a pot, which is a brief motion followed by a stationary state.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2589.518244287997,# C C stirs nodules,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2594.7404942879966,# C C moves fork,Cooking,Stationary,Movement of a utensil does not imply significant body or hand motion.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2597.9628142879965,# C C eats nodules,Cooking,Stationary,"Low body/hand motion, eating is generally a low-energy activity.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2600.0889442879966,#C C puts fork on table,Cooking,Object Transfer,Logistics step of placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2601.609724287997,#C C walks around,Cooking,Locomotion,"Body moving through space, high body acceleration.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2627.2923342879967,#C C walks around,Cooking,Locomotion,"Body moving through space, involves walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2660.0217142879965,# C C uncovers cooking pot,Cooking,Object Transfer,Logistics step involving the removal of a lid or cover from a pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2672.188024287997,# C C eats nodules,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2675.113824287997,# C C stirs nodules,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2683.247164287997,#C C eats nodules,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2692.479884287997,#C C walks around,Cooking,Locomotion,Body moving through space.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2721.3903142879967,# C C scrolls phone,Cooking,Stationary,"Low body/hand motion, mostly finger movements which are not significant for IMU/Motion signature.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2788.2764642879965,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2807.3531642879966,#C C picks sieve,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2810.6699242879968,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2819.741424287997,# C C picks cooking pot,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2823.1876142879964,#C C pours water in sink,Cooking,Essential Operation,Core task involving active hand movement.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2824.722034287997,#C C puts cooking pot aside,Cooking,Object Transfer,Logistics step of moving the pot to a different location.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2828.9998342879967,# C C walks around,Cooking,Locomotion,Body moving through space (walking).,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2830.1496942879967,# C C picks cooking,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2833.322810287997,# C C puts nodules in cooking pot,Cooking,Object Transfer,Logistics step of placing items into the pot.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2834.634190287997,# C C covers cooking pot,Cooking,Stationary,"Low body/hand motion, likely involves a brief and stationary action.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2837.503620287997,#C C washes sieve,Cooking,Essential Operation,Core task involving manual operation with hands.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2841.546770287997,#C C puts sieve away,Cooking,Object Transfer,Logistics step involving putting an object away.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2844.857720287997,#C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2850.564590287997,# C C stirs nodules,Cooking,Essential Operation,Core task involving active hand movement.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2873.049760287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2877.937160287997,# C C plugs leaf,Cooking,Essential Operation,"[CtxFixed] The action of plugging a leaf is a deliberate and purposeful action, likely part of a larger task or process, such as setting up an experiment or device. This action does not fit into the 'Locomotion', 'Object Transfer', 'Search', 'Stationary', or 'Unknown' categories as it is a specific operation that is essential to the task at hand.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2879.335350287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2888.058770287997,# C C puts leaf in cooking pot,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2890.135410287997,# C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2916.264330287997,#C C puts nodules on plate,Cooking,Object Transfer,"Logistics step, placing items on a plate.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2922.019330287997,#C C puts water in cooking pot,Cooking,Object Transfer,Logistics step involving picking up and pouring water.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2924.314040287997,# C C puts pan in sink,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2928.9606002879973,# C C puts water in cooking pot,Cooking,Object Transfer,Logistics step involving picking up and pouring water.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2930.5285002879973,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2932.367710287997,# C C presses button,Cooking,Stationary,Pressing a button involves minimal movement and is typically associated with low energy activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2935.1461202879973,# C C walks around,Cooking,Locomotion,"Movement through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2938.160150287997,# C C walks around,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2948.224600287997,# C C puts # #unsure aside,Cooking,Object Transfer,Logistics step of putting something aside.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2959.999530287997,# C C stirs food,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
94e8fb8f-ecf5-409c-940b-a5c966ea2837,2972.857140287997,# C C picks bottle,Cooking,Object Transfer,Logistics action involving picking up an object.,silver
