video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
f3a0487b-70f6-4446-99a0-16dc78019ee7,51.312,#C C puts zucchinis in the sink,Cooking,Object Transfer,Logistics step involving moving objects from one place to another.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,52.04684,#C C moves around,Cooking,Locomotion,"Body moving through space, indicative of walking or moving around.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,54.35633,#C C picks carrots,Cooking,Object Transfer,Logistics step involving picking up objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,58.73938,#C C opens the bag of vegetables,Cooking,Object Transfer,Logistics step involving opening a container.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,62.98022,#C C picks kales,Cooking,Object Transfer,Logistics step of picking an object (kale).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,66.22052,#C C closes the bag of vegetables,Cooking,Object Transfer,Logistics action involving closing a bag.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,67.65972,#C C picks broccoli,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,68.03636,#C C puts broccoli on the bag,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,68.27193,#C C picks snow peas,Cooking,Object Transfer,Logistics step of picking up the snow peas.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,69.1757,#C C moves around,Cooking,Locomotion,"Body moving through space, likely involves walking or moving around the kitchen.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,71.25848,#C C puts snow peas on the counter,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,72.85717,#C C puts carrots in the sink,Cooking,Object Transfer,Logistics step involving moving the carrots to the sink.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,74.85789,#C C puts kales in the sink,Cooking,Object Transfer,Logistics step involving moving the kales to the sink.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,77.42519,#C C opens the cabinet,Cooking,Object Transfer,Logistics/Setup step involving opening a cabinet.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,79.30852,#C C picks a sieve basin,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,82.13987,#C C picks carrots,Cooking,Object Transfer,Logistics step involving picking up objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,83.45305,#C C picks zucchinis,Cooking,Object Transfer,"Logistics step, picking up objects.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,85.13323,#C C picks an onion,Cooking,Object Transfer,Logistics step of picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,86.71675,#C C picks a carrot,Cooking,Object Transfer,"Logistics step, picking up an item.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,87.96589,#C C puts the vegetables in the sieve bowl,Cooking,Object Transfer,Logistics step involving picking up and placing the vegetables.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,89.18534,#C C picks a bowl,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,90.20392,#C C puts the broccoli in the sieve bowl,Cooking,Object Transfer,Logistics step involving the transfer of an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,91.47854,#C C picks snow peas,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,93.27621,#C C opens the packed snow peas,Cooking,Object Transfer,Logistics step involving opening a container.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,104.58723,#C C puts snow peas on the sink counter,Cooking,Object Transfer,Logistics step involving moving an object from one location to another.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,105.13156,#C C folds the plastic bag,Cooking,Essential Operation,"Core manual task involving hands, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,105.91266,#C C puts the the plastic bag on the sink counter,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,106.78417,#C C picks kales,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,107.85568,#C C opens the wrapping on the kales,Cooking,Object Transfer,Logistics step involving opening an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,112.315,#C C puts the plastic paper on the counter,Cooking,Object Transfer,Logistics step involving placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,116.71879,#C C puts the kales in the sieve bowl,Cooking,Object Transfer,Logistics step involving picking up and placing the kales.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,123.24605,#C C turns the tap,Cooking,Essential Operation,Turning the tap is a core manual task involving fine hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,124.70144,#C C opens the tap,Cooking,Object Transfer,Logistics action involving opening an object (tap).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,126.0774,#C C puts the snow peas in the sink,Cooking,Object Transfer,Logistics step involving the transfer of an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,128.54839,#C C picks a knife,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,129.59672,#C C puts the knife on the sink counter,Cooking,Object Transfer,"Logistics step, short burst of hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,130.51011,#C C moves around,Cooking,Locomotion,"Movement through space, likely involves walking or moving around.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,131.63994,#C C opens the drawer,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,132.24756,#C C closes the drawer,Cooking,Object Transfer,Logistics step involving the interaction with a drawer.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,133.13562,#C C opens the drawer,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,134.6473,#C C closes the drawer,Cooking,Object Transfer,Logistics/Setup step involving closing a drawer.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,135.19793,#C C opens the drawer,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,136.18064,#C C closes the drawer,Cooking,Object Transfer,Closing a drawer is a logistics step involving object manipulation.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,137.0874,#C C opens the drawer,Cooking,Object Transfer,Logistics/Setup step involving opening a drawer.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,139.72727,#C C picks a chopping board,Cooking,Object Transfer,Logistics step involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,141.36442,#C C opens the drawer,Cooking,Object Transfer,Logistics/Setup step involving opening a drawer.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,142.4134,#C C closes the drawer,Cooking,Object Transfer,Logistics step involving the manipulation of an object (drawer).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,143.50445,#C C picks a peeler,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,144.02469,#C C closes the drawer,Cooking,Object Transfer,Logistics step involving the interaction with a drawer.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,145.15586,#C C moves around,Cooking,Locomotion,"Body moving through space, likely involves walking or moving around.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,146.34838,#C C puts the chopping board on the counter,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,146.61557,#C C puts the peeler on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,148.72221,#C C moves carrot in the sieve basin,Cooking,Essential Operation,"Core task involving manipulation, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,150.01857,#C C picks broccoli,Cooking,Object Transfer,"Logistics step, picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,150.87574,#C C opens the tap,Cooking,Object Transfer,Opening the tap is a logistics step involving the manipulation of an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,151.58404,#C C washes the broccoli,Cooking,Essential Operation,Core manual task involving hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,173.30568,#C C moves the chopping board,Cooking,Object Transfer,"Moving an object (chopping board), short burst of hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,174.12219,#C C picks a peeler,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,174.24379,#C C puts the peeler on the counter,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,175.44311,#C C picks a knife,Cooking,Object Transfer,"Logistics/Setup step, involves picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,177.83021,#C C cuts broccoli,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,201.36895,#C C puts the broccoli stem on the sink counter,Cooking,Object Transfer,"Logistics/Setup step, moving the broccoli from one location to another.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,203.9461,#C C picks broccoli leaves,Cooking,Object Transfer,Logistics step of picking up objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,206.19723,#C C puts the broccoli leaves on the sieve bowl,Cooking,Object Transfer,Logistics step involving picking up and placing the broccoli leaves.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,208.90231,#C C washes broccoli,Cooking,Essential Operation,Core manual task involving repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,214.34538,#C C cuts broccoli,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,217.0562,#C C pulls a cooking pot,Cooking,Object Transfer,Logistics action involving picking up an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,217.79066,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,The action involves moving an object (broccoli) to a specific location (cooking pot).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,220.25825,#C C washes broccoli,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,222.56985,#C C cuts broccoli,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,224.73716,#C C closes the tap,Cooking,Essential Operation,"Core task involving manipulation, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,225.8253,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,Logistics step involving moving the broccoli into the pot.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,226.7513,#C C cuts broccoli,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,228.86797,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,"Logistics step, moving the broccoli into the pot.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,229.54794,#C C cuts broccoli,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,232.60412,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,The action involves moving the broccoli from one location to another.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,234.13549,#C C cuts broccoli,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,242.38284,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,The action involves moving an object (broccoli) to a specific location (cooking pot).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,245.34224,#C C cuts broccoli,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,247.34196,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,Action involves moving an object (broccoli) to a location (cooking pot).,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,250.50196,#C C cuts broccoli,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,251.86164,#C C throws the broccoli in the cooking pot,Cooking,Object Transfer,"Action involves moving the broccoli to the pot, a logistics step.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,257.44518,#C C picks carrots,Cooking,Object Transfer,Logistics step involving picking up objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,259.47989,#C C washes the carrots,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,266.45718,#C C closes the tap,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,267.30392,#C C cots the carrot,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,271.63117,#C C picks the peeler,Cooking,Object Transfer,Logistics step of picking up an item.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,272.58216,#C C peels the carrot,Cooking,Essential Operation,Core task involving manual dexterity and hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,285.33328,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,285.78951,#C C cuts the carrots into pieces with a knife,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,295.91803,#C C separates the carrot pieces,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,296.63804,#C C takes the carrots from the chopping board,Cooking,Object Transfer,Logistics step involving picking up and moving the carrots.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,297.53376000000003,#C C puts the carrots pieces into the cooking pot,Cooking,Object Transfer,Logistics step involving moving objects from one place to another.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,298.36536,#C C takes a carrot from the basin,Cooking,Object Transfer,Logistics step involving picking up and transferring the carrot.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,298.36536,#C C puts the knife on the chopping board,Cooking,Object Transfer,Logistics step involving placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,299.18131,#C C moves the piece of carrot into the cooking pot,Cooking,Object Transfer,Logistics step involving moving an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,299.63677,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,300.24459,#C C removes the carrot peels with the knife,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,301.45994,#C C cuts the end of the carrot with a knife,Cooking,Essential Operation,Core task involving manual dexterity and high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,303.1817,#C C cuts the tip of the carrot with a knife,Cooking,Essential Operation,Core task involving high hand activity with precise movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,304.16632,#C C puts the knife on the chopping board,Cooking,Object Transfer,Logistics/Setup step involving moving an object to a specific location.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,304.40194,#C C takes the scraper from the chopping board,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,304.95367,#C C scrapes the peels off the carrots with a scraper,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,312.2014,#C C turns the carrot,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,313.07292,#C C scrapes the peels off the carrots with a scraper,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,323.79147,#C C puts the scraper on the counter,Cooking,Object Transfer,"Logistics/Setup step, placing object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,324.21505,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,325.15283,#C C cuts the carrot with a knife,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,326.10069,#C C takes the piece of carrot,Cooking,Object Transfer,"Logistics step, picking up the carrot piece.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,326.79561,#C C eats the carrots,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,327.32377,#C C cuts the carrots into pieces with a knife,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,339.9971,#C C takes the carrots from the chopping board,Cooking,Object Transfer,"Logistics step, moving the carrots from the chopping board.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,340.75672,#C C puts the carrots pieces into the cooking pot,Cooking,Object Transfer,Logistics step involving the transfer of objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,341.26174000000003,#C C takes the carrots from the chopping board,Cooking,Object Transfer,"Logistics/Setup step, involves picking up and moving an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,341.70924,#C C puts the carrots pieces into the cooking pot,Cooking,Object Transfer,Logistics step involving the transfer of objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,342.34458,#C C takes the piece of carrot,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,342.83995,#C C puts the knife on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and placing the knife.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,342.83995,#C C eats the piece of carrot,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,343.3469,#C C takes the scraper from the counter,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,343.6034,#C C takes a carrot from the basin,Cooking,Object Transfer,Logistics step of picking up an item.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,344.45095000000003,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,345.6268,#C C cuts the end of the carrot with a knife,Cooking,Essential Operation,Core task involving precise hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,347.59431,#C C cuts the tip of the carrot with a knife,Cooking,Essential Operation,Core task involving precise hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,348.33864,#C C takes removes the peel from the carrot,Cooking,Essential Operation,Core manual task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,348.95654,#C C puts the knife on the chopping board,Cooking,Object Transfer,"Logistics/Setup step, short bursts of hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,349.38847,#C C takes the scraper from the counter,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,349.72103,#C C scrapes the peels off the carrots with a scraper,Cooking,Essential Operation,Core task involving high hand activity and focused manual operation.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,353.24943,#C C turns the carrot,Cooking,Essential Operation,"Core task involving manipulation, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,353.81676,#C C pushes the peel from the chopping board,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,354.54524000000004,#C C scrapes the peels off the carrots with a scraper,Cooking,Essential Operation,Core task involving high hand activity and precise motion.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,359.5375,#C C puts the scraper on the chopping board,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing the scraper.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,359.9607,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,359.9607,#C C pushes the peel from the chopping board,Cooking,Essential Operation,Core task involving manual dexterity and hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,360.77768,#C C cuts the carrots into pieces,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,366.96488,#C C moves the carrots into the cooking pot,Cooking,Object Transfer,Logistics step involving moving the carrots to the pot.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,369.18907,#C C takes a green radish from the basin,Cooking,Object Transfer,Logistics/Setup step involving picking up and moving an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,370.26927,#C C removes the carrot peel off the green radish,Cooking,Essential Operation,Core task involving fine manual manipulation.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,372.37622,#C C opens the tap,Cooking,Object Transfer,Opening the tap is a logistics step involving the interaction with an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,372.90426,#C C washes the green radish,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,373.99609,#C C takes a green radish from the basin,Cooking,Object Transfer,Logistics step of picking up the radish.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,374.61284,#C C washes the green radishes,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,379.58178,#C C closes the tap,Cooking,Essential Operation,Core task involving manual operation with hands.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,380.67948,#C C takes the knife,Cooking,Object Transfer,Logistics/Setup step.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,380.93131,#C C puts the green radishes on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,381.98721,#C C cuts the end of the green radish with a knife,Cooking,Essential Operation,Core task involving manual dexterity and precise hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,382.71553,#C C turns the radish,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,383.49202,#C C cuts the tip of the green radish with a knife,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,384.26609,#C C pushes the radish pieces off the chopping board with a knife,Cooking,Essential Operation,Core task involving high hand activity.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,384.9781,#C C cuts the radish into pieces with a knife,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,389.75812,#C C moves the radishes' pieces into the cooking pot,Cooking,Object Transfer,Logistics step involving picking up and placing down objects.,silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,390.58306,#C C moves the radish,Cooking,Essential Operation,"Core task involving manipulation of an object, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,391.39137,#C C cuts the end of the green radish with a knife,Cooking,Essential Operation,"Core task, high hand activity.",silver
f3a0487b-70f6-4446-99a0-16dc78019ee7,391.9673,#C C pushes the radish piece off the chopping board with a knife,Cooking,Object Transfer,Movement of an object (radish piece) from one location to another.,silver
