video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
ebae32c1-6ad1-4b96-851c-166e1784d50a,241.857,#C C puts the #unsure away,Carpentry,Object Transfer,"Logistics/Setup step, putting an object away.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,245.593,#C C writes on the #unsure,Carpentry,Stationary,Writing typically involves minimal body movement and can be considered a low-energy activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,257.817,#C C puts the #unsure away,Carpentry,Object Transfer,"Logistics step, likely involves picking up and putting down an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,258.881,#C C picks up #unsure,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,262.885,#C C writes on the #unsure,Carpentry,Stationary,Writing typically involves minimal body movement and is a fine motor skill that doesn't require significant hand acceleration.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,274.291,#C C puts the #unsure away,Carpentry,Object Transfer,Logistics step involving putting an item away.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,278.688,#C C adjusts the camera,Carpentry,Search,"Head movement (adjusting the camera view), hands mostly still.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,280.892,#C C writes on the #unsure,Carpentry,Stationary,Writing typically involves fine motor skills and minimal body movement.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,292.543,#C C puts the label away,Carpentry,Object Transfer,Logistics step of putting an object away.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,293.487,#C C counts the labels,Carpentry,Stationary,"Low body/hand motion, likely involves cognitive process.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,305.21500000000003,#C C writes on the label,Carpentry,Stationary,"Low body/hand motion, mostly hand activity while writing.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,316.389,#C C puts the label away,Carpentry,Object Transfer,"Logistics/Setup step, moving the label to storage.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,326.255,#C C writes on the label,Carpentry,Stationary,Writing involves minimal body movement and is a stationary activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,337.152,#C C puts the label away,Carpentry,Object Transfer,Logistics step involving moving an object to a storage location.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,338.149,#C C counts the labels,Carpentry,Stationary,"Low body/hand motion, likely involves visual inspection.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,345.279,#C C writes on the label,Carpentry,Stationary,Writing typically involves minimal body movement and is a fine motor task.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,357.59000000000003,#C C puts the label away,Carpentry,Object Transfer,"Logistics step, putting an object away.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,358.245,#C C counts the labels,Carpentry,Stationary,"Low body/hand motion, likely involves cognitive activity rather than physical movement.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,360.548,#C C picks up a label,Carpentry,Object Transfer,"Logistics/Setup step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,369.451,#C C writes on the label,Carpentry,Stationary,"Low body/hand motion, writing involves fine motor skills but is generally stationary.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,382.324,#C C picks up a label,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,384.575,#C C writes on the label,Carpentry,Stationary,"Writing involves minimal body movement, mostly hand activity which is not classified as essential operation due to its stationary nature.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,395.092,#C C looks around,Carpentry,Stationary,"Low body/hand motion, likely visual observation.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,404.786,#C C puts the label away,Carpentry,Object Transfer,Logistics/Setup step involving moving an object to a storage location.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,406.341,#C C picks up the spray,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,408.723,#C C moves the glove aside,Carpentry,Stationary,"Minimal motion involved, likely a preparatory action.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,409.186,#C C moves the glove aside,Carpentry,Stationary,"Minimal motion, likely a preparatory gesture before a more active task.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,409.914,#C C picks up the tissue paper,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,411.016,#C C wipes the paper,Carpentry,Essential Operation,Core task involving manual activity with hands.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,422.946,#C C puts the tissue away,Carpentry,Object Transfer,Logistics step of putting an object away.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,428.792,#C C holds the container,Carpentry,Stationary,"Low body/hand motion, holding a position.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,431.977,#C C picks up the plant,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,434.152,#C C picks up the razor,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,437.134,#C C cuts the plant,Carpentry,Essential Operation,"Core task, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,447.491,#C C puts the parts of plant away,Carpentry,Object Transfer,Logistics step involving putting items away.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,451.617,#C C picks up the spray,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,452.41,#C C puts the spray down,Carpentry,Object Transfer,Logistics step involving picking up or putting down an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,453.775,#O woman X picks up the container,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,455.915,#C C takes the container from woman X,Carpentry,Object Transfer,Logistics step involving picking up and moving an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,457.577,#C C puts the container down,Carpentry,Object Transfer,Logistics step involving the placement of an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,461.852,#C C picks up the plant,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,468.654,#C C cuts the plant,Carpentry,Essential Operation,"Core task, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,473.396,#C C throws the part of plant away,Carpentry,Object Transfer,"[CtxFixed] The action of throwing the part of the plant away involves moving an object (the plant part) from one location to another (throwing it away), which fits the definition of Object Transfer.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,476.47,#C C cuts the plant,Carpentry,Essential Operation,"Core task involving manual operation with tools, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,480.471,#C C picks up the spray,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,482.078,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant is likely to involve holding the spray bottle and spraying, which is a low energy activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,484.843,#C C puts the spray down,Carpentry,Object Transfer,"Logistics/Setup step, placing an object down.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,486.291,#C C picks up the basin,Carpentry,Object Transfer,"Logistics/Setup step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,487.346,#C C puts the basin down,Carpentry,Object Transfer,Logistics step involving the placement of an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,488.687,#C C picks up a small pipe,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,494.059,#C C fixes the small pipe on the plant,Carpentry,Essential Operation,Core task involving manual work on fixing the pipe.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,498.912,#C C picks up the plant,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,500.044,#C C fixes the plant on the small pipe,Carpentry,Essential Operation,"Core manual task involving hands, likely with tools or materials.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,518.991,#C C picks up the label,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,525.548,#C C adjusts the chair,Carpentry,Stationary,Adjusting a chair likely involves minor movements and could be considered a low-energy activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,527.31,#C C picks up the container from the other container,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,537.3193493333332,#C C picks up the jar,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,537.9203493333333,#C C pours the #unsure on the container,Carpentry,Essential Operation,Core task involving manual activity with hands.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,540.7343493333333,#C C puts the jar down,Carpentry,Object Transfer,"Logistics step, placing the jar down.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,541.8773493333332,#C C picks up the spray,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,542.5893493333332,#C C sprays the #unsure,Carpentry,Stationary,"The action of spraying could involve holding a spray can or gun, which is a low-energy activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,551.5923493333333,#C C puts the spray down,Carpentry,Object Transfer,Logistics step involving picking up or putting down an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,551.8073493333333,#C C shakes the container,Carpentry,Stationary,Shaking a container is a low-energy action with minimal body movement.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,553.3553493333333,#C C adjusts the chair,Carpentry,Stationary,Adjusting a chair typically involves minor movements and can be considered a low-energy activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,556.0403333333334,#C C puts the container down,Carpentry,Object Transfer,"Logistics step, putting down an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,560.6963333333333,#C C picks up the spray,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,562.4613333333333,#C C picks up the plant,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,563.3843333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant is likely to involve holding the spray bottle and spraying, which does not involve significant body movement.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,568.8013333333333,#C C puts the plant in the container,Carpentry,Object Transfer,Logistics step involving the placement of an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,570.6623333333333,#C C puts the spray down,Carpentry,Object Transfer,Logistics step involving picking up or putting down an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,572.2503333333333,#C C moves the containers,Carpentry,Object Transfer,Logistics step involving the movement of containers.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,575.5333333333333,#C C picks up the plant,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,579.0373333333333,#C C picks up the blade,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,581.7233333333334,#C C cuts the plant,Carpentry,Essential Operation,"Core task, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,589.6203333333333,#C C picks up the plant,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,591.7183333333334,#C C picks up the container,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,593.7523333333334,#C C picks up the spray,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,595.1223333333334,#C C sprays on the #unsure,Carpentry,Essential Operation,"Core task involving manual application of spray, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,598.6573333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant typically involves holding a spray bottle and applying it, which does not involve significant body or hand motion.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,600.9163333333333,#C C puts the spray down,Carpentry,Object Transfer,"Logistics/Setup step, short burst of hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,603.5853333333333,#C C picks up the plant,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,615.6693333333333,#C C holds up the tent fabric,Carpentry,Stationary,"The action involves holding up an object, which indicates a static posture with minimal movement.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,621.8276333333333,#O woman X puts the plants inside the tent,Carpentry,Object Transfer,Logistics step of placing objects (plants inside the tent).,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,626.3233333333333,#C C puts the tent fabrics back on,Carpentry,Object Transfer,Logistics step involving placing objects.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,631.3523333333334,#C C adjusts the chair,Carpentry,Stationary,Adjusting likely involves fine-tuning and minimal body movement.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,639.6943333333334,#C C picks up the spray,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,641.8903333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant is likely to involve holding the spray bottle and applying it, which typically does not involve significant body or hand motion.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,644.5333333333333,#C C puts the spray down,Carpentry,Object Transfer,"Logistics action, short burst of hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,646.0393333333334,#C C picks up the blade,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,650.1343333333333,#C C cuts the plant,Carpentry,Essential Operation,Core task involving high hand activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,654.2873333333333,#C C puts the part of plant away,Carpentry,Object Transfer,Logistics step involving picking up and putting away an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,656.1553333333334,#C C picks up the spray,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,657.6663333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant typically involves holding the spray bottle and spraying, which does not involve significant body or hand acceleration.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,660.6823333333333,#C C puts the spray down,Carpentry,Object Transfer,"Logistics step, putting an object down.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,663.1943333333334,#C C holds the basin,Carpentry,Stationary,"Low body/hand motion, holding an object in place.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,664.2213333333334,#C C picks up the small container,Carpentry,Object Transfer,Logistics/Setup step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,667.8153333333333,#C C fixes the small container on the plant,Carpentry,Object Transfer,"Logistics action, placing an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,672.6343333333333,#C C fixes the plant on the small container,Carpentry,Object Transfer,"The action involves placing an object (plant) into a container, which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,684.2493333333333,#C C picks up the spray,Carpentry,Object Transfer,Logistics action involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,685.6193333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant typically involves holding a spray bottle and applying it, which does not involve significant body or hand motion.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,690.7333333333333,#C C puts the spray down,Carpentry,Object Transfer,"Logistics/Setup step, short burst of hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,692.0213333333334,#C C picks up the label,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,695.0473333333333,#C C fixes the label on the plant,Carpentry,Object Transfer,Logistics step involving placing an object (label).,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,698.9603333333333,#C C picks up the label,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,701.0513333333333,#C C puts the label on the plant,Carpentry,Object Transfer,"The action involves placing an object (label) onto another object (plant), which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,704.8483333333334,#C C picks up the plant,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,705.8273333333334,#C C puts the plant in the container,Carpentry,Object Transfer,Logistics step involving moving an object from one place to another.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,710.4863333333333,#C C picks up the tissue paper,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,711.7623333333333,#C C wipes the paper,Carpentry,Essential Operation,"Core task involving manual effort, likely with high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,717.0263333333334,#C c throws the tissue in the bin,Carpentry,Object Transfer,Action involves moving an object (tissue) to a destination (bin).,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,719.1143333333333,#C C picks up the plant,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,722.5533333333333,#C C cuts the plant,Carpentry,Essential Operation,Core task involving high hand activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,728.3553333333333,#C C puts the blade down,Carpentry,Object Transfer,"Logistics/Setup step, putting an object down.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,729.1943333333334,#C C looks at the watch,Carpentry,Search,"Head movement (looking), passive hands.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,731.7153333333333,#C C throws the part of the plant in the bin,Carpentry,Object Transfer,"[CtxFixed] The action involves moving an object (part of the plant) to a specific location (the bin), which fits the definition of Object Transfer.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,733.2143333333333,#C C picks up the spray,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,735.1903333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant typically involves holding the spray bottle and moving it in a controlled manner, which does not involve significant body or hand acceleration.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,737.9103333333334,#C C puts the spray down,Carpentry,Object Transfer,"Logistics step, moving an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,739.2273333333333,#C C picks up the plant,Carpentry,Object Transfer,Logistics action of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,743.3323333333333,#C C cuts the plant,Carpentry,Essential Operation,Core task involving high hand activity.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,749.1463333333334,#C C throws the part of plant in the bin,Carpentry,Object Transfer,"The action involves moving an object to a destination, which is a logistics step.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,752.4623333333334,#C C cuts the plant,Carpentry,Essential Operation,"Core task, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,759.7603333333334,#C C picks up the spray,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,760.8823333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant is likely to involve holding the spray bottle and applying it, which does not involve significant body or hand motion.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,763.6343333333333,#C C puts the spray down,Carpentry,Object Transfer,"Logistics/Setup step, short burst of hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,767.9673333333333,#C C picks up a small container,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,771.8223333333333,#C C picks up a small container,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,776.0903333333333,#C C fixes the small container on the plant,Carpentry,Object Transfer,Logistics/Setup step involving placing an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,778.2113333333333,#C C fixes the plant on the small container,Carpentry,Object Transfer,Logistics action of placing the plant on the container.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,788.3533333333334,#C C picks up the label,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,790.3553333333333,#C C puts the label on the plant,Carpentry,Object Transfer,Logistics step involving placing an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,793.5603333333333,#C C puts the plant in the container,Carpentry,Object Transfer,Logistics step involving placing an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,801.1133333333333,#C C picks up the plant,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,805.6143333333333,#C C picks up the blade,Carpentry,Object Transfer,Logistics/Setup step involving picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,809.0913333333333,#C C cuts the plant,Carpentry,Essential Operation,"Core task, high hand activity.",silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,814.2153333333333,#C C puts the blade down,Carpentry,Object Transfer,Logistics step involving the placement of an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,815.5903333333333,#C C puts the part of plant in the bin,Carpentry,Object Transfer,Logistics step involving placing an object in a bin.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,819.1583333333333,#C C picks up the spray,Carpentry,Object Transfer,Logistics step of picking up an object.,silver
ebae32c1-6ad1-4b96-851c-166e1784d50a,821.7873333333333,#C C sprays the plant,Carpentry,Stationary,"The action of spraying a plant is typically low in body and hand motion, as it involves holding the spray bottle and applying the spray, which does not involve much movement.",silver
