video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0b90f635-f966-4b97-988d-6594183bc08d,684.9004409546634,#C C puts the remote on the table with his left hand,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,9,r001
0b90f635-f966-4b97-988d-6594183bc08d,785.9284669546635,#C C lifts the sandwich towards his mouth with his hands #unsure,Cooking,Object Transfer,"The action involves picking up the sandwich, which is a logistics step.",silver,9,r001
0b90f635-f966-4b97-988d-6594183bc08d,822.7415369546635,#C C visually inspects the sandwich in his right hand,Cooking,Search,Visual inspection involves head movement and focused observation.,silver,9,r001
0b90f635-f966-4b97-988d-6594183bc08d,923.8948009546634,#C C puts the can drink on the table with her right hand,Cooking,Object Transfer,Logistics step of placing an object down.,silver,9,r001
0b90f635-f966-4b97-988d-6594183bc08d,946.0257209546636,#C C holds the yellow nylon with her left hand,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,9,r001
0b90f635-f966-4b97-988d-6594183bc08d,959.4506709546636,#C C takes the biscuit toward her mouth with her right hand #unsure,Cooking,Object Transfer,"The action involves picking up the biscuit, which is a logistics step.",silver,9,r001
0be670d2-3216-4261-ab73-f9941b69e04c,497.2554,#C C scratches his right hand with his left hand. #Unsure,Desk Work,Stationary,"Low body/hand motion, primarily a small, localized action.",silver,9,r001
0be670d2-3216-4261-ab73-f9941b69e04c,737.56075,#C C touches his tummy with his right hand.,Desk Work,Stationary,"Low body/hand motion, likely idle or talking.",silver,9,r001
0be670d2-3216-4261-ab73-f9941b69e04c,745.6359,#C C touches his tummy with both hands.,Desk Work,Stationary,"Low body/hand motion, indicative of a pause or idle moment.",silver,9,r001
0be670d2-3216-4261-ab73-f9941b69e04c,920.24163,#C C holds his waist with his right hand.,Desk Work,Stationary,"Low body/hand motion, indicative of a paused or idle action.",silver,9,r001
0be670d2-3216-4261-ab73-f9941b69e04c,1166.84867,#C C sits on a yoga mat.,Desk Work,Stationary,Sitting on a yoga mat indicates a stationary position with minimal movement.,silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,861.7092533333333,#C C looks back,Mechanical Repair,Stationary,"Looking back indicates a pause, with minimal body movement.",silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,869.8763533333333,#O Man Y cycles a bicycle around,Mechanical Repair,Locomotion,Body moving through space in a cyclical motion.,silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,895.4225933333333,#C C looks at child X,Mechanical Repair,Stationary,"Low body/hand motion, visual observation only.",silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,952.4168533333334,#C C looks at the grass,Mechanical Repair,Stationary,Looking at something does not involve much body or hand movement.,silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,1295.7402266666668,#C C looks at man Y,Mechanical Repair,Stationary,Looking at someone involves minimal body movement.,silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,1314.8781566666669,#O child X pushes the bicycle,Mechanical Repair,Locomotion,The action involves moving the bicycle through space.,silver,9,r001
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,1321.7697966666667,#C C removes the helmet,Mechanical Repair,Stationary,The action of removing a helmet is a quick motion that does not involve significant body or hand acceleration.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,157.19935859999998,#C C puts the carrot peels in the dustbin,Cooking,Object Transfer,Logistics step involving picking up and disposing of an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,432.8710392852933,#C C removes the pieces of carrots on the knife,Cooking,Essential Operation,"Core task, high hand activity.",silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,628.3898876136719,#C C picks a bottle of cooking oil,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,682.749977613672,#C C moves the other pieces on the chopping board,Cooking,Essential Operation,Core task involving high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,784.9241576136719,#C C put the onions on the table,Cooking,Object Transfer,Logistics step involving picking up and placing the onions.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1028.0847982616542,#C C puts the garlic peel in the dustbin,Cooking,Object Transfer,Logistics step involving picking up and disposing of an item.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1120.350807144922,#C C puts the onion peels in the dustbin,Cooking,Object Transfer,Logistics step involving picking up and disposing of an item.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1127.2721471449215,#C C pushes the dustbin,Cooking,Object Transfer,Logistics action involving moving an object (dustbin).,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1146.062897144922,#C C puts the knife on the sink,Cooking,Object Transfer,Logistics step involving placing an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1162.515167144922,#O a man X converses with C,Cooking,Stationary,"Low body/hand motion, likely involves speaking.",silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1265.9073771449218,#C C beats the wooden spoon on the cooking pan,Cooking,Essential Operation,Core task involving high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1492.4353772389234,#C C picks some apples,Cooking,Object Transfer,"Logistics step, picking up objects.",silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1537.6648772389235,#C C peels the apple,Cooking,Essential Operation,Core task involving high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,1608.4640872389234,#C C gathers the pieces of the apple,Cooking,Essential Operation,Core task involving manual dexterity and manipulation.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2057.7421872387827,#C C puts the container on the cabinet,Cooking,Object Transfer,Logistics step involving placing an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2097.8832005721165,#C C picks up a knife from the drawer,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2439.363985829818,#C C cuts the apple with the knife,Cooking,Essential Operation,"Core task, high hand activity.",silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2606.436166515179,#C C puts the apple peels in the dustbin,Cooking,Object Transfer,Logistics step of moving the apple peels to the dustbin.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2636.43725651518,#C C picks up a pan from the utensil rack,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2740.668625361068,#C C puts the packet on the kitchen counter,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2800.480605361068,#C C opens the milk packet,Cooking,Object Transfer,Logistics/Setup step (opening an object).,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,2900.463175361068,#C C mixes the flour mixture with the fork,Cooking,Essential Operation,Core task involving high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3013.0290154638938,#C C pours the apples in the bowl with flour mixture,Cooking,Essential Operation,Core task involving manual activity with the hands.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3040.2884654638938,#C C picks up a plate from the kitchen counter,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3050.8215354638937,#C C applies butter on the plate,Cooking,Essential Operation,Core task involving manual operation with high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3109.6344254638934,#C C pours the mixture in the plate,Cooking,Essential Operation,Core task involving high hand activity.,silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3262.2371089287763,#C C puts the can on the kitchen counter,Cooking,Object Transfer,"Logistics/Setup step, moving an object to a location.",silver,9,r001
0fedfa42-bfda-47c1-8f59-2c91b2c229fe,3472.990758928776,#C C chops the apple with a knife,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver,9,r001
