video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0c8c2f4b-a006-47ca-8826-133af1dfb632,44.15244,#C C drops the rag on a keg,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the rag onto a keg appears to be a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",silver,4,r001
0c8c2f4b-a006-47ca-8826-133af1dfb632,108.93821,#C C walks to the other side of the car,Cleaning,Locomotion,"Body moving through space, high body acceleration.",silver,4,r001
0c8c2f4b-a006-47ca-8826-133af1dfb632,137.87422,#C C stops spraying the car with the water from the water hose.,Cleaning,Stationary,"Low body/hand motion, indicating an idle or paused state.",silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,7.2976686,#C C puts celery in the cooking pot,Cooking,Object Transfer,Logistics step involving moving an object.,silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,53.4141986,#C C cooks the food,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,73.4481486,#C C picks the spinach from the bag,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,77.5104286,#C C puts spinach on the cooking pot,Cooking,Object Transfer,Logistics step involving picking up and placing the spinach.,silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,158.11587859999997,#C C closes a bottle of cooking oil,Cooking,Object Transfer,"Closing a bottle involves picking up and putting down the object, which is a logistics step.",silver,4,r001
0d1b2c6a-e71a-4aa1-8a40-2c877b34aa73,292.6746184474122,#C C checks the food,Cooking,Search,"Head movement (visual inspection), hands mostly still.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,6.5621596,#C C walks out of the building.,Carpentry,Locomotion,Body moving through space (walking).,silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,19.2689796,#C C drops the toolbox on his right hand.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the toolbox is a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,204.9000196,#C C plasters the wall of the building with the cement.,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,278.2509896,#C C drops the drilling machine at the other side of the scaffold.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the drilling machine at the other side of the scaffold appears to be a deliberate placement, indicating an intention to move the object to a specific location.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,294.1289509546634,#C C carries the drilling machine.,Carpentry,Locomotion,"Body moving through space with an object, high body acceleration.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,405.2100209546634,#C C walks toward the the scaffold steps.,Carpentry,Locomotion,Body moving through space (walking).,silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,414.7188309546634,#C C climbs up to the step of the scaffold.,Carpentry,Locomotion,"Body moving through space, involves movement to a higher elevation.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,461.5309309546634,#C C drops the plier and the plastic material. #unsure,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the plier and the plastic material onto a surface can be considered a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,493.8133809546634,#C C drops the drilling machine.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the drilling machine can be interpreted as a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,555.24416562133,#C C drops the drilling machine wire plug.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the drilling machine wire plug is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,564.0811356213301,#C C passes the wire plug through the rods of the scaffold.,Carpentry,Object Transfer,Logistics step involving passing an object.,silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,573.57430762133,#C C ties the plug around the scaffold.,Carpentry,Stationary,The action of tying a plug is a fine motor skill that likely involves minimal body movement.,silver,4,r001
127392a3-036a-4af6-9db9-ca00141229db,616.5504276213301,#C C climbs up the scaffold.,Carpentry,Locomotion,"Body moving through space, involves climbing which results in high body acceleration.",silver,4,r001
12d9adba-9c43-4445-8d52-9f7c8c169255,265.2582686,#O person W crosses the road.,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,4,r001
12d9adba-9c43-4445-8d52-9f7c8c169255,774.5047085055991,#O person I walks opposite direction of C.,Walking Outdoors,Locomotion,Body moving through space in a walking motion.,silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,464.9203586,#C C fetches water,Cleaning,Essential Operation,"Fetching water involves a core manual task, likely involving a pitcher or faucet.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,652.1121086,#C C walks back to the sit,Cleaning,Locomotion,Body moving through space (walking).,silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,730.1333486000001,#C C eats banana,Cleaning,Essential Operation,"Core manual task involving eating, which involves high hand activity.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,764.9083686000001,#C C takes a cup of tea,Cleaning,Object Transfer,Logistics step involving picking up or moving an object.,silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,1232.0107386,#C C puts the banana down,Cleaning,Object Transfer,Logistics step involving placing an object.,silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,2206.4339286000004,#C C browses on a phone,Cleaning,Stationary,"Low body/hand motion, mostly hand activity while browsing.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,2260.6823286000003,#C C holds the s bottle,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,2369.6299786000004,#C C eats chips,Cleaning,Stationary,"Low body/hand motion, eating chips typically involves minimal movement.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,2808.5748886,#C C ties the bread,Cleaning,Essential Operation,"Core manual task involving hands, likely with repetitive motion.",silver,4,r001
15afbcca-8b44-4330-88bd-1de820866b9d,2873.0636986,#C C picks up another drug packet,Cleaning,Object Transfer,Logistics action of picking up an object.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,58.3601186,#C C holds his clothes,Cooking,Stationary,"Low body/hand motion, holding clothes without movement.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,102.2798086,#C C hits the egg against the edge of the bowl,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,145.8244086,#C C closes the microwave,Cooking,Object Transfer,"Closing the microwave involves a specific action (opening/closing), which falls under logistics.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,188.3208886,#C C puts the bottle in the drawer,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,302.89660860000004,#C C tears the plastic bag,Cooking,Essential Operation,Core task involving manual dexterity with high hand activity.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,331.0542686,#C C holds the mixer machine,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,341.33553860000006,#C C moves the weighing scale,Cooking,Object Transfer,Logistics/moving an object (weighing scale).,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,357.0080686,#C C cuts the carrot,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,364.6800786,#C C turns off the mixer machine,Cooking,Stationary,Turning off a machine is a brief action with minimal motion.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,433.4134486,#C C holds the carrot remain with the other hand,Cooking,Stationary,"Low body/hand motion, holding object without moving.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,578.0335994843899,#C C opens the mixer,Cooking,Object Transfer,"Logistics step, opening an object.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,590.1744794843898,#C C walks away from the mixer,Cooking,Locomotion,Body moving through space (walking).,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,622.5453094843899,#C C walks away from the cabinet,Cooking,Locomotion,Body moving through space (walking).,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,640.1952094843899,#C C moves the packet,Cooking,Object Transfer,Logistics step involving moving an object.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,641.7241294843899,#C C pushes the cutting board,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,931.949537144922,#C C holds the mixing device,Cooking,Stationary,"Low body/hand motion, holding position.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,1063.252817144922,#C C puts down the packet,Cooking,Object Transfer,"Logistics step, short burst of hand motion.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,1088.954397144922,#C C holds the mixing machine,Cooking,Stationary,"Low body/hand motion, holding position.",silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,1200.2977753138673,#C C opens the dish holder,Cooking,Object Transfer,Logistics action involving opening a drawer or holder.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,1246.8118753138674,#C C puts down the plastic paper,Cooking,Object Transfer,Logistics step involving placing an object.,silver,4,r001
15d2dc4a-b935-49f4-ae91-4c9100b681c8,1251.4292353138671,#C C moves the plastic,Cooking,Object Transfer,Logistics step involving moving an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,80.41926959999999,#C C goes through plastic lids,Cooking,Search,"Implies visual search through items, head movement likely.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,271.78576960000004,#C C interacts with man X,Cooking,Stationary,"Low body/hand motion, likely involves talking or gesturing.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,323.7630709546634,#O child A walks,Cooking,Locomotion,Body moving through space (walking).,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,350.4933809546634,#O man X walks,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,479.7275509546634,#C C talks to child A,Cooking,Stationary,Low body/hand motion.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,479.7275509546634,#O man X spreads the butter on the yorkshire pudding,Cooking,Essential Operation,Core task involving hands with high activity.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,559.1308242879968,#O man X eats,Cooking,Stationary,Eating involves minimal movement and is generally a stationary activity.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,588.4212842879967,#O man X picks the yorkshire pudding in the plate,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,589.7420742879967,#O man X scoops the peanut in the bowl,Cooking,Object Transfer,Logistics step involving picking up and putting down the peanut.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,598.0472642879968,#O man X points C,Cooking,Stationary,"Low body/hand motion, pointing involves minimal movement.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,656.8125642879968,#O man X scoops the butter the knife,Cooking,Essential Operation,"Core task involving scooping with a knife, high hand activity.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,663.0544542879968,#O man X talks to child A,Cooking,Stationary,"Low body/hand motion, likely involves speaking.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,670.3405842879968,#O man X puts the yorkshire pudding in the plate,Cooking,Object Transfer,Logistics step involving picking up and placing the yorkshire pudding.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,689.2452442879967,#O man X puts the seed on the plate,Cooking,Object Transfer,"Logistics step, transferring the seed to the plate.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,693.6378342879967,#O man X spreads the peanut on the yorkshire pudding,Cooking,Essential Operation,Core manual task involving hand movements.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,740.3238942879967,#O man X scoops the butter,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,811.8681042879967,#C C cuts the butter,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,811.8681042879967,#O man X picks the yorkshire pudding on the plate,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,817.2782042879967,#O man X puts the spoon in the bowl,Cooking,Object Transfer,Logistics step involving placing the spoon in the bowl.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,823.3536942879967,#O child A wipes the nose with the hand,Cooking,Stationary,"Low body/hand motion, likely a brief and localized action.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,875.5223342879967,#O man X scoops peanut butter,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,909.5327842879968,#C C picks a Yorkshire pudding,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1023.2140242879968,#O girl X plays with cucumber,Cooking,Essential Operation,Core manual task involving manipulation of the cucumber.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1109.80146762133,#O child A eats,Cooking,Stationary,"Low body/hand motion, focused on eating.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1204.78659762133,#O child A wipes the hands,Cooking,Essential Operation,"Core task involving hand activity, such as wiping.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1240.93179762133,#O child A touches the plate,Cooking,Stationary,"Low body/hand motion, likely exploring or resting hand on the plate.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1242.73009762133,#O child A touches the plate,Cooking,Object Transfer,Logistics action involving touching an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1302.63299762133,#O man X looks around,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1441.29135762133,#C C opens the freezer,Cooking,Object Transfer,Logistics action involving opening a drawer or container.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1453.73463762133,#C C looks at the oven,Cooking,Search,"Head movement (visual search), passive hands.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1461.33973762133,#C C looks at child A,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1632.8419989546633,#C C puts the cloth in the washing machine,Cooking,Object Transfer,Logistics step involving placing an object.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1640.905110954663,#C C puts laundry in a laundry basket,Cooking,Object Transfer,"Logistics/Setup step, involves picking up and placing an object.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1781.1151509546632,#C C picks dish washing soap,Cooking,Object Transfer,Logistics step involving picking up an item.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1841.609430954664,#C C washes the baking tray,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1880.4665609546632,#C C applies soap on the washing sponge,Cooking,Essential Operation,"Core manual task, high hand activity.",silver,4,r001
1635447d-f96f-4f1b-8e02-faaebcd8a6d2,1996.3427509546632,#O child A talks to man X,Cooking,Stationary,"Low body/hand motion, verbal interaction.",silver,4,r001
16a1999e-f488-4da8-a367-a037a94ac79f,204.5219186,#CC scratches his face,Cooking,Stationary,"Low body/hand motion, likely a minor, non-task related action.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,30.3144,#O A man X holds the playing cards with his hands,Playing Instrument,Stationary,"The action describes holding the cards, which involves minimal motion.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,46.86343,#O A man Y holds #unsure on the table,Playing Instrument,Stationary,The action described indicates a holding or placing gesture that does not involve significant motion.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,115.62006,#O A man M picks the plate on the table,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,497.62264,#C C puts the tray on the table,Playing Instrument,Object Transfer,"Logistics/Setup step, putting an object on a surface.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,585.5521566666666,#O person E takes the cards from person D,Playing Instrument,Object Transfer,Logistics of moving cards from one person to another.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,590.7740866666667,#C C takes the card from the person D,Playing Instrument,Object Transfer,Logistics/Setup step (transferring the card).,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,602.8868766666667,#O person F shuffles the card,Playing Instrument,Stationary,The action of shuffling a card is not related to playing an instrument and does not involve significant body or hand motion that would fit into the other categories.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,632.2428366666667,#O person E puts the card on the table,Playing Instrument,Object Transfer,The action involves placing an object (card) on a surface (table).,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,668.8441866666667,#C C moves the card on the table,Playing Instrument,Object Transfer,Movement of an object (card) from one location to another.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,679.4141166666667,#O person B picks the phone,Playing Instrument,Object Transfer,Logistics step involving picking up an object.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,695.7193066666666,#O person G shuffles the cards,Playing Instrument,Stationary,The action of shuffling cards does not involve significant body movement and can be considered as a stationary activity.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,770.5686066666667,#O person E points to the table,Playing Instrument,Stationary,The action describes a pointing gesture which involves minimal movement.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,773.1183366666667,#C C moves the hand,Playing Instrument,Essential Operation,Core task involving high hand activity.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,777.6871166666667,#C C holds the card on the table,Playing Instrument,Stationary,The action describes a static position with low body and hand motion.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,780.3512966666667,#O person G moves the hand on the table,Playing Instrument,Stationary,"The action describes a hand movement on a table, which is likely a low-energy, stationary activity.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,785.7363966666667,#O person D moves the #unsure on the table,Playing Instrument,Stationary,"Unclear action, likely low body/hand motion.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,858.6495766666667,#O person G puts the spectacle on the table,Playing Instrument,Object Transfer,"Logistics step, putting an object down.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1033.7955966666668,#O person F puts the card on the table,Playing Instrument,Object Transfer,Logistics/Setup step involving placing an object.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1115.2040833333333,#O person A points at the table,Playing Instrument,Stationary,The action of pointing is a static gesture with minimal body movement.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1116.6520933333334,#O person B points at the table,Playing Instrument,Stationary,"Low body/hand motion, pointing is a minimal movement.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1128.4386033333333,#O person Z takes the crips on the dish,Playing Instrument,Object Transfer,Logistics step involving picking up and placing an object.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1167.2498533333332,#O person D touches #unsure on the table,Playing Instrument,Stationary,The action described does not involve any significant motion or activity.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1174.0185333333334,#O person A points at the card,Playing Instrument,Stationary,"The action involves a pointing gesture which is a low energy, stationary activity.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1186.3114533333332,#O person A moves the hand on the table,Playing Instrument,Stationary,"The action describes a hand movement on a table, which is likely a preparatory or idle gesture rather than an active playing of the instrument.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1655.58167,#O person F moves the #unsure on the table,Playing Instrument,Stationary,"The action description is unclear, but it seems to involve a stationary activity such as setting up or preparing to play an instrument.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1687.07727,#C C moves the cards on the hand,Playing Instrument,Object Transfer,"Logistics of moving cards, short bursts of hand activity.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1733.18108,#C C puts the hand togather,Playing Instrument,Stationary,"Low body/hand motion, likely preparing to play.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1735.98095,#O person E takes the cards,Playing Instrument,Object Transfer,"Action involves picking up or transferring objects, short bursts of hand acceleration.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1770.23571,#O person D moves the hand on the card,Playing Instrument,Essential Operation,Core manual task involving high hand activity.,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1807.3601,#C C moves the hand on the table,Playing Instrument,Stationary,"Low body/hand motion, likely setting up or pausing.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,1810.56996,#O person B takes the card on the table,Playing Instrument,Object Transfer,Logistics/Setup step (taking an object).,silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,2004.50114,#O person A moves the hand from the table,Playing Instrument,Stationary,"The action describes a hand movement that is likely minimal and does not involve any active playing of the instrument, suggesting a low-energy state.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,2045.07408,#O person G moves the card on the table,Playing Instrument,Object Transfer,"The action involves moving an object (card), which is a logistics step.",silver,4,r001
1a89d7f1-fb77-4aef-a97a-d3d54756a9df,2067.08391,#O person D moves the cards on the table,Playing Instrument,Object Transfer,"The action involves moving objects (cards) from one place to another, which is a logistics step.",silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,54.6180686,#C C pulls out the plants,Gardening,Essential Operation,Core manual task involving high hand activity.,silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,110.8370486,#O person X touches the soil,Gardening,Stationary,"Low body/hand motion, likely involves tactile inspection or observation.",silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,131.09106859999997,#O person X removes plants from the ground,Gardening,Essential Operation,"Core task involving manual labor and manipulation, high hand activity.",silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,283.0773386,#C C touches a plant,Gardening,Search,"Exploratory hand movement, likely involves inspecting the plant.",silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,320.31269454375666,#C C places bucket on top of a dustbin,Gardening,Object Transfer,Logistics action involving placing an object.,silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,355.86640454375663,#O person X gestures with right hand,Gardening,Stationary,"Low body/hand motion, indicating a gesture without significant movement.",silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,480.4000045437567,#O person X collects small plants using a rake,Gardening,Object Transfer,Logistics action involving the use of a tool to collect items.,silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,501.0855745437567,#C C collects dirt with hands,Gardening,Object Transfer,Logistics step involving picking up and transferring dirt.,silver,4,r001
1aa9115a-ed78-43aa-a084-3fa62ec69e14,546.59206787709,#C C pulls weeds with left hand,Gardening,Essential Operation,Core task involving high hand activity.,silver,4,r001
