video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,634.9127366666667,#C C paints the wall,Carpentry,Essential Operation,Core task involving manual activity with the hand.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,751.3862366666667,#C C takes the paint,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,831.3518766666666,#C C lifts the the roller brush,Carpentry,Locomotion,"Movement of the body to lift an object, involves high body acceleration.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,859.3234766666667,#O man Z paints the wall with a paint brush,Carpentry,Essential Operation,Core task involving repetitive hand movements.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,936.9502166666666,#C C moves the left hand,Carpentry,Stationary,"Low body/hand motion, only one hand mentioned.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,960.8917566666668,#C C looks around,Carpentry,Stationary,"Low body/hand motion, visual observation.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1006.1522666666668,#C C lifts the paint brush,Carpentry,Essential Operation,"Core task involving high hand activity, such as handling a tool.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1061.459566666667,#C C paints the wall with a paint brush,Carpentry,Essential Operation,Core manual task involving repetitive hand movements.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1112.1691633333332,#C C lifts the paint brush,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1152.8199933333333,#C C dips the paint brush on the bucket of paint,Carpentry,Essential Operation,Core task involving high hand activity.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1255.2779333333333,#C C moves the roller brush,Carpentry,Locomotion,"Movement through space, likely involves body motion.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1333.0845033333335,#C C dips the paint brush on the bucket with paint,Carpentry,Essential Operation,Core task involving high hand activity.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1608.906528,#C C looks at the cupboard,Carpentry,Search,"Head movement (visual inspection), hands mostly still.",silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1701.17834,#C C scratches the wood with a scraper,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,1774.25124,#C C makes a step,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
4884c61e-a61b-4ba6-8071-4314c6c217b6,1235.9343766666666,#c c runs in the field,Mechanical Repair,Locomotion,Body moving through space with high body acceleration.,silver,3,r001
4884c61e-a61b-4ba6-8071-4314c6c217b6,1290.7163666666663,#c c kicks the ball in the field,Mechanical Repair,Locomotion,"Body moving through space (kick), high body acceleration.",silver,3,r001
4884c61e-a61b-4ba6-8071-4314c6c217b6,1530.8744866666666,#c c looks around the field,Mechanical Repair,Search,"Visual search or monitoring, indicative of head movement.",silver,3,r001
4884c61e-a61b-4ba6-8071-4314c6c217b6,1696.51608,#c c walks in the field,Mechanical Repair,Locomotion,Body moving through space (walking).,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,275.18192,#C C Looks at the door,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,389.76592,#C C Walks on the gravel,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,424.50915,#C C Walks to the tent,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,437.3089,#C C Looks at the table,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,452.21828,#C C Looks at the water bottle,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,477.49413,#C C Picks the wood,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,490.91559,#C C Fixes the wood on the #unsure,Walking Outdoors,Locomotion,"The action implies movement through space, likely walking or adjusting while moving.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,508.70939,#C C Looks at the #unsure,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,533.7499293333333,#C C Walks to X,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,605.5730133333334,#O Man X tightens the #unsure,Walking Outdoors,Stationary,"The action described seems to be a stationary activity such as adjusting something, which involves low body and hand motion.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,614.4052733333333,#C C Looks at the tent,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,648.7306333333333,#C C Moves the box,Walking Outdoors,Locomotion,"Body moving through space, likely involves walking or moving in an outdoor setting.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,661.4772633333333,#O Man Y holds the wood,Walking Outdoors,Object Transfer,"Holding an object, indicating a logistics action.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,693.0382033333333,#C C Lifts the wire,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,720.6912133333333,#C C Puts the wire on the pole,Walking Outdoors,Object Transfer,"Logistics step involving placing the wire on the pole, short bursts of hand activity.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,745.5814733333333,#C C Walks to tv,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,765.2311833333333,#C C Looks at X,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,775.4936933333333,#C C Connect the socket on the extension,Walking Outdoors,Essential Operation,"[CtxFixed] The current action involves connecting a socket on an extension, which is a continuation of an essential operation from the previous time step.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,782.2418933333333,#C C Fixes the charger on the extension,Walking Outdoors,Stationary,"The action involves fixing an object, which is a low-energy activity with minimal body movement.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,790.8904733333334,#C C Looks at the tv,Walking Outdoors,Search,"Head movement (visual focus), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,863.8465633333333,#C C Looks at the laptop,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,955.2834733333332,#O Man Y drinks the #unsure,Walking Outdoors,Stationary,Drinking is a low-energy action with minimal body movement.,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1085.5085126666668,#C C Looks at the boxes,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1105.7564466666668,#C C Walks to the table,Walking Outdoors,Locomotion,"Body moving through space, involves walking.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1200.9104266666666,#C C Walks toward man X,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1289.0905166666666,#C C Walks to the television,Walking Outdoors,Locomotion,Body moving through space (walking).,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1311.8331766666668,#C C Walks under the tent,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1319.791966666667,#C C Lifts the hand,Walking Outdoors,Stationary,The action of lifting the hand while walking does not significantly alter the overall locomotion pattern and is a minor movement.,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1546.1387066666666,#C C Looks at the man Y,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1615.908426,#C C Looks at the speaker,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1715.04344,#C C Looks at the paper,Walking Outdoors,Search,"Head movement (looking), passive hands.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1718.05725,#C C Looks around the tent,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1908.45517,#C C Looks at the ground,Walking Outdoors,Search,"Head movement (looking at the ground), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,1955.71927,#C C Looks at the seat,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,2040.82195,#O Man X picks the spraying bottle,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,2470.219493333333,#C C looks at the lighting system,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",silver,3,r001
49fef38f-ae86-498e-b63e-a89d97e809b5,3051.456536666667,#C C Walks on the parking lot,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,7.2936996,#C C walks to a table in a workspace area.,Carpentry,Locomotion,Movement through space to reach a destination.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,25.232629600000003,#C C takes the paint off the wood plank with the paint brush.,Carpentry,Essential Operation,Core task involving manual activity with the brush.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,88.5137096,#C C dips the paint brush into the paint container.,Carpentry,Object Transfer,Logistics step involving the transfer of the brush into the paint container.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,154.2821296,#C C picks a fifth piece of wood on the table with his left hand.,Carpentry,Object Transfer,Logistics action of picking up an object.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,210.5170096,#C C paints the piece of wood.,Carpentry,Essential Operation,Core task involving manual activity with the hands.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,257.20268960000004,#C C picks a ninth piece of wood on the table with his left hand.,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,280.28382960000005,#C C picks a tenth piece of wood on the table with his left hand.,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,304.7719709546634,#C C picks up a squared wood.,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,347.9932909546634,#C C paints the squared wood white with the paint brush.,Carpentry,Essential Operation,"Core task involving manual application of paint, high hand activity.",silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,407.93733095466337,#C C dips the paint brush into the white paint.,Carpentry,Essential Operation,Core task involving manual activity with the hand.,silver,3,r001
4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c,437.2176509546634,#C C removes the paint brush from the white paint.,Carpentry,Object Transfer,Logistics step of removing an object from a location.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,-3.999999999976245e-07,#O The man B eats a meal with chopsticks in his right hand.,Cooking,Stationary,"Eating a meal with chopsticks involves minimal movement, primarily confined to the hands and mouth.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,10.350669599999998,#O The man A eats a meal with chopsticks in his right hand.,Cooking,Essential Operation,Core task involving high hand activity with chopsticks.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,74.2049796,#O The man B serves his meal from the pot with chopsticks in his right hand.,Cooking,Essential Operation,Core task involving high hand activity (using chopsticks to serve meal).,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,115.1924196,#O The man B serves his meal from the pot with chopsticks in his right hand.,Cooking,Object Transfer,"Logistics step of serving the meal, involves picking up and putting down objects.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,122.1443196,#C C receives the plate and chopsticks from the man F with both hands.,Cooking,Object Transfer,Logistics step involving receiving objects with both hands.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,128.7656196,#C C serves her meal from pot with chopsticks in her right hand.,Cooking,Essential Operation,Core task involving high hand activity with chopsticks.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,181.4549996,#O The man A adds meat to the food in the pot with chopsticks.,Cooking,Essential Operation,"Core task involving manipulation with chopsticks, high hand activity.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,304.6637109546634,#C C eats her meal with chopsticks in her right hand.,Cooking,Essential Operation,Core task involving high hand activity with chopsticks.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,309.1616709546634,#O A woman G drops food from the pot into a bowl on the table.,Cooking,Object Transfer,"The action involves transferring food from the pot to the bowl, which is a logistics step.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,520.4032869546634,#O The man A turns the tissue paper on the table with his right hand.,Cooking,Object Transfer,"Movement involves picking up and placing down an object, indicating a logistical action.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,568.3207209546634,#O The man B moves the bottle in his right hand on the table.,Cooking,Object Transfer,Logistics step involving moving an object on a surface.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,578.9761609546634,#O The man A picks the chopping knife on the chopping board on the table with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,610.9969209546634,#O The man A brings out cheese from the pack of cheese with both hands.,Cooking,Object Transfer,Logistics step involving picking up and handling an object.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,656.3508509546634,#C C adjusts the right hand of man A.,Cooking,Stationary,"Low body/hand motion, likely involves minor hand adjustment.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,753.8942009546635,#O The man A drops the bowl on the table.,Cooking,Object Transfer,"The action involves moving and placing an object, which is a logistics step.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,758.6662309546634,#O The man B picks a green pack on the table with both hands.,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,767.3082609546634,#O The woman F opens the pack of hotdogs with both hands.,Cooking,Object Transfer,Logistics action involving opening an object.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,769.7390309546635,#C C drops the pack of chips on the table. #Unsure,Cooking,Object Transfer,Refined via regex fallback,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,787.5240109546635,#C The man A walks by C.,Cooking,Locomotion,The action involves movement through space.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,901.4309509546634,#O The man H passes the bowl on the table to woman D.,Cooking,Object Transfer,"Logistics of passing an object, short bursts of hand acceleration.",silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,915.0733309546634,#O The man G drops the bowl in his right hand on the table.,Cooking,Object Transfer,Refined via regex fallback,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,995.0008809546634,#O The man F opens the bottle cap with his right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,1011.1003509546634,#O The man G throws trash can into the trash can with his right hand.,Cooking,Object Transfer,[CtxFixed],silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,1027.0946009546633,#O The man A moves a plate on the table with his right hand,Cooking,Object Transfer,Logistics step involving moving an object.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,1084.5098299546632,#O The man G chops the potato with the chopping knife in his right hand on the chopping board.,Cooking,Essential Operation,Core task involving high hand activity.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,1262.669960954663,#O The man A removes a small potato from the chopping knife with his left hand.,Cooking,Object Transfer,Logistics step involving picking up the potato.,silver,3,r001
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,1377.1933509546634,#O man X drops the pack on the dining table with his left hand. #Unsure,Cooking,Object Transfer,"The action involves placing an object (dropping the pack), which is a logistics step.",silver,3,r001
