video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
18fc3782-9929-4df3-b6c9-40943de4c22d,591.5495381211263,#C C brushes edge floor with the brush,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
18fc3782-9929-4df3-b6c9-40943de4c22d,776.7106581211262,#C C sands the wall with sand paper,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
18fc3782-9929-4df3-b6c9-40943de4c22d,1246.213498456831,#C C takes #unsure,Mechanical Repair,Essential Operation,"[CtxFixed] The current action continues the pattern of cleaning the wall, which is consistent with the previous actions classified as 'Essential Operation'.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,104.49572,#C C looks at the screw,Carpentry,Search,"Head movement (visual inspection), hands mostly still.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,172.09295,#C C touches the machine with right hand,Carpentry,Stationary,"Low body/hand motion, likely checking or adjusting the machine.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,253.70786,#C C moves the right hand to the rod,Carpentry,Essential Operation,"Core manual task, high hand activity.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,447.89005,#C C touches the bolt,Carpentry,Stationary,"The action 'touches the bolt' implies a stationary, low-energy interaction.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,528.23968,#C C looks at the bolt,Carpentry,Search,"Head movement (visual inspection), hands mostly still.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,644.4026533333333,#C C puts the hex key on the machine,Carpentry,Object Transfer,Logistics step involving placing an object.,silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,721.8792533333333,#C C touches the curtain,Carpentry,Stationary,"Low body/hand motion, likely involves gentle touch.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,1068.4474826666665,#C C looks at the spanners,Carpentry,Search,"Head movement (visual inspection), hands mostly still.",silver,5,r001
1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,1186.2702466666667,#C C looks at the cylinders,Carpentry,Search,"Visual inspection, likely involves head movement and minimal hand activity.",silver,5,r001
1b3c0015-a687-4237-abb5-cde1bfd1e85f,1.46514,#C C takes #unsure,Walking Outdoors,Locomotion,"Movement through space, likely walking or moving with uncertainty.",silver,5,r001
1b3c0015-a687-4237-abb5-cde1bfd1e85f,95.10204,#C C presses on the lift button,Walking Outdoors,Stationary,"Pressing a button involves minimal body movement, primarily hand activity.",silver,5,r001
1bc1f5e9-9d74-4a07-9d1b-39e5410436b6,97.4228196,#C C walks back to the previously marked wall,Carpentry,Locomotion,Body moving through space (walking).,silver,5,r001
1bc1f5e9-9d74-4a07-9d1b-39e5410436b6,362.7590209546634,#C C walks back to the driller on the floor,Carpentry,Locomotion,Body moving through space (walking).,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,8.482655266666667,#C C Holds a packet of pastries with a the other hand,Cooking,Stationary,"Low body/hand motion, holding an item.",silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,24.259205266666665,#C C Picks utensils on a table,Cooking,Object Transfer,Logistics/Setup step involving picking up objects.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,37.86719526666667,#C C Closes a cooking pot with a lid,Cooking,Object Transfer,Logistics step involving picking up and placing the lid on the pot.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,39.59705526666667,#C C Opens a cooking pot,Cooking,Object Transfer,Logistics step involving opening a pot.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,40.20487526666667,#C C Moves a cooking pot on a gas cooker,Cooking,Locomotion,"Body moving through space to move a pot, high body acceleration expected.",silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,301.97768526666664,#C C picks earphones on the table.,Cooking,Object Transfer,Logistics step involving picking up an item.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,531.8155452666667,#C C cleans cooking stick.,Cooking,Essential Operation,"Core task involving manual cleaning, high hand activity.",silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,560.3866652666667,#C C scrubs plate,Cooking,Essential Operation,Core task involving high hand activity.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,580.4965552666667,#C C picks bowl from the sink,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,639.1569252666667,#C C flips plate,Cooking,Object Transfer,Logistics step involving the manipulation and movement of an object.,silver,5,r001
1d3ef460-0afc-4d50-9701-48204c907b43,660.1869352666668,#C C holds chopping board in the right hand,Cooking,Stationary,Holding an object without significant movement.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,12.3196886,#C C closes the kettle heater,Cooking,Object Transfer,Logistics action involving closing an object.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,36.6578286,#C C picks the utensils cleaning scrubber,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,405.831739069057,#C C holds the spoon with left hand.,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,409.558409069057,#C C tastes the mixture.,Cooking,Stationary,"Low body/hand motion, primarily involves tasting.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,492.992299069057,#C C takes empty packet.,Cooking,Object Transfer,Logistics/Setup step (taking an object).,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,508.449939069057,#C C raise hand to the cabinet.,Cooking,Object Transfer,"The action involves reaching for an object, which is a logistics step.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,513.939609069057,#C C mixes the mixture.,Cooking,Essential Operation,Core task involving high hand activity.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,523.931109069057,#C C puts the bowl in the microwave.,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,531.234279069057,#C C licks the spoon.,Cooking,Stationary,"Minimal body and hand movement, mostly head and tongue motion.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,551.5506318861329,#C C cuts one piece of banana.,Cooking,Essential Operation,"Core task, high hand activity.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,560.8399518861329,#C C holds the items with right hand.,Cooking,Stationary,"Low body/hand motion, holding items without active manipulation.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,562.1181218861328,#C C arranges kitchen slab.,Cooking,Stationary,"Low body/hand motion, arranging likely involves minimal movement.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,620.9814018861329,#C C removes excess water from the hand.,Cooking,Essential Operation,Core task involving manual activity with hands.,silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,653.7979518861329,#C C licks the spices.,Cooking,Stationary,"Low body/hand motion, mostly hand to mouth.",silver,5,r001
1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,674.4191618861329,#C C takes the bowl of food.,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,26.62359,#C C picks a hand switch button on the tool table with his gloved right hand. #Unsure,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,111.75399,#C C drops the chisel in his gloved right hand on the tool table.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the chisel onto the tool table is a deliberate placement of the object, which fits the definition of 'Object Transfer'.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,237.59073,#C C drops the scissors in his gloved right hand on the tool table.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the scissors onto the tool table can be interpreted as a deliberate placement, which fits the definition of 'Object Transfer'.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,251.68227,#C C rolls his gloved right fingers on the wire in the hand switch. #Unsure,Mechanical Repair,Essential Operation,"High hand activity, likely inspecting or manipulating the wire.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,273.97809,#C C holds the tissue with both hands. #Unsure,Mechanical Repair,Stationary,"Low body/hand motion, holding an object.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,326.09097,#C C places the soldering iron in his gloved right hand into an opening on the work table.,Mechanical Repair,Object Transfer,"The action involves placing an object (soldering iron) in a specific location, which is a logistical step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,339.55514,#C C soldiers the wires on the trafficator switch of the motorbike in his gloved left hand with the soldering iron in his gloved right hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,430.61569,#C C soldiers the steel line wire on the metal stool on the work table with the soldering iron in his gloved right hand. #Unsure,Mechanical Repair,Essential Operation,Core task involving high hand activity with the soldering iron.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,475.69092,#C C clips a wire from the trafficator switch of the motorbike with the plier in his right gloved hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,512.20569,#C C picks a welding torch from the work table with his gloved right hand.,Mechanical Repair,Object Transfer,Logistics/Setup step involving picking up an object.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,537.7205,#C C picks a black tape from a hook on the wall with his gloved left hand.,Mechanical Repair,Object Transfer,"Logistics step, picking up an object.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,544.39426,#C C picks a piece of the tape in his gloved left hand with his gloved right hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,568.56934,#C C tears off the tape with his gloved right hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,633.50612,#C C passes the screwdriver from his gloved right hand to his gloved left hand.,Mechanical Repair,Object Transfer,"The action involves passing an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,636.99979,#C C retrieves the screw from the back of the trafficator switch in his left gloved hand with his right gloved hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,721.23343,#C C tightens the trafficator switch with the screw and screwdriver in both gloved hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity with a tool.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,761.7677,#C C touches the ignition. #Unsure,Mechanical Repair,Stationary,"Low body/hand motion, possibly inspection or contemplation.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,772.74524,#C C opens the bolt & washer with both gloved hands. #Unsure,Mechanical Repair,Object Transfer,"The action involves opening an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,799.3527799999999,#C C supports the windscreen with his gloved left hand.,Mechanical Repair,Stationary,"Low body/hand motion, holding position.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,845.11877,#C C moves a metal stool on the work table with both gloved hands.,Mechanical Repair,Object Transfer,Logistics/moving an object (stool) on a surface.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,896.18348,#C C picks a screwdriver from the work table with his gloved right hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,904.89826,#C C pulls out the nut and washer from the windscreen with both gloved hands.,Mechanical Repair,Object Transfer,"The action involves picking up and removing objects, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,944.99474,#C C opens the pillion with both gloved hands. #Unsure,Mechanical Repair,Object Transfer,"The action involves opening a drawer or container, which is a logistics step.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,963.41688,#C C closes the pillion. #Unsure,Mechanical Repair,Stationary,Closing an item typically involves minimal body movement and can be a static action.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,973.87918,#C C pulls back a nylon in the pillion with his gloved left hand. #Unsure,Mechanical Repair,Essential Operation,"The action involves a core manual task, likely requiring precise hand movements.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,982.3816,#C C pulls back the cloth in the pillion with his gloved left hand. #Unsure,Mechanical Repair,Essential Operation,High hand activity involved in the task of cleaning or wiping a surface.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,991.65608,#C C walks towards the motorbike.,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,998.07469,#C C fastens the nut in the pillion with his gloved right hand. #Unsure,Mechanical Repair,Essential Operation,Core manual task involving hand activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1001.79568,#C C screws a nut in the pillion with the screwdriver in both gloved hands. #Unsure,Mechanical Repair,Essential Operation,Core manual task involving high hand activity with a tool.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1051.12696,#C C moves his gloved left hand off the ignition.,Mechanical Repair,Stationary,The action describes a hand movement that is likely minimal and does not involve any significant body movement or high activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1051.12696,#C C holds the throttle of the motorbike with his gloved right hand.,Mechanical Repair,Stationary,"Low body/hand motion, holding position.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1066.2770846666665,#C C touches the dashboard of the motorbike with his gloved left hand.,Mechanical Repair,Stationary,"Low body/hand motion, likely inspection or waiting.",silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1080.1779946666666,#C C picks a metal stool from the ground with his gloved left hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1109.889496666667,#C C unscrews a screw on the motorbike with the screwdriver in both gloved hands.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1147.1749866666669,#C C brings the bike filter down.,Mechanical Repair,Object Transfer,Movement of an object from one location to another.,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1153.5252566666666,#C C walks towards a work table.,Mechanical Repair,Locomotion,Body moving through space (walking).,silver,5,r001
20400762-1e47-462d-a7d1-64a1b162b1f9,1175.9450066666666,#C C cleans the case in his gloved left hand with the napkin in his gloved right hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
20b96ca4-67e5-41e9-87b6-6683bd641df4,38.079899600000005,#C C reads the words on the display screen,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver,5,r001
25eca07b-a5e2-433e-b7c0-24b5d8e153de,8.4048886,#C C pushes the handbrake,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,5,r001
25eca07b-a5e2-433e-b7c0-24b5d8e153de,34.2206586,#C C drives,Mechanical Repair,Locomotion,"Movement through space, likely involves walking or driving.",silver,5,r001
25eca07b-a5e2-433e-b7c0-24b5d8e153de,1378.133307144922,#C C Raises left hand towards #unsure,Mechanical Repair,Stationary,"The action described is not clear but implies a pause or uncertainty, which typically involves low energy and motion.",silver,5,r001
25eca07b-a5e2-433e-b7c0-24b5d8e153de,1786.7044171449218,#C C touches the turning signal,Mechanical Repair,Stationary,"[CtxFixed] The action of touching the turning signal is a stationary action as it involves activating a switch or button on the vehicle, which does not involve movement of the person or the vehicle itself.",silver,5,r001
25eca07b-a5e2-433e-b7c0-24b5d8e153de,1787.801697144922,#C C takes hand off the steering wheel,Mechanical Repair,Stationary,"The action indicates a shift to a stationary state, likely with minimal hand movement.",silver,5,r001
2b21ad6f-5e35-485b-8f3e-ac6dd1551f62,6.20925,#C C picks spanner from the ground,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,152.1812186,#C C takes another container,Cooking,Object Transfer,Logistics/Setup step involving picking up or moving an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,222.6283886,#C C shakes the blender,Cooking,Essential Operation,Core task involving high hand activity.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,236.8212786,#C C adds juice into the food,Cooking,Essential Operation,Core task involving manual activity with the hands.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,355.8250492852933,#C C places a lid on the countertop,Cooking,Object Transfer,Logistics step involving placing an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,367.4403292852933,#C C touches a bottle tin,Cooking,Object Transfer,Logistics step involving interaction with an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,412.9370292852933,#C C opens a paper,Cooking,Object Transfer,"Opening an object, involves short bursts of hand activity.",silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,461.7508292852933,#C C drops a paper,Cooking,Object Transfer,"[CtxFixed] The current action involves C dropping a paper, which is a deliberate placement of the object onto a surface. This fits the criteria for 'Object Transfer'.",silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,486.2366992852933,#C C drops a paper on the counter top,Cooking,Object Transfer,Logistics step of placing an object down.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,578.684847613672,#C C puts the fork in food,Cooking,Essential Operation,Core task involving high hand activity.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,680.5919576136719,#C C picks the polythene,Cooking,Object Transfer,"Logistics step, picking an object.",silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,740.5908176136719,#C C puts the food in the counter top,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,790.1090776136718,#C C packs the food,Cooking,Object Transfer,Logistics step involving picking up and putting down objects.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1028.9338581997508,#C C touches the food,Cooking,Stationary,"Low body/hand motion, possibly inspecting the food.",silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1217.991537144922,#C C closes the polythene of #unsure,Cooking,Object Transfer,Logistics action of closing a container.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1293.182407144922,#C C puts towel on the stove,Cooking,Object Transfer,Logistics step involving picking up and placing the towel.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1312.9721371449218,#C C moves towards the kitchen,Cooking,Locomotion,Body moving through space (walking).,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1328.2223571449215,#C C puts polythene of #unsure on the chair,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1330.4112771449218,#C C puts polythene of #unsure in the fridge,Cooking,Object Transfer,Logistics step involving picking up and putting down an object.,silver,5,r001
2c27b5f1-4af6-49ad-a43c-3efb0c150868,1340.9672771449218,#C C puts cube tray on the table,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,168.2735196,#C C puts the leaves on the carton,Cleaning,Object Transfer,Logistics step involving moving leaves to a carton.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,215.0533796,#C C aligns the leaves on the carton piece,Cleaning,Stationary,Low energy activity with minimal movement.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,308.8977009546634,#C C looks at the leaves,Cleaning,Search,Visual inspection/monitoring with minimal hand movement.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,355.3658009546634,#C C looks at items on the floor,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,388.8691609546634,#C C arranges the leaves,Cleaning,Object Transfer,Logistics of moving and arranging objects.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,480.7196809546634,#C C looks at the leaves on the floor,Cleaning,Search,"Visual search with head movement, hands mostly still.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,543.7511909546635,#C C presses the leaves,Cleaning,Essential Operation,"Core manual task involving pressing, high hand activity.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,629.0021009546634,#C C places the leave on the cardboard,Cleaning,Object Transfer,"Logistics step, placing an object.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,632.3390509546634,#C C presses the leaves decoration,Cleaning,Essential Operation,"Core task involving manual effort, likely with hands.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,711.8033309546634,#C C looks at the leaves decoration,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,932.6794109546634,#O person X points to the wall,Cleaning,Stationary,"Low body/hand motion, pointing does not involve significant movement.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1003.8017609546636,#O person X looks at the wall,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1132.7103909546634,#C C picks plants on the floor,Cleaning,Object Transfer,Logistics step involving picking up objects (plants).,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1153.7373009546632,#C C holds a leave,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1399.0472909546634,#O person X looks at the plant decoration on the wall,Cleaning,Search,"Head movement (visual inspection), passive hands.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1414.3152009546634,#C C looks at the plants on the floor,Cleaning,Search,"Head movement (visual inspection), passive hands.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1460.6361809546634,#C C sticks a plant on the wall,Cleaning,Stationary,"The action involves a static interaction with the environment, likely with minimal body movement.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1535.6864009546632,#C C cuts a piece of tape with scissors,Cleaning,Essential Operation,Core task involving high hand activity.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1538.6130809546632,#O person X takes a piece of tape from C finger,Cleaning,Object Transfer,Logistics step involving the transfer of an object.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1547.2160809546633,#O person X attaches the tape on the plant,Cleaning,Essential Operation,Core manual task involving precise hand movement.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1642.0743109546631,#C C sticks the plant on the wall,Cleaning,Object Transfer,"[CtxFixed] The action of sticking the plant on the wall indicates a deliberate placement of an object onto a surface, which fits the definition of Object Transfer.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1665.1314109546631,#C C point to the plant decoration,Cleaning,Stationary,"Pointing involves minimal movement and is often accompanied by speaking, which indicates a stationary action.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1668.0258509546632,#C C looks at the plant decoration,Cleaning,Search,"Head movement (visual inspection), passive hands.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1739.225890954663,#C C looks at the plant decoration on the wall,Cleaning,Search,"Head movement (visual search), passive hands.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,1774.2859409546631,#C C looks at the monitors on the table,Cleaning,Stationary,"Low body/hand motion, focused visual activity.",silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,2137.228400954664,#C C places the container lid on the countertop,Cleaning,Object Transfer,Logistics step involving placing an object.,silver,5,r001
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,2146.109090954664,#C C picks the container li,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,5,r001
