video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,146.4123286,# X x operates on phone,Cooking,Stationary,"Low body/hand motion, likely involves holding the phone and interacting with it.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,357.14401197916663,#C C moves out of the room.,Cooking,Locomotion,Body moving through space (walking out of the room).,silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,789.9059352666667,# X x coughs,Cooking,Stationary,"Low body/hand motion, brief action.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,801.9419952666667,# X x operates tv using phone,Cooking,Stationary,Operating a TV using a phone likely involves minimal body movement and could be considered a low-energy activity.,silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,924.1981853125,#O man A scratches his arm,Cooking,Stationary,"Low body/hand motion, likely idle action.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,1116.5750752666663,# X x scrolls tv using laptop,Cooking,Stationary,"Low body/hand motion, primarily finger movements on a device.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,1234.0059852666666,# C c scrolls phone,Cooking,Stationary,"Low body/hand motion, likely involves minor finger movements.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,1287.6258952666667,# C c puts phone on couch,Cooking,Object Transfer,Logistics step of placing an object.,silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,1629.354461979167,#O A person T rubs his feet together,Cooking,Stationary,"Low body/hand motion, rubbing feet together while stationary.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,2003.9232652666665,# X x stretches,Cooking,Stationary,"Low body/hand motion, likely involves minimal movement.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,2367.6271552666667,# C c laughs,Cooking,Stationary,"Low body/hand motion, likely involves only head and vocal activity.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,3347.3494142879968,#c c cuts fish,Cooking,Essential Operation,"Core task, high hand activity.",silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,3409.8941042879965,#c c takes fish,Cooking,Object Transfer,Logistics/Setup step.,silver,7,r001
0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,3413.175044287997,#c c washes fish,Cooking,Essential Operation,"Core task, high hand activity.",silver,7,r001
0c892917-34b9-4344-a8cf-d04ff885dc86,118.1827686,#C C sets on a wash machine,Cleaning,Stationary,Setting an object typically involves minimal movement after the object is placed.,silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,36.5160286,#C C takes a step,Gardening,Locomotion,"Movement through space, indicative of walking or stepping.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,52.9780286,#C C tears the paper towel,Gardening,Essential Operation,"Core task involving manual dexterity, high hand activity.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,56.3140286,#C C folds the paper towel,Gardening,Stationary,The action of folding a paper towel is a fine motor task that does not involve significant movement of the body or hands.,silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,60.8160286,#C C holds the plant thermometer,Gardening,Stationary,"Low body/hand motion, holding an object without moving.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,135.2583886,#C C looks at the plant thermometer,Gardening,Search,"Head movement (visual inspection), hands mostly still.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,177.84002859999998,#C C puts the plant thermometer in the soil,Gardening,Object Transfer,Logistics action of placing an object in a specific location.,silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,185.1322286,#C C pulls the plant thermometer,Gardening,Stationary,"The action involves holding and possibly reading the thermometer, which implies minimal body movement.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,189.3280286,#C C wipes the plant thermometer with a paper towel,Gardening,Essential Operation,Core task involving manual activity with the hands.,silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,258.6900286,#C C shakes the potted plant,Gardening,Essential Operation,"[CtxFixed] Shaking the potted plant does not fit into the categories of Locomotion, Object Transfer, Search, or Stationary. It is an action that seems to serve a specific purpose, such as checking the plant's condition or removing excess water, which falls under Essential Operation.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,270.9780286,#C C picks the potted plant,Gardening,Object Transfer,Logistics/Setup step involving picking up an object.,silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,293.5280394185429,#C C puts hands on lap,Gardening,Stationary,"Low body/hand motion, indicative of a resting or idle state.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,413.6370394185429,#C C moves pebbles,Gardening,Object Transfer,"Logistics of moving pebbles, short bursts of hand activity.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,531.7723727518763,#C C rotates the plant,Gardening,Search,"Head/Hand movement (rotation), likely for visual inspection.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,744.7293582712241,#C C lifts plant leaves,Gardening,Search,"The action involves looking under plant leaves, which requires head and possibly hand movements to inspect but does not involve significant body movement.",silver,7,r001
0dedbbb0-d1a4-4231-a980-2b43acc08cb2,831.300358271224,#C C lifts right hand,Gardening,Stationary,The action describes a single hand movement which is likely isolated and does not involve continuous motion or high activity.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,0.3256452666666666,#C C holds a cycling helmet,Cooking,Stationary,Holding an object without movement.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,1.1484852666666665,#C C turns a cycling helmet,Cooking,Stationary,Turning an object typically involves low body and hand motion.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,9.376495266666666,#C C touches a bicycle,Cooking,Stationary,"Low body/hand motion, likely inspecting or touching the bicycle without moving it.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,187.29794526666663,#C C stops a bicycle,Cooking,Locomotion,Stopping involves body movement through space.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,233.22405526666665,#C C removes a food from a backpack,Cooking,Object Transfer,"Logistics step, moving an object from one place to another.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,294.05069526666665,#C C reads the label,Cooking,Search,"Head movement (reading), passive hands.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,326.9606952666667,#C C puts the electric jug down,Cooking,Object Transfer,Logistics step involving placing an object.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,409.5469852666667,#C C picks up the cup,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,504.2146952666666,#C C scoops some #unsure,Cooking,Essential Operation,"Core task involving hand movement, likely scooping or transferring ingredients.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,547.6026952666666,#C C picks up the water,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,565.5443952666666,#C C adjusts legs.,Cooking,Stationary,"Low body/hand motion, possibly adjusting posture while stationary.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,580.7150952666666,#C C operates a television with a remote control.,Cooking,Object Transfer,"Operating a remote control involves picking it up, pressing buttons, and potentially putting it down.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,676.1729252666667,#C C adjusts phone.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,851.6477852666666,#C C lifts the hand up,Cooking,Stationary,"Low body/hand motion, likely a preparatory or idle action.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,944.6370352666664,#C C picks the water bottle on the floor,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,1336.3476619333333,#C C picks up the mug,Cooking,Object Transfer,Logistics action involving picking up an object.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,2215.1409686,#C C adjusts a chair.,Cooking,Stationary,Adjusting a chair involves minimal movement and is likely done while standing still.,silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,2243.1309686000004,#C C eats apple.,Cooking,Stationary,"Low body/hand motion, eating is a relatively stationary activity.",silver,7,r001
0f39b336-3e41-4305-9325-bb9cd74b8146,2272.0402586,#C C adjusts camera on the head.,Cooking,Search,"Head movement (adjusting), hands mostly still.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,12.52408,#C C removes switch from the bag,Carpentry,Object Transfer,Logistics step involving picking up or removing an object.,silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,15.07163,#C C picks the switch part,Carpentry,Object Transfer,Logistics step of picking up an object.,silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,174.16555,#C C inspects a wire,Carpentry,Search,"Head movement (inspection), hands mostly still.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,204.63287,#C C fixes wire on the switch,Carpentry,Essential Operation,Core task involving manual operation with hands.,silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,394.59093,#O a man X sweeps the floor,Carpentry,Locomotion,"Body moving through space while performing a sweeping action, indicating movement and potentially high body acceleration.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,450.93552,#C C stares down,Carpentry,Stationary,"Low body/hand motion, focused gaze.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,514.4902999999999,#C C fixes the wire,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,638.6281666666666,#C C fixes the switch,Carpentry,Essential Operation,"[CtxFixed] The action of 'fixing the switch' is a deliberate attempt to correct or maintain functionality, which falls under the category of Essential Operation.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,682.2359366666667,#C C kneels down,Carpentry,Stationary,"The action of kneeling down is a change in posture, but it does not involve significant body or hand motion.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,773.2882466666667,#C C inspects the switch,Carpentry,Search,"Head movement (inspection), hands mostly still.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,918.2049966666666,#C C walks around the apartment,Carpentry,Locomotion,"Body moving through space, high body acceleration.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,978.7965066666668,#C C holds the spirit level,Carpentry,Stationary,"Low body/hand motion, holding an object without movement.",silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,980.8430466666666,#C C holds spirit level on the wall,Carpentry,Stationary,Low body/hand motion while holding the spirit level.,silver,7,r001
13dbccdf-ab84-42ee-ba1c-40cb158b8733,985.5620166666666,#C C puts spirit level down,Carpentry,Object Transfer,Logistics step involving placing an object down.,silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,18.54409,#O a man Y rides a horse,Playing Instrument,Locomotion,"The action describes movement through space, which corresponds to locomotion.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,27.84,#O a man X rides a horse,Playing Instrument,Locomotion,"The action involves movement through space, characteristic of locomotion.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,92.71731,#O a man U follows W,Playing Instrument,Locomotion,"[CtxFixed] The current action describes a man following another person, which is a form of movement or travel. Therefore, it fits best under the 'Locomotion' category.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,263.05456,#O a man X sits on a horse,Playing Instrument,Stationary,"The action describes sitting on a horse, which is a stationary activity with minimal movement.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,409.13331,#O a lady O stands besides C,Playing Instrument,Stationary,"The action describes a person standing still, indicating low body motion.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,477.34719,#O a man L sits on the car,Playing Instrument,Stationary,"The action describes a person sitting, which is a low-energy, stationary activity.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,502.86,#O a man K walks around,Playing Instrument,Locomotion,The action describes movement through space.,silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,617.1136133333333,#o a man V walks around the parking,Playing Instrument,Locomotion,"The action describes movement through space, indicating walking.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,670.5193833333333,#O a man U stands by the door of a car,Playing Instrument,Stationary,"The action describes a person standing still, indicating low body and hand motion.",silver,7,r001
181cfd16-4777-43a3-a0b2-136b4a1cc348,701.3459133333333,#O a man T walks around the parking,Playing Instrument,Locomotion,"The action describes movement through space, indicating walking.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,40.2020286,#C C cuts a piece of the tissue,Cleaning,Essential Operation,Core task involving manual operation with hands.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,109.9310286,#C C puts the bottle down,Cleaning,Object Transfer,"Logistics/Setup step, putting an object down.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,293.03474684388704,#C C Places the dead leaves on the table,Cleaning,Object Transfer,Logistics step involving picking up and placing dead leaves.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,374.9487768438871,#C C Separates the branches of the house plant,Cleaning,Essential Operation,"Core manual task, high hand activity.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,400.6858368438871,#C C Prunes the dead leaves of the house plant with a scissor,Cleaning,Essential Operation,Core task involving manual dexterity with hands.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1133.1166971449218,#C C Touches the house plant leaves,Cleaning,Search,"Implies visual or tactile inspection, likely with head and/or hand movement.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1195.456077144922,#C C Drains the water from the sick,Cleaning,Essential Operation,"Core task involving manual operation, likely with high hand activity.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1505.9962184684507,#C C looks on the flower pot.,Cleaning,Search,Visual inspection or search related to head movement.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1609.3521484684509,#C C looks in the flower plant.,Cleaning,Search,Visual search involving head movement.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1720.9119671449218,#C C puts #unsure on a sink top,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1724.337457144922,#C C puts water in a bottle,Cleaning,Object Transfer,Logistics action involving picking up and pouring water.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1762.896357144922,#C C looks at flowers,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1806.4118971449216,#C C pours water into a flower pot,Cleaning,Essential Operation,Core manual task involving hand activity.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1820.0266171449216,#C C puts a notebook on a table,Cleaning,Object Transfer,Logistics step of moving an item from one place to another.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1820.923467144922,#C C moves a scissors on a table,Cleaning,Object Transfer,Movement of an object from one place to another.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1821.7943671449216,#C C moves a notebook,Cleaning,Object Transfer,Logistics of moving an object from one place to another.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1859.5218571449216,#C C puts a bottle on a sink top,Cleaning,Object Transfer,Logistics step involving picking up and placing the bottle.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,1908.5562272155312,#C C throws dirt on a table,Cleaning,Locomotion,"The action involves movement through space to throw dirt, which implies significant body acceleration.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2027.569527215532,#C C walks towards flowers,Cleaning,Locomotion,Body moving through space (walking).,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2037.437677215531,#C C shakes a water bottle,Cleaning,Stationary,Shaking a water bottle is a relatively low-energy activity with minimal body movement.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2050.039137215532,#C C puts towel on a board,Cleaning,Object Transfer,Logistics step involving picking up and placing the towel.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2088.500047215531,#C C touches a flower,Cleaning,Stationary,"Low body/hand motion, likely involves gentle touch.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2110.495557215532,#C C touches a leaf,Cleaning,Stationary,"Low body/hand motion, likely involves light contact or inspection.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2132.0500205488647,#C C picks a bottle from a sink top,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2262.553367284896,#C C picks dirt from a flower pot,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2319.523237284896,#C C picks a sprayer bottle,Cleaning,Object Transfer,Logistics action involving picking up an object.,silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2366.648687284896,#C C lowers a sprayer bottle,Cleaning,Object Transfer,"The action involves the logistics of lowering an object, which corresponds to short bursts of hand acceleration.",silver,7,r001
1cccdb19-2eb3-4ab7-ab74-58c9b425a68c,2439.180457284896,#C C touches leaves,Cleaning,Stationary,"Low body/hand motion, likely involves gentle touch.",silver,7,r001
1da50887-dd33-4644-9377-1bf855b86ffd,348.9970809546634,#C C holds the jug with her hand,Desk Work,Stationary,The action describes holding an object without any significant movement.,silver,7,r001
1da50887-dd33-4644-9377-1bf855b86ffd,505.04013095466337,#C C touches his face with his hand,Desk Work,Stationary,"Low body/hand motion, likely idle or thinking.",silver,7,r001
1e5cd1c1-7023-4800-b743-16a9c2753ac2,16.8652786,#c c moves the bicycle in a corner,Desk Work,Locomotion,Body moving through space to place the bicycle in a corner.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,121.0949386,#C C peels the brussels sprouts,Cooking,Essential Operation,Core task involving fine manual dexterity and repetitive motion.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,175.85960859999997,#C C chops the brussels sprouts,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,222.3715186,#C C puts the brussels sprouts in a storage container,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,266.9590086,#C C picks a cooking oil from the cabinet,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,306.20106860000004,#C C sprinkles salt on the brussels sprouts,Cooking,Stationary,"Low body/hand motion, fine motor activity.",silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,335.79605860000004,#C C holds the bottle of cooking oil,Cooking,Stationary,"Low body/hand motion, holding an object without active manipulation.",silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,377.11435860000006,#C C opens the packet of walnut with a pair of scissors,Cooking,Object Transfer,Logistics step involving opening an item.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,565.5357481394766,#C C gets into the house,Cooking,Locomotion,Body moving through space (entering the house).,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,658.0466681394765,#C C clears the food from the chopping board,Cooking,Object Transfer,Logistics step involving picking up and moving objects.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,825.7685776136719,#C C chops the leaves with a knife,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,1203.759637613672,#C C closes the margarine,Cooking,Object Transfer,"Closing an object, a logistics step involving short bursts of hand activity.",silver,7,r001
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,1420.1611956827053,#C C rubs her hands,Cooking,Stationary,"Low body/hand motion, likely idle action.",silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,28.4942996,#C C moves the cable tie from beneath the packet of cable tie.,Carpentry,Object Transfer,Logistics/Setup step involving moving an object.,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,29.219199600000003,#C C drops the cable tie on the table.,Carpentry,Object Transfer,Refined via regex fallback,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,76.8918396,#C C touches the cables.,Carpentry,Stationary,"Low body/hand motion, likely involves fine motor skills or inspection.",silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,80.2362696,#C C drops the digital multimeter with the cable in the shelf.,Carpentry,Object Transfer,Refined via regex fallback,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,122.9691496,#C C picks up the cable.,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,224.8996296,#C C moves towards the table.,Carpentry,Locomotion,Body moving through space to reach the table.,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,231.0077396,#C C drops the cable ties on the table.,Carpentry,Object Transfer,Refined via regex fallback,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,332.8650009546634,#C C holds cable ties with his left hand.,Carpentry,Stationary,"Low body/hand motion, holding an object without movement.",silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,347.7291409546634,#C C holds the cable tie with his left hand.,Carpentry,Stationary,The action describes a holding position which involves minimal movement.,silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,360.2539709546634,#C C touches the top of the cable tie with his left hand.,Carpentry,Stationary,"Low body/hand motion, likely inspection or preparation.",silver,7,r001
1fb7b18b-03a7-4a3a-a795-a2da80be3c56,367.1400109546634,#C C writes on the cable tie with the pen.,Carpentry,Essential Operation,Core task involving fine motor skills and high hand activity.,silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,6.4709886,#C C shuffles the cards while talking,Playing Instrument,Stationary,"Low body/hand motion, primarily involves hand shuffling and talking.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,142.71816859999998,#C C takes his cards and talks,Playing Instrument,Stationary,"The action involves holding cards and talking, which are low-energy activities.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,255.0223086,#O O rolls the dices and talks,Playing Instrument,Stationary,"Low body/hand motion, primarily verbal interaction.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,268.1100586,#O O writes something down while talking,Playing Instrument,Stationary,"Low body/hand motion, indicating a stationary activity like writing and talking.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,302.18268868278113,#C C plays the game while talking,Playing Instrument,Stationary,"Low body/hand motion, implies idle or talking activity.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,571.0140921677084,#x x puts pawn on board,Playing Instrument,Object Transfer,Logistics step involving placing an object.,silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,634.4831921677084,#x x shuffles cards,Playing Instrument,Stationary,Shuffling cards is typically done with one hand while the other hand and body remain relatively stationary.,silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,749.7050221677084,#x x writes,Playing Instrument,Stationary,"Low body/hand motion, indicative of a writing activity.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,804.6646731540364,#O A lady D picks the dice.,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,807.7912231540365,#O A lady D looks at the paper.,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,812.7390831540365,#O A lady D looks at the chart.,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",silver,7,r001
2090d1c2-8308-4966-b903-e860b498f4e3,819.5675331540365,#O A lady D moves the hand.,Playing Instrument,Essential Operation,Playing an instrument involves high hand activity.,silver,7,r001
21247536-db56-454f-8781-133fbfabe60b,422.1618609546634,#C C opens the dishwasher,Cooking,Object Transfer,Logistics action involving opening a drawer or container.,silver,7,r001
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,3.93271,#C C scrapes the wood glue from woodwork with chisel.,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,7,r001
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,70.83141,#C C rubs his thumb with his other fingers,Carpentry,Stationary,"Low body/hand motion, likely idle or contemplative action.",silver,7,r001
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,121.99932,#C C takes wood glue from the top of the black box with the chisel.,Carpentry,Object Transfer,Logistics step involving picking up and moving an object.,silver,7,r001
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,195.16363,#C C picks up the chisel on the woodwork,Carpentry,Object Transfer,Logistics step of picking up the chisel.,silver,7,r001
22a3ba4e-c70d-4905-b40f-f8dcfcee5835,226.97655,#C C applies the wood glue on the woodwork with the chisel,Carpentry,Essential Operation,Core task involving high hand activity and precision.,silver,7,r001
