video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
002d2729-df71-438d-8396-5895b349e8fd,716.5854976213301,#C C separates the pieces of ginger with both hands on the chopping board.,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,815.32494762133,#C C breaks off a stalk of celery with her right hand.,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,843.0065476213301,#C C rinses the celery stalks with both hands under the tap.,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,957.84296762133,#C C puts the bowl in a part of the sink with her right hand.,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,963.06230762133,#C C pulls off a thread from a celery stalk with her right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1052.59987762133,#C C adjusts the celery stalks in her left hand on the chopping board with the knife in her right hand.,Cooking,Essential Operation,"Core task involving manipulation with hands, likely preparing ingredients.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1057.80397762133,#C C takes the celery stalks from her right hand with her left hand.,Cooking,Object Transfer,Logistics step involving moving an object from one hand to another.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1069.5680422879966,#C C picks the knife from the chopping board with her right hand.,Cooking,Object Transfer,Logistics step of picking up the knife.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1094.4223522879963,#C C drops the celery stalk on the chopping board with her left hand.,Cooking,Essential Operation,"The action involves placing the celery stalk on the chopping board, which is part of the core manual task of preparing food.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1096.1085022879963,#C C walks towards a kitchen cabinet.,Cooking,Locomotion,"Body moving through space, involves walking.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1159.8938642879966,#C C puts celery stalks from the chopping board into the glass bowl with both hands.,Cooking,Object Transfer,Logistics step involving the transfer of celery stalks from one location to another.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1204.3906542879963,#C C lifts the lid of the glass bowl with her left hand.,Cooking,Object Transfer,"Action involves picking up an object (lifting the lid), which is a logistics step.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1341.8490942879966,#C C drops the glass bowl next to the food processor engine with her left hand.,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the glass bowl next to the food processor engine, which fits the criteria for Object Transfer.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1380.7201742879963,#C C holds the food processor bowl with her left hand.,Cooking,Stationary,"Low body/hand motion, holding an object in place.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1382.365834287997,#C C drops the food processor engine on the counter top with her right hand.,Cooking,Object Transfer,Refined via regex fallback,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1401.1164842879966,#C C touches the contents of the food processor bowl with her right hand.,Cooking,Stationary,"Low body/hand motion, likely inspecting texture or consistency.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1426.7674842879967,#C C drops the attachment on the counter top with her right hand.,Cooking,Object Transfer,Refined via regex fallback,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1445.0480542879966,#C C takes a spoon from the pot with her right hand.,Cooking,Object Transfer,Logistics action involving picking up an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1498.6059842879968,#C C lifts the food processor bowl with her left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1535.186264287997,#C C pours some soy sauce into the pot with her right hand.,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1576.6900742879966,#C C stirs the contents of the pot with the spoon in her right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1723.5299009546634,#C C pours soy sauce from the bottle in her right hand into the spoon in her left hand.,Cooking,Object Transfer,Logistics step involving the transfer of soy sauce from one container to another.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1736.9776809546634,#C C holds the spoon inside the pot with her right hand.,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1801.2902209546633,#C C mixes the contents of the pot with the spoon in her right hand.,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1937.5064909546631,#C C shakes the water off the brush into the sink with her right hand.,Cooking,Essential Operation,"[CtxFixed] Shaking the water off the brush is a continuation of the cleaning process, which falls under the category of Essential Operation as it is a necessary step in maintaining hygiene and functionality of the brush.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1976.961960954664,#C C lifts the tray from the lower chamber of the steamer with her right hand.,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,1985.935070954664,#C C removes the tray from the top chamber of the steamer in her left hand with her right hand.,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2043.861840954664,#C C picks the brush from the counter top with her left hand.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2064.9363909546632,#C C lifts the top chamber of the steamer with both hands.,Cooking,Object Transfer,Logistics action involving lifting an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2204.89264762133,#C C drops the dough on the chopping board with both hands.,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2226.1182676213302,#C C touches her face with her left hand. #Unsure,Cooking,Stationary,"Low body/hand motion, brief touch action.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2312.5364476213304,#C C flattens out the dough in her left hand on the chopping board with the rolling pin in her right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2326.9985176213304,#C C holds the flattened dough with both hands.,Cooking,Stationary,"Low body/hand motion, holding position.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2424.7124676213302,#C C lifts the pot on the dinning table with her right hand.,Cooking,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2430.10525762133,#C C flattens the dough in her left hand on the chopping board.,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2455.68467762133,#C C pours sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,2523.7156476213304,#C C shapes the dough with her right hand,Cooking,Essential Operation,"Core task involving manual shaping, high hand activity.",silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3014.1301142879965,#C C kneads the pieces of dough with her both hands,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3092.149794287997,#C C closes the plate with the cover in her left hand,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3122.6799242879965,#C C scoops sauce from the plate with her right hand,Cooking,Object Transfer,Movement involved in picking up and transferring the sauce.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3242.154118954664,#C C kneads the dough with the roller pin in her right hand,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3262.318880954663,#C C puts the sauce on the dough with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3361.913650954663,#C C shapes the dough with right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3391.6505509546632,#C C puts the dough inside the plate with her right hand,Cooking,Object Transfer,Logistics step involving moving an object (dough) to a location (plate).,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3414.483980954663,#C C scoops sauce from the plate with the spoon in her right hand,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3420.423860954664,#C C scoops sauce from the plate with the spoon in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3468.598150954663,#C C adjusts the pieces of dough in the plate with her right hand,Cooking,Essential Operation,Core task involving precise hand movements.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3483.826030954663,#C C adjusts the pieces of dough in a plate with her left hand,Cooking,Stationary,Adjusting the pieces of dough involves fine motor skills with minimal body movement.,silver,10,r001
002d2729-df71-438d-8396-5895b349e8fd,3542.138900954663,#C C washes the plate with the sponge in her right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,54.0611,#C C unloads a ladder from a car,Carpentry,Object Transfer,"The action involves moving an object (unloading a ladder), which corresponds to logistics or setup.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,67.18218,#C C carries a ladder in the house,Carpentry,Locomotion,"Body moving through space with an object (ladder), high body acceleration.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,145.98129,#C C removes a lighting cable cover with a pliers,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,200.57727,#C C holds a masking tape with both hands,Carpentry,Stationary,"Low body/hand motion, holding an object without moving.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,217.14996,#C C cuts a masking tape with the right hand,Carpentry,Essential Operation,"Core manual task, high hand activity.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,275.88124,#C C connects lighting cables with a pliers,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,304.62253,#C C cuts a masking tape with both hands,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,307.84247,#C C holds a masking tape on the right hand,Carpentry,Stationary,Holding an item without significant movement.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,334.37734,#C C holds lighting wires with the left hand,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,348.91769,#C C holds lighting wires with both hands,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,359.69448,#C C holds a ladder with both hands in the room,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,371.38799,#C C climbs on the ladder,Carpentry,Locomotion,Body moving through space (climbing). High Body Accel.,silver,10,r001
03be7d83-7394-45b9-9f36-b55ad721aee1,399.44987,#C C walks down the ladder,Carpentry,Locomotion,"Body moving through space, in this case, walking down a ladder.",silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,3.8175196,#C C holds a knife on a table with her right hand.,Cleaning,Stationary,"Low body/hand motion, holding an object in place.",silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,29.007569600000004,#C C takes food on the plate with the fork.,Cleaning,Object Transfer,Logistics step involving picking up and transferring food.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,182.8714896,#C C takes a table knife in a rack with her right hand.,Cleaning,Object Transfer,"Logistics/Setup step, picking up an object.",silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,185.1942896,#C C turns on the tap.,Cleaning,Object Transfer,Turning on the tap is a logistics step involving a specific action with the hand.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,310.4229509546634,#C C moves the food on the plate with the table knife.,Cleaning,Essential Operation,"Core task involving manipulation with hands, high hand activity.",silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,344.7407409546634,#C C moves the fork in her right hand to her left hand.,Cleaning,Object Transfer,"The action involves moving an object from one hand to another, which is a logistics step.",silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,527.3017909546634,#C C drinks from the mug.,Cleaning,Stationary,Drinking from a mug involves minimal body and hand movement.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,545.9886609546634,#C C takes a knife on the table with her right hand.,Cleaning,Object Transfer,Logistics/Setup step involving picking up an object.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,609.1859409546634,#C C rinses the mug.,Cleaning,Essential Operation,Core manual task involving hand activity.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,639.8965709546634,#C C grabs two forks in the sink.,Cleaning,Object Transfer,Logistics action involving picking up objects.,silver,10,r001
064e10ee-10ae-4dec-a836-2ca94b02551c,641.1976709546634,#C C washes the forks with the sponge,Cleaning,Essential Operation,Core task involving high hand activity.,silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,14.16011,#C C climbs the stool. #Unsure,Mechanical Repair,Locomotion,Body moving through space (climbing). High body acceleration.,silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,37.45016,#C C places the box of tools on the table.,Mechanical Repair,Object Transfer,Logistics step involving placing an object.,silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,55.48358,#C C examines the chain ring with both hands.,Mechanical Repair,Search,"Visual inspection with both hands, indicating a focus on examining the object rather than manipulating it.",silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,63.28571,#C C picks a chain breaker from the table.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,108.19003,#C C takes the nut from the table.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
0b8a87ed-07f2-4434-adde-a1c88f4bb30f,115.78893,#C C places the pedal on the stool.,Mechanical Repair,Object Transfer,Logistics/Setup step involving placing an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,158.24502526666666,#C C touches the pen,Cooking,Stationary,"Low body/hand motion, likely a minor interaction.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,200.79053526666667,#C C lifts up his hand,Cooking,Stationary,"Low body/hand motion, likely minimal movement.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,270.66592526666665,#C C puts the polythene bag in the bag,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,327.0593952666667,#C C holds the cream tube,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,511.60060526666666,#C C enters in the lift,Cooking,Locomotion,Body moving through space (entering a lift).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,685.4833352666667,#C C holds the phone on the hand,Cooking,Stationary,"Low body/hand motion, holding an object without moving.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,705.8016852666667,#C C scrolls the phone on the hand,Cooking,Stationary,"Low body motion, hands engaged in fine motor task.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,878.6136452666667,#C C gets into a vehicle,Cooking,Locomotion,Body movement associated with entering a vehicle.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,884.9802052666668,#C C opens a bag,Cooking,Object Transfer,"Logistics step, involves opening an object.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,900.4661352666667,#C C scrolls on the phone,Cooking,Stationary,"Low body/hand motion, primarily finger movements.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,997.3734952666669,#O woman X walks around,Cooking,Locomotion,Body moving through space (walking).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1152.6912752666667,#C C enters the grocery shop,Cooking,Locomotion,"Movement through space, indicative of walking or entering a new environment.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1165.0788252666666,#C C touches the sweet melons on the counter,Cooking,Search,"Implies visual inspection or tactile search, low hand activity.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1220.823045266667,#C C walks in the grocery shop,Cooking,Locomotion,Body moving through space (walking).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1312.5169952666663,#C C picks up the bag from the table,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1312.8393552666666,#C C picks up the box from the table,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1393.908325266667,#C C presses the lift button,Cooking,Stationary,Pressing a button involves minimal body motion and is a brief action.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1416.0828252666663,#C C walks out of the lift,Cooking,Locomotion,"Movement through space, involves walking.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1435.8761352666666,#C C enters in the kitchen,Cooking,Locomotion,Body moving through space (entering the kitchen).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1480.7861052666665,#C C turns the bowl,Cooking,Stationary,"Minimal movement, likely involves a slight turn of the wrist or hand while holding the bowl in place.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1497.1272852666666,#C C operates the cooker,Cooking,Stationary,"Operating a cooker often involves minimal movement, primarily hand gestures or button presses.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1539.3513452666666,#C C touches the foil paper,Cooking,Stationary,"Low body/hand motion, likely a brief touch with minimal movement.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1544.2742852666663,#C C closes the oven,Cooking,Stationary,"Low body/hand motion, brief action.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1564.9393152666669,#C C looks in the paper bag,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1579.3169452666666,#C C takes a purse,Cooking,Object Transfer,Logistics/Setup step (taking an object).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1617.157695266667,#C C picks a lid,Cooking,Object Transfer,"Logistics step, picking up an object.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1672.4654352666666,#C C switches on the machine,Cooking,Stationary,"Low body/hand motion, primarily an action involving a switch or button press.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1707.1414152666666,#C C picks up the box.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1723.7523852666666,#C C picks the paper from the sink.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1849.8979552666667,#C C pulls the shelf,Cooking,Object Transfer,Logistics action involving moving an object (shelf).,silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1870.1101552666669,#C C puts the tap off,Cooking,Stationary,"Low body/hand motion, likely a brief action with minimal movement.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,1948.1265852666663,#C C Looks at the cooker,Cooking,Search,"Head movement (visual inspection), passive hands.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,2023.7785452666667,#C C Walks toward the counter top,Cooking,Locomotion,"Body moving through space, involves walking.",silver,10,r001
10a7fd5a-169d-4b0c-ba8b-825af7bd2117,2056.6620452666666,#C C Closes the utensils drawer,Cooking,Object Transfer,Logistics/Setup step involving closing a drawer.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,73.0705596,#O man Y talks to C,Cleaning,Stationary,"Low body/hand motion, likely involves speaking.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,312.38127095466336,#C C speaks to person X,Cleaning,Stationary,Low body/hand motion.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,337.2945809546634,#C C looks at person Y,Cleaning,Stationary,"Low body/hand motion, likely involves head rotation but does not involve active movement.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,358.78563095466336,#C C speaks,Cleaning,Stationary,Low body/hand motion.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,368.0182109546634,#O person Y speaks to C,Cleaning,Stationary,"Low body/hand motion, likely involves speaking.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,373.4931909546634,#C C looks at person X and Y,Cleaning,Stationary,"Low body/hand motion, focused on conversation.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,419.2505909546634,#O looks at person Y,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,435.2094609546634,#O person X eats,Cleaning,Stationary,The action of eating is typically associated with low body and hand motion.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,481.9934009546634,#O person Y places cup on the table,Cleaning,Object Transfer,"Logistics step, placing an object.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,669.4132642879968,#O man E talks to C,Cleaning,Stationary,"Low body/hand motion, likely involves speaking.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,744.5584242879968,#C C looks at man E,Cleaning,Search,"Head movement (visual inspection), passive hands.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,808.7439142879967,#O child Y talks to C,Cleaning,Stationary,"Low body/hand motion, primarily verbal interaction.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,883.6735342879967,#O person Y eats food,Cleaning,Stationary,Eating is generally a low-energy activity with minimal body movement.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,964.7192042879968,#O person Y speaks to person X,Cleaning,Stationary,"Low body/hand motion, speaking involves minimal movement.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,989.6088142879968,#O person X speaks to person Y,Cleaning,Stationary,"Low body/hand motion, speaking indicates a stationary activity.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1103.31898762133,#C C speaks to person Y,Cleaning,Stationary,"Low body/hand motion, likely involves speaking with minimal movement.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1155.81236762133,#O person X walks,Cleaning,Locomotion,Body moving through space (walking).,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1195.22898762133,#O person Y speaks,Cleaning,Stationary,"Low body/hand motion, speaking involves minimal physical activity.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1205.01442762133,#O person Y walks,Cleaning,Locomotion,"Movement through space, indicative of walking.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1219.24302762133,#C C looks at the chair,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1473.08597762133,#C C puts the water bottle in a polythene bag,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1582.79984762133,#C C turns on the laptop,Cleaning,Stationary,Turning on a device is generally a quick action with minimal body movement.,silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1685.4328209546634,#C C looks at the clothes on the hanging line,Cleaning,Search,"Head movement (visual search), hands mostly still.",silver,10,r001
1246d6ec-5620-4f71-8b4b-d823775f58c2,1826.671840954664,#C C makes bed,Cleaning,Stationary,"Making a bed involves fine motor skills and positioning, which typically does not involve significant body or hand acceleration.",silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,49.6010386,#C C handles a camera,Desk Work,Object Transfer,Logistics/Setup step involving handling an object.,silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,73.15944859999999,#C C scrolls computer with a mouse,Desk Work,Stationary,"Low body/hand motion, primarily hand movement without significant acceleration.",silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,92.9202686,#C C pushes a monitor,Desk Work,Object Transfer,Moving an object (monitor) from one place to another.,silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,130.50406859999998,#C C highlights words with a mouse,Desk Work,Stationary,"Low body/hand motion, primarily involving fine hand movements with a mouse.",silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,254.2755886,#C C holds a mouse,Desk Work,Stationary,"Low body/hand motion, holding a mouse.",silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,698.7304586,#C C handles a camera,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver,10,r001
124d8745-52d7-464c-bb46-65b96bbdcffa,885.3358886000001,#C C picks a pen,Desk Work,Object Transfer,Logistics step of picking up an object.,silver,10,r001
