action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,5,,5,4324,watchlist_verb,yes,0,0.0,0,#C C moves the vegetables on the chopping board with the knife in her right hand.,moves vegetables on chopping board with knife in her right hand,Core task involving high hand activity with the knife.,r002,Cooking,,541.7694476213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Object Transfer,5,,4,7962,,no,0,0.0,0,#C C removes sliced vegetables from the knife in her right hand with her left hand.,removes sliced vegetables from knife in her right hand with her left hand,Logistics step involving the transfer of sliced vegetables from one hand to another.,r002,Cooking,,561.3192976213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,3,11521,,no,0,0.0,0,#C C picks up the knife from the chopping board with her right hand.,picks up knife from chopping board with her right hand,Logistics step of picking up an object.,r002,Cooking,,592.69029762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,3,11523,,no,0,0.0,0,#C C picks up the knife on the chopping board with her right hand.,picks up knife on chopping board with her right hand,Logistics step of picking up an object.,r002,Cooking,,709.0092476213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,7,2975,,no,0,0.0,0,#C C puts the stalk of celery in the colander under the tap with her right hand.,puts stalk of celery in colander under tap with her right hand,Logistics step involving picking up and placing the celery.,r002,Cooking,,796.8739176213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,7,2997,,no,0,0.0,0,#C C rinses the celery stalks in the colander with both hands.,rinses celery stalks in colander with both hands,Core manual task involving high hand activity.,r002,Cooking,,880.5602176213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,6,3940,,no,0,0.0,0,#C C rinses a celery stalk with both hands.,rinses celery stalk with both hands,Core task involving high hand activity.,r002,Cooking,,895.9094776213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,6,3372,,no,0,0.0,0,#C C cuts a part off a stalk of celery with both hands.,cuts part off stalk of celery with both hands,Core manual task involving high hand activity.,r002,Cooking,,898.7727576213301,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,10,1322,watchlist_verb,yes,0,0.0,0,#C C adjusts the celery stalks in her left hand on the chopping board with the knife in her right hand.,adjusts celery stalks in her left hand on chopping board with knife in her right hand,Core task involving precise hand movements and manipulation.,r002,Cooking,,970.31529762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Task Operation,5,,3,9730,,no,0,0.0,0,#C C cuts the celery stalks on the chopping board with the knife in her right hand.,cuts celery stalks on chopping board with knife in her right hand,Core task involving repetitive hand movements.,r002,Cooking,,986.53411762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,4,7963,,no,0,0.0,0,#C C removes slices of celery from the knife in her right hand with her left hand.,removes slices of celery from knife in her right hand with her left hand,"The action involves transferring slices of celery from one hand to another, which is a logistics step.",r002,Cooking,,998.68079762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,6,3362,,no,0,0.0,0,#C C cuts the celery stalks in her left hand on the chopping board with the knife in her right hand.,cuts celery stalks in her left hand on chopping board with knife in her right hand,Core task involving high hand activity with precise motions.,r002,Cooking,,1002.86859762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,4,7991,,no,0,0.0,0,#C C rinses the glass bowl under the tap with both hands.,rinses glass bowl under tap with both hands,Core task involving high hand activity.,r002,Cooking,,1134.324504287997,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,3,10384,,no,0,0.0,0,#C C lifts the food processor engine from the glass bowl to the counter top with her right hand.,lifts food processor engine from glass bowl to counter top with her right hand,"The action involves moving an object from one location to another, which is characteristic of logistics and setup steps.",r002,Cooking,,1202.9735042879963,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,4,8282,,no,0,0.0,0,#C C takes a spoon of salt from the salt jar in her left hand with her right hand.,takes spoon of salt from salt jar in her left hand with her right hand,Logistics step involving the transfer of an object.,r002,Cooking,,1515.4029942879963,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,4,7833,,no,0,0.0,0,#C C puts the spoon of salt in the pot with her right hand.,puts spoon of salt in pot with her right hand,Logistics step of placing the spoon in the pot.,r002,Cooking,,1517.5768742879966,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Stationary,5,,3,8876,watchlist_verb,yes,0,0.0,0,#C C holds the pot with her left hand.,holds pot with her left hand,"Low body/hand motion, holding an object without movement.",r002,Cooking,,1615.0416589546633,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Task Operation,5,,3,10831,,no,0,0.0,0,#C C molds the dough in her hands.,molds dough in her hands,Core manual task involving high hand activity.,r002,Cooking,,2176.53668762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,4,7247,,no,0,0.0,0,#C C picks up a cut dough from the chopping board with her left hand.,picks up cut dough from chopping board with her left hand,Logistics step involving picking up an object.,r002,Cooking,,2274.3052276213302,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,6,3457,,no,0,0.0,0,#C C flattens the cut dough on the chopping board with her left hand.,flattens cut dough on chopping board with her left hand,Core manual task involving high hand activity.,r002,Cooking,,2276.61395762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,4,8082,,no,0,0.0,0,#C C shapes the cut dough on the chopping board with her left hand.,shapes cut dough on chopping board with her left hand,Core task involving high hand activity.,r002,Cooking,,2281.56884762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,8,2239,,no,0,0.0,0,#C C picks up a spoon from a plate with her right hand,picks up spoon from plate with her right hand,Logistics step involving picking up an object.,r002,Cooking,,2445.8202576213303,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,19,416,,no,0,0.0,0,#C C scoops sauce from the plate with the spoon in her right hand,scoops sauce from plate with spoon in her right hand,"The action involves picking up and transferring sauce, which is a logistics step.",r002,Cooking,,2447.28568762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,22,317,,no,0,0.0,0,#C C pours sauce on the dough with the spoon in her right hand,pours sauce on dough with spoon in her right hand,Core task involving high hand activity.,r002,Cooking,,2448.31020762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,12,933,watchlist_verb,yes,0,0.0,0,#C C opens the plate with her left hand,opens plate with her left hand,Logistics/Setup step involving picking up or putting down an object.,r002,Cooking,,2485.73756762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Object Transfer,5,,11,1133,,no,0,0.0,0,#C C drops the dough in the plate with her right hand,drops dough in plate with her right hand,Refined via regex fallback,r002,Cooking,,2486.4550476213303,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,7,2451,watchlist_verb,yes,0,0.0,0,#C C adjusts the dough in the plate with her right hand,adjusts dough in plate with her right hand,Core task involving high hand activity.,r002,Cooking,,2488.7777576213302,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Object Transfer,5,,6,3162,watchlist_verb,yes,0,0.0,0,#C C closes the plate with her left hand,closes plate with her left hand,"Closing an object, which is a logistics step.",r002,Cooking,,2489.96459762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Object Transfer,5,,12,965,,no,0,0.0,0,#C C drops the spoon in the plate with her right hand,drops spoon in plate with her right hand,Refined via regex fallback,r002,Cooking,,2522.68325762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,3,11550,,no,0,0.0,0,#C C picks up the roller pin with her right hand,picks up roller pin with her right hand,Logistics step involving picking up an object.,r002,Cooking,,2642.63346762133,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Task Operation,5,,4,7490,,no,0,0.0,0,#C C presses the dough with her left hand,presses dough with her left hand,Core task involving high hand activity.,r002,Cooking,,2642.9980476213304,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,8,2087,,no,0,0.0,0,#C C drops the dough on the table with her right hand,drops dough on table with her right hand,"Logistics action of placing an object (dropping the dough), short burst of hand acceleration.",r002,Cooking,,2858.9776542879968,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,5,5486,,no,0,0.0,0,#C C scoops dough from the bucket with her right hand,scoops dough from bucket with her right hand,Logistics action involving picking up an object.,r002,Cooking,,2864.3082342879966,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,Task Operation,3,8659,watchlist_verb,yes,0,0.0,0,#C C adjusts the tap with her right hand,adjusts tap with her right hand,"Adjusting the tap involves manipulating an object, which is a logistical action.",r002,Cooking,,2920.1120742879966,Bad,002d2729-df71-438d-8396-5895b349e8fd,yes
Object Transfer,5,,3,11522,,no,0,0.0,0,#C C picks up a knife from the table with her right hand,picks up knife from table with her right hand,Logistics step involving picking up an object.,r002,Cooking,,2958.428654287997,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,5,4574,,no,0,0.0,0,#C C drops the knife on the table with her right hand,drops knife on table with her right hand,Refined via regex fallback,r002,Cooking,,2959.3390842879967,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,4,6516,,no,0,0.0,0,#C C drops the roller pin on the table with her right hand,drops roller pin on table with her right hand,Refined via regex fallback,r002,Cooking,,3039.0921742879964,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,7,3006,,no,0,0.0,0,#C C scoops sauce from the plate with her right hand,scoops sauce from plate with her right hand,Logistics step involving picking up and transferring an object.,r002,Cooking,,3046.663944287997,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Stationary,5,,3,9357,watchlist_verb,yes,0,0.0,0,#C C touches her mouth with her right hand,touches her mouth with her right hand,"Low body/hand motion, indicative of a brief, stationary action.",r002,Cooking,,3108.9063442879965,Gold,002d2729-df71-438d-8396-5895b349e8fd,yes
Task Operation,5,,11,1258,,no,0,0.0,0,#C C puts the sauce on the dough with the spoon in her right hand,puts sauce on dough with spoon in her right hand,Core task involving high hand activity.,r002,Cooking,,3267.017140954663,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,3,10022,,no,0,0.0,0,#C C drops the rolling pin on the table with her right hand,drops rolling pin on table with her right hand,Refined via regex fallback,r002,Cooking,,3335.131220954663,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Object Transfer,5,,5,5071,,no,0,0.0,0,#C C picks up a plate from the sink with her left hand,picks up plate from sink with her left hand,Logistics step involving picking up an object.,r002,Cooking,,3527.566930954663,Gold,002d2729-df71-438d-8396-5895b349e8fd,no
Search,5,Task Operation,7,2446,watchlist_verb,yes,0,0.0,1,#C C adjust the camera,adjust camera,"Head movement (adjusting view), hands mostly still.",r002,Cooking,,82.52975959999999,Bad,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,yes
Task Operation,5,,3,10159,,no,0,0.0,0,#C C fixes the blender,fixes blender,"[CtxFixed] The current action involves fixing the blender, which is a necessary operation to ensure the blender functions correctly.",r002,Cooking,,225.7399496,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Object Transfer,5,,14,763,,no,0,0.0,0,#C C scoop the #unsure,scoop,"Logistics step, picking up an object.",r002,Cooking,,236.0710796,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Stationary,5,,3,9369,watchlist_verb,yes,0,0.0,0,#C C touches microwave,touches microwave,"Low body/hand motion, likely interacting with the microwave interface.",r002,Cooking,,613.1379709546634,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,yes
Task Operation,5,,3,9544,,no,0,0.0,0,#C C breaks egg in the bowl,breaks egg in bowl,Core task involving high hand activity.,r002,Cooking,,2238.0679009546634,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Object Transfer,5,,10,1463,,no,0,0.0,0,#C C picks a wiping cloth,picks wiping cloth,Logistics action of picking up an object.,r002,Cooking,,2923.473196954664,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Object Transfer,5,,4,7078,,no,0,0.0,0,#C C picks the date from the plate using the spoon,picks date from plate using spoon,"Logistics step, picking up an object with the hand.",r002,Cooking,,3276.336740954664,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Object Transfer,5,,5,4916,,no,0,0.0,0,#C C picks the bread from the plate using the spoon,picks bread from plate using spoon,Logistics step involving picking up an object.,r002,Cooking,,3309.295960954664,Gold,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,no
Object Transfer,5,,3,11262,,no,0,0.0,0,#C C picks a metal laundry basket,picks metal laundry basket,Logistics step involving picking up an object.,r002,Cleaning,,30.0205386,Gold,067037a6-71a9-4850-ac51-59183eeb6359,no
Locomotion,5,,3,10263,,no,0,0.0,0,#C C hangs clothes on the drying rack,hangs clothes on drying rack,"Body moving through space to hang clothes, involves high body acceleration.",r002,Cleaning,,243.7166386,Gold,067037a6-71a9-4850-ac51-59183eeb6359,no
Stationary,5,Task Operation,51,71,,no,0,0.0,2,# C c fixes camera,fixes camera,Adjusting the camera likely involves minimal movement.,r002,Cooking,,0.0210286,Bad,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Stationary,5,,4,6676,,no,0,0.0,0,#C C interacts with the man A.,interacts with man,"Interacting (talking or gesturing) with another person, low body/hand motion.",r002,Cooking,,483.9715119791666,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Stationary,5,Task Operation,4,8561,,no,0,0.0,0,# X x operates tv using laptop,x x operates tv using laptop,Operating a device typically involves minimal body movement and can be considered a low-energy activity.,r002,Cooking,,798.7695752666667,Bad,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Stationary,5,,12,1071,,no,0,0.0,0,#C C talks to man A,talks to man,Low body/hand motion.,r002,Cooking,,864.8338053125,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Locomotion,5,,3,10711,,no,0,0.0,0,#O man A walks away,man walks away,"Movement through space, indicative of walking.",r002,Cooking,,1032.1682753125,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Stationary,5,Locomotion,5,5830,,no,0,0.0,0,# C c yawns,yawns,"Low body/hand motion, indicative of a pause or idle action.",r002,Cooking,,1152.1203052666667,Bad,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Stationary,5,,14,712,,no,0,0.0,0,#c c folds hands,folds hands,"Low body/hand motion, indicating a stationary position.",r002,Cooking,,3062.8677752666667,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Locomotion,5,,14,692,watchlist_verb,yes,0,0.0,0,#c c moves tray,moves tray,"Body moving through space (moving a tray), high body acceleration.",r002,Cooking,,3283.1180342879966,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,yes
Object Transfer,5,,14,755,,no,0,0.0,0,#c c puts spoon in the rack,puts spoon in rack,Logistics step involving placing the spoon.,r002,Cooking,,3315.7835842879967,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Object Transfer,5,,4,7665,,no,0,0.0,0,#c c puts fish on tray,puts fish on tray,"Logistics/Setup step, transferring the fish to the tray.",r002,Cooking,,3345.9437442879967,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Object Transfer,5,,4,7708,,no,0,0.0,0,#c c puts knife on tray,puts knife on tray,Logistics/Setup step involving placing an object.,r002,Cooking,,3354.058244287997,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Task Operation,5,,7,2887,,no,0,0.0,0,#c c pours salt on fish,pours salt on fish,Core task involving high hand activity.,r002,Cooking,,3365.2077742879965,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Object Transfer,5,,5,5299,,no,0,0.0,0,#c c puts fish in the bowl,puts fish in bowl,"Logistics step, moving the fish to the bowl.",r002,Cooking,,3402.3013542879967,Gold,0793bbe0-b8d5-4d46-9f02-c71d1bd4fad2,no
Search,5,,5,4729,,no,0,0.0,0,#C C looks around the sink,looks around sink,"Head movement (visual search), hands mostly still.",r002,Cooking,,109.7599586,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Object Transfer,5,,3,11650,,no,0,0.0,0,#C C places the container on the sink,places container on sink,Logistics step involving placing an object.,r002,Cooking,,275.3647886,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Object Transfer,5,,10,1553,,no,1,1.0,1,#C C turns on the tap with her left hand.,turns on tap with her left hand,Turning on the tap is a logistics step involving a specific action with the hand.,r002,Cooking,,324.3082619791667,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Task Operation,5,,4,6293,,no,0,0.0,0,#O child Z plays with the dough.,child z plays with dough,Playing with dough involves active hand manipulation.,r002,Cooking,,1094.4952942879968,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Stationary,5,,26,229,,no,0,0.0,0,#O child Z speaks to C.,child z speaks to,"Low body/hand motion, speaking indicates stationary activity.",r002,Cooking,,1102.3601042879966,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Stationary,5,,3,9602,,no,0,0.0,0,#O child Z sings.,child z sings,"Low body/hand motion, singing involves minimal movement.",r002,Cooking,,1125.1974942879967,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Object Transfer,5,,3,9020,watchlist_verb,yes,0,0.0,0,#C C moves the bowl on the sink.,moves bowl on sink,Logistics step involving moving an object.,r002,Cooking,,1519.0318442879966,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Object Transfer,5,,5,5396,,no,0,0.0,0,#C C puts water in the bowl.,puts water in bowl,Logistics step involving picking up and placing down the water.,r002,Cooking,,1520.0562842879967,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Locomotion,5,,6,3255,watchlist_verb,yes,0,0.0,0,#C C moves to the cabinet.,moves to cabinet,Movement through space to reach the cabinet.,r002,Cooking,,1629.9035556213298,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Locomotion,5,,7,2522,watchlist_verb,yes,0,0.0,0,#C C moves towards the counter.,moves towards counter,Body moving through space (towards the counter).,r002,Cooking,,1636.82081762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Locomotion,5,,5,4319,watchlist_verb,yes,0,0.0,0,#C C moves to the counter.,moves to counter,Body moving through space.,r002,Cooking,,1645.36162762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Task Operation,5,,3,9667,,no,0,0.0,0,#C C cleans utensils.,cleans utensils,Core task involving high hand activity.,r002,Cooking,,1777.12354762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Task Operation,5,,30,181,,no,0,0.0,0,#C C washes utensils.,washes utensils,Core manual task involving high hand activity.,r002,Cooking,,1782.48296762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Task Operation,5,,3,9632,,no,0,0.0,0,#C C cleans the counter top.,cleans counter top,"Core task involving manual cleaning, high hand activity.",r002,Cooking,,1884.17537762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Object Transfer,5,,3,9116,watchlist_verb,yes,0,0.0,0,#C C moves #unsure on the counter.,moves on counter,"[CtxFixed] The action describes moving an object (grill or some other item) on the counter, which fits the definition of Object Transfer.",r002,Cooking,,1888.11039762133,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Object Transfer,5,,8,2027,watchlist_verb,yes,0,0.0,0,#C C opens a door with her right hand. #unsure,opens door with her right hand,Opening a door is a logistics step involving hand movement.,r002,Cooking,,2080.3006619791668,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Stationary,5,,4,5911,watchlist_verb,yes,0,0.0,0,#C C holds a bag with both hands.,holds bag with both hands,"Low body/hand motion, holding an object.",r002,Cooking,,2158.6090519791665,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,yes
Locomotion,5,,4,8409,,no,0,0.0,0,#C C walks inside a room.,walks inside room,"Movement through space, high body acceleration.",r002,Cooking,,2243.1321686,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Stationary,5,,4,7003,,no,0,0.0,0,#O person X dials a phone,person x dials phone,"Low body/hand motion, primarily hand activity with minimal movement.",r002,Cooking,,4593.814310954664,Gold,0b703793-134a-4889-bc40-c19328d8f7cd,no
Object Transfer,5,,6,3833,,no,0,0.0,0,#C C puts the electric iron on the ironing table.,puts electric iron on ironing table,Logistics step involving moving an object from one location to another.,r002,Cleaning,,344.0430427691086,Gold,0e529f0a-6432-4f2c-bbd1-e495c019f600,no
Stationary,5,Task Operation,5,4398,,no,0,0.0,0,#C C aligns pebbles on ground,aligns pebbles on ground,"The action involves aligning pebbles, which is a precise and slow task with minimal body movement.",r002,Gardening,,47.8926086,Bad,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Object Transfer,5,Task Operation,4,6242,,no,0,0.0,0,#C C aligns pebbles on the ground,aligns pebbles on ground,Logistics step of placing pebbles on the ground.,r002,Gardening,,108.9973486,Bad,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Object Transfer,5,,3,11090,,no,0,0.0,0,#C C picks a bucket on the ground,picks bucket on ground,"Logistics step, picking up an object.",r002,Gardening,,208.5532886,Gold,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Task Operation,5,,3,9784,,no,0,0.0,0,#C C digs a weed using a trowel,digs weed using trowel,Core task involving high hand activity with the trowel.,r002,Gardening,,551.665653610905,Gold,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Task Operation,5,,16,556,,no,0,0.0,0,#C C dig a weed using a trowel,dig weed using trowel,Core manual task involving high hand activity.,r002,Gardening,,643.584333610905,Gold,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Object Transfer,5,,8,2324,,no,0,0.0,0,#C C puts the weed on the bin,puts weed on bin,Logistics step involving moving the weed to the bin.,r002,Gardening,,701.038843610905,Gold,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Object Transfer,5,,4,7881,,no,0,0.0,0,#C C puts the weed in a bin,puts weed in bin,Logistics of moving the weed to the bin.,r002,Gardening,,727.1745836109051,Gold,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,no
Object Transfer,5,,21,336,,no,0,0.0,0,#C C picks a cloth from a drying rack with his left hand.,picks cloth from drying rack with his left hand,Logistics step of picking up an object.,r002,Cleaning,,4.6005296,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,no
Object Transfer,5,,3,11642,,no,0,0.0,0,#C C places the cloth in his hands in a laundry basket.,places cloth in his hands in laundry basket,Logistics step involving picking up or placing an object.,r002,Cleaning,,150.4943996,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,no
Object Transfer,5,,4,7068,,no,0,0.0,0,#C C picks a cloth from the drying rack with his right hand.,picks cloth from drying rack with his right hand,Logistics step involving picking up an object.,r002,Cleaning,,244.8765496,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,no
Object Transfer,5,,4,7144,,no,0,0.0,0,#C C picks a napkin from the drying rack with his left hand.,picks napkin from drying rack with his left hand,Logistics step involving picking up an object.,r002,Cleaning,,370.9327009546634,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,no
Object Transfer,5,,3,9010,watchlist_verb,yes,0,0.0,0,#C C moves a bedside the drawer with his hands.,moves bedside drawer with his hands,Logistics step involving moving an object.,r002,Cleaning,,1087.1001509546634,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,yes
Object Transfer,5,,4,6090,watchlist_verb,yes,0,0.0,0,#C C moves the drawer with his hands.,moves drawer with his hands,Logistics action involving moving a drawer.,r002,Cleaning,,1132.0723309546634,Gold,162c1bc4-89df-4475-a549-3faa7ef27c1e,yes
