action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Stationary,6,Object Transfer,3,8586,watchlist_verb,yes,0,0.0,0,#C C adjusts the chopping board,adjusts chopping board,"Low body/hand motion, fine adjustment.",r002,Cooking,,527.5638086458333,Bad,024713b7-b198-4502-a114-02ca0485353b,yes
Object Transfer,6,,4,7832,,no,0,0.0,0,#C C puts spoon in the seasoning packet,puts spoon in seasoning packet,Logistics step involving placing an object.,r002,Cooking,Essential Operation,644.4166521677084,Gold,024713b7-b198-4502-a114-02ca0485353b,no
Object Transfer,6,,4,7966,,no,0,0.0,0,#C C removes spoon from the seasoning packet,removes spoon from seasoning packet,Logistics/Setup step (removing an object).,r002,Cooking,,648.2710721677083,Gold,024713b7-b198-4502-a114-02ca0485353b,no
Object Transfer,6,,3,9234,watchlist_verb,yes,0,0.0,0,#C C opens the electric kettle,opens electric kettle,Logistics step involving opening an object.,r002,Cooking,,867.6221721677084,Gold,024713b7-b198-4502-a114-02ca0485353b,yes
Object Transfer,6,,5,4177,watchlist_verb,yes,0,0.0,0,#C C closes the electric kettle,closes electric kettle,"Closing an object, a logistics step involving hand motion.",r002,Cooking,,872.9209221677083,Gold,024713b7-b198-4502-a114-02ca0485353b,yes
Object Transfer,6,,3,9060,watchlist_verb,yes,0,0.0,0,#C C moves the cups,moves cups,Logistics step involving moving objects (cups).,r002,Cooking,,884.4813021677083,Gold,024713b7-b198-4502-a114-02ca0485353b,yes
Essential Operation,6,,5,5470,,no,0,0.0,0,#C C rinses the scouring pad,rinses scouring pad,Core task involving hand movement for cleaning.,r002,Cooking,,898.8080121677084,Gold,024713b7-b198-4502-a114-02ca0485353b,no
Essential Operation,6,,3,8622,watchlist_verb,yes,0,0.0,0,#C C adjusts the nylon on the floor with both hands.,adjusts nylon on floor with both hands,Core manual task involving high hand activity.,r002,Mechanical Repair,Object Transfer,578.44003762133,Gold,036ed5cd-297e-4592-97ee-0611adbc45d2,yes
Object Transfer,6,,3,11531,,no,0,0.0,0,#C C picks up the paint can from the nylon on the floor.,picks up paint can from nylon on floor,Logistics step involving picking up an object.,r002,Mechanical Repair,,621.3595876213301,Gold,036ed5cd-297e-4592-97ee-0611adbc45d2,no
Object Transfer,6,,3,9974,,no,0,0.0,0,#C C drops the paint can on the nylon on the floor,drops paint can on nylon on floor,Refined via regex fallback,r002,Mechanical Repair,,624.78918762133,Gold,036ed5cd-297e-4592-97ee-0611adbc45d2,no
Essential Operation,6,,5,4853,,no,0,0.0,0,#C C paints the balcony with her right hand with the paint brush .,paints balcony with her right hand with paint brush,Core manual task involving high hand activity.,r002,Mechanical Repair,,1163.8894842879963,Gold,036ed5cd-297e-4592-97ee-0611adbc45d2,no
Essential Operation,6,,3,11863,,no,0,0.0,0,#C C plucks a stalks,plucks stalks,Core task involving high hand activity.,r002,Gardening,,10.3687886,Gold,07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,no
Object Transfer,6,,7,2833,,no,0,0.0,0,#C C picks stalk,picks stalk,"The action involves picking up an object, which is a logistics step.",r002,Gardening,,19.2038986,Gold,07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,no
Object Transfer,6,,4,7436,,no,0,0.0,0,#C C plucks a leaf,plucks leaf,"Action involves picking up an object (leaf), which is a logistics step.",r002,Gardening,Essential Operation,31.8549486,Gold,07b357ce-0bce-4d5e-b7ab-c16f1d4c7de6,no
Stationary,6,,5,5499,,no,0,0.0,0,#C C scratches his right arm with his left hand. #Unsure,scratches his right arm with his left hand,"Low body/hand motion, except for the brief action of scratching.",r002,Desk Work,,98.88225,Gold,0be670d2-3216-4261-ab73-f9941b69e04c,no
Object Transfer,6,,5,4949,,no,0,0.0,0,#C C picks dumbbells from the floor with both hands.,picks dumbbells from floor with both hands,Logistics action of picking up objects with both hands.,r002,Desk Work,,360.55929,Gold,0be670d2-3216-4261-ab73-f9941b69e04c,no
Essential Operation,6,,5,4616,,no,0,0.0,0,#C C exercises with the dumbbells.,exercises with dumbbells,Core manual task involving high hand activity with dumbbells.,r002,Desk Work,,365.88162,Gold,0be670d2-3216-4261-ab73-f9941b69e04c,no
Object Transfer,6,,6,3406,,no,0,0.0,0,#C C drops the dumbbells on the floor.,drops dumbbells on floor,Refined via regex fallback,r002,Desk Work,,393.91466,Gold,0be670d2-3216-4261-ab73-f9941b69e04c,no
Stationary,6,,4,8203,,no,0,0.0,0,#C C stops exercising.,stops exercising,"The action indicates a transition to a state of inactivity, which corresponds to low energy and motion.",r002,Desk Work,,807.2861399999999,Gold,0be670d2-3216-4261-ab73-f9941b69e04c,no
Locomotion,6,Stationary,7,3028,,no,0,0.0,0,#C C stands from a yoga mat.,stands from yoga mat,"Body movement through space, specifically standing up.",r002,Desk Work,,1386.90476,Bad,0be670d2-3216-4261-ab73-f9941b69e04c,no
Essential Operation,6,,18,435,,no,0,0.0,0,#C C brushes a wooden stair rail with the paint brush,brushes wooden stair rail with paint brush,Core task involving manual activity with hands.,r002,Mechanical Repair,,2.4843086000000003,Gold,0cb2dd94-afb1-4e30-a62f-724f34d81777,no
Essential Operation,6,,5,4427,,no,0,0.0,0,#C C brushes the paint brush on his left hand,brushes paint brush on his left hand,"[CtxFixed] The action of brushing the paint brush on his left hand likely serves to clean or redistribute the paint, which is a continuation of the essential operation of painting the wooden stair rail.",r002,Mechanical Repair,,18.634348600000003,Gold,0cb2dd94-afb1-4e30-a62f-724f34d81777,no
Object Transfer,6,,4,6965,,no,0,0.0,0,#C C passes the paint brush back to his right hand,passes paint brush back to his right hand,"The action involves passing an object, which is a logistical movement.",r002,Mechanical Repair,,373.1617286,Gold,0cb2dd94-afb1-4e30-a62f-724f34d81777,no
Essential Operation,6,,22,310,,no,0,0.0,0,#C C paints the balustrade with the paint brush with his right hand.,paints balustrade with paint brush with his right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,570.1655076213301,Gold,0cb2dd94-afb1-4e30-a62f-724f34d81777,no
Object Transfer,6,,10,1438,,no,0,0.0,0,#C C picks an electric kettle,picks electric kettle,Logistics step of picking up an object.,r002,Cleaning,,1.6464986,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,4,7115,,no,0,0.0,0,#C C picks a jerrycan,picks jerrycan,Logistics step involving picking up an object.,r002,Cleaning,,63.4937386,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,3,9244,watchlist_verb,yes,0,0.0,0,#C C opens the jerrycan,opens jerrycan,Logistics action involving opening an object.,r002,Cleaning,,72.6566686,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,yes
Stationary,6,Object Transfer,6,4018,,no,0,0.0,0,#C C switches off the socket,switches off socket,"Low body/hand motion, likely involves a single hand movement to switch off the socket.",r002,Cleaning,Essential Operation,163.5174486,Bad,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,4,6469,,no,0,0.0,0,#C C drops dustpan on the floor,drops dustpan on floor,Refined via regex fallback,r002,Cleaning,,226.4700486,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,3,8727,watchlist_verb,yes,0,0.0,0,#C C closes the window,closes window,"Action involves manipulating an object (closing the window), which is a logistics step.",r002,Cleaning,,252.4239286,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,yes
Essential Operation,6,,11,1130,,no,0,0.0,0,#C C dips mop in the water,dips mop in water,Core task involving high hand activity.,r002,Cleaning,,267.4156686,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Essential Operation,6,,6,3989,,no,0,0.0,0,#C C squeezes water from the mop,squeezes water from mop,Core manual task involving high hand activity.,r002,Cleaning,,355.51178927616047,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,30,175,,no,0,0.0,0,#C C picks cloth from the floor,picks cloth from floor,Logistics step involving picking up an object.,r002,Cleaning,,440.8717592761605,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,7,2668,,no,0,0.0,0,#CC hangs cloth on the chair,hangs cloth on chair,"Logistics step, moving the cloth to the chair.",r002,Cleaning,,442.04974927616047,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Stationary,6,,7,2485,watchlist_verb,yes,0,0.0,0,#C C Holds the mob wiper,holds mob wiper,"Low body/hand motion, holding an object.",r002,Cleaning,,584.847237613672,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,yes
Locomotion,6,Object Transfer,25,247,watchlist_verb,yes,0,0.0,0,#C C Moves the bucket,moves bucket,"Movement of the body through space, likely involves transporting the bucket.",r002,Cleaning,,667.340837613672,Bad,0de39e75-fb19-47d4-818d-fff874b05ab9,yes
Object Transfer,6,,11,1231,,no,0,0.0,0,#C C Puts the bucket on the floor,puts bucket on floor,Logistics step involving the placement of an object.,r002,Cleaning,,713.0155776136719,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,4,7776,,no,0,0.0,0,#C C Puts the plastic bag on the floor,puts plastic bag on floor,Logistics step of placing an object.,r002,Cleaning,,791.401407613672,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,4,7659,,no,0,0.0,0,#C C Puts the dust bin on the floor,puts dust bin on floor,Logistics step of placing an object.,r002,Cleaning,,799.422057613672,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,7,2950,,no,0,0.0,0,#C C puts the mop in the bucket,puts mop in bucket,Logistics/Setup step involving the placement of an object.,r002,Cleaning,,829.2701653138672,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Object Transfer,6,,6,3827,,no,0,0.0,0,#C C puts down the bucket,puts down bucket,Logistics step involving the placement of an object.,r002,Cleaning,,945.4367653138672,Gold,0de39e75-fb19-47d4-818d-fff874b05ab9,no
Search,6,,6,3513,,no,0,0.0,0,#C C looks at the basket,looks at basket,"Head movement (visual search), hands mostly still.",r002,Walking Outdoors,,289.19002,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,,8,2154,,no,0,0.0,0,#O man X walks towards the basketball,man x walks towards basketball,Body moving through space (walking).,r002,Walking Outdoors,,405.47892,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Search,6,,3,10444,,no,0,0.0,0,#C C looks at the basketball,looks at basketball,"Head movement (visual inspection), hands mostly still.",r002,Walking Outdoors,,480.23597,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,,5,4661,,no,0,0.0,0,#C C goes for the ball,goes for ball,"Body moving through space, likely involves walking or running.",r002,Walking Outdoors,,2189.874556666666,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,,4,6862,,no,0,0.0,0,#O Man A walks on the court,man walks on court,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,2200.1751966666666,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,,8,2143,,no,0,0.0,0,#O Man A goes for the ball,man goes for ball,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,2218.1185166666664,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,,3,10543,,no,0,0.0,0,#O Man A bends,man bends,"Action indicates a change in posture related to movement, such as bending down while walking.",r002,Walking Outdoors,,2347.5945166666666,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Locomotion,6,Stationary,23,288,watchlist_verb,yes,0,0.0,0,#O Man A holds a ball,man holds ball,Body moving through space while holding an object.,r002,Walking Outdoors,,2494.5083766666667,Bad,114cdc4b-4ae5-4938-8218-151e1e35b3db,yes
Stationary,6,,3,10696,,no,0,0.0,0,#O Man A squats,man squats,The action of squatting indicates a stationary position with low body motion.,r002,Walking Outdoors,,2494.5083766666667,Gold,114cdc4b-4ae5-4938-8218-151e1e35b3db,no
Object Transfer,6,,3,10147,,no,0,0.0,0,#C C fetches water on the bottle,fetches water on bottle,"Fetching an object (water bottle), involves picking up and moving the object.",r002,Gardening,,2.6687086000000004,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Stationary,6,Essential Operation,7,3022,,no,0,0.0,0,#C C sprays the flower,sprays flower,"Low body/hand motion, holding position while spraying.",r002,Gardening,,31.4680886,Bad,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,6,3779,,no,0,0.0,0,#C C pulls back the bottle,pulls back bottle,"The action involves moving an object (the bottle), which is a logistics step.",r002,Gardening,,42.7027386,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Stationary,6,Essential Operation,8,2429,,no,0,0.0,0,#C C waters the flower,waters flower,"Low body/hand motion, holding the watering can.",r002,Gardening,,60.7522986,Bad,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,18,446,,no,0,0.0,0,#C C passes the bottle between the rails,passes bottle between rails,Logistics step involving passing an object.,r002,Gardening,,73.1919386,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,4,5877,watchlist_verb,yes,0,0.0,0,#C C closes the bottle with the self priming spray mechanism,closes bottle with self priming spray mechanism,Closing the bottle is a logistics step involving brief bursts of hand activity.,r002,Gardening,Essential Operation,87.6470886,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,yes
Stationary,6,Essential Operation,21,345,,no,0,0.0,0,#C C waters the plant,waters plant,"Low body/hand motion, possibly holding the watering can in place.",r002,Gardening,,128.99708859999998,Bad,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Search,6,,8,2129,,no,0,0.0,0,#C C looks at the sink,looks at sink,"Head movement (visual search), hands mostly still.",r002,Gardening,,171.98589859999998,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,3,11990,,no,0,0.0,0,#C C pulls the bottle,pulls bottle,"Logistics step, likely involves picking up or moving the bottle.",r002,Gardening,,274.7314486,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Stationary,6,Essential Operation,24,284,,no,0,0.0,0,#C C sprays the plant,sprays plant,"Low body/hand motion, likely holding the spray bottle in one place.",r002,Gardening,,351.26691598977266,Bad,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,25,252,,no,0,0.0,0,#C C lifts a vase,lifts vase,Logistics step involving picking up an object.,r002,Gardening,,428.8647559897727,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Search,6,,3,10484,,no,0,0.0,0,#C C looks at the vase,looks at vase,"Head movement (visual inspection), hands mostly still.",r002,Gardening,,434.5279259897726,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Stationary,6,,14,698,watchlist_verb,yes,0,0.0,0,#C C touches the soil,touches soil,"Low body/hand motion, tactile inspection.",r002,Gardening,,460.9940159897726,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,yes
Object Transfer,6,,5,4621,,no,0,0.0,0,#C C fetches soil from the vase,fetches soil from vase,Logistics step involving picking up and transporting the soil.,r002,Gardening,,467.5371759897727,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Essential Operation,6,,5,5201,,no,0,0.0,0,#C C pours soil on the plant,pours soil on plant,Core task involving manual action with the hands.,r002,Gardening,,468.9211559897726,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Search,6,,7,2553,watchlist_verb,yes,1,1.0,1,#C C touches the plant,touches plant,"Visual inspection or tactile search, hands are gently interacting with the plant.",r002,Gardening,Stationary,472.79542598977264,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,yes
Stationary,6,,4,6214,watchlist_verb,yes,0,0.0,0,#C C touches soil on the vase,touches soil on vase,"Low body/hand motion, likely involves fine motor skills with minimal movement.",r002,Gardening,,474.65644598977264,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,yes
Object Transfer,6,,6,3708,,no,0,0.0,0,#C C places the bottle on the shelf,places bottle on shelf,Logistics step involving placing an object.,r002,Gardening,,591.0859733884115,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,23,301,,no,0,0.0,0,#C C picks the leaves,picks leaves,"The action involves picking up leaves, which is a logistics step.",r002,Gardening,,647.0666633884115,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Object Transfer,6,,6,3416,,no,0,0.0,0,#C C drops the leaves,drops leaves,"[CtxFixed] The action of dropping the leaves is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r002,Gardening,,648.2500133884115,Gold,12a0347f-b829-4c86-bf7a-407c96f7ad3e,no
Stationary,6,,5,5772,,no,0,0.0,0,#C C wears camera,wears camera,"Low body/hand motion, likely setting up the camera.",r002,Cleaning,,12.5211886,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,4,7213,,no,0,0.0,0,#C C picks the steel bowl,picks steel bowl,Logistics action involving picking up an object.,r002,Cleaning,,462.4585286,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,5,5701,,no,0,0.0,0,#C C turns the sink tap,turns sink tap,"Turning an object (tap), logistics step.",r002,Cleaning,Essential Operation,481.2865886,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,7,3050,,no,0,0.0,0,#C C takes a banana,takes banana,Logistics step involving picking up the banana.,r002,Cleaning,,722.7497586000001,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Essential Operation,6,,4,7478,,no,0,0.0,0,#C C pours water from the cup,pours water from cup,Core manual task involving high hand activity.,r002,Cleaning,,769.1116886000001,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,4,7845,,no,0,0.0,0,#C C puts tea in a cup,puts tea in cup,Logistics step involving picking up and placing an object.,r002,Cleaning,,792.5340186000001,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Essential Operation,6,,3,11901,,no,0,0.0,0,#C C pours hot water in a cup,pours hot water in cup,Core manual task involving high hand activity.,r002,Cleaning,,799.3525886,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Essential Operation,6,,7,3038,,no,0,0.0,0,#C C stirs the tea,stirs tea,Core task involving manual operation with high hand activity.,r002,Cleaning,,814.8178786000001,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Stationary,6,,4,5920,watchlist_verb,yes,0,0.0,0,#C C holds the bread,holds bread,"Low body/hand motion, holding an object.",r002,Cleaning,,1380.2092186,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,yes
Locomotion,6,,9,1919,,no,0,0.0,0,#C C stretches right leg,stretches right leg,"Body movement through space, likely involves a change in posture or position.",r002,Cleaning,,1719.3603686,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Stationary,6,,3,10186,,no,0,0.0,0,#C C folds his right leg,folds his right leg,"Changing stance, but low motion overall.",r002,Cleaning,,2095.7288186,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,3,9019,watchlist_verb,yes,0,0.0,0,#C C moves the bowl on the counter,moves bowl on counter,Logistics step involving moving an object.,r002,Cleaning,,2158.2265686000005,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,yes
Stationary,6,,35,132,,no,0,0.0,0,#C C sits,sits,"Low body/hand motion, sitting is idle.",r002,Cleaning,,2827.3393586,Gold,15afbcca-8b44-4330-88bd-1de820866b9d,no
Object Transfer,6,,16,580,,no,0,0.0,0,#C C puts down cooking stick,puts down cooking stick,Logistics step involving picking up or putting down an object.,r002,Cooking,,18.5137286,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Object Transfer,6,,3,11360,,no,0,0.0,0,#C C picks rice packet,picks rice packet,"Logistics/Setup step, picking up an object.",r002,Cooking,,250.8063786,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Object Transfer,6,,4,7114,,no,0,0.0,0,#C C picks ingredients,picks ingredients,Logistics step involving picking up objects.,r002,Cooking,,257.90286860000003,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Object Transfer,6,,5,4923,,no,0,0.0,0,#C C picks can opener,picks can opener,"Logistics step, picking up an object.",r002,Cooking,,345.9825686216996,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Essential Operation,6,,4,6393,,no,0,0.0,0,#C C cuts the tomatoes,cuts tomatoes,"Core task, high hand activity.",r002,Cooking,,437.3421186216996,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Essential Operation,6,,4,7804,,no,0,0.0,0,#C C puts salt in the food,puts salt in food,Core task involving manual operation with hands.,r002,Cooking,,509.49038862169954,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,no
Stationary,6,,3,8937,watchlist_verb,yes,0,0.0,0,#C C holds #unsure with her left hand,holds with her left hand,"Low body/hand motion, holding an object without movement.",r002,Cooking,,578.792001017806,Gold,18f5c2be-cb79-46fa-8ff1-e03b7e26c986,yes
Object Transfer,6,,3,11761,,no,0,0.0,0,#c c places phone down,places phone down,"The action involves placing an object (the phone), which is a logistics step.",r002,Cooking,,165.81961959999998,Gold,1a7e6155-3613-4f55-865c-00e196db0da0,no
Object Transfer,6,,5,4898,,no,0,0.0,0,#c c pick the paper,pick paper,Logistics step involving picking up an object.,r002,Cooking,,3410.934385266667,Gold,1a7e6155-3613-4f55-865c-00e196db0da0,no
Essential Operation,6,,5,4657,,no,0,0.0,0,#o girl x brush the teeth,girl x brush teeth,Core manual task involving repetitive motion and high hand activity.,r002,Cooking,,3607.894785266667,Gold,1a7e6155-3613-4f55-865c-00e196db0da0,no
Essential Operation,6,,3,10158,,no,0,0.0,0,#c c fix the camera,fix camera,"[CtxFixed] The current action involves fixing the camera, which is a deliberate and purposeful action aimed at maintaining or adjusting an essential tool. This action does not fit into the 'Locomotion', 'Object Transfer', 'Search', or 'Stationary' categories as it is not about moving from one place to another, transferring objects, searching for something, or remaining in one place. Therefore, it is classified as an 'Essential Operation'.",r002,Cooking,,3611.861535266668,Gold,1a7e6155-3613-4f55-865c-00e196db0da0,no
Essential Operation,6,,5,4426,,no,0,0.0,0,#c c brush the teeth,brush teeth,Core task involving repetitive hand movements.,r002,Cooking,,3626.489505266667,Gold,1a7e6155-3613-4f55-865c-00e196db0da0,no
Object Transfer,6,,4,7155,,no,0,0.0,0,#C C picks a pair of sandals,picks pair of sandals,Logistics step involving picking up an object.,r002,Cleaning,,59.1508386,Gold,1d7cd66c-4924-4044-af0a-1ce0130c0b60,no
Object Transfer,6,,8,2323,,no,0,0.0,0,#C C puts the utensils to the utensils rack,puts utensils to utensils rack,Logistics step involving moving objects to a specific location.,r002,Cooking,,43.9970586,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,no
Object Transfer,6,,4,7569,,no,0,0.0,0,#C C puts the bowl on the kitchen slab.,puts bowl on kitchen slab,Logistics step involving picking up and placing an object.,r002,Cooking,,373.87165906905705,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,no
Stationary,6,Essential Operation,3,9473,,no,1,1.0,1,#C C arranges the kitchen slab.,arranges kitchen slab,"Low body/hand motion, arranging items.",r002,Cooking,,388.99264906905705,Bad,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,no
Object Transfer,6,,3,9268,watchlist_verb,yes,0,0.0,0,#C C opens the saucepan.,opens saucepan,Logistics step involving opening a container.,r002,Cooking,,421.710159069057,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,yes
Essential Operation,6,,11,1313,,no,0,0.0,0,#C C wipes kitchen slab.,wipes kitchen slab,Core manual task involving high hand activity.,r002,Cooking,,491.722439069057,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,no
Essential Operation,6,,5,4836,,no,0,0.0,0,#C C mixes food in the bowl.,mixes food in bowl,Core task involving high hand activity.,r002,Cooking,,582.3312518861329,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,no
Stationary,6,,4,6208,watchlist_verb,yes,0,0.0,0,#C C touches nose.,touches nose,"Low body/hand motion, likely a minor gesture or habit.",r002,Cooking,,630.1342818861328,Gold,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,yes
Essential Operation,6,,4,6947,,no,0,0.0,0,#C C operates a tablet on a table with his hand,operates tablet on table with his hand,Core manual task involving high hand activity.,r002,Desk Work,,303.1558009546634,Gold,23eeced2-6067-4379-9ebd-9e263d8171ef,no
Essential Operation,6,,5,4383,watchlist_verb,yes,0,0.0,0,#C C touches the tablet on the table with his right hand,touches tablet on table with his right hand,"Core manual interaction with a device, high hand activity.",r002,Desk Work,Stationary,685.35871762133,Gold,23eeced2-6067-4379-9ebd-9e263d8171ef,yes
Essential Operation,6,,3,10181,,no,0,0.0,0,#C C flips the sandpaper with both hands,flips sandpaper with both hands,Core task involving high hand activity.,r002,Mechanical Repair,Object Transfer,150.6742296,Gold,24b995e8-9150-43be-953c-f96959c151b5,no
