action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Stationary,7,Object Transfer,5,4785,,no,0,0.0,0,#O man A puts hand on the cards,man puts hand on cards,"The action described does not involve significant movement, suggesting a pause or setup phase.",r002,Playing Instrument,,141.9205586,Bad,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,4,6846,,no,0,0.0,0,#O man A puts hand up,man puts hand up,The action describes a static movement without significant body or hand motion.,r002,Playing Instrument,,184.5553186,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,Task Operation,4,6778,,no,0,0.0,0,#O man A arranges the cards,man arranges cards,The action of arranging cards involves minimal movement and is mostly a stationary task.,r002,Playing Instrument,,192.2391486,Bad,07884569-3860-4a20-8c85-278eefbd678e,no
Object Transfer,7,,9,1850,,no,0,0.0,0,#C C puts hand up,puts hand up,Logistics step involving picking up or placing a hand on an object.,r002,Playing Instrument,,195.5345886,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Object Transfer,7,,5,4783,,no,0,0.0,0,#O man A puts a card on top of other cards,man puts card on top of other cards,"The action involves placing one object (card) on top of other objects (cards), which is a logistics step.",r002,Playing Instrument,,312.1213261585938,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,3,10692,,no,0,0.0,0,#O man A shuffles the cards,man shuffles cards,"The action 'shuffles the cards' does not involve significant body movement beyond hand manipulation, which is more akin to a fine motor task rather than locomotion.",r002,Playing Instrument,,400.69851615859375,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,4,6046,watchlist_verb,yes,0,0.0,0,#O man A touches the cards,man touches cards,"Low body/hand motion, indicating a static action like handling cards.",r002,Playing Instrument,,496.9119761585938,Gold,07884569-3860-4a20-8c85-278eefbd678e,yes
Object Transfer,7,,3,10670,,no,0,0.0,0,#O man A puts cards on the table,man puts cards on table,Logistics step of placing cards on the table.,r002,Playing Instrument,,809.6661743045784,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,6,4037,,no,0,0.0,0,#C C taps on the table,taps on table,"The action of tapping on the table is a low energy activity, likely involving minimal movement.",r002,Playing Instrument,,1078.542047144922,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,4,6820,,no,0,0.0,0,#O man A flips the cards,man flips cards,"The action of flipping cards is likely done while standing or sitting still, with minimal body movement.",r002,Playing Instrument,,1087.165157144922,Gold,07884569-3860-4a20-8c85-278eefbd678e,no
Stationary,7,,3,10854,,no,0,0.0,0,#C C operates a remote,operates remote,"Low body/hand motion, likely holding the remote and pressing buttons.",r002,Cleaning,,1217.6510619333333,Gold,08f5fcdf-c038-4e1f-a1e9-b5939900feba,no
Object Transfer,7,,3,11649,,no,0,0.0,0,#C C places the container of lubricant on the stool.,places container of lubricant on stool,Logistics step involving placing an object.,r002,Mechanical Repair,,80.0092,Gold,0b8a87ed-07f2-4434-adde-a1c88f4bb30f,no
Stationary,7,,3,10390,,no,0,0.0,0,#C C lifts his left hand up.,lifts his left hand up,"The action describes a minor movement of the hand, likely in a paused or waiting state, which indicates low energy activity.",r002,Mechanical Repair,,176.32485,Gold,0b8a87ed-07f2-4434-adde-a1c88f4bb30f,no
Stationary,7,Task Operation,3,8605,watchlist_verb,yes,0,0.0,0,#C C adjusts her cloth,adjusts her cloth,Adjusting a cloth is a preparatory action with minimal body or hand motion.,r002,Mechanical Repair,,0.0070286,Bad,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,yes
Object Transfer,7,,9,1876,,no,0,0.0,0,#C C puts the tin on the floor,puts tin on floor,Logistics step of placing an object.,r002,Mechanical Repair,,22.5612986,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,8,2340,,no,0,0.0,0,#C C removes tins from from the cabinet,removes tins from from cabinet,Logistics step involving picking up and moving objects.,r002,Mechanical Repair,,26.5244986,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Search,7,,3,9591,,no,0,0.0,0,#C C checks the tin,checks tin,"Head movement (visual inspection), hands mostly still.",r002,Mechanical Repair,,72.6296486,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,4,7967,,no,0,0.0,0,#C C removes tin lid from from the cabinet,removes tin lid from from cabinet,Logistics step involving picking up and moving an object.,r002,Mechanical Repair,,97.9238686,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,5,5041,,no,0,0.0,0,#C C picks tins from the floor,picks tins from floor,Logistics step involving picking up objects.,r002,Mechanical Repair,,630.4577976136719,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,Task Operation,3,9486,,no,0,0.0,0,#C C arranges the tins,arranges tins,"Logistics step, arranging objects.",r002,Mechanical Repair,,635.4045376136719,Bad,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,Task Operation,3,9485,,no,0,0.0,0,#C C arranges the tin in the cupboard,arranges tin in cupboard,Logistics step involving moving the tin to the cupboard.,r002,Mechanical Repair,,705.114347613672,Bad,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Locomotion,7,,3,10123,,no,0,0.0,0,#C C enters the bedroom,enters bedroom,"Movement through space, indicative of walking or entering a space.",r002,Mechanical Repair,,808.5180276136718,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Locomotion,7,,9,1705,,no,0,0.0,0,#C C lifts a box,lifts box,"Body moving through space, likely involves significant body acceleration.",r002,Mechanical Repair,,824.6174583830549,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,10,1478,,no,0,0.0,0,#C C puts the box in the cabinet,puts box in cabinet,Logistics/Setup step involving placing an object.,r002,Mechanical Repair,,847.0471583830549,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,5,5038,,no,0,0.0,0,#C C picks tin from the counter,picks tin from counter,Logistics step involving picking up an object.,r002,Mechanical Repair,,881.3771883830549,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Stationary,7,,5,4486,,no,1,1.0,1,#C C covers the tin,covers tin,"The action of covering something is likely to involve minimal movement and is more about holding or placing a cover, which corresponds to low energy activity.",r002,Mechanical Repair,,968.9722483830548,Skip,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,3,11449,,no,0,0.0,0,#C C picks tin from the floor,picks tin from floor,Logistics step involving picking up an object.,r002,Mechanical Repair,,976.6724483830548,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Object Transfer,7,,5,5040,,no,0,0.0,0,#C C picks tins,picks tins,Logistics step involving picking up objects.,r002,Mechanical Repair,,1126.999384937891,Gold,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,no
Stationary,7,,7,2549,watchlist_verb,yes,0,0.0,0,#C C touches the mat.,touches mat,"Low body/hand motion, likely a minor touch.",r002,Desk Work,,1137.9081573792969,Gold,13af8d02-be9d-4d80-9999-aa4f31c455b9,yes
Task Operation,7,,4,7455,,no,0,0.0,0,#C C pours the egg yolk in to the bowl,pours egg yolk in to bowl,Core task involving manual operation with hands.,r002,Cooking,,86.2420486,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,no
Object Transfer,7,,4,7595,,no,0,0.0,0,#C C puts the carrot on the weighing scale,puts carrot on weighing scale,"Logistics step, moving the carrot to the scale.",r002,Cooking,,307.76237860000003,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,no
Object Transfer,7,,4,6075,watchlist_verb,yes,0,0.0,0,#C C moves the carrot remains from the cutting board,moves carrot remains from cutting board,Logistics step involving moving an object.,r002,Cooking,,348.7290686,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,yes
Task Operation,7,,4,6073,watchlist_verb,yes,0,0.0,0,#C C moves the carrot,moves carrot,"Core task, high hand activity.",r002,Cooking,,349.5271586,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,yes
Stationary,7,,3,8767,watchlist_verb,yes,0,0.0,0,#C C holds the carrot with the other hand,holds carrot with other hand,"Low body/hand motion, holding an object.",r002,Cooking,,435.4618986,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,yes
Object Transfer,7,,3,11114,,no,0,0.0,0,#C C picks the carrot remains,picks carrot remains,"Logistics step, picking up an item.",r002,Cooking,,836.817007144922,Gold,15d2dc4a-b935-49f4-ae91-4c9100b681c8,no
Search,7,,7,2703,,no,0,0.0,0,#C C looks into a mirror,looks into mirror,"Head movement (visual search), hands mostly still.",r002,Playing Instrument,,11.4588796,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,,31,168,,no,0,0.0,0,#C C turns knob,turns knob,Turning a knob is a fine motor task that typically involves minimal whole-body movement.,r002,Playing Instrument,,22.6569196,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,4,7151,,no,0,0.0,0,#C C picks opener,picks opener,"Logistics/Setup step, picking up an object.",r002,Playing Instrument,,52.0208396,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,6,3892,,no,0,0.0,0,#C C puts spatula down,puts spatula down,Logistics action of putting an object down.,r002,Playing Instrument,,78.84672959999999,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,Task Operation,4,7459,,no,0,0.0,0,#C C pours #unsure in the pan,pours in pan,"The action described seems to be a setup step or a momentary pause, indicating low energy and motion.",r002,Playing Instrument,,151.3678596,Bad,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,3,9858,,no,0,0.0,0,#C C drops bottle in a box,drops bottle in box,"[CtxFixed] The action of dropping a bottle into a box indicates a deliberate placement of the object, which fits the definition of Object Transfer.",r002,Playing Instrument,,171.4035996,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,Locomotion,11,1154,,no,0,0.0,0,#C C lifts tin,lifts tin,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,472.90743095466337,Bad,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,5,5375,,no,0,0.0,0,#C C puts spatula in the tin,puts spatula in tin,"Logistics/Setup step, placing an object.",r002,Playing Instrument,,502.2668709546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,4,7964,,no,0,0.0,0,#C C removes spatula from tin,removes spatula from tin,"Logistics step (removing an object), short burst of hand activity.",r002,Playing Instrument,,526.2251109546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Task Operation,7,,7,3110,,no,0,0.0,0,#C C whisks the soup,whisks soup,Core task involving high hand activity.,r002,Playing Instrument,,556.4661409546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,,3,8803,watchlist_verb,yes,0,0.0,0,#C C holds a glove,holds glove,The action 'holds a glove' indicates a static posture with low energy.,r002,Playing Instrument,,831.0191109546633,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Stationary,7,Object Transfer,3,8691,watchlist_verb,yes,0,0.0,0,#C C closes a cooker,closes cooker,Closing an object typically involves minimal movement.,r002,Playing Instrument,,841.2186009546633,Bad,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Object Transfer,7,,3,10077,,no,0,0.0,0,#C C drops a trash in a bin,drops trash in bin,"Logistics step (placing the trash in a bin), short burst of hand activity.",r002,Playing Instrument,,924.7945709546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,,3,8812,watchlist_verb,yes,0,0.0,0,#C C holds his hands together,holds his hands together,"Low body/hand motion, indicates a pause or preparation.",r002,Playing Instrument,,985.2116909546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Object Transfer,7,,6,3640,,no,0,0.0,0,#C C picks a kitchen cloth,picks kitchen cloth,"Logistics/Setup step, picking up an object.",r002,Playing Instrument,,1042.1954709546635,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,,3,10197,,no,0,0.0,0,#C C folds a plastic bag,folds plastic bag,"The action of folding a plastic bag is a low-energy activity, typically performed with minimal body movement.",r002,Playing Instrument,Stationary,1044.607730954663,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,Object Transfer,9,1578,watchlist_verb,yes,0,0.0,0,#C C closes the cooking pot,closes cooking pot,Closing a pot is a brief action and does not involve continuous movement.,r002,Playing Instrument,,1152.4039709546632,Bad,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Task Operation,7,,6,4006,,no,0,0.0,0,#C C stirs the noodles in the cooking pot,stirs noodles in cooking pot,Core task involving high hand activity.,r002,Playing Instrument,,1168.3889709546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Stationary,7,,6,3973,,no,0,0.0,0,#CC shakes the cooking pot,shakes cooking pot,"Shaking a pot is a repetitive action that does not involve significant locomotion or essential operation, but rather a stationary activity with low energy.",r002,Playing Instrument,,1177.4519709546632,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,4,5881,watchlist_verb,yes,0,0.0,0,#C C closes the cardboard,closes cardboard,"The action involves picking up or putting down an object, which is a logistics step.",r002,Playing Instrument,,1197.092970954663,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Object Transfer,7,,5,5074,,no,0,0.0,0,#C C picks up the scouring pad,picks up scouring pad,Logistics step involving picking up an object.,r002,Playing Instrument,,1214.7629709546632,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Task Operation,7,,4,8450,,no,0,0.0,0,#C C washes the cup with the scouring pad,washes cup with scouring pad,Core manual task involving high hand activity.,r002,Playing Instrument,,1379.6089709546632,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Task Operation,7,,4,7989,,no,0,0.0,0,#C C rinses the cup with water,rinses cup with water,"Core task involving hand activity, such as washing.",r002,Playing Instrument,,1388.2999709546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Search,7,,5,5576,,no,0,0.0,0,#CC stares at the watch,stares at watch,"Head movement (staring), passive hands.",r002,Playing Instrument,,1560.9239709546632,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Task Operation,7,,4,8498,,no,0,0.0,0,#C C wipes the kitchen top with the towel,wipes kitchen top with towel,Core manual task involving high hand activity.,r002,Playing Instrument,,1807.182970954663,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,6,3260,watchlist_verb,yes,0,0.0,0,#CC opens the cardboard,opens cardboard,Logistics/Setup step involving picking up or opening an object.,r002,Playing Instrument,,2117.677970954663,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,yes
Object Transfer,7,,3,11295,,no,0,0.0,0,#C C picks the paper from the fridge,picks paper from fridge,Logistics/Setup step (picking up an object).,r002,Playing Instrument,,2345.5029709546634,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Object Transfer,7,,4,7756,,no,0,0.0,0,#C C puts the paper in the fridge,puts paper in fridge,"Logistics/Setup step, involves picking up and placing an object.",r002,Playing Instrument,,2370.153970954664,Gold,18c05110-1ef1-4da2-8b59-c80bf0cc9751,no
Locomotion,7,,4,8224,,no,0,0.0,0,#C C sweeps the part of the yard with a broom,sweeps part of yard with broom,"Body moving through space while performing a sweeping action, which involves significant body movement.",r002,Cleaning,,5.731029599999999,Gold,18edc157-d1d7-4ad6-bfb9-355c14560a65,no
Stationary,7,,15,632,,no,0,0.0,0,#C C dials his phone,dials his phone,"Low body/hand motion, likely involves minimal hand movement while dialing.",r002,Desk Work,,1485.7409452666666,Gold,19b066ae-77ed-4930-8d0b-2316cd2b5edd,no
Task Operation,7,,3,10293,,no,0,0.0,0,#C C inserts a cable into the digital multimeter.,inserts cable into digital multimeter,Core task involving high hand activity.,r002,Carpentry,,71.9346896,Gold,1fb7b18b-03a7-4a3a-a795-a2da80be3c56,no
Object Transfer,7,,4,7238,,no,0,0.0,0,#C C picks up the cable tie from the table.,picks up cable tie from table,Logistics step involving picking up an object.,r002,Carpentry,,82.2941396,Gold,1fb7b18b-03a7-4a3a-a795-a2da80be3c56,no
Task Operation,7,,5,4490,,no,0,0.0,0,#C C cuts the cable tie with a scissors.,cuts cable tie with scissors,Core task involving manual dexterity and hand activity.,r002,Carpentry,,156.5873296,Gold,1fb7b18b-03a7-4a3a-a795-a2da80be3c56,no
Object Transfer,7,,4,7740,,no,0,0.0,0,#C C puts on the cooker,puts on cooker,Logistics step involving placing an object.,r002,Cooking,,354.7389709546634,Gold,21247536-db56-454f-8781-133fbfabe60b,no
Search,7,,6,4000,,no,0,0.0,0,#C C stares at a woman W,stares at woman w,"Focused visual search, head movement, hands mostly still.",r002,Walking Outdoors,,729.1258333333333,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Stationary,7,,4,6914,,no,0,0.0,0,#O a man Z uses the phone,man z uses phone,"The action implies the man is using the phone, which typically involves low body/hand motion.",r002,Walking Outdoors,,762.2524533333333,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Search,7,,5,5572,,no,0,0.0,0,#C C stares at the restaurant,stares at restaurant,"Focused visual search, hands mostly still.",r002,Walking Outdoors,,917.2286433333334,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Object Transfer,7,,3,11738,,no,0,0.0,0,#C C places mask on the table,places mask on table,Logistics step of placing an object (mask) on a surface (table).,r002,Walking Outdoors,,1004.3199833333332,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Object Transfer,7,,4,6871,,no,0,0.0,0,#O a man X picks phone from the table,man x picks phone from table,"The action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,1061.0441733333332,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Stationary,7,,3,10709,,no,0,0.0,0,#O a man W uses the phone,man w uses phone,"Using a phone typically involves holding the device and interacting with it, which does not involve significant body movement.",r002,Walking Outdoors,,1416.1149266666666,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Stationary,7,,4,6861,,no,0,0.0,0,#O a man W talks to C,man w talks to,"Low body/hand motion, likely involves talking.",r002,Walking Outdoors,,1426.9993866666666,Gold,254029e5-fed4-40a7-bef1-12b9faff3202,no
Object Transfer,7,,15,660,,no,0,0.0,0,#C C puts the pen on the shelf,puts pen on shelf,Logistics step involving moving an object (pen) to a location (shelf).,r002,Cleaning,,8.8686186,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Task Operation,7,,3,9081,watchlist_verb,yes,0,0.0,0,#C C moves the hand spray,moves hand spray,Core task involving active use of hands.,r002,Cleaning,,11.8972386,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,yes
Object Transfer,7,,25,254,,no,0,0.0,0,#C C picks the books,picks books,Logistics action involving picking up objects.,r002,Cleaning,,36.2516486,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,7,2834,,no,0,0.0,0,#C C picks the trash bin,picks trash bin,Logistics step involving picking up an object.,r002,Cleaning,,62.5698086,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,7,2957,,no,0,0.0,0,#C C puts the paper in the trash bin,puts paper in trash bin,Logistics step involving moving an object to a destination.,r002,Cleaning,,69.4710186,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Task Operation,7,,3,11894,,no,0,0.0,0,#C C pours the detergent on the cloth,pours detergent on cloth,Core task involving manual operation with the hands.,r002,Cleaning,,80.4310886,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Task Operation,7,,5,5548,,no,0,0.0,0,#C C sprays on the cloth,sprays on cloth,Core task involving manual operation with the hands.,r002,Cleaning,,85.0410486,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,13,880,,no,0,0.0,0,#C C puts the tin on the shelf,puts tin on shelf,Logistics step involving picking up and placing an object.,r002,Cleaning,,127.1661286,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Locomotion,7,,3,9025,watchlist_verb,yes,0,0.0,0,#C C moves the brush,moves brush,"Movement of the body through space, likely involves sweeping or moving while holding the brush.",r002,Cleaning,,217.9366186,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,yes
Object Transfer,7,,4,7221,,no,0,0.0,0,#C C picks the tool bag,picks tool bag,Logistics step involving picking up an object.,r002,Cleaning,,219.3675486,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,5,4975,,no,0,0.0,0,#C C picks the multi plug socket,picks multi plug socket,Logistics step involving picking up an object.,r002,Cleaning,,229.9680786,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,3,11095,,no,0,0.0,0,#C C picks the cable holder,picks cable holder,Logistics step involving picking up an object.,r002,Cleaning,,254.5546286,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,5,4952,,no,0,0.0,0,#C C picks earphones,picks earphones,Logistics step involving picking up an object.,r002,Cleaning,,275.9873686,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,5,4347,watchlist_verb,yes,0,0.0,0,#C C opens the purse,opens purse,Logistics/Setup step involving opening an object.,r002,Cleaning,,288.6243592852933,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,yes
Object Transfer,7,,4,7765,,no,0,0.0,0,#C C puts the phone on the shelf,puts phone on shelf,Logistics step involving moving an object (phone) to a location (shelf).,r002,Cleaning,,342.7507692852933,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,5,4555,,no,0,0.0,0,#C C drops the cloth on the shelf,drops cloth on shelf,Refined via regex fallback,r002,Cleaning,,359.12003928529333,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,11,1236,,no,0,0.0,0,#C C puts the cloth on the shelf,puts cloth on shelf,Logistics step involving moving an object to a location.,r002,Cleaning,,376.3072592852933,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,4,7141,,no,0,0.0,0,#C C picks a mouse pad,picks mouse pad,Logistics/Setup step (picking up an object).,r002,Cleaning,,432.0974192852933,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Object Transfer,7,,5,4987,,no,0,0.0,0,#C C picks a paper sticker,picks paper sticker,Logistics step involving picking up an object.,r002,Cleaning,,500.4678892852933,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
Locomotion,7,,19,385,watchlist_verb,yes,0,0.0,0,#C C moves the cloth,moves cloth,Body moving through space to move the cloth.,r002,Cleaning,,595.202057613672,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,yes
Object Transfer,7,,4,7200,,no,0,0.0,0,#C C picks the serviette roll,picks serviette roll,Logistics step involving picking up an object.,r002,Cleaning,,614.6890676136719,Gold,25c59c93-11c5-4240-bbc3-c4dc74e6620c,no
